$ QGT_LMN_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_LMN_2011_2015_daily_ave.csv ; all outlets scaled to total flow from LOWER MONUMENTAL_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 41141, 41921, 42296 that are  3, 4, 14 days long
"JDAY","POW","SPB1","SPB2","SPB3","SPB4","SPB5","SPB6","SPB7","SPB8.RSW","MISC"
779.000000,778.297,0,0,0,0,0,0,0,0,9.069
780.000000,837.017,0,0,0,0,0,0,0,0,9.102
781.000000,895.266,0,0,0,0,0,0,0,0,11.16
782.000000,794.093,0,0,0,0,0,0,0,0,9.148
783.000000,881.764,0,0,0,0,0,0,0,0,14.41
784.000000,828.747,0,0,0,0,0,0,0,0,14.468
785.000000,733.684,0,0,0,0,0,0,0,0,9.699
786.000000,710.313,0,0,0,0,0,0,0,0,9.334
787.000000,678.351,0,0,0,0,0,0,0,0,10.885
788.000000,683.352,0,0,0,0,0,0,0,0,12.523
789.000000,774.857,0,0,0,0,0,0,0,0,14.508
790.000000,746.419,0,0,0,0,0,0,0,0,22.382
791.000000,836.275,0,0,0,0,0,0,0,0,19.346
792.000000,611.398,0,0,0,0,0,0,0,0,7.523
793.000000,713.887,0,0,0,0,0,0,0,0,7.309
794.000000,924.247,0,0,0,0,0,0,0,0,6.684
795.000000,892.012,0,0,0,0,0,0,0,0,7.171
796.000000,1041.051,0,0,0,0,0,0,0,0,11.621
797.000000,973.909,0,0,0,0,0,0,0,0,11.566
798.000000,1007.904,0,0,0,0,0,0,0,0,8.985
799.000000,780.8,0,0,0,0,0,0,0,0,7.612
800.000000,802.489,0,0,0,0,0,0,0,0,10.7
801.000000,904.829,0,0,0,0,0,0,0,0,8.989
802.000000,680.673,0,0,0,0,0,0,0,0,7.571
803.000000,764.909,0,0,0,0,0,0,0,0,6.896
804.000000,881.078,0,0,0,0,0,0,0,0,8.911
805.000000,951.213,0,0,0,0,0,0,0,0,11.719
806.000000,1042.588,0,0,0,0,0,0,0,0,8.36
807.000000,1107.567,0,0,0,0,0,0,0,0,8.177
808.000000,1184.332,0,0,0,0,0,0,0,0,7.957
809.000000,1075.407,0,0,0,0,0,0,0,0,7.659
810.000000,1179.734,0,0,0,0,0,0,0,0,9.832
811.000000,1056.352,0,0,0,0,0,0,0,0,11.269
812.000000,1224.921,0,0,0,0,0,0,0,0,19.347
813.000000,1076.912,0,0,0,0,0,0,0,0,16.393
814.000000,1010.816,0,0,0,0,0,0,0,0,18.738
815.000000,1056.797,0,0,0,0,0,0,0,0,19.715
816.000000,834.986,0,0,0,0,0,0,0,0,23.604
817.000000,910.361,0,0,0,0,0,0,0,0,27.75
818.000000,893.824,0,0,0,0,0,0,0,0,28.725
819.000000,849.324,0,0,0,0,0,0,0,0,17.491
820.000000,680.551,0,0,0,0,0,0,0,0,12.337
821.000000,1051.538,0,0,0,0,0,0,0,0,15.863
822.000000,1146.157,0,0,0,0,0,0,0,0,14.174
823.000000,1231.895,0,0,0,0,0,0,0,0,15.197
824.000000,822.906,54.03,54.5,53.262,54.56,90.865,262.642,0,187.674,21.487
825.000000,972.505,61.414,60.435,56.42,56.876,101.847,293.52,0,217.26,23.86
826.000000,1004.767,51.469,50.319,48.149,53.206,86.352,251.48,0,186.041,18.478
827.000000,1204.817,46.877,45.825,47.041,60.487,84.212,243.923,0,182.541,16.968
828.000000,1351.832,54.885,53.008,53.16,69.907,95.4,279.778,0,209.391,18.856
829.000000,1375.681,49.867,50.24,49.781,75.848,121.916,240.057,0,196.005,19.33
830.000000,1245.814,55.709,55.082,55.171,99.351,178.971,241.162,0,215.474,21.538
831.000000,993.443,60.862,60.208,59.666,106.976,193.454,261.451,0,234.092,19.587
832.000000,1013.546,52.564,53.287,53.316,95.64,168.404,224.3,0,202.552,22.001
833.000000,914.36,55.178,55.77,56.26,100.914,174.188,230.102,0,210.505,21.164
834.000000,833.588,57.095,57.756,56.89,103.86,176.214,238.501,0,216.898,20.422
835.000000,951.588,52.246,51.658,51.781,91.788,184.968,215.955,0,198.113,17.722
836.000000,780.615,56.854,56.274,53.76,94.232,192.636,221.468,2.912,200.695,20.588
837.000000,688.779,51.928,62.62,53.097,95.516,201.68,240.641,0,231.853,24.17
838.000000,709.301,55.962,56.422,56.183,100.583,209.742,239.782,0,223.073,32.175
839.000000,463.085,55.2,54.374,55.279,98.096,206.766,234.962,0,219.505,19.278
840.000000,518.742,55.268,54.285,54.208,95.621,200.751,230.747,0,214.161,19.666
841.000000,519.184,50.94,51.749,51.596,92.084,192.06,219.08,0,204.364,20.15
842.000000,637.026,43.61,44.741,44.799,80.678,166.063,189.55,0,176.864,14.737
843.000000,722.607,45.975,46.3,45.938,82.169,173.432,196.887,0,183.613,19.244
844.000000,563.823,59.402,58.993,59.493,106.29,222.857,254.217,0,236.359,22.764
845.000000,566.66,61,60.784,61.779,109.528,230.377,262.387,0,244.596,26.342
846.000000,523.312,56.545,56.624,55.657,86.275,162.989,264.302,0,224.996,20.145
847.000000,608.859,48.021,47.08,49.112,58.137,85.319,249.749,0,191.545,23.779
848.000000,637.21,45.345,43.399,46.328,54.587,80.248,235.28,0,180.1,16.227
849.000000,741.398,54.35,51.531,55.605,58.453,69.07,270.305,0,212.285,19.008
850.000000,934.971,46.325,44.695,47.154,46.433,45.401,223.743,0,178.746,17.726
851.000000,1021.441,49.073,48.992,49.578,53.907,63.549,249.877,0,195.979,17.884
852.000000,997.658,54.722,53.513,53.798,80.79,163.553,256.614,0,215.828,21.026
853.000000,857.557,56.74,55.536,55.964,100.118,212.373,244.466,0,223.63,21.802
854.000000,722.278,58.444,57.378,58.555,103.745,175.238,263.311,0,233.572,24.09
855.000000,783.139,49.942,49.974,49.457,88.531,149.288,224.982,0,199.714,21.731
856.000000,745.995,52.08,52.18,52.04,77.221,122.717,254.999,0,208.31,21.957
857.000000,928.459,46.988,48.04,47.413,57.978,85.417,247.901,0,190.134,18.529
858.000000,1050.406,46.973,82.91,24.137,28.014,64.844,221.567,0.148,183.832,19.908
859.000000,1279.058,49.2,118.5,4.424,4.391,46.945,190.488,0,171.675,17.965
860.000000,1652.553,44.725,112.212,3.585,3.73,44.407,179.385,3.732,164.279,19.776
861.000000,1830.872,46.42,119.432,4.522,4.471,45.675,184.868,4.492,167.805,16.335
862.000000,2170.946,46.949,135.655,2.774,2.763,45.973,210.418,2.721,186.36,18.974
863.000000,2403.997,50.872,138.309,2.234,2.233,49.515,208.091,2.221,193.169,21.379
864.000000,2433.343,60.259,117.302,26.919,27.464,85.142,188.052,4.614,172.976,18.4
865.000000,2765.06,16.711,99.592,13.245,16.933,54.606,175.895,0.181,178.603,23.743
866.000000,2952.904,9.33,118.33,8.848,10.386,55.181,224.29,0,201.324,20.159
867.000000,2942.053,34.933,125.019,34.912,33.792,68.732,187.063,31.547,221.938,23.653
868.000000,2587.007,25.326,143.388,26.347,25.877,72.239,216.622,23.944,229.683,24.362
869.000000,2182.987,35.209,127.629,35.569,35.179,69.955,189.652,32.445,213.333,22.322
870.000000,1931.96,57.299,132.17,19.621,19.31,63.308,200.674,18.197,212.736,21.932
871.000000,1860.885,55.275,119.09,16.919,16.921,52.743,248.254,0,222.823,26.824
872.000000,1544.22,55.731,57.582,54.512,54.857,57.024,289.065,0,220.26,26.51
873.000000,1492.945,51.593,16.041,50.627,69.568,80.261,264.065,0,203.108,21.098
874.000000,1404.799,54.157,24.513,57.106,93.881,97.93,269.772,4.449,202.777,23.167
875.000000,1268.523,59.176,55.011,54.077,95.354,98.196,274.594,3.081,210.099,25.598
876.000000,1247.965,53.935,51.899,53.16,90.151,92.14,263.524,3.716,199.673,18.844
877.000000,1067.686,54.271,55.26,53.479,92.015,93.924,271.497,1.554,216.815,21.796
878.000000,941.806,62.967,63.242,62.565,106.449,148.885,274.735,6.247,225.644,25.434
879.000000,1036.873,52.051,51.014,50.96,88.426,126.347,233.002,2.609,192.517,24.155
880.000000,944.767,49.631,50.876,50.029,84.331,87.326,247.449,2.669,186.114,18.498
881.000000,1061.218,46.291,48.133,46.187,81.063,85.25,231.03,2.737,175.428,21.29
882.000000,1176.93,46.49,46.892,47.288,83.475,85.481,243.653,0.288,186.077,21.718
883.000000,1165.195,55.557,54.677,53.709,93.269,95.493,268.124,3.334,201.628,23.561
884.000000,1105.862,64.22,60.641,60.019,87.492,111.869,283.698,8.796,193.966,24.848
885.000000,1076.712,63.332,61.207,60.995,60.138,93.454,306.6,3.348,227.14,25.887
886.000000,1024.503,51.129,88.098,28.588,27.85,65.621,247.163,0,201.327,23.772
887.000000,1092.932,51.732,129.156,2.775,2.677,50.519,203.118,2.701,187.442,18.263
888.000000,1084.442,57.976,141.858,0,0,57.65,228.208,0,207.096,21.06
889.000000,1137.197,52.749,130.558,2.704,2.779,55.034,213.671,2.476,187.543,18.447
890.000000,1204.956,24.856,113.882,0,0,44.946,177.336,0,170.174,17.282
891.000000,1347.827,1.945,120.481,2.507,2.465,48.647,177.657,1.469,180.491,16.908
892.000000,1407.286,0,137.038,0,0,52.336,202.217,0,207.7,19.189
893.000000,1403.236,0,144.807,0,0,55.529,214.599,0,219.677,21.934
894.000000,1277.817,0,148.464,0,0,57.519,228.722,0,225.139,26.625
895.000000,1152.073,0.105,152.874,0.202,0.148,59.109,250.574,0,229.816,25.699
896.000000,976.658,23.953,144.463,0.095,0,55.708,239.159,0,215.423,21.512
897.000000,884.055,56.068,144.161,0.068,0.07,54.448,248.437,0,225.327,22.355
898.000000,698.844,63.377,166.994,0,0,64.08,286.268,0,252.363,25.774
899.000000,718.963,56.041,145.097,0.065,0.056,55.758,249.989,0,225.67,22.51
900.000000,622.108,45.269,87.008,19.415,19.373,46.225,214.349,0,176.82,18.739
901.000000,594.43,49.083,49.319,48.957,48.387,49.971,245.001,2.398,186.073,17.861
902.000000,710.545,51.037,52.79,49.875,51.015,52.708,267.434,0,203.929,23.741
903.000000,1072.876,2.19,81.946,1.596,1.811,1.736,147.546,1.609,174.565,18.262
904.000000,848.413,0.065,114.951,0,0,0,207.643,0,246.913,22.676
905.000000,914.729,4.129,120.454,2.751,2.764,2.928,213.623,2.333,250.779,25.7
906.000000,716.47,0,101.955,0,0,0,186.809,0,221.456,21.45
907.000000,777.22,2.086,83.986,1.709,1.756,1.608,151.56,1.508,177.428,19.841
908.000000,791.306,0,93.2,0,0,0,168.856,0,199.15,23.262
909.000000,833.52,1.284,97.232,1.278,1.269,1.415,171.669,1.258,200.994,22.603
910.000000,802.31,0,102.543,0,0,0,172.993,0,208.142,24.122
911.000000,839.126,3.944,87.712,3.713,3.747,3.967,159.2,1.271,179.297,20.053
912.000000,819.715,0,94.693,0,0,0,162.883,0,189.677,19.441
913.000000,811.969,0,99.17,0,0,0,174.635,0,212.98,21.259
914.000000,859.546,6.874,77.313,6.582,6.599,6.931,158.44,0,170.907,18.737
915.000000,736.3,15.78,97.417,10.136,10.425,15.812,197.935,1.474,206.935,22.746
916.000000,779.998,0,107.388,0,0,0,188.344,0,221.468,20.331
917.000000,760.869,0,109.478,0,0,4.271,187.716,0,219.484,21.625
918.000000,587.355,0,118.355,0,0,0,199.921,0,245.928,24.135
919.000000,661.476,1.793,107.354,1.793,1.798,2.852,186.709,1.725,215.316,24.599
920.000000,554.029,0,97.871,0,0,0,170.611,0,200.959,22.271
921.000000,618.113,1.285,100.373,1.272,1.292,2.079,172.588,1.24,199.615,20.67
922.000000,490.076,0,103.543,0,0,0,182.409,0,212.92,24.929
923.000000,541.492,2.061,101.119,1.728,1.731,2.826,179.015,1.677,208.958,21.312
924.000000,452.325,0,107.412,0,0,0,193.065,0,228.945,22.582
925.000000,471.9,1.473,86.118,1.437,1.432,1.406,152.641,1.419,178.749,21.907
926.000000,423.463,0,120.8,0,0,0,98.631,0,253.154,23.878
927.000000,516.951,1.719,88.852,1.331,1.362,1.448,148.945,1.311,181.318,18.969
928.000000,376.538,0,88.588,0,0,0,138.425,0,184.981,18.788
929.000000,432.714,1.911,103.604,1.916,1.914,3.245,163.631,1.865,208.794,21.867
930.000000,417.91,0,102.834,0,0,0,180.276,0,211.156,20.967
931.000000,410.746,2.164,102.053,1.535,1.565,2.728,121.158,1.533,212.072,25.764
932.000000,423.483,0,95.785,0,0,0,166.921,0,195.437,24.341
933.000000,330.65,1.256,99.761,1.284,1.282,2.061,172.159,1.231,199.336,18.671
934.000000,384.555,0,111.309,0,0,0,164.877,0,239.214,25.81
935.000000,353.714,1.961,91.477,1.233,1.254,2.2,136.177,1.22,191.072,26.805
936.000000,319.711,0,97.388,0,0,0,169.948,0,199.417,23.456
937.000000,348.308,1.277,85.554,1.288,1.284,2.098,134.735,1.252,176.016,18.504
938.000000,321.791,0,95.291,0,0,0,153.595,0,198.145,21.864
939.000000,439.185,1.026,111.514,1.758,1.713,1.64,29.078,0,248.489,28.005
940.000000,368.459,0,104.605,0,0,0,142.244,0,230.835,21.126
941.000000,299.957,1.206,81.247,1.564,1.951,1.766,89.319,0.514,177.604,18.294
942.000000,343.14,0,93.836,0,0,0,81.245,0,211.552,22.972
943.000000,350.366,1.337,95.784,1.325,1.354,1.378,101.979,1.324,206.48,23.506
944.000000,318.281,0,91.073,0,0,0,94.965,0,200.077,21.577
945.000000,340.914,1.574,89.43,1.567,1.6,1.523,106.212,1.53,191.889,19.97
946.000000,360.531,0,82.942,0,0,0,127.278,0,175.509,19.351
947.000000,352.914,1.333,94.318,1.341,1.358,2.199,92.22,1.299,208.092,23.678
948.000000,368.081,0,103.139,0,0,0,114.937,0,230.116,29.231
949.000000,300.093,1.108,85.795,1.167,1.13,1.125,120.375,1.14,179.218,22.227
950.000000,344.52,0,91.192,0,0,0,50.476,0,213.966,24.942
951.000000,364.358,1.408,100.229,1.365,1.383,1.628,96.349,1.374,217.987,26.978
952.000000,324.174,0,91.369,0,0,0,67.953,0,201.667,20.144
953.000000,317.675,1.203,87.058,1.194,1.189,1.171,65.424,1.18,189.382,22.99
954.000000,379.167,0,54.901,0,0,0,29.713,0,236.377,29.968
955.000000,352.101,1.725,89.089,1.32,1.334,1.303,46.813,1.287,209.101,23.908
956.000000,288.797,0,80.311,0,0,0,90.221,0,178.506,19.464
957.000000,333.683,1.397,78.602,1.388,1.622,1.292,2.885,0,199.274,26.235
958.000000,388.493,0,93.673,0,0,0,0,0,242.485,26.585
959.000000,356.569,0,87.695,0,0,0,0,0,222.774,23.24
960.000000,328.386,0,79.386,0,0,0,0,0,205.745,23.336
961.000000,314.366,0,58.034,0,0,0,34.414,0,197.085,19.074
962.000000,310.281,1.852,42.809,1.546,1.556,1.515,35.533,1.348,230.745,25.009
963.000000,286.234,8.903,37.968,2.352,2.184,9.91,43.502,2.364,203.988,25.411
964.000000,296.564,16.95,36.511,1.754,1.768,1.76,31.337,0.951,148.085,22.419
965.000000,303.362,28.111,47.641,10.137,10.507,10.232,61.668,10.155,119.508,26.871
966.000000,285.615,29.762,73.976,7.789,1.133,1.098,48.376,17.978,98.152,21.687
967.000000,342.557,45.123,44.417,27.629,0,0,0,40.211,0,18.525
968.000000,386.329,50.8,50.55,31.29,0,0,0,47.763,0,17.533
969.000000,330.477,26.811,67.389,14.05,0,4.402,15.24,25.311,90.659,17.387
970.000000,319.317,0,75.425,0,0,0,0,0,199.663,23.716
971.000000,317.287,1.221,75.083,1.519,1.453,1.516,1.596,0,191.235,19.771
972.000000,374.02,1.285,5.758,0,0,0,1.252,1.15,228.472,31.066
973.000000,372.314,0,0,0,0,0,0,0,230.845,26.314
974.000000,358.744,0,0,0,0,0,0,0,222.192,21.729
975.000000,532.734,0,0,0,0,0,0,0,0.19,30.285
976.000000,559.549,0,0,0,0,0,0,0,0,43.746
977.000000,395.521,0,0,0,0,0,0,0,0,13.395
978.000000,358.279,0,0,0,0,0,0,0,0,15.936
979.000000,421.687,0,0,0,0,0,0,0,0,18.041
980.000000,434.21,0,0,0,0,0,0,0,0,16.817
981.000000,575.595,0,0,0,0,0,0,0,0,21.427
982.000000,694.345,0,0,0,0,0,0,0,0,24.896
983.000000,541.628,0,0,0,0,0,0,0,0,18.092
984.000000,586.573,0,0,0,0,0,0,0,0,17.494
985.000000,632.178,0,0,0,0,0,0,0,0,21.827
986.000000,766.864,0,0,0,0,0,0,0,0,22.133
987.000000,608.904,0,0,0,0,0,0,0,0,20.996
988.000000,613.173,0,0,0,0,0,0,0,0,24.61
989.000000,618.203,0,0,0,0,0,0,0,0,25.185
990.000000,603.139,0,0,0,0,0,0,0,0,22.854
991.000000,508.663,0,0,0,0,0,0,0,0,33.899
992.000000,541.322,0,0,0,0,0,0,0,0,21.955
993.000000,513.01,0,0,0,0,0,0,0,0,17.491
994.000000,418.632,0,0,0,0,0,0,0,0,12.263
995.000000,568.634,0,0,0,0,0,0,0,0,41.017
996.000000,756.073,0,0,0,0,0,0,0,0,55.659
997.000000,482.087,0,0,0,0,0,0,0,0,28.139
998.000000,316.655,0,0,0,0,0,0,0,0,15.537
999.000000,358.154,0,0,0,0,0,0,0,0,16.918
1000.000000,440.037,0,0,0,0,0,0,0,0,16.691
1001.000000,479.289,0,0,0,0,0,0,0,0,17.082
1002.000000,523.636,0,0,0,0,0,0,0,0,14.972
1003.000000,505.797,0,0,0,0,0,0,0,0,20.056
1004.000000,663.94,0,0,0,0,0,0,0,0,21.686
1005.000000,657.765,0,0,0,0,0,0,0,0,16.531
1006.000000,723.307,0,0,0,0,0,0,0,0,16.235
1007.000000,900.719,0,0,0,0,0,0,0,0,22.693
1008.000000,797.344,0,0,0,0,0,0,0,0,22.846
1009.000000,891.811,0,0,0,0,0,0,0,0,21.245
1010.000000,708.232,0,0,0,0,0,0,0,0,22.536
1011.000000,782.329,0,0,0,0,0,0,0,0,21.545
1012.000000,645.243,0,0,0,0,0,0,0,0,19.606
1013.000000,681.735,0,0,0,0,0,0,0,0,19.259
1014.000000,825.139,0,0,0,0,0,0,0,0,25.967
1015.000000,724.64,0,0,0,0,0,0,0,0,20.669
1016.000000,693.164,0,0,0,0,0,0,0,0,22.459
1017.000000,720.624,0,0,0,0,0,0,0,0,22.397
1018.000000,685.329,0,0,0,0,0,0,0,0,18.189
1019.000000,609.954,0,0.092,0,0,0.199,0.957,1.256,0,24.342
1020.000000,633.484,0,0,0,0,0,0,0,0,20.557
1021.000000,575.61,0,0,0,0.276,0,0,0,0.194,20.452
1022.000000,607.009,0,0,0,0,0,0,0,0,34.004
1023.000000,715.321,0.152,0,0,0,0,0,0,0,24.23
1024.000000,452.571,0,0,0,0,0,0,0,0,17.218
1025.000000,403.942,0,0,0,0,0,0,0,0,12.53
1026.000000,648.326,0,0,0,0,0,0,0,0,27.48
1027.000000,569.907,0,0,0,0,0,0,0,0,24.15
1028.000000,563.642,0,0,0,0,0,0,0,0,27.144
1029.000000,491.248,0,0,0,0,0,0,0,0,19.634
1030.000000,458.356,0,0,0,0,0,0,0,0,16.827
1031.000000,369.695,0,0,0,0,0,0,0,0,18.445
1032.000000,489.382,0,0,0,0,0,0,0,0,22.175
1033.000000,443.872,0,0,0,0,0,0,0,0,14.135
1034.000000,381.663,0,0,0,0,0,0,0,0,19.775
1035.000000,492.731,0,0,0,0,0,0,0,0,22.148
1036.000000,504.725,0,0,0,0,0,0,0,0,20.313
1037.000000,470.729,0,0,0,0,0,0,0,0,24.857
1038.000000,413.528,0,0,0,0,0,0,0,0,15.337
1039.000000,478.859,0,0,0,0,0,0,0,0,16.349
1040.000000,477.177,0,0,0,0,0,0,0,0,14.802
1041.000000,485.298,0,0,0,0,0,0,0,0,19.479
1042.000000,624.164,0,0,0,0,0,0,0,0,23.989
1043.000000,592.351,0,0,0,0,0,0,0,0,31.84
1044.000000,607.211,0,0,0,0,0,0,0,0,23.049
1045.000000,443.792,0,0,0,0,0,0,0,0,18.528
1046.000000,481.871,0,0,0,0,0,0,0,0,15.57
1047.000000,495.35,0,0,0,0,0,0,0,0,17.511
1048.000000,580.495,0,0,0,0,0,0,2.209,0,17.578
1049.000000,593.264,0,0,0,0,0,0,0,0,22.841
1050.000000,581.744,0,0,0,0,0,0,0,0,19.585
1051.000000,605.551,0,0,0,0,0,0,0,0,27.64
1052.000000,567.215,0,0,0,0,0,0,0,0,27.167
1053.000000,514.716,0,0,0,0,0,0,0,0,16.366
1054.000000,445.206,0,0,0,0,0,0,0,0,17.26
1055.000000,477.404,0,0,0,0,0,0,0,0,15.454
1056.000000,578.327,0,5.682,0,0,0,0,0,0,20.661
1057.000000,615.221,0,4.403,0,0,0,0,0.042,0,20.154
1058.000000,628.115,0,2.378,0,0,0,0,0,0,21.832
1059.000000,547.753,0,0,0,0,0,0,0,0,27.379
1060.000000,448.572,0,0,0,0,0,0,0,0,18.307
1061.000000,411.492,0,0,0,0,0,0,0,0,23.323
1062.000000,494.585,0,0,0,0,0,0,0,0,29.178
1063.000000,476.055,0,0,0,0,0,0,0,0,18.795
1064.000000,435.508,0,0,0,0,0,0,0,0,12.187
1065.000000,466.785,0,0,0,0,0,0,0,0,17.829
1066.000000,535.047,0,0,0,0,0,0,0,0,30.453
1067.000000,546.536,0,0,0,0,0,0,0,0,14.617
1068.000000,656.857,0,0,0,0,0,0,0,0,13.587
1069.000000,775.481,0,0,0,0,0,0,0,0,20.444
1070.000000,778.586,0,0,0,0,0,0,0,0,18.197
1071.000000,709.39,0,0,0,0,0,0,0,0,20.099
1072.000000,751.435,0,0,0,0,0,0,0,0,28.679
1073.000000,624.904,0,0,0,0,0,0,0,0,20.841
1074.000000,498.003,0,0,0,0,0,0,0,0,17.285
1075.000000,689.068,0,0,0,0,0,0,0,0,22.438
1076.000000,599.006,0,0,0,0,0,0,0,0,30.974
1077.000000,568.746,0,0,0,0,0,0,0,0,20.038
1078.000000,526.678,0,0,0,0,0,0,0,0,25.011
1079.000000,484.26,0,0,0,0,0,0,0,0,26.639
1080.000000,454.016,0,0,0,0,0,0,0,0,14.231
1081.000000,337.387,0,0,0,0,0,0,0,0,12.612
1082.000000,457.473,0,0,0,0,0,0,0,0,18.538
1083.000000,626.996,0,0,0,0,0,0,0,0,17.969
1084.000000,606.567,0,0,0,0,0,0,0,0,22.187
1085.000000,596.658,0,0,0,0,0,0,0,0,20.119
1086.000000,502.165,0,0,0,0,0,0,0,0,19.093
1087.000000,598.352,0,0,0,0,0,0,0,0,25.574
1088.000000,528.562,0,0,0,0,0,0,0,0,19.148
1089.000000,481.589,0,0,0,0,0,0,0,0,18.137
1090.000000,471.423,0,0,0,0,0,0,0,0,15.911
1091.000000,529.81,0,0,0,0,0,0,0,0,16.021
1092.000000,550.375,0,0,0,0,0,0,0,0,20.371
1093.000000,557.071,0,0,0,0,0,0,0,0,20.209
1094.000000,558.04,0,0,0,0,0,0,0,0,20.792
1095.000000,519.146,0,0,0,0,0,0,0,0,15.847
1096.000000,511.03,0,0,0,0,0,0,0,0,12.846
1097.000000,616.932,0,0,0,0,0,0,0,0,9.658
1098.000000,542.979,0,0,0,0,0,0,0,0,6.014
1099.000000,488.153,0,0,0,0,0,0,0,0,6.216
1100.000000,472.205,0,0,0,0,0,0,0,0,8.288
1101.000000,567.139,0,0,0,0,0,0,0,0,12.832
1102.000000,647.586,0,0,0,0,0,0,0,0,8.255
1103.000000,446.238,0,0,0,0,0,0,0,0,5.501
1104.000000,544.059,0,0,0,0,0,0,0,0,2.702
1105.000000,652.784,0,0,0,0,0,0,0,0,9.809
1106.000000,617.344,0,0,0,0,0,0,0,0,6.601
1107.000000,584.432,0,0,0,0,0,0,0,0,5.046
1108.000000,561.847,0,0,0,0,0,0,0,0,5.969
1109.000000,560.377,0,0,0,0,0,0,0,0,3.532
1110.000000,562.284,0,0,0,0,0,0,0,0,8.259
1111.000000,639.367,0,0,0,0,0,0,0,0,8.115
1112.000000,673.383,0,0,0,0,0,0,0,0,8.748
1113.000000,574.315,0,0,0,0,0,0,0,0,5.765
1114.000000,615.512,0,0,0,0,0,0,0,0,4.645
1115.000000,639.346,0,0,0,0,0,0,0,0,7.113
1116.000000,632.738,0,0,0,0,0,0,0,0,5.31
1117.000000,543.648,0,0,0,0,0,0,0,0,9.577
1118.000000,517.063,0,0,0,0,0,0,0,0,11.974
1119.000000,580.63,0,0,0,0,0,0,0,0,8.072
1120.000000,501.094,0,0,0,0,0,0,0,0,5.462
1121.000000,562.31,0,0,0,0,0,0,0,0,4.638
1122.000000,595.893,0,0,0,0,0,0,0,0,7.512
1123.000000,543.583,0,0,0,0,0,0,0,0,5.784
1124.000000,533.236,0,0,0,0,0,0,0,0,6.003
1125.000000,486.3,0,0,0,0,0,0,0,0,10.29
1126.000000,541.366,0,0,0,0,0,0,0,0,13.235
1127.000000,500.845,0,0,0,0,0,0,0,0,6.426
1128.000000,500.809,0,0,0,0,0,0,0,0,5.55
1129.000000,549.959,0,0,0,0,0,0,0,0,6.767
1130.000000,542.764,0,0,0,0,0,0,0,0,2.494
1131.000000,498.639,0,0,0,0,0,0,0,0,11.71
1132.000000,564.345,0,0,0,0,0,0,0,0,6.308
1133.000000,636.606,0,0,0,0,0,0,0,0,11.439
1134.000000,404.238,0,0,0,0,0,0,0,0,5.531
1135.000000,752.024,0,0,0,0,0,0,0,0,12.47
1136.000000,587.99,0,0,0,0,0,0,0,0,13.874
1137.000000,503.42,0,0,0,0,0,0,0,0,10.617
1138.000000,558.492,0,0,0,0,0,0,0,0,7.081
1139.000000,509.352,0,0,0,0,0,0,0,0,11.672
1140.000000,742.115,0,0,0,0,0,0,0,0,7.002
1141.000000,811.654,0,0,0,0,0,0,0,0,2.576
1142.000000,827.965,0,0,0,0,0,0,0,0,1.918
1143.000000,964.982,0,0,0,0,0,0,0,0,5.441
1144.000000,1203.575,0,0,0,0,0,0,0,0,3.247
1145.000000,984.139,0,0,0,0,0,0,0,0,6.692
1146.000000,1055.515,0,0,0,0,0,0,0,0,6.757
1147.000000,1121.403,0,0,0,0,0,0,0,0,12.41
1148.000000,990.386,0,0,0,0,0,0,0,0,5.304
1149.000000,953.005,0,0,0,0,0,0,0,0,4.487
1150.000000,802.573,0,0,0,0,0,0,0,0,4.44
1151.000000,867.521,0,0,0,0,0,0,0,0,11.091
1152.000000,968.444,0,0,0,0,0,0,0,0,12.117
1153.000000,1051.07,0,0,0,0,0,0,0,0,13.92
1154.000000,927.491,0,0,0,0,0,0,0,0,6.175
1155.000000,804.621,0,0,0,0,0,0.083,0,0,12.004
1156.000000,923.385,0,0,0,0,0,0,0,0,14.136
1157.000000,1100.841,0,0,0,0,0,0,0,0,17.042
1158.000000,1060.649,0,0,0,0,0,0,0,0,13.553
1159.000000,1364.28,0,0,0,0,0,0.522,0,0,6.264
1160.000000,1492.369,0,0,0,0,0,0.182,0,0,6.633
1161.000000,1895.433,0,0,0,0,0,0,0,0,6.635
1162.000000,2110.399,9.309,36.64,8.643,9.253,15.539,50.847,0,162.864,6.76
1163.000000,2854.576,0,3.376,0,0,0,0,0,21.406,8.881
1164.000000,2950.675,0,0,0,0,0,0.275,0,0,9.9
1165.000000,2199.784,54.946,73.185,43.234,55.295,99.788,124.894,38.652,168.234,7.443
1166.000000,2182.988,103.096,86.429,80.129,92.431,187.505,189.52,45.862,190.637,6.65
1167.000000,2909.434,48.847,48.827,30.741,49.361,119.235,133.685,0,181.43,8.947
1168.000000,3502.383,0,0,0,0,0,0,0,0,11.361
1169.000000,3094.873,0,0,0,0,0,0,0,0,10.852
1170.000000,1844.933,5.882,90.506,0.176,0.316,27.381,142.751,0,148.346,18.419
1171.000000,1657.518,0,125.624,0,0,0,183.551,0,229.737,17.895
1172.000000,1948.795,0,71.14,0,0,0,101.852,0,137.951,17.588
1173.000000,1747.15,0,74.754,0,0,0,106.935,0,146.039,18.247
1174.000000,1853.538,0,40.371,0,0,3.837,44.424,0,101.068,16.672
