$ DWR N2 - Assuming % saturation and wtemp at DWQI,,
See 'DWR-estimateTDG-BC.xlsm.',,
JDAY,N2,O2
717.666670,19.1389073,11.75567132
717.708330,19.04688921,11.69827165
717.750000,19.04886172,11.70446803
717.791670,19.02337173,11.69296134
717.833330,19.03514079,11.69296455
717.875000,19.12084172,11.7453026
717.916670,19.15750812,11.77474922
717.958330,19.15574884,11.77475567
718.000000,19.20163407,11.79788987
718.041670,19.19495318,11.79788879
718.083330,19.12371756,11.75162578
718.125000,19.08792908,11.72849266
718.166670,19.06642409,11.7169368
718.208330,19.08186221,11.72850337
718.250000,19.03830087,11.69917561
718.291670,19.04533312,11.71071112
718.333330,19.06185146,11.72225305
718.375000,19.06138355,11.72225519
718.416670,19.11370333,11.75054731
718.458330,19.19024633,11.79658491
718.500000,19.22444237,11.81311738
718.541670,19.2218476,11.81312278
718.583330,19.22957736,11.81312925
718.625000,19.24869377,11.83112555
718.666670,19.14004936,11.76207551
718.708330,19.0638071,11.71604534
718.750000,19.02943892,11.69921195
718.791670,19.08395898,11.74010963
718.833330,19.0852923,11.74011177
718.875000,19.16244172,11.78637822
718.916670,19.14154237,11.77480946
718.958330,19.15580922,11.7863793
719.000000,19.1977727,11.81598754
719.041670,19.1632012,11.79279513
719.083330,19.20299978,11.81598754
719.125000,19.18430429,11.80438864
719.166670,19.0910853,11.74641675
719.208330,19.07406087,11.73482536
719.250000,19.05876071,11.72323397
719.291670,19.05927124,11.72323611
719.333330,19.04714047,11.7116447
719.375000,19.03765997,11.70543867
719.416670,19.13358298,11.76327401
719.458330,19.22790152,11.80954489
719.500000,19.24846091,11.81462765
719.541670,19.27258951,11.82616429
719.583330,19.23026853,11.80309424
719.625000,19.1813062,11.78641806
719.666670,19.11386526,11.75172025
719.708330,19.08002616,11.72858909
719.750000,19.05750141,11.71702243
719.791670,18.99514803,11.6823182
719.833330,19.01381204,11.69388912
719.875000,19.07217741,11.72859123
719.916670,19.1448248,11.78124466
719.958330,19.14236979,11.78124466
720.000000,19.16056663,11.7928393
720.041670,19.14252089,11.78123928
720.083330,19.10307536,11.75805001
720.125000,19.08560927,11.7464586
720.166670,19.08544757,11.74645752
720.208330,19.10784021,11.75805324
720.250000,19.08311,11.74646074
720.291670,19.08367958,11.74646074
720.333330,19.14285588,11.78124897
720.375000,19.195569,11.81603828
720.416670,19.23149835,11.83922972
720.458330,19.32543257,11.89721266
720.500000,19.34334047,11.90881056
720.541670,19.30702074,11.88561911
720.583330,19.30267404,11.88562237
720.625000,19.25983297,11.85584288
720.666670,19.18388851,11.80957726
720.708330,19.09200857,11.7517385
720.750000,19.03538462,11.71704277
720.791670,18.93603752,11.65312615
720.833330,18.91815724,11.64159159
720.875000,18.89359066,11.62404222
720.916670,18.81494901,11.57211687
720.958330,18.8354422,11.58359503
721.000000,18.79489975,11.5547909
721.041670,18.75420511,11.52611265
721.083330,18.7345788,11.5146904
721.125000,18.69793098,11.4918459
721.166670,18.56343575,11.40640365
721.208330,18.54558121,11.39500656
721.250000,18.50503023,11.36683236
721.291670,18.58284731,11.41779762
721.333330,18.54763946,11.39500552
721.375000,18.52448437,11.37819711
721.416670,18.54177567,11.38956394
721.458330,18.61359121,11.43503231
721.500000,18.64309529,11.45776597
721.541670,18.63976569,11.45216841
721.583330,18.63576204,11.45216841
721.625000,18.58012078,11.41815311
721.666670,18.56547396,11.40681224
721.708330,18.49239685,11.36145401
721.750000,18.47487901,11.35012145
721.791670,18.45530835,11.33878163
721.833330,18.47320023,11.35011834
721.875000,18.46960502,11.35011938
721.916670,18.47094372,11.35012145
721.958330,18.49090929,11.36146024
722.000000,18.47506209,11.35012042
722.041670,18.51243545,11.37279694
722.083330,18.47479163,11.35012456
722.125000,18.4047864,11.30477045
722.166670,18.38443004,11.29343064
722.208330,18.42125723,11.31610924
722.250000,18.43935202,11.32744906
722.291670,18.45826649,11.33878785
722.333330,18.43889945,11.32745217
722.375000,18.41540439,11.31085466
722.416670,18.45036425,11.33348051
722.458330,18.50360651,11.3674162
722.500000,18.57521771,11.41266173
722.541670,18.60837143,11.43528346
722.583330,18.59352769,11.42397155
722.625000,18.51674373,11.37873122
722.666670,18.44302279,11.33348983
722.708330,18.37958964,11.29955722
722.750000,18.40814122,11.31612061
722.791670,18.40633674,11.31611751
722.833330,18.42558133,11.32745527
722.875000,18.39145825,11.30477252
722.916670,18.3708454,11.29343786
722.958330,18.3770833,11.29343786
723.000000,18.38629433,11.29864065
723.041670,18.40397063,11.31000956
723.083330,18.40424425,11.31000853
723.125000,18.48132875,11.36083088
723.166670,18.53945918,11.4004657
723.208330,18.5011961,11.37761803
723.250000,18.50165886,11.37761803
723.291670,18.46570593,11.35477452
723.333330,18.46643403,11.35477348
723.375000,18.52362225,11.38904446
723.416670,18.55655532,11.41189109
723.458330,18.62678615,11.45759063
723.500000,18.75678538,11.53755493
723.541670,18.84876569,11.59467366
723.583330,18.87140231,11.60610016
723.625000,18.83387424,11.58325457
723.666670,18.75872581,11.53756442
723.708330,18.72403578,11.5147146
723.750000,18.70677953,11.50329863
723.791670,18.70908999,11.50330178
723.833330,18.72848388,11.51472091
723.875000,18.74083389,11.52614951
723.916670,18.71977432,11.51472932
723.958330,18.66502253,11.48046035
724.000000,18.64606572,11.46903595
724.041670,18.63099739,11.45761366
724.083330,18.61278683,11.44618509
724.125000,18.63533583,11.46321584
724.166670,18.63552433,11.46321793
724.208330,18.63505778,11.46321584
724.250000,18.61920041,11.45176721
724.291670,18.58492495,11.42886368
724.333330,18.5313405,11.39450734
724.375000,18.55229918,11.41142951
724.416670,18.55220837,11.41142743
724.458330,18.5886613,11.43439013
724.500000,18.60705616,11.44586835
724.541670,18.62465289,11.45734866
724.583330,18.64331315,11.46882793
724.625000,18.54580271,11.40595806
724.666670,18.54803995,11.41142951
724.708330,18.50972729,11.38846889
724.750000,18.49197009,11.37698858
724.791670,18.47304561,11.36551138
724.833330,18.45411606,11.35403107
724.875000,18.53061549,11.40540234
724.916670,18.5116509,11.39389752
724.958330,18.511656,11.39390064
725.000000,18.47224371,11.36551761
725.041670,18.51247364,11.39390168
725.083330,18.51436613,11.39390585
725.125000,18.49501377,11.37700105
725.166670,18.57418087,11.42843492
725.208330,18.5741877,11.4284391
725.250000,18.59861043,11.43994915
725.291670,18.58098255,11.42844223
725.333330,18.62078701,11.45146024
725.375000,18.6992334,11.50319321
725.416670,18.73469039,11.52626567
725.458330,18.86646966,11.60703453
725.500000,18.89934848,11.62410169
725.541670,18.99359594,11.68780132
725.583330,18.972941,11.67626458
725.625000,18.91047068,11.64165434
725.666670,18.85604909,11.6070409
725.708330,18.80116071,11.57243274
725.750000,18.76314342,11.54935921
725.791670,18.76279353,11.54936238
725.833330,18.76146077,11.5493666
725.875000,18.743971,11.53783088
725.916670,18.74379663,11.53783298
725.958330,18.76360667,11.54937187
726.000000,18.82177218,11.5898951
726.041670,18.80502031,11.57832516
726.083330,18.80701578,11.57831776
726.125000,18.78479404,11.56090231
726.166670,18.80805145,11.57831776
726.208330,18.80899724,11.57831987
726.250000,18.80933133,11.57831564
726.291670,18.80916094,11.57831564
726.333330,18.82735259,11.58988239
726.375000,18.86145504,11.61301801
726.416670,18.89771237,11.63012821
726.458330,18.9481575,11.66474275
726.500000,19.04323771,11.72243403
726.541670,19.0620718,11.73397186
726.583330,19.04012432,11.72243617
726.625000,18.99456104,11.69935837
726.666670,18.90407599,11.64167135
726.708330,18.85161785,11.60705892
726.750000,18.85404248,11.61302331
726.791670,18.85432265,11.61302438
726.833330,18.83516725,11.60145444
726.875000,18.81722619,11.58989086
726.916670,18.81787045,11.58989086
726.958330,18.80036874,11.5783241
727.000000,18.79991341,11.5783241
727.041670,18.80136362,11.57832305
727.083330,18.80208748,11.57832516
727.125000,18.8016342,11.57832305
727.166670,18.82077912,11.58989086
727.208330,18.80181603,11.5783241
727.250000,18.76416013,11.55519059
727.291670,18.74546521,11.54362278
727.333330,18.74528048,11.54361961
727.375000,18.76541095,11.55518953
727.416670,18.78357483,11.56675946
727.458330,18.77352825,11.56201814
727.500000,18.77270839,11.5620192
727.541670,18.85497546,11.61302756
727.583330,18.87338524,11.62459432
727.625000,18.8339636,11.60145974
727.666670,18.7599732,11.55519587
727.708330,18.70446335,11.52049453
727.750000,18.72634775,11.53783693
727.791670,18.70698224,11.52624427
727.833330,18.72690158,11.53784009
727.875000,18.72607607,11.53783903
727.916670,18.74452823,11.54943485
727.958330,18.72735892,11.53784114
728.000000,18.80657694,11.59012632
728.041670,18.78671576,11.57850238
728.083330,18.78635046,11.57850238
728.125000,18.80484739,11.59012844
728.166670,18.80621558,11.59012738
728.208330,18.80539867,11.5901295
728.250000,18.80512243,11.59012844
728.291670,18.80512416,11.5901295
728.333330,18.80447812,11.59012738
728.375000,18.80291074,11.59013056
728.416670,18.81898127,11.59582342
728.458330,18.87627903,11.63061302
728.500000,18.93218261,11.66540262
728.541670,18.97056622,11.68859321
728.583330,18.93641493,11.66540156
728.625000,18.91986451,11.65988698
728.666670,18.82215601,11.60176404
728.708330,18.75488562,11.55525976
728.750000,18.73576269,11.54363897
728.791670,18.69759056,11.52038894
728.833330,18.69828993,11.52039
728.875000,18.72051313,11.53201606
728.916670,18.7239502,11.53201712
728.958330,18.69010157,11.50876813
729.000000,18.74976631,11.54944322
729.041670,18.75292547,11.54944427
729.083330,18.75929447,11.54944533
729.125000,18.74021913,11.53779205
729.166670,18.75929619,11.54944638
729.208330,18.7609791,11.54944638
729.250000,18.78013176,11.56110283
729.291670,18.78085826,11.56110494
729.333330,18.78236292,11.561106
729.375000,18.80150997,11.57276034
729.416670,18.87523494,11.61937983
729.458330,18.97126793,11.67764834
729.500000,18.92830752,11.64828112
729.541670,18.95170024,11.66600359
729.583330,18.96807445,11.67766328
729.625000,18.90647448,11.63667204
729.666670,18.88707652,11.63105648
729.708330,18.82789069,11.59609657
729.750000,18.77175988,11.5611398
729.791670,18.77492583,11.56114402
729.833330,18.77815921,11.56115036
729.875000,18.75849755,11.54950125
729.916670,18.80019457,11.57868176
729.958330,18.80004882,11.57868282
730.000000,18.78383913,11.56699581
730.041670,18.78916364,11.5669937
730.083330,18.81090797,11.57867647
730.125000,18.79125206,11.56698841
730.166670,18.79117819,11.56698419
730.208330,18.77312636,11.55529825
730.250000,18.7733199,11.55529509
730.291670,18.73320172,11.52617878
730.333330,18.73227094,11.52617562
730.375000,18.73099736,11.52617351
730.416670,18.80538952,11.57278783
730.458330,18.88087125,11.61940849
730.500000,18.93424685,11.6543748
730.541670,18.95417718,11.66602917
730.583330,18.937693,11.65437693
730.625000,18.93566384,11.65437373
730.666670,18.92171977,11.64876775
730.708330,18.86450647,11.61371523
730.750000,18.84580515,11.60203248
730.791670,18.82946834,11.5903476
730.833330,18.80947941,11.57866378
730.875000,18.81088379,11.57866166
730.916670,18.82709043,11.5903423
730.958330,18.80858759,11.57865743
731.000000,18.76765015,11.54947909
731.041670,18.80303556,11.57278783
731.083330,18.78521323,11.56113346
731.125000,18.82770324,11.59034124
731.166670,18.82783758,11.59034019
731.208330,18.83268142,11.59034019
731.250000,18.83845545,11.59033913
731.291670,18.8372901,11.59033807
731.333330,18.83504569,11.59033913
731.375000,18.84990016,11.602024
731.416670,18.88926015,11.61940743
731.458330,18.94559096,11.6543716
731.500000,19.00198204,11.68933685
731.541670,19.00030026,11.68934006
731.583330,19.00244168,11.68934326
731.625000,18.98175878,11.67769208
731.666670,18.88567246,11.61942229
731.708330,18.80355563,11.57280686
731.750000,18.82539159,11.59035924
731.791670,18.7875032,11.56698947
731.833330,18.74934395,11.54362393
731.875000,18.76990259,11.55530459
731.916670,18.71625868,11.52025416
731.958330,18.68522201,11.49688545
732.000000,18.72931037,11.52598266
732.041670,18.72960594,11.52598371
732.083330,18.7300191,11.52598582
732.125000,18.73013752,11.52598687
732.166670,18.73008949,11.52599319
732.208330,18.71005983,11.51428083
732.250000,18.70911288,11.51428188
732.291670,18.68966577,11.50257058
732.333330,18.68817081,11.50257898
732.375000,18.70830691,11.51430187
732.416670,18.70795709,11.51430923
732.458330,18.72908939,11.52602794
732.500000,18.7683445,11.54946221
732.541670,18.78906466,11.56117988
732.583330,18.75281042,11.53775824
732.625000,18.75326371,11.53776246
732.666670,18.69216433,11.49695162
732.708330,18.65327334,11.47359012
732.750000,18.67453894,11.4909212
732.791670,18.69202025,11.50263783
732.833330,18.67092057,11.4909233
732.875000,18.66966229,11.4909254
732.916670,18.67050371,11.49092435
732.958330,18.66874317,11.4909212
733.000000,18.68685098,11.50263468
733.041670,18.64588094,11.47358908
733.083330,18.6456892,11.47358593
733.125000,18.60967282,11.45021291
733.166670,18.60720047,11.45020873
733.208330,18.5904907,11.43852275
733.250000,18.58957129,11.4385217
733.291670,18.61672314,11.45020454
733.333330,18.61844107,11.45020454
733.375000,18.63847557,11.46188842
733.416670,18.71551398,11.50863236
733.458330,18.7525492,11.53200541
733.500000,18.78834691,11.55538059
733.541670,18.80554127,11.56707295
733.583330,18.80532172,11.56707929
733.625000,18.7847132,11.55540276
733.666670,18.72668276,11.52035625
733.708330,18.66732104,11.48530865
733.750000,18.66946959,11.49095584
733.791670,18.65242339,11.47924652
733.833330,18.67392176,11.49096529
733.875000,18.6758102,11.49096949
733.916670,18.67776512,11.49097264
733.958330,18.69999738,11.50269037
734.000000,18.70275946,11.50269562
734.041670,18.68377852,11.49099048
734.083330,18.68495408,11.49099888
734.125000,18.68537272,11.49101043
734.166670,18.68528668,11.49101882
734.208330,18.69067717,11.49102722
734.250000,18.73318244,11.52017942
734.291670,18.75198281,11.53193431
734.333330,18.79009421,11.55542727
734.375000,18.79917744,11.56717904
734.416670,18.83442783,11.59067417
734.458330,18.87128143,11.61416509
734.500000,18.92296452,11.64335702
734.541670,18.97868455,11.67850007
734.583330,18.95947643,11.66678856
734.625000,18.87722731,11.61396775
734.666670,18.8192169,11.57891447
734.708330,18.74373616,11.53217397
734.750000,18.72868002,11.52621326
734.791670,18.69190626,11.50278284
734.833330,18.71280293,11.51450068
734.875000,18.71490165,11.51450278
734.916670,18.69797379,11.5027986
734.958330,18.68161382,11.49109021
735.000000,18.67942773,11.49108916
735.041670,18.68202604,11.49108601
735.083330,18.64482452,11.46766186
735.125000,18.58741373,11.4270299
735.166670,18.62313214,11.45040015
735.208330,18.60469284,11.43871398
735.250000,18.5999753,11.43871293
735.291670,18.57939598,11.42154085
735.333330,18.54092769,11.39822637
735.375000,18.55799537,11.40987162
735.416670,18.56873261,11.4160381
735.458330,18.64233332,11.46252252
735.500000,18.61722133,11.44533388
735.541670,18.63235703,11.45692892
735.583330,18.63020445,11.45692996
735.625000,18.56911884,11.42213545
735.666670,18.50975477,11.38733578
735.708330,18.4916017,11.37572413
735.750000,18.50937194,11.39271466
735.791670,18.49068972,11.38107904
735.833330,18.49059543,11.38106656
735.875000,18.44936795,11.35249055
735.916670,18.4535123,11.35778919
735.958330,18.45239604,11.35769166
736.000000,18.43487489,11.34604897
736.041670,18.43539926,11.34601373
736.083330,18.43361283,11.34603964
736.125000,18.39213441,11.317595
736.166670,18.39314001,11.31761774
736.208330,18.39673028,11.31762602
736.250000,18.42167256,11.3344291
736.291670,18.41879335,11.33429449
736.333330,18.41695181,11.33430485
736.375000,18.43690354,11.34583338
736.416670,18.47111441,11.36907785
736.458330,18.48856507,11.38078065
736.500000,18.50294804,11.38704659
736.541670,18.54029204,11.41026523
736.583330,18.59474865,11.44507458
736.625000,18.59397851,11.44508608
736.666670,18.57664463,11.43349756
736.708330,18.56051231,11.42190694
736.750000,18.56241315,11.42740553
736.791670,18.54206844,11.4157805
736.833330,18.54215432,11.41578572
736.875000,18.52465139,11.4041586
736.916670,18.52377783,11.40413984
736.958330,18.52281049,11.40411484
737.000000,18.52421624,11.4041263
737.041670,18.54071484,11.41576173
737.083330,18.53897746,11.41575964
737.125000,18.540657,11.41577425
737.166670,18.54028018,11.41578363
737.208330,18.57709549,11.43903579
737.250000,18.55628385,11.42740136
737.291670,18.57255011,11.43902325
737.333330,18.55474134,11.42739927
737.375000,18.55325198,11.42739092
737.416670,18.57015336,11.43903056
737.458330,18.62662364,11.47391928
737.500000,18.6640382,11.49717463
737.541670,18.70076718,11.52042894
737.583330,18.70094652,11.5204342
737.625000,18.73748412,11.54368326
737.666670,18.69722146,11.52043104
737.708330,18.68035152,11.50880388
737.750000,18.66547916,11.50285531
737.791670,18.6481746,11.4911999
737.833330,18.64784961,11.49120725
737.875000,18.63078465,11.47955708
737.916670,18.60953024,11.46790585
737.958330,18.62995116,11.47955708
738.000000,18.65208663,11.4912104
738.041670,18.65019545,11.4912104
738.083330,18.65135339,11.4912125
738.125000,18.65069324,11.49121145
738.166670,18.6315336,11.47955917
738.208330,18.66902235,11.50286162
738.250000,18.68719086,11.52024153
738.291670,18.59012102,11.46182246
738.333330,18.68504334,11.52024048
738.375000,18.45995737,11.38541253
738.416670,18.34378677,11.31513221
738.458330,18.30520671,11.29170647
738.500000,18.32599738,11.30859956
738.541670,18.34355334,11.32034368
738.583330,18.34372612,11.32034265
738.625000,18.34293926,11.32034265
738.666670,18.34223769,11.32034368
738.708330,18.32408807,11.30860059
738.750000,18.32443753,11.30860059
738.791670,18.30550291,11.29686162
738.833330,18.28578144,11.28512161
738.875000,18.28718044,11.28512574
738.916670,18.28666506,11.28512883
738.958330,18.24791526,11.26164467
739.000000,18.22871795,11.24990464
739.041670,18.2102984,11.23816152
739.083330,18.19152446,11.22641533
739.125000,18.1903942,11.22641431
739.166670,18.17292178,11.21466915
739.208330,18.17378155,11.21467017
739.250000,18.16987802,11.2146712
739.291670,18.16961698,11.21467324
739.333330,18.15163956,11.20292706
739.375000,18.14934533,11.20292604
739.416670,18.14728194,11.20292399
739.458330,18.16430149,11.21466607
739.500000,18.20224172,11.23814715
739.541670,18.21941454,11.24989231
739.583330,18.23963621,11.26163335
739.625000,18.20085572,11.23814612
739.666670,18.20296961,11.23814407
739.708330,18.22425423,11.24988409
739.750000,18.24381045,11.26162306
739.791670,18.2236092,11.24987586
739.833330,18.22214985,11.24987278
739.875000,18.22286713,11.24986559
739.916670,18.22194522,11.24985942
739.958330,18.20555176,11.23811738
740.000000,18.20528239,11.23811738
740.041670,18.20402181,11.23811943
740.083330,18.18536007,11.22637533
740.125000,18.14586992,11.19797583
740.166670,18.1653925,11.20968919
740.208330,18.16448542,11.20968715
740.250000,18.14505121,11.19797378
740.291670,18.16033822,11.20968202
740.333330,18.15949113,11.20967895
740.375000,18.19695939,11.23309848
740.416670,18.23413772,11.25651694
740.458330,18.51382423,11.43220237
740.500000,18.45307488,11.39704783
740.541670,18.42975753,11.38531684
740.583330,18.45281532,11.39701347
740.625000,18.41477716,11.37358277
740.666670,18.34218619,11.3267059
740.708330,18.31914596,11.31495648
740.750000,18.30507911,11.30324328
740.791670,18.30858167,11.30324328
740.833330,18.28783756,11.29151047
740.875000,18.27201733,11.27978492
740.916670,18.25686381,11.26805734
740.958330,18.25645622,11.26803469
741.000000,18.25882671,11.26802131
741.041670,18.24151616,11.25627631
741.083330,18.25995434,11.26798837
741.125000,18.28195118,11.28483605
741.166670,18.30591504,11.29658195
741.208330,18.30583183,11.29658401
741.250000,18.28978869,11.28483605
741.291670,18.34301383,11.30832682
741.333330,18.31766541,11.29658607
741.375000,18.2979257,11.28485151
741.416670,18.33420406,11.29659949
741.458330,18.35348025,11.30835058
741.500000,18.37097242,11.32010066
741.541670,18.36574002,11.3201079
741.583330,18.34480306,11.30837538
741.625000,18.35826531,11.32012651
741.666670,18.4095037,11.3489048
741.708330,18.38915168,11.33714036
741.750000,18.36676683,11.32537901
741.791670,18.36758045,11.32538729
741.833330,18.35738991,11.31362487
741.875000,18.39756747,11.34243093
741.916670,18.39718211,11.34243921
741.958330,18.39639141,11.34244647
742.000000,18.3765214,11.33065199
742.041670,18.39017819,11.33065821
742.083330,18.37282652,11.31886474
742.125000,18.37266509,11.31887095
742.166670,18.36976406,11.31887715
742.208330,18.34766856,11.30707849
742.250000,18.33016424,11.29528395
742.291670,18.315345,11.28348733
742.333330,18.29499112,11.27168967
742.375000,18.27503608,11.25989508
742.416670,18.29325957,11.271701
742.458330,18.27410936,11.25990125
742.500000,18.23337087,11.23131095
742.541670,18.24876675,11.24308381
742.583330,18.26176266,11.24309409
742.625000,18.27102849,11.24811589
742.666670,18.23063572,11.2363192
742.708330,18.21430605,11.22451839
742.750000,18.2164015,11.22452455
742.791670,18.2583318,11.25316332
742.833330,18.22346883,11.2295025
742.875000,18.20817466,11.21767668
742.916670,18.20870177,11.21768181
742.958330,18.21115268,11.21768796
743.000000,18.21087034,11.21769923
743.041670,18.21232559,11.21770743
743.083330,18.21039644,11.21771768
743.125000,18.2118188,11.21772997
743.166670,18.21228718,11.21774432
743.208330,18.21095883,11.21775354
743.250000,18.21382892,11.21776277
743.291670,18.21296181,11.21776687
743.333330,18.19543877,11.2059348
743.375000,18.19657389,11.20593583
743.416670,18.19322268,11.20594094
743.458330,18.23001245,11.22961432
743.500000,18.2274578,11.22962047
743.541670,18.22384528,11.22963278
743.583330,18.22147612,11.22964304
743.625000,18.25945542,11.25835265
743.666670,18.26089081,11.25835985
743.708330,18.24142933,11.24650056
743.750000,18.24216803,11.24650467
743.791670,18.2046899,11.22278197
743.833330,18.2076693,11.22277992
743.875000,18.2105549,11.22278812
743.916670,18.22991918,11.23465872
743.958330,18.21562623,11.2228035
744.000000,18.21206448,11.2228117
744.041670,18.21554403,11.2228117
744.083330,18.19666804,11.21094724
744.125000,18.19633144,11.21094519
744.166670,18.21685469,11.22280248
744.208330,18.19730302,11.21093086
744.250000,18.19772498,11.21093086
744.291670,18.17851647,11.19906846
744.333330,18.17878415,11.1990613
744.375000,18.15927953,11.18718869
744.416670,18.16000391,11.18717847
744.458330,18.19744085,11.21090013
744.500000,18.15756802,11.1823197
744.541670,18.1600152,11.18231459
744.583330,18.19473925,11.20597575
744.625000,18.19288159,11.2059737
744.666670,18.23136318,11.23461151
744.708330,18.19305643,11.21088272
744.750000,18.15789109,11.18714474
744.791670,18.15966375,11.18713963
744.833330,18.16072396,11.1871427
744.875000,18.15902973,11.18714985
744.916670,18.12041483,11.16341803
744.958330,18.11826481,11.16340783
745.000000,18.11792524,11.16340681
745.041670,18.11732053,11.16339355
745.083330,18.11688757,11.16336806
745.125000,18.11725742,11.1633548
745.166670,18.13661157,11.17522013
745.208330,18.13671571,11.17522422
745.250000,18.1367694,11.17522728
745.291670,18.1339965,11.17523136
745.333330,18.13314117,11.17523749
745.375000,18.13201451,11.17524259
745.416670,18.13027288,11.17523851
745.458330,18.14887307,11.18709875
745.500000,18.14540346,11.18224513
745.541670,18.14319348,11.18223491
745.583330,18.14201929,11.18221857
745.625000,18.12268927,11.17037533
745.666670,18.12175967,11.17037533
745.708330,18.1198219,11.17038247
745.750000,18.11891802,11.17038043
745.791670,18.09977952,11.15854434
745.833330,18.10080601,11.15854944
745.875000,18.06254489,11.13488948
745.916670,18.06105534,11.13489355
745.958330,18.04216281,11.1230605
746.000000,18.02295909,11.11122137
746.041670,18.00362715,11.09937718
746.083330,18.00289219,11.09937008
746.125000,18.00240337,11.09936805
746.166670,18.00336354,11.09936298
746.208330,17.98357008,11.087532
746.250000,17.98277296,11.08752795
746.291670,17.96278779,11.07569697
746.333330,17.94316705,11.06386497
746.375000,17.94166928,11.06386295
746.416670,17.9594001,11.07569494
746.458330,17.9611076,11.07569494
746.500000,17.96024325,11.07111967
746.541670,17.95626178,11.07112068
746.583330,17.9535967,11.07111663
746.625000,17.99033188,11.0993569
746.666670,17.96990787,11.08752491
746.708330,17.95003501,11.07569393
746.750000,17.93741874,11.06385385
746.791670,17.92353697,11.05202792
746.833330,17.94001304,11.06385688
746.875000,17.91876706,11.05202691
746.916670,17.89925926,11.04019592
746.958330,17.91993333,11.05202691
747.000000,17.91955106,11.05202994
747.041670,17.96115495,11.08027838
747.083330,17.94372986,11.06841512
747.125000,17.94586231,11.06841512
747.166670,17.94741091,11.0684131
747.208330,17.94858462,11.06841209
747.250000,17.95145595,11.0684131
747.291670,17.95368747,11.06841613
747.333330,17.95559145,11.06841917
747.375000,17.93688509,11.05655894
747.416670,17.97189243,11.08028749
747.458330,17.96439207,11.08029153
747.500000,17.97589584,11.09215683
747.541670,17.99305507,11.10402213
747.583330,17.98550871,11.10402517
747.625000,17.94557628,11.07572226
747.666670,17.98774312,11.10403227
747.708330,17.99089502,11.10403531
747.750000,17.99227215,11.10404039
747.791670,17.95750121,11.08031988
747.833330,17.95829455,11.08032696
747.875000,17.93587204,11.06391955
747.916670,17.91794564,11.05208547
747.958330,17.9175649,11.05209455
748.000000,17.900087,11.0402645
748.041670,17.90359741,11.04026955
748.083330,17.90667937,11.04027459
748.125000,17.94778557,11.06849804
748.166670,17.93292844,11.05664278
748.208330,17.93152678,11.05664884
748.250000,17.93564278,11.05665288
748.291670,17.91597945,11.0447986
748.333330,17.92072934,11.04480061
748.375000,17.91511114,11.04480263
748.416670,17.90370733,11.0447996
748.458330,18.09409038,11.16343129
748.500000,17.97612015,11.08304103
748.541670,17.99058475,11.09484709
748.583330,18.00750315,11.10664809
748.625000,17.98723652,11.09484203
748.666670,17.98702093,11.09484
748.708330,17.95291023,11.07123497
748.750000,17.97054769,11.08304103
748.791670,17.9347934,11.05943801
748.833330,17.93771181,11.05944104
748.875000,17.95659725,11.07124609
748.916670,17.91947962,11.04764002
748.958330,17.92201857,11.04763397
749.000000,17.94059128,11.05943295
749.041670,17.95909883,11.07123396
749.083330,18.84528305,11.61416869
749.125000,18.52094431,11.41352053
749.166670,18.13860413,11.17746115
749.208330,18.04384395,11.1184501
749.250000,18.02642757,11.10664708
749.291670,18.02631111,11.10664606
749.333330,18.02885509,11.10664505
749.375000,18.06276049,11.1302511
749.416670,18.07688253,11.13729898
749.458330,18.08787588,11.14907712
749.500000,18.10642965,11.16084609
749.541670,18.10220681,11.16083895
749.583330,18.08146765,11.14905776
749.625000,18.0987451,11.16082264
749.666670,18.06127524,11.13727049
749.708330,18.00527411,11.10194537
749.750000,17.96736495,11.07839632
749.791670,17.97049955,11.07839733
749.833330,17.95270423,11.06662938
749.875000,17.95707826,11.06663241
749.916670,17.95733859,11.06663342
749.958330,17.93951837,11.05486142
750.000000,17.96019276,11.07120462
750.041670,17.9820766,11.08300761
750.083330,17.96181617,11.07120361
750.125000,17.96181946,11.07120564
750.166670,17.964806,11.07120564
750.208330,17.96505042,11.07120867
750.250000,17.92979557,11.04760369
750.291670,17.97122664,11.0712117
750.333330,17.9530031,11.05940669
750.375000,17.96954461,11.07121373
750.416670,17.99411336,11.09482378
750.458330,18.05067538,11.13023279
750.500000,18.04775874,11.13023381
750.541670,18.10356758,11.16563875
750.583330,18.09780939,11.16563977
750.625000,18.09751004,11.16563773
750.666670,18.059541,11.14202969
750.708330,18.04345883,11.13022466
750.750000,18.00689187,11.10661765
750.791670,18.00898621,11.10661968
750.833330,17.99142166,11.09481669
750.875000,17.97588444,11.08301673
750.916670,17.95700025,11.07121272
750.958330,17.95686484,11.07120968
751.000000,17.96007647,11.07121069
751.041670,17.94061341,11.0594077
751.083330,17.93830946,11.05940871
751.125000,17.93972172,11.05940669
751.166670,17.94024122,11.05941275
751.208330,17.94182123,11.05941578
751.250000,17.94639418,11.0594178
751.291670,17.9257385,11.04761076
751.333330,17.92690118,11.04758855
751.375000,17.98224879,11.08296307
751.416670,18.01978361,11.1065517
751.458330,18.03097532,11.11837494
751.500000,18.04729682,11.13020432
751.541670,18.10056819,11.16563058
751.583330,18.09802757,11.16563773
751.625000,18.07439399,11.1538388
751.666670,18.03528714,11.13022669
751.708330,18.02404295,11.11842471
751.750000,18.02688859,11.12311436
751.791670,18.0288464,11.12311842
