$ DLS 2011 2017-11-16 by 1_CWMS_weather_station_read_plot_v3.py,,,,,,
CWMS paths:,DLS.Temp-Air.Inst.1Hour.0.METAR-COMPUTED-REV,DLS.Temp-DewPoint.Inst.1Hour.0.METAR-COMPUTED-REV,DLS.Speed-Wind.Inst.1Hour.0.METAR-COMPUTED-REV,DLS.Dir-Wind.Inst.1Hour.0.METAR-COMPUTED-REV,DLS.%-CloudCover.Inst.1Hour.0.METAR-COMPUTED-REV,TDA.Pres-Air.Inst.1Hour.0.GOES-REV; fill with JHAW/JDA linTrend of TDDO
JDAY,TAIR_C,TDEW_C,WIND_ms,PHI_rad,CLOUD_0_10,BP_mmHg
1073.291670,-18.3,-20.6,0,0,10,769.846669
1073.333330,-16.1,-18.3,0,0,2,769.846669
1073.375000,-15,-16.7,0,0,10,770.809769
1073.416670,-13.3,-15,0,0,10,769.846669
1073.458330,-12.2,-13.9,0,0,10,769.846669
1073.500000,-11.7,-14.4,0,0,0,769.846669
1073.541670,-11.1,-16.1,0,0,0,769.846669
1073.583330,-10,-16.7,0,0,0,769.846669
1073.625000,-8.9,-16.1,1.34,0.52,0,769.846669
1073.666670,-10,-16.1,1.34,0.34,0,770.809769
1073.708330,-12.2,-16.7,0,0,0,770.809769
1073.750000,-12.8,-17.8,0,0,0,771.772869
1073.791670,-13.3,-16.7,0,0,0,771.772869
1073.833330,-12.8,-16.1,0,0,0,771.772869
1073.875000,-15,-17.2,1.34,1.74,0,771.772869
1073.916670,-15,-17.8,2.68,2.09,0,772.735969
1073.958330,-15.6,-17.8,0,0,0,772.735969
1074.000000,-15,-17.2,2.23,2.44,0,772.735969
1074.041670,-15,-17.2,0,0,0,772.735969
1074.083330,-16.1,-17.8,0,0,0,771.772869
1074.125000,-15,-16.1,0,0,2,770.809769
1074.166670,-15.6,-17.8,0,0,0,770.809769
1074.208330,-14.4,-16.1,0,0,0,770.809769
1074.250000,-14.4,-16.7,0,0,0,770.809769
1074.291670,-15.6,-17.2,2.68,3.14,4.4,769.846669
1074.333330,-15,-17.2,1.34,0.87,0,770.809769
1074.375000,-13.3,-15,0,0,10,770.809769
1074.416670,-11.1,-12.2,0,0,10,770.809769
1074.458330,-9.4,-11.7,1.34,0.17,10,769.846669
1074.500000,-8.9,-11.7,0,0,7.5,768.883569
1074.541670,-7.2,-11.1,0,0,10,768.883569
1074.583330,-6.7,-10,1.34,0,10,767.920469
1074.625000,-5.6,-8.9,0,0,10,767.920469
1074.666670,-5,-8.3,0,0,10,767.920469
1074.708330,-4.4,-7.2,2.23,1.92,10,767.920469
1074.750000,-1.7,-5,2.23,2.96,10,766.957369
1074.791670,-1.1,-4.4,0,0,10,766.957369
1074.833330,-1.1,-3.3,2.23,1.92,10,766.957369
1074.875000,-0.6,-3.3,3.12,1.57,10,766.957369
1074.916670,0.6,-3.3,0,0,10,766.957369
1074.958330,0,-3.9,2.23,2.26,2,766.957369
1075.000000,0,-3.9,0,0,2,766.957369
1075.041670,2.2,-2.2,4.02,4.71,4.4,765.994269
1075.083330,2.8,-2.2,6.7,5.06,7.5,766.957369
1075.125000,2.2,-2.8,4.02,5.23,10,766.957369
1075.166670,2.8,-1.7,7.15,5.23,2,766.957369
1075.208330,2.8,-1.7,8.94,5.41,0,766.957369
1075.250000,0.6,-2.8,2.23,1.92,4.4,766.957369
1075.291670,0.6,-3.9,2.23,0.52,7.5,766.957369
1075.333330,1.7,-1.7,4.91,5.41,10,766.957369
1075.375000,1.1,-1.7,2.68,4.01,0,766.957369
1075.416670,1.1,-2.2,2.68,4.36,0,766.957369
1075.458330,2.8,-1.7,4.02,3.49,0,766.957369
1075.500000,3.3,-0.6,4.91,5.58,0,766.957369
1075.541670,4.4,-0.6,0,0,0,765.994269
1075.583330,5,-1.1,6.25,5.23,7.5,765.994269
1075.625000,2.8,-1.7,4.91,1.22,0,765.994269
1075.666670,2.2,-2.2,4.47,1.04,0,766.957369
1075.708330,1.1,-2.8,3.57,1.39,0,766.957369
1075.750000,-0.6,-3.3,0,0,0,766.957369
1075.791670,-0.6,-2.8,0,0,0,766.957369
1075.833330,-1.7,-3.3,0,0,0,766.957369
1075.875000,-2.2,-3.9,1.34,4.36,0,767.920469
1075.916670,-3.3,-5,1.34,3.31,0,767.920469
1075.958330,-5,-6.7,1.34,1.74,0,767.920469
1076.000000,-5.6,-7.8,0,0,0,767.920469
1076.041670,-5.6,-7.2,1.34,1.57,0,767.920469
1076.083330,-6.7,-8.9,0,0,0,767.920469
1076.125000,-6.1,-8.3,1.34,2.09,0,767.920469
1076.166670,-6.1,-7.8,1.34,1.74,0,767.920469
1076.208330,-6.7,-8.3,1.34,1.74,0,767.920469
1076.250000,-7.2,-9.4,2.68,2.09,0,767.920469
1076.291670,-7.2,-8.3,1.34,2.09,0,767.920469
1076.333330,-7.8,-9.4,2.23,2.09,0,768.883569
1076.375000,-6.1,-7.8,0,0,0,768.883569
1076.416670,-3.9,-6.1,0,0,0,768.883569
1076.458330,-2.8,-5.6,0,0,0,768.883569
1076.500000,-1.7,-6.1,0,0,0,767.920469
1076.541670,-0.6,-6.7,2.23,2.44,0,767.920469
1076.583330,-0.6,-6.7,0,0,0,766.957369
1076.625000,0,-6.1,0,0,0,766.957369
1076.666670,-0.6,-6.1,1.34,5.23,0,766.957369
1076.708330,-2.2,-6.7,2.23,4.18,0,765.994269
1076.750000,-2.8,-6.7,0,0,0,765.994269
1076.791670,-5,-6.7,2.68,1.92,0,765.994269
1076.833330,-3.9,-6.7,0,0,0,765.994269
1076.875000,-4.4,-7.2,0,0,0,765.994269
1076.916670,-6.1,-7.8,0,0,0,765.994269
1076.958330,-6.7,-8.3,2.23,2.09,0,765.994269
1077.000000,-6.7,-8.9,2.68,2.09,0,765.994269
1077.041670,-6.1,-7.8,0,0,0,765.031169
1077.083330,-7.8,-9.4,2.23,2.09,0,765.031169
1077.125000,-8.3,-9.4,0,0,0,765.994269
1077.166670,-8.3,-10.6,3.12,2.09,0,765.031169
1077.208330,-7.8,-10,2.23,2.09,0,765.031169
1077.250000,-8.3,-9.4,0,0,2,765.031169
1077.291670,-8.9,-10,0,0,0,764.068069
1077.333330,-7.8,-9.4,1.34,5.41,2,764.068069
1077.375000,-5.6,-7.2,0,0,0,764.068069
1077.416670,-5,-7.2,0,0,0,764.068069
1077.458330,-3.9,-6.1,0,0,0,763.104969
1077.500000,-3.9,-6.1,0,0,0,763.104969
1077.541670,-3.3,-6.1,0,0,0,762.141869
1077.583330,-1.7,-6.1,0,0,0,761.178769
1077.625000,-1.7,-5.6,0,0,10,761.178769
1077.666670,-1.7,-5.6,0,0,10,761.178769
1077.708330,-1.7,-5.6,0,0,10,761.178769
1077.750000,-1.7,-5,1.34,1.57,10,761.178769
1077.791670,-1.7,-4.4,0,0,10,761.178769
1077.833330,-1.1,-3.9,0,0,10,761.178769
1077.875000,-0.6,-3.9,0,0,10,762.141869
1077.916670,-0.6,-3.9,0,0,10,762.141869
1077.958330,-1.1,-3.9,0,0,10,762.1515
1078.000000,-1.7,-4.4,1.34,1.57,7.5,762.1515
1078.041670,-1.7,-3.9,1.34,4.71,10,762.1515
1078.083330,-1.7,-3.9,1.34,2.61,10,762.1515
1078.125000,-1.7,-3.9,0,0,10,763.1146
1078.166670,-1.7,-4.4,1.34,0.52,7.5,763.1146
1078.208330,-2.2,-4.4,0,0,7.5,763.1146
1078.250000,-1.7,-3.9,0,0,10,763.1146
1078.291670,-1.7,-3.9,0,0,10,764.0777
1078.333330,-0.6,-3.3,0,0,10,764.0777
1078.375000,0,-2.8,0,0,10,765.0408
1078.416670,2.2,-3.9,0,0,10,765.0408
1078.458330,3.9,-2.8,0,0,10,765.0408
1078.500000,4.4,-2.2,0,0,10,765.0408
1078.541670,5.6,-1.1,0,0,10,765.0408
1078.583330,8.3,2.2,1.34,3.31,10,765.0408
1078.625000,7.2,2.2,1.34,3.14,10,765.0408
1078.666670,9.4,4.4,1.34,2.96,10,766.0039
1078.708330,8.3,3.9,1.34,3.49,10,766.0039
1078.750000,5.6,2.8,2.68,3.84,7.5,766.0039
1078.791670,5.6,2.8,3.12,4.01,4.4,766.0039
1078.833330,5,2.2,0,0,0,766.0039
1078.875000,4.4,1.7,2.23,2.96,0,766.967
1078.916670,3.3,1.7,2.68,1.57,0,766.967
1078.958330,3.9,1.7,4.02,1.92,0,766.967
1079.000000,3.3,2.2,2.68,1.74,0,766.967
1079.041670,2.8,1.7,0,0,0,766.967
1079.083330,2.2,1.1,2.68,5.06,7.5,766.967
1079.125000,2.8,1.7,0,0,7.5,766.967
1079.166670,2.2,1.7,0,0,10,766.967
1079.208330,2.2,1.7,0,0,10,766.967
1079.250000,2.8,1.7,1.34,3.66,10,766.967
1079.291670,2.8,1.7,0,0,10,766.0039
1079.333330,2.2,1.7,0,0,10,766.967
1079.375000,3.3,2.8,1.34,1.74,10,766.967
1079.416670,3.9,3.3,0,0,10,766.967
1079.458330,3.9,3.3,0,0,10,766.967
1079.500000,3.9,3.3,0,0,10,766.967
1079.541670,4.4,3.3,0,0,10,766.0039
1079.583330,4.4,3.3,0,0,10,766.0039
1079.625000,4.4,3.3,0,0,10,766.0039
1079.666670,3.9,3.3,0,0,9.44,766.0039
1079.708330,3.3,2.8,0,0,8.88,766.0039
1079.750000,2.8,2.2,0,0,8.32,766.0039
1079.791670,2.2,2.2,0,0,7.76,766.0039
1079.833330,1.7,1.1,0,0,7.2,766.0039
1079.875000,0.6,0.6,0,0,6.64,766.0039
1079.916670,-0.6,-0.6,0,0,6.08,766.0039
1079.958330,-0.6,-1.1,2.68,2.79,5.52,766.0039
1080.000000,-0.6,-1.1,2.23,6.1,4.96,766.0039
1080.041670,0,-0.6,1.34,3.05,4.4,766.0039
1080.083330,0.6,0,0,0,2,766.0039
1080.125000,0.6,0.6,1.34,2.96,2,766.0039
1080.166670,1.7,0.6,2.23,1.92,2,766.0039
1080.208330,2.8,1.7,1.34,3.31,7.5,766.0039
1080.250000,3.9,1.7,2.23,2.26,0,766.0039
1080.291670,4.4,1.7,0,0,2,766.0039
1080.333330,2.2,0.6,0,0,0,766.0039
1080.375000,2.8,0.6,0,0,0,766.0039
1080.416670,6.7,3.3,2.68,3.14,0,766.0039
1080.458330,11.7,6.1,1.34,4.45,7.5,766.0039
1080.500000,11.7,6.7,7.6,5.76,0,766.0039
1080.541670,13.3,6.7,9.38,5.41,0,766.0039
1080.583330,12.8,6.1,12.96,5.41,0,766.0039
1080.625000,11.7,5.6,12.96,5.58,0,766.0039
1080.666670,11.1,5,9.38,5.23,0,766.0039
1080.708330,10,5,3.57,5.41,7.5,766.0039
1080.750000,8.9,5,4.02,5.41,4.4,766.0039
1080.791670,8.3,5,5.81,5.76,0,766.0039
1080.833330,7.8,5,0,0,0,766.0039
1080.875000,8.3,4.4,0,0,0,766.0039
1080.916670,8.3,4.4,3.12,3.84,0,766.0039
1080.958330,8.3,5,3.12,3.66,2,766.0039
1081.000000,8.9,5,4.47,4.53,0,766.0039
1081.041670,10,5,2.23,4.97,0,766.0039
1081.083330,7.8,5,4.02,5.41,7.5,766.0039
1081.125000,7.8,4.4,2.68,4.88,0,766.0039
1081.166670,5,1.7,4.02,4.18,0,766.0039
1081.208330,3.3,0.6,2.68,1.57,0,766.0039
1081.250000,2.8,0,2.23,1.74,0,766.967
1081.291670,2.2,-0.6,2.68,1.92,0,766.967
1081.333330,1.1,-0.6,0,0,0,766.967
1081.375000,3.3,0.6,0,0,0,766.967
1081.416670,4.4,1.1,0,0,0,767.9301
1081.458330,6.1,2.8,0,0,0,766.967
1081.500000,7.2,3.3,0,0,0,766.967
1081.541670,8.9,3.9,1.34,2.96,0,766.0039
1081.583330,10,3.9,0,0,0,765.0408
1081.625000,10,3.9,0,0,0,765.0408
1081.666670,9.4,3.9,0,0,0,765.0408
1081.708330,6.1,3.3,1.34,4.18,0,765.0408
1081.750000,3.9,1.7,2.68,3.84,0,764.0777
1081.791670,3.3,1.7,0,0,0,765.0408
1081.833330,1.7,0.6,1.34,2.09,0,765.0408
1081.875000,1.1,0,0,0,0,765.0408
1081.916670,0,-0.6,0,0,0,765.0408
1081.958330,0.6,-0.6,0,0,0,765.0408
1082.000000,0,-0.6,0,0,0,764.0777
1082.041670,-0.6,-1.1,0,0,0,764.0777
1082.083330,-0.6,-1.7,1.34,2.44,0.833,763.1146
1082.125000,-0.6,-1.1,0,0,1.666,763.1146
1082.166670,-1.7,-2.2,0,0,2.5,763.1146
1082.208330,-1.1,-1.7,0,0,3.333,762.1515
1082.250000,-1.1,-1.7,1.34,0.69,4.166,762.1515
1082.291670,-1.1,-1.1,0,0,5,762.1515
1082.333330,-1.1,-1.7,0,0,5.833,762.1515
1082.375000,-0.6,-1.1,0,0,6.666,762.1515
1082.416670,-0.6,-1.1,0,0,7.5,762.1515
1082.458330,-0.6,-1.1,0,0,8.333,761.1884
1082.500000,-0.6,-1.1,0,0,9.166,760.2253
1082.541670,0,-0.6,0,0,10,760.2253
1082.583330,0,0,0,0,10,759.2622
1082.625000,0.6,0.6,0,0,8.333,759.2622
1082.666670,0.6,0,0,0,6.666,759.2622
1082.708330,-0.6,-0.6,0,0,5,759.2622
1082.750000,-0.6,-1.1,0,0,3.333,759.2622
1082.791670,0.6,-0.6,2.23,2.18,1.666,758.2991
1082.833330,0,-0.6,1.34,4.36,0,759.2622
1082.875000,2.8,0.6,0,0,0,758.2991
1082.916670,3.3,0.6,2.68,1.22,0,758.2991
1082.958330,6.7,1.1,1.34,2.61,0,758.2991
1083.000000,7.2,2.2,0,0,0,758.2991
1083.041670,7.2,3.3,6.7,5.41,0,758.2991
1083.083330,7.8,4.4,6.25,5.23,0,758.2991
1083.125000,7.2,3.9,6.25,5.41,0,758.2991
1083.166670,7.8,3.9,7.15,5.58,0,758.2991
1083.208330,7.2,3.3,8.04,5.58,0,757.336
1083.250000,7.2,3.3,5.81,5.23,0,757.336
1083.291670,6.1,3.3,4.02,5.23,0,757.336
1083.333330,6.1,2.8,7.6,5.41,0,757.336
1083.375000,6.7,2.8,6.7,5.32,0,757.336
1083.416670,6.7,2.8,5.81,5.23,0,757.336
1083.458330,7.8,3.3,7.15,5.41,0,757.336
1083.500000,7.8,2.8,7.15,5.58,0,756.3729
1083.541670,8.3,2.2,8.04,5.58,7.5,755.4098
1083.583330,8.3,2.2,6.7,5.58,7.5,755.4098
1083.625000,10,0,8.04,5.23,0,755.4098
1083.666670,8.3,-0.6,5.81,5.06,0,755.4098
1083.708330,5.6,0,0,0,0,755.4098
1083.750000,5.6,0.6,4.02,5.93,2,755.4098
1083.791670,4.4,1.1,4.47,5.93,2,756.3729
1083.833330,3.9,0,3.12,4.88,0,756.3729
1083.875000,4.4,-1.1,3.57,5.58,2,757.336
1083.916670,3.3,-2.2,2.23,5.41,0,757.336
1083.958330,2.8,-2.8,4.02,5.41,0,758.2991
1084.000000,3.3,-2.2,4.91,5.58,4.4,759.2622
1084.041670,2.8,-2.2,4.02,5.58,7.5,758.2991
1084.083330,2.8,-2.2,4.47,5.41,10,759.2622
1084.125000,2.2,-1.7,4.91,5.58,10,760.2253
1084.166670,2.2,-1.7,3.57,5.58,10,761.1884
1084.208330,0.6,-2.2,3.12,5.93,0,762.1515
1084.250000,-1.1,-3.3,2.23,0.52,0,762.1515
1084.291670,-1.1,-3.9,1.34,1.39,10,763.1146
1084.333330,-1.1,-3.3,0,0,10,764.0777
1084.375000,-0.6,-2.8,0,0,10,764.0777
1084.416670,0.6,-1.7,0,0,7.5,765.0408
1084.458330,2.8,-2.8,0,0,0,764.0777
1084.500000,4.4,-4.4,2.23,1.74,0,764.0777
1084.541670,4.4,-8.9,3.12,1.04,0,763.1146
1084.583330,5.6,-9.4,1.34,0.52,0,762.1515
1084.625000,5.6,-9.4,0,0,0,763.1146
1084.666670,3.3,-8.3,1.34,4.71,0,763.1146
1084.708330,0,-6.7,1.34,5.93,0,763.1146
1084.750000,0.6,-6.1,0,0,0,762.1515
1084.791670,-1.1,-6.7,1.34,1.57,2,762.1515
1084.833330,-2.2,-6.7,1.34,1.04,0,762.1515
1084.875000,-2.2,-6.7,0,0,0,762.1515
1084.916670,-2.8,-6.1,0,0,0,762.1515
1084.958330,-2.2,-5.6,2.68,1.92,0,761.1884
1085.000000,-2.8,-5.6,0,0,0,761.1884
1085.041670,-1.7,-4.4,0,0,0,760.2253
1085.083330,-1.7,-4.4,0,0,7.5,760.2253
1085.125000,-1.1,-3.9,2.23,2.61,10,759.2622
1085.166670,-1.7,-3.9,0,0,0,758.2991
1085.208330,-0.6,-3.3,0,0,0,758.2991
1085.250000,0,-3.3,1.34,2.79,10,758.2991
1085.291670,2.2,-3.9,4.02,3.49,10,757.336
1085.333330,3.3,-3.9,6.7,4.88,10,757.336
1085.375000,2.8,-2.8,4.02,4.71,7.5,757.336
1085.416670,3.3,-2.2,5.81,5.06,10,757.336
1085.458330,4.4,-1.7,3.12,3.84,7.5,755.4098
1085.500000,5,-1.1,4.91,5.06,10,753.4836
1085.541670,5,-0.6,3.57,4.88,10,752.5205
1085.583330,5,-0.6,3.57,3.14,10,751.5574
1085.625000,5.6,1.7,3.12,3.66,10,751.5574
1085.666670,5.6,2.2,10.72,5.41,2,750.5943
1085.708330,6.1,2.8,10.28,5.41,0,749.6312
1085.750000,7.2,3.3,13.85,5.76,0,748.6681
1085.791670,7.8,3.9,14.75,5.41,0,749.6312
1085.833330,8.3,3.9,12.96,5.58,4.4,749.6312
1085.875000,8.3,4.4,12.96,5.41,2,749.6312
1085.916670,8.3,4.4,11.17,5.58,0,749.6312
1085.958330,9.4,5,10.28,5.58,0,749.6312
1086.000000,10,5,9.38,5.58,0,750.5943
1086.041670,10.6,5,11.17,5.76,4.4,750.5943
1086.083330,10.6,5.6,14.75,5.58,4.4,751.5574
1086.125000,10,5,13.41,5.41,0,752.5205
1086.166670,10.6,5,11.62,5.41,7.5,753.4836
1086.208330,10.6,5,8.94,5.23,10,754.4467
1086.250000,10.6,4.4,6.25,5.23,10,755.4098
1086.291670,10,4.4,5.81,5.23,10,756.3729
1086.333330,10,4.4,5.81,5.23,10,756.3729
1086.375000,10,4.4,6.25,5.23,10,757.336
1086.416670,10.6,4.4,6.25,5.23,0,758.2991
1086.458330,11.1,4.4,8.04,5.23,10,758.2991
1086.500000,11.7,4.4,9.38,5.41,4.4,758.2991
1086.541670,11.1,4.4,7.6,5.41,0,758.2991
1086.583330,11.1,4.4,8.04,5.41,0,757.336
1086.625000,10.6,4.4,8.94,5.41,0,758.2991
1086.666670,10,5,8.94,5.06,0,758.2991
1086.708330,10,5,5.81,4.71,7.5,758.2991
1086.750000,10,5,4.91,4.71,10,759.2622
1086.791670,9.4,4.4,4.02,4.36,7.5,759.2622
1086.833330,10,5,3.12,4.36,10,759.2622
1086.875000,10,5,3.57,4.71,10,759.2622
1086.916670,10,5,3.57,4.88,10,759.2622
1086.958330,9.4,4.4,4.47,4.88,10,760.2253
1087.000000,9.4,5,6.25,5.23,10,760.2253
1087.041670,9.4,4.4,9.38,5.41,10,760.2253
1087.083330,9.4,5,4.47,4.18,10,760.2253
1087.125000,9.4,5,5.81,4.88,0,761.1884
1087.166670,10,5,7.6,5.06,7.5,761.1884
1087.208330,9.4,5,6.25,5.06,10,761.1884
1087.250000,9.4,5,6.7,5.23,10,761.1884
1087.291670,9.4,5.6,5.81,5.58,10,761.1884
1087.333330,10,5.6,6.25,5.58,0,761.1884
1087.375000,10,5.6,7.15,5.58,0,762.1515
1087.416670,11.1,6.1,4.02,5.76,0,762.1515
1087.458330,11.7,6.7,6.25,5.58,0,762.1515
1087.500000,11.1,6.7,7.6,5.41,0,762.1515
1087.541670,12.2,6.7,11.62,5.58,0,762.1515
1087.583330,12.2,6.7,10.28,5.41,0,762.1515
1087.625000,12.2,6.7,8.04,5.41,0,763.1146
1087.666670,12.2,6.7,6.7,5.23,0,763.1146
1087.708330,11.7,6.7,2.68,3.49,0,763.1146
1087.750000,11.7,6.7,4.91,4.88,2,763.1146
1087.791670,11.1,6.7,3.57,4.01,2,764.0777
1087.833330,11.1,6.7,3.12,4.01,0,764.0777
1087.875000,10,6.7,3.57,5.41,0,764.0777
1087.916670,8.9,5.6,0,0,0,764.0777
1087.958330,10.6,6.7,3.57,4.36,0,764.0777
1088.000000,8.9,5.6,2.68,4.18,7.5,763.1146
1088.041670,9.4,5.6,2.23,4.01,10,763.1146
1088.083330,8.3,5,2.68,1.74,0,763.1146
1088.125000,7.8,5,2.23,1.74,4.4,763.1146
1088.166670,6.7,4.4,2.68,1.74,4.4,763.1146
1088.208330,5.6,3.9,0,0,0,762.1515
1088.250000,5,3.3,2.68,2.09,2,762.1515
1088.291670,6.7,4.4,3.12,2.61,10,763.1146
1088.333330,6.1,3.9,0,0,7.5,762.1515
1088.375000,7.2,4.4,1.34,1.3,4.4,762.1515
1088.416670,9.4,5,2.23,2.61,2,762.1515
1088.458330,9.4,5,0,0,4.4,762.1515
1088.500000,12.8,8.3,5.81,5.41,10,761.1884
1088.541670,12.8,7.8,5.81,5.93,7.5,760.2253
1088.583330,13.9,7.8,6.7,5.76,10,760.2253
1088.625000,13.9,7.2,6.7,5.58,0,760.2253
1088.666670,12.2,7.2,12.51,5.41,4.4,762.1515
1088.708330,10,3.9,13.41,5.06,2,763.1146
1088.750000,9.4,1.7,9.83,5.41,0,764.0777
1088.791670,8.9,2.2,9.83,5.58,0,765.0408
1088.833330,8.9,2.2,8.94,5.41,0,766.0039
1088.875000,8.9,2.2,7.6,5.23,7.5,766.0039
1088.916670,7.8,1.1,6.25,4.88,0,766.967
1088.958330,7.2,0,4.91,4.88,0,767.9301
1089.000000,7.2,-0.6,5.81,4.88,0,768.8932
1089.041670,7.8,-0.6,3.12,4.71,0,768.8932
1089.083330,6.1,-0.6,0,0,0,768.8932
1089.125000,4.4,0,0,0,0,769.8563
1089.166670,3.3,0,2.68,3.66,0,769.8563
1089.208330,1.1,-1.1,2.23,1.57,0,769.8563
1089.250000,2.2,0.6,4.47,5.06,0,769.8563
1089.291670,2.2,0,2.23,5.41,0,769.8563
1089.333330,2.8,0.6,0,0,0,770.8194
1089.375000,2.8,0,1.34,1.04,0,770.8194
1089.416670,4.4,0.6,2.23,2.09,0,770.8194
1089.458330,6.1,1.7,0,0,0,770.8194
1089.500000,7.2,1.7,1.34,5.93,0,769.8563
1089.541670,8.3,1.7,0,0,0,768.8932
1089.583330,9.4,0.6,1.34,5.06,0,768.8932
1089.625000,9.4,0.6,0,0,0,768.8932
1089.666670,8.3,0.6,1.34,0.52,0,768.8932
1089.708330,5.6,0.6,1.34,4.01,0,768.8932
1089.750000,3.9,0,0,0,0,768.8932
1089.791670,2.2,-1.1,0,0,0,768.8932
1089.833330,1.1,-1.1,0,0,0,768.8932
1089.875000,-1.1,-2.2,0,0,0,769.8563
1089.916670,0,-1.7,0,0,0,769.8563
1089.958330,-2.2,-3.3,1.34,4.88,0,769.8563
1090.000000,-1.7,-2.2,0,0,7.5,769.8563
1090.041670,-1.7,-2.2,0,0,10,769.8563
1090.083330,-1.1,-2.2,0,0,10,769.8563
1090.125000,-1.1,-1.7,0,0,10,769.8563
1090.166670,-1.1,-1.1,0,0,10,769.8563
1090.208330,-1.7,-2.2,1.34,1.92,10,769.8563
1090.250000,-1.7,-2.2,0,0,10,769.8563
1090.291670,-2.2,-2.8,2.23,2.26,10,769.8563
1090.333330,-2.8,-2.8,1.34,2.61,10,769.8563
1090.375000,-2.2,-2.8,0,0,10,770.8194
1090.416670,-2.2,-2.2,0,0,10,770.8194
1090.458330,-1.7,-2.2,0,0,10,769.8563
1090.500000,-1.1,-1.7,0,0,10,768.8932
1090.541670,-0.6,-1.1,0,0,4.4,768.8932
1090.583330,0,-0.6,0,0,0,767.9301
1090.625000,1.7,-0.6,0,0,0,767.9301
1090.666670,1.7,-0.6,0,0,0,766.967
1090.708330,1.1,-1.1,0,0,0,767.9301
1090.750000,0.6,-1.1,0,0,0,767.9301
1090.791670,-0.6,-1.7,0,0,0,767.9301
1090.833330,-1.1,-2.2,0,0,0,767.9301
1090.875000,-3.3,-3.9,0,0,0,767.9301
1090.916670,-2.2,-3.3,1.34,1.39,0,767.9301
1090.958330,-1.7,-3.3,1.34,2.44,0,767.9301
1091.000000,-3.3,-5,2.23,1.92,0,767.9301
1091.041670,-2.8,-3.9,1.34,2.26,7.5,767.9301
1091.083330,-3.3,-4.4,0,0,10,767.9301
1091.125000,-1.7,-3.3,0,0,10,767.9301
1091.166670,-1.7,-2.8,0,0,10,767.9301
1091.208330,-1.1,-2.2,0,0,10,766.967
1091.250000,-1.1,-1.7,0,0,10,766.967
1091.291670,-1.7,-2.2,0,0,10,766.967
1091.333330,-1.7,-2.2,1.34,1.92,10,766.967
1091.375000,-2.2,-2.8,0,0,10,767.9301
1091.416670,-1.7,-2.2,1.34,1.57,10,767.9301
1091.458330,-1.7,-2.2,0,0,10,766.967
1091.500000,-1.7,-2.2,0,0,10,766.967
1091.541670,-0.6,-1.7,0,0,10,766.0039
1091.583330,0,-1.7,0,0,10,765.0408
1091.625000,0,-1.1,0,0,10,765.0408
1091.666670,-0.6,-1.1,0,0,10,765.0408
1091.708330,-0.6,-1.1,0,0,10,765.0408
1091.750000,-0.6,-1.1,0,0,10,765.0408
1091.791670,-0.6,-1.1,0,0,10,765.0408
1091.833330,-1.1,-1.1,0,0,10,765.0408
1091.875000,-1.1,-1.7,0,0,10,765.0408
1091.916670,-1.1,-1.7,2.23,3.84,10,765.0408
1091.958330,-1.7,-1.7,2.23,3.84,10,765.0408
1092.000000,-1.7,-2.2,2.23,4.36,10,765.0408
1092.041670,-1.7,-1.7,1.34,4.18,10,765.0408
1092.083330,-1.7,-2.2,1.34,4.18,10,765.0408
1092.125000,-1.7,-2.2,1.34,5.06,10,765.0408
1092.166670,-2.2,-2.8,2.23,4.36,10,764.0777
1092.208330,-2.2,-2.8,2.23,4.18,10,764.0777
1092.250000,-2.8,-3.3,2.68,4.36,10,764.0777
1092.291670,-2.2,-2.8,0,0,10,763.1146
1092.333330,-2.2,-2.8,0,0,10,763.1146
1092.375000,-1.7,-2.2,0,0,10,764.0777
1092.416670,-1.7,-2.8,0,0,10,764.0777
1092.458330,-1.7,-2.2,0,0,10,763.1146
1092.500000,-1.7,-2.8,0,0,10,762.1515
1092.541670,-1.7,-2.2,0,0,10,762.1515
1092.583330,-1.7,-2.2,0,0,10,761.1884
1092.625000,-1.1,-2.2,0,0,10,761.1884
1092.666670,-1.1,-2.2,0,0,10,761.1884
1092.708330,-1.7,-2.2,0,0,10,761.1884
1092.750000,-1.7,-2.2,0,0,0,761.1884
1092.791670,-2.2,-2.8,0,0,4.4,762.1515
1092.833330,-1.7,-2.2,1.34,2.96,0,762.1515
1092.875000,-1.7,-2.8,2.23,2.61,0,763.1146
1092.916670,6.7,3.9,4.02,5.58,0,763.1146
1092.958330,6.7,3.3,5.81,5.58,0,763.1146
1093.000000,6.1,2.8,4.91,5.41,0,763.1146
1093.041670,6.7,3.3,7.6,5.76,0,763.1146
1093.083330,6.7,2.8,9.38,5.76,0,764.0777
1093.125000,5.6,2.8,8.04,5.58,0,765.0408
1093.166670,5,2.2,4.47,5.23,0,765.0408
1093.208330,5.6,2.2,6.25,5.76,0,766.0039
1093.250000,1.1,0,3.12,1.22,0,766.0039
1093.291670,0,0,3.57,1.22,0.555,766.967
1093.333330,0,0,4.47,1.22,1.111,767.9301
1093.375000,0.6,0,2.23,0.52,1.666,767.9301
1093.416670,0.6,0,0,0,2.222,768.8932
1093.458330,0.6,0.6,0,0,2.777,768.8932
1093.500000,1.1,1.1,0,0,3.333,768.8932
1093.541670,1.1,1.1,1.34,3.49,3.888,767.9301
1093.583330,1.7,1.1,1.34,1.57,4.444,767.9301
