datetime,bias
2012-04-20 01:55:12,-0.6499999999999915
2012-04-20 02:54:14.400000,-0.44299999999999784
2012-04-20 03:54:43.200000,-0.15099999999999625
2012-04-20 04:55:12,0.17300000000000182
2012-04-20 05:55:40.800000,0.5439999999999969
2012-04-20 06:54:43.200000,0.7379999999999995
2012-04-20 07:55:12,0.867999999999995
2012-04-20 08:54:14.400000,1.183000000000007
2012-04-20 09:54:43.200000,1.4710000000000036
2012-04-20 10:55:12,1.5430000000000064
2012-04-20 11:54:14.400000,1.5759999999999934
2012-04-20 12:54:43.200000,1.3199999999999932
2012-04-20 13:55:12,0.9159999999999968
2012-04-20 14:55:40.800000,0.8849999999999909
2012-04-20 15:54:43.200000,0.8050000000000068
2012-04-20 16:55:12,0.6060000000000088
2012-04-20 17:54:14.400000,0.5940000000000083
2012-04-20 18:54:43.200000,0.6270000000000095
2012-04-20 19:55:12,0.8850000000000051
2012-04-20 20:55:40.800000,0.8329999999999984
2012-04-20 21:54:43.200000,0.8610000000000042
2012-04-20 22:55:12,1.1430000000000007
2012-04-20 23:55:40.800000,1.2019999999999982
2012-04-21 00:54:43.200000,1.617999999999995
2012-04-21 01:55:12,1.9680000000000035
2012-04-21 02:55:40.800000,2.141999999999996
2012-04-21 03:54:43.200000,2.6509999999999962
2012-04-21 04:55:12,2.978999999999999
2012-04-21 05:55:40.800000,3.227000000000004
2012-04-21 06:54:43.200000,3.5330000000000013
2012-04-21 07:55:12,3.7860000000000014
2012-04-21 08:55:40.800000,4.286000000000001
2012-04-21 09:54:43.200000,4.405000000000001
2012-04-21 10:55:12,4.75
2012-04-21 11:55:40.800000,4.7890000000000015
2012-04-21 12:54:43.200000,4.458000000000013
2012-04-21 13:55:12,4.638000000000005
2012-04-21 14:54:14.400000,5.1059999999999945
2012-04-21 15:54:43.200000,5.2180000000000035
2012-04-21 16:55:12,4.938999999999993
2012-04-21 17:55:40.800000,4.756999999999991
2012-04-21 18:54:43.200000,4.594999999999999
2012-04-21 19:55:12,4.510000000000005
2012-04-21 20:55:40.800000,4.253999999999991
2012-04-21 21:54:43.200000,4.278999999999996
2012-04-21 22:55:12,4.164999999999992
2012-04-21 23:55:40.800000,4.286000000000001
2012-04-22 00:54:43.200000,4.451000000000008
2012-04-22 01:55:12,4.290000000000006
2012-04-22 02:55:40.800000,4.108000000000004
2012-04-22 03:54:43.200000,4.165999999999997
2012-04-22 04:55:12,3.978999999999999
2012-04-22 05:55:40.800000,3.9010000000000105
2012-04-22 06:54:43.200000,4.001000000000005
2012-04-22 07:55:12,3.8460000000000036
2012-04-22 08:55:40.800000,3.665999999999997
2012-04-22 09:54:43.200000,3.6329999999999956
2012-04-22 10:55:12,3.870999999999995
2012-04-22 11:54:14.400000,3.833999999999989
2012-04-22 12:56:09.600000,3.872
2012-04-22 13:55:12,3.962999999999994
2012-04-22 14:55:40.800000,4.241
2012-04-22 15:54:43.200000,4.537000000000006
2012-04-22 16:55:12,4.424000000000007
2012-04-22 17:55:40.800000,4.283000000000001
2012-04-22 18:54:43.200000,4.108000000000004
2012-04-22 19:55:12,3.9980000000000047
2012-04-22 20:55:40.800000,3.590999999999994
2012-04-22 21:54:43.200000,3.4410000000000025
2012-04-22 22:55:12,3.3119999999999976
2012-04-22 23:55:40.800000,3.1650000000000063
2012-04-23 00:54:43.200000,3.155000000000001
2012-04-23 01:55:12,3.006999999999991
2012-04-23 02:55:40.800000,3.0039999999999907
2012-04-23 03:54:43.200000,3.1869999999999976
2012-04-23 04:55:12,3.3489999999999895
2012-04-23 05:55:40.800000,3.1770000000000067
2012-04-23 06:56:09.600000,3.0460000000000065
2012-04-23 07:55:12,3.2409999999999997
2012-04-23 08:55:40.800000,3.387999999999991
2012-04-23 09:54:43.200000,3.2180000000000035
2012-04-23 10:55:12,3.5579999999999927
2012-04-23 11:55:40.800000,3.798000000000002
2012-04-23 12:56:09.600000,3.740000000000009
2012-04-23 13:55:12,3.612000000000009
2012-04-23 14:55:40.800000,3.8880000000000052
2012-04-23 15:56:09.600000,4.061999999999998
2012-04-23 16:55:12,4.137999999999991
2012-04-23 17:55:40.800000,4.316999999999993
2012-04-23 18:54:43.200000,4.397999999999996
2012-04-23 19:55:12,4.427999999999997
2012-04-23 20:55:40.800000,4.097999999999999
2012-04-23 21:54:43.200000,3.972999999999999
2012-04-23 22:55:12,3.6370000000000005
2012-04-23 23:55:40.800000,3.4129999999999967
2012-04-24 00:54:43.200000,3.3159999999999883
2012-04-24 01:55:12,3.347999999999999
2012-04-24 02:55:40.800000,3.5130000000000052
2012-04-24 03:56:09.600000,3.793999999999997
2012-04-24 04:55:12,3.655000000000001
2012-04-24 05:55:40.800000,3.8329999999999984
2012-04-24 06:56:09.600000,4.049999999999997
2012-04-24 07:55:12,4.213999999999999
2012-04-24 08:55:40.800000,4.331000000000003
2012-04-24 09:54:43.200000,4.168000000000006
2012-04-24 10:55:12,4.186999999999998
2012-04-24 11:55:40.800000,4.095999999999989
2012-04-24 12:54:43.200000,4.1229999999999905
2012-04-24 13:55:12,4.331999999999994
2012-04-24 14:55:40.800000,4.396999999999991
2012-04-24 15:56:09.600000,4.509
2012-04-24 16:55:12,4.846999999999994
2012-04-24 17:55:40.800000,4.936999999999998
2012-04-24 18:56:09.600000,4.86099999999999
2012-04-24 19:55:12,4.993000000000009
2012-04-24 20:55:40.800000,4.909000000000006
2012-04-24 21:54:43.200000,4.936000000000007
2012-04-24 22:55:12,4.593999999999994
2012-04-24 23:55:40.800000,4.705999999999989
2012-04-25 00:54:43.200000,4.873999999999995
2012-04-25 01:55:12,4.670999999999992
2012-04-25 02:55:40.800000,4.647000000000006
2012-04-25 03:54:43.200000,4.691999999999993
2012-04-25 04:55:12,4.990000000000009
2012-04-25 05:55:40.800000,4.891000000000005
2012-04-25 06:54:43.200000,4.838999999999999
2012-04-25 07:55:12,5.126999999999995
2012-04-25 08:55:40.800000,5.061000000000007
2012-04-25 09:56:09.600000,5.103999999999999
2012-04-25 10:56:38.400000,5.155000000000001
2012-04-25 11:55:40.800000,5.243000000000009
2012-04-25 12:54:43.200000,5.193999999999988
2012-04-25 13:55:12,5.165999999999997
2012-04-25 14:55:40.800000,5.22999999999999
2012-04-25 15:56:09.600000,5.5390000000000015
2012-04-25 16:55:12,5.635999999999996
2012-04-25 17:55:40.800000,5.6839999999999975
2012-04-25 18:56:09.600000,5.6370000000000005
2012-04-25 19:55:12,5.364999999999995
2012-04-25 20:55:40.800000,5.245999999999995
2012-04-25 21:56:09.600000,5.450999999999993
2012-04-25 22:56:38.400000,5.456000000000003
2012-04-25 23:55:40.800000,5.674000000000007
2012-04-26 00:56:09.600000,5.670999999999992
2012-04-26 01:55:12,5.825999999999993
2012-04-26 02:55:40.800000,5.795000000000002
2012-04-26 03:56:09.600000,5.673000000000002
2012-04-26 04:56:38.400000,5.588999999999999
2012-04-26 05:55:40.800000,5.497
2012-04-26 06:56:09.600000,5.5319999999999965
2012-04-26 07:56:38.400000,5.73299999999999
2012-04-26 08:55:40.800000,5.743000000000009
2012-04-26 09:56:09.600000,5.4069999999999965
2012-04-26 10:55:12,5.314999999999998
2012-04-26 11:55:40.800000,5.036000000000001
2012-04-26 12:54:43.200000,4.736000000000004
2012-04-26 13:55:12,4.778999999999996
2012-04-26 14:55:40.800000,4.823999999999998
2012-04-26 15:56:09.600000,5.1129999999999995
2012-04-26 16:55:12,5.186000000000007
2012-04-26 17:55:40.800000,5.197999999999993
2012-04-26 18:56:09.600000,5.533999999999992
2012-04-26 19:55:12,5.641000000000005
2012-04-26 20:55:40.800000,5.616
2012-04-26 21:56:09.600000,5.570000000000007
2012-04-26 22:55:12,5.295999999999992
2012-04-26 23:55:40.800000,5.209999999999994
2012-04-27 00:56:09.600000,5.123999999999995
2012-04-27 01:55:12,5.031000000000006
2012-04-27 02:55:40.800000,5.117999999999995
2012-04-27 03:56:09.600000,5.045999999999992
2012-04-27 04:56:38.400000,5.097000000000008
2012-04-27 05:55:40.800000,4.76100000000001
2012-04-27 06:56:09.600000,4.626999999999995
2012-04-27 07:56:38.400000,4.3629999999999995
2012-04-27 08:55:40.800000,4.159000000000006
2012-04-27 09:56:09.600000,3.745999999999995
2012-04-27 10:56:38.400000,3.7220000000000084
2012-04-27 11:55:40.800000,3.7949999999999875
2012-04-27 12:56:09.600000,3.471999999999994
2012-04-27 13:55:12,3.6340000000000003
2012-04-27 14:55:40.800000,3.6159999999999997
2012-04-27 15:56:09.600000,3.6509999999999962
2012-04-27 16:55:12,3.7069999999999936
2012-04-27 17:57:07.200000,3.6970000000000027
2012-04-27 18:56:09.600000,3.888999999999996
2012-04-27 19:56:38.400000,3.7420000000000044
2012-04-27 20:57:07.200000,3.8090000000000117
2012-04-27 21:56:09.600000,3.7480000000000047
2012-04-27 22:56:38.400000,3.6610000000000014
2012-04-27 23:55:40.800000,3.5630000000000024
2012-04-28 00:56:09.600000,3.4440000000000026
2012-04-28 01:56:38.400000,3.3880000000000052
2012-04-28 02:55:40.800000,3.403000000000006
2012-04-28 03:56:09.600000,3.2139999999999986
2012-04-28 04:56:38.400000,3.2919999999999874
2012-04-28 05:55:40.800000,3.1910000000000025
2012-04-28 06:56:09.600000,3.236000000000004
2012-04-28 07:56:38.400000,3.122
2012-04-28 08:57:07.200000,3.2479999999999905
2012-04-28 09:56:09.600000,3.852000000000004
2012-04-28 10:56:38.400000,4.161999999999992
2012-04-28 11:55:40.800000,4.015999999999991
2012-04-28 12:56:09.600000,3.8419999999999987
2012-04-28 13:55:12,3.8740000000000094
2012-04-28 14:55:40.800000,4.0789999999999935
2012-04-28 15:56:09.600000,4.1769999999999925
2012-04-28 16:55:12,4.346999999999994
2012-04-28 17:55:40.800000,4.7620000000000005
2012-04-28 18:56:09.600000,4.963999999999999
2012-04-28 19:55:12,4.803999999999988
2012-04-28 20:57:07.200000,4.789999999999992
2012-04-28 21:56:09.600000,4.777000000000001
2012-04-28 22:55:12,4.74199999999999
2012-04-28 23:57:07.200000,4.8770000000000095
2012-04-29 00:56:09.600000,4.708000000000013
2012-04-29 01:56:38.400000,4.436999999999998
2012-04-29 02:57:07.200000,4.661000000000001
2012-04-29 03:56:09.600000,4.722999999999999
2012-04-29 04:56:38.400000,4.745999999999995
2012-04-29 05:57:07.200000,4.905000000000001
2012-04-29 06:56:09.600000,4.801000000000002
2012-04-29 07:56:38.400000,4.991
2012-04-29 08:57:07.200000,4.820000000000007
2012-04-29 09:56:09.600000,4.896999999999991
2012-04-29 10:56:38.400000,4.550999999999988
2012-04-29 11:57:07.200000,4.277000000000001
2012-04-29 12:56:09.600000,4.253
2012-04-29 13:55:12,4.2050000000000125
2012-04-29 14:57:07.200000,4.163000000000011
2012-04-29 15:56:09.600000,4.180000000000007
2012-04-29 16:56:38.400000,3.8829999999999956
2012-04-29 17:57:07.200000,3.7920000000000016
2012-04-29 18:56:09.600000,3.715999999999994
2012-04-29 19:55:12,3.7479999999999905
2012-04-29 20:57:07.200000,4.049000000000007
2012-04-29 21:56:09.600000,4.456999999999994
2012-04-29 22:55:12,3.872
2012-04-29 23:55:40.800000,4.371000000000009
2012-04-30 00:56:09.600000,3.913000000000011
2012-04-30 01:56:38.400000,4.359000000000009
2012-04-30 02:55:40.800000,3.410000000000011
2012-04-30 03:56:09.600000,4.346000000000004
2012-04-30 04:56:38.400000,4.219999999999999
2012-04-30 05:57:07.200000,3.048000000000002
2012-04-30 06:56:09.600000,4.328000000000003
2012-04-30 07:55:12,3.6260000000000048
2012-04-30 08:55:40.800000,3.850999999999999
2012-04-30 09:56:09.600000,3.524000000000001
2012-04-30 10:56:38.400000,4.134
2012-04-30 11:55:40.800000,4.090000000000003
2012-04-30 12:56:09.600000,4.272999999999996
2012-04-30 13:56:38.400000,4.405000000000001
2012-04-30 14:55:40.800000,4.451999999999998
2012-04-30 15:56:09.600000,4.402000000000001
2012-04-30 16:55:12,4.9879999999999995
2012-04-30 17:57:07.200000,4.918000000000006
2012-04-30 18:56:09.600000,4.942999999999998
2012-04-30 19:55:12,4.939999999999998
2012-04-30 20:57:07.200000,4.954000000000008
2012-04-30 21:56:09.600000,5.162999999999997
2012-04-30 22:56:38.400000,4.888999999999996
2012-04-30 23:55:40.800000,4.806999999999988
2012-05-01 00:56:09.600000,4.802999999999997
2012-05-01 01:56:38.400000,4.536000000000001
2012-05-01 02:55:40.800000,4.652999999999992
2012-05-01 03:56:09.600000,3.331000000000003
2012-05-01 04:56:38.400000,5.096000000000004
2012-05-01 05:55:40.800000,5.3559999999999945
2012-05-01 06:56:09.600000,5.236999999999995
2012-05-01 07:56:38.400000,5.079999999999998
2012-05-01 08:55:40.800000,5.313000000000002
2012-05-01 09:56:09.600000,5.4750000000000085
2012-05-01 10:56:38.400000,5.572000000000003
2012-05-01 11:57:07.200000,5.259
2012-05-01 12:56:09.600000,5.016000000000005
2012-05-01 13:56:38.400000,4.911000000000001
2012-05-01 14:55:40.800000,4.88000000000001
2012-05-01 15:56:09.600000,4.8629999999999995
2012-05-01 16:56:38.400000,4.890000000000001
2012-05-01 17:57:07.200000,4.561999999999998
2012-05-01 18:56:09.600000,4.565000000000012
2012-05-01 19:56:38.400000,4.411000000000001
2012-05-01 20:55:40.800000,5.4609999999999985
2012-05-01 21:56:09.600000,4.900000000000006
2012-05-01 22:56:38.400000,4.944999999999993
2012-05-01 23:57:07.200000,5.1370000000000005
2012-05-02 00:56:09.600000,5.186000000000007
2012-05-02 01:56:38.400000,5.001000000000005
2012-05-02 02:55:40.800000,5.022000000000006
2012-05-02 03:56:09.600000,5.241
2012-05-02 04:56:38.400000,4.862000000000009
2012-05-02 05:57:07.200000,4.822000000000003
2012-05-02 06:56:09.600000,4.833000000000013
2012-05-02 07:56:38.400000,5.224000000000004
2012-05-02 08:55:40.800000,5.105000000000004
2012-05-02 09:56:09.600000,5.028000000000006
2012-05-02 10:56:38.400000,5.14800000000001
2012-05-02 11:55:40.800000,4.888999999999996
2012-05-02 12:56:09.600000,5.185999999999993
2012-05-02 13:56:38.400000,4.283000000000001
2012-05-02 14:57:07.200000,4.510000000000005
2012-05-02 15:56:09.600000,4.009
2012-05-02 16:56:38.400000,4.046999999999997
2012-05-02 17:57:07.200000,4.4269999999999925
2012-05-02 18:56:09.600000,4.001000000000005
2012-05-02 19:56:38.400000,4.366
2012-05-02 20:55:40.800000,4.603999999999999
2012-05-02 21:56:09.600000,4.564000000000007
2012-05-02 22:56:38.400000,4.521000000000001
2012-05-02 23:55:40.800000,4.731999999999999
2012-05-03 00:56:09.600000,4.797000000000011
2012-05-03 01:56:38.400000,4.701000000000008
2012-05-03 02:57:07.200000,4.466999999999999
2012-05-03 03:56:09.600000,4.458000000000013
2012-05-03 04:56:38.400000,4.810000000000002
2012-05-03 05:57:07.200000,4.694000000000003
2012-05-03 06:56:09.600000,4.736000000000004
2012-05-03 07:56:38.400000,4.463999999999999
2012-05-03 08:55:40.800000,4.442000000000007
2012-05-03 09:56:09.600000,4.043999999999997
2012-05-03 10:56:38.400000,3.923000000000002
2012-05-03 11:55:40.800000,3.426000000000002
2012-05-03 12:56:09.600000,3.9610000000000127
2012-05-03 13:56:38.400000,3.6970000000000027
2012-05-03 14:57:07.200000,3.703000000000003
2012-05-03 15:56:09.600000,3.4839999999999947
2012-05-03 16:56:38.400000,3.844999999999999
2012-05-03 17:57:07.200000,3.6629999999999967
2012-05-03 18:56:09.600000,3.781000000000006
2012-05-03 19:56:38.400000,4.262999999999991
2012-05-03 20:57:07.200000,3.966000000000008
2012-05-03 21:56:09.600000,4.237000000000009
2012-05-03 22:56:38.400000,4.2450000000000045
2012-05-03 23:55:40.800000,4.109999999999999
2012-05-04 00:56:09.600000,4.280000000000001
2012-05-04 01:56:38.400000,4.451999999999998
2012-05-04 02:55:40.800000,4.462000000000003
2012-05-04 03:56:09.600000,4.463999999999999
2012-05-04 04:56:38.400000,4.277000000000001
2012-05-04 05:55:40.800000,4.311999999999998
