$ QGT_LWG_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_LWG_2011_2015_daily_ave.csv ; all outlets scaled to total flow from LOWER GRANITE_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 41932, 41941, 41958, 42194, 42296 that are  3, 4, 2, 3, 21 days long
"JDAY","POW","SPB1.RSW","SPB2","SPB3","SPB4","SPB5","SPB6","SPB7","SPB8","MISC"
746.000000,708.641,0,0,0,0,0,0,0,0,1.799
747.000000,726.452,0,0,0,0,0,0,0,0,4.088
748.000000,796.207,0,0,0,0,0,0,0,0,0
749.000000,714.671,0,0,0,0,0,0,0,0,1.997
750.000000,695.933,0,0,0,0,0,0,0,0,2.345
751.000000,698.104,0,0,0,0,0,0,0,0,0
752.000000,634.45,0,0,0,0,0,0,0,0,0
753.000000,581.431,0,0,0,0,0,0,0,0,1.848
754.000000,593.821,0,0,0,0,0,0,0,0,1.961
755.000000,610.809,0,0,0,0,0,0,0,0,10.559
756.000000,635.266,0,0,0,0,0,0,0,0,2.192
757.000000,624.369,0,0,0,0,0,0,0,0,7.854
758.000000,602.156,0,0,0,0,0,0,0,0,1.82
759.000000,678.736,0,0,0,0,0,0,0,0,5.263
760.000000,658.612,0,0,0,0,0,0,0,0,5.767
761.000000,764.325,0,0,0,0,0,0,0,0,4.447
762.000000,672.115,0,0,0,0,0,0,0,0,1.688
763.000000,712.848,0,0,0,0,0,0,0,0,1.85
764.000000,792.976,0,0,0,0,0,0,0,0,1.895
765.000000,853.558,0,0,0,0,0,0,0,0,0
766.000000,829.087,0,0,0,0,0,0,0,0,3.802
767.000000,775.505,0,0,0,0,0,0,0,0,1.832
768.000000,832.763,0,0,0,0,0,0,0,0,2.076
769.000000,821.091,0,0,0,0,0,0,0,0,0
770.000000,816.674,0,0,0,0,0,0,0,0,1.943
771.000000,836.229,0,0,0,0,0,0,0,0,1.991
772.000000,831.633,0,0,0,0,0,0,0,0,2.349
773.000000,794.966,0,0,0,0,0,0,0,0,5.42
774.000000,829.699,0,0,0,0,0,0,0,0,0
775.000000,772.54,0,0,0,0,0,0,0,0,1.894
776.000000,738.388,0,0,0,0,0,0,0,0,2.073
777.000000,795.593,0,0,0,0,0,0,0,0,5.572
778.000000,849.261,0,0,0,0,0,0,0,0,4.113
779.000000,799.146,0,0,0,0,0,0,0,0,2.119
780.000000,786.978,0,0,0,0,0,0,0,0,1.98
781.000000,818.459,0,0,0,0,0,0,0,0,4.182
782.000000,762.062,0,0,0,0,0,0,0,0,3.512
783.000000,818.953,0,0,0,0,0,0,0,0,4.899
784.000000,746.42,0,0,0,0,0,0,0,0,1.985
785.000000,758.447,0,0,0,0,0,0,0,0,2.276
786.000000,701.485,0,0,0,0,0,0,0,0,1.984
787.000000,657.105,0,0,0,0,0,0,0,0,1.799
788.000000,724.195,0,0,0,0,0,0,0,0,5.908
789.000000,751.954,0,0,0,0,0,0,0,0,8.675
790.000000,745.742,0,0,0,0,0,0,0,0,9.72
791.000000,766.834,0,0,0,0,0,0,0,0,4.854
792.000000,641.947,0,0,0,0,0,0,0,0,7.162
793.000000,775.186,0,0,0,0,0,0,0,0,2.57
794.000000,867.635,0,0,0,0,0,0,0,0,9.894
795.000000,933.288,0,0,0,0,0,0,0,0,2.737
796.000000,940.915,0,0,0,0,0,0,0,0,2.854
797.000000,879.672,0,0,0,0,0,0,0,0,5.416
798.000000,945.194,0,0,0,0,0,0,0,0,2.919
799.000000,846.862,0,0,0,0,0,0,0,0,3.034
800.000000,808.882,0,0,0,0,0,0,0,0,3.483
801.000000,675.358,0,42.271,64.694,0,0,0,0,0,2.67
802.000000,688.959,0,0,0,0,0,0,0,0,2.555
803.000000,765.117,0,0,0,0,0,0,0,0,2.591
804.000000,851.032,0,0,0,0,0,0,0,0,2.412
805.000000,916.098,0,0,0,0,0,0,0,0,2.787
806.000000,1003.659,0,0,0,0,0,0,0,0,2.805
807.000000,1066.109,0,0,0,0,0,0,0,0,2.672
808.000000,1102.021,0,0,0,0,0,0,0,0,5.053
809.000000,1031.768,0,0,0,0,0,0,0,0,11.751
810.000000,1105.598,0,0,0,0,0,0,0,0,10.304
811.000000,919.544,0,0,0,0,0,0,0,0,12.584
812.000000,1112.631,0,0,0,0,0,0,0,0,8.454
813.000000,1108.471,0,0,0,0,0,0,0,0,14.043
814.000000,1003.64,0,0,0,0,0,0,0,0,8.721
815.000000,1008.673,0,0,0,0,0,0,0,0,13.285
816.000000,867.959,0,0,0,0,0,0,0,0,11.415
817.000000,930.482,0,0,0,0,0,0,0,0,10.627
818.000000,895.692,0,0,0,0,0,0,0,0,15.01
819.000000,932.205,0,0,0,0,0,0,0,0,9.243
820.000000,945.059,0,0,0,0,0,0,0,0,7.771
821.000000,1001.157,0,0,0,0,0,0,0,0,7.05
822.000000,1159.102,0,0,0,0,0,0,0,0,9.472
823.000000,1221.596,0,0,0,0,0,0,0,0,7.999
824.000000,880.43,162.303,37.536,41.079,83.091,38.211,39.951,36.893,39.413,6.728
825.000000,1035.428,197.81,45.935,52.332,101.365,46.739,49.092,45.732,50.201,12.072
826.000000,1174.819,183.303,43.259,46.998,93.976,43.083,45.353,41.456,44.732,9.691
827.000000,1291.583,171.37,45.919,43.154,87.816,39.612,42.368,39.307,41.619,7.611
828.000000,1562.464,194.805,49.416,46.796,98.702,46.421,48.392,46.401,48.109,8.199
829.000000,1407.763,186.333,61.416,60.214,102.858,63.117,63.728,54.362,54.755,10.325
830.000000,1410.242,204.007,67.561,63.179,115.608,67.024,70.656,58.207,61.299,15.015
831.000000,1309.769,212.591,51.102,44.414,111.682,49.323,55.935,51.932,55.521,11.155
832.000000,1203.683,196.217,47.247,44.596,103.232,45.092,51.699,47.19,51.611,10.524
833.000000,1158.58,202.368,48.679,44.876,106.329,48.71,53.24,48.215,49.815,10.632
834.000000,1099.92,195.049,47.181,42.819,102.83,46.19,51.592,46.839,48.458,8.206
835.000000,1134.992,195.268,47.145,42.739,102.891,45.591,51.593,46.681,47.398,8.305
836.000000,1058.911,205.621,49.599,41.701,108.117,44.734,54.174,49.506,48.588,9.296
837.000000,927.735,199.987,48.161,40.752,105.068,43.768,52.582,47.94,47.818,10.622
838.000000,910.315,209.833,50.47,45.61,110.251,48.571,55.178,50.135,50.225,11.771
839.000000,756.119,209.904,50.57,46.161,110.315,46.702,55.351,50.501,50.255,11.763
840.000000,731.619,200.911,48.57,43.737,105.891,45.39,53.161,49.025,48.302,13.511
841.000000,756.891,186.019,44.84,41.271,97.703,43.7,48.89,45.787,43.739,10.023
842.000000,796.472,176.203,42.469,38.866,92.48,40.445,46.212,42.433,43.127,7.462
843.000000,897.026,180.211,43.337,42.975,94.667,44.989,43.302,42.698,43.904,9.78
844.000000,854.147,199.968,48.117,47.223,105.107,47.873,48.2,47.65,48.483,10.979
845.000000,805.142,225.987,54.334,53.615,118.669,53.988,54.283,54.415,54.051,12.252
846.000000,734.73,206.727,49.628,48.647,108.538,51.242,49.654,49.466,49.796,11.146
847.000000,743.302,187.413,44.954,41.577,98.277,45.188,44.777,45.854,44.009,8.41
848.000000,776.151,166.711,39.928,38.574,87.377,38.814,39.773,40.713,39.016,10.628
849.000000,844.165,186.394,44.795,43.124,97.629,47.309,44.419,45.494,44.035,11.807
850.000000,997.77,168.433,40.54,38.613,88.414,42.571,40.512,41.159,40.8,8.932
851.000000,1178.554,187.368,45.21,40.152,98.838,45.817,45.489,45.758,46.438,10.177
852.000000,1215.785,204.634,49.226,46.12,107.641,50.414,49.144,49.558,49.033,9.099
853.000000,1136.738,198.617,47.652,47.607,104.298,50.027,47.649,47.51,47.51,8.705
854.000000,989.461,207.492,47.53,51.638,106.302,53.787,51.276,49.22,50.628,15.704
855.000000,969.724,190.442,45.184,44.127,100.966,47.716,45.318,44.527,45.496,12.662
856.000000,979.884,198.091,46.821,46.228,104.961,48.213,47.113,46.577,47.22,10.387
857.000000,1040.331,174.266,41.382,41.561,92.396,42.664,41.491,41.076,41.773,7.315
858.000000,1168.242,171.763,40.751,39.426,91.021,42.157,40.929,40.447,41.541,11.202
859.000000,1408.712,169.634,28.803,39.796,76.755,41.533,40.405,40.633,41.061,9.079
860.000000,1782.869,163.076,15.855,38.626,59.597,39.805,38.802,42.37,42.719,7.18
861.000000,1987.524,168.698,38.761,40.118,87.153,41.273,40.129,45.123,45.521,10.878
862.000000,2365.701,183.169,42.04,42.923,94.481,44.913,43.511,48.574,48.489,11.908
863.000000,2570.994,185.224,42.598,43.981,95.594,45.501,43.96,49.022,48.644,8.297
864.000000,2586.184,174.311,58.866,58.083,91.361,61.204,60.844,63.298,63.802,11.432
865.000000,2728.081,171.286,67.391,64.604,105.29,96.237,88.434,70.773,91.484,7.621
866.000000,3088.857,192.432,51.534,54.637,102.248,81.667,83.617,48.633,85.117,8.104
867.000000,3028.096,221.822,73.911,73.352,123.704,68.907,69.508,62.067,61.415,10.17
868.000000,2632.935,223.008,60.357,59.271,117.213,54.109,54.755,54.408,53.729,16.427
869.000000,2131.89,204.712,86.887,80.98,124.903,86.992,90.128,65.682,67.042,10.954
870.000000,1919.216,204.872,72.146,74.013,119.095,75.467,75.304,64.469,64.305,8.172
871.000000,1927.353,209.536,49.85,53.274,110.465,53.911,53.542,56.097,54.787,13.624
872.000000,1708.571,213.762,50.588,52.242,112.675,53.951,53.839,55.823,56.184,13.624
873.000000,1623.183,195.548,46.32,46.532,103.45,46.812,46.827,47.066,53.884,12.285
874.000000,1617.123,195.01,46.228,46.86,103.139,46.982,46.493,47.942,51.492,11.063
875.000000,1518.73,206.572,49.166,49.486,109.102,49.586,49.326,50.368,55.297,9.317
876.000000,1261.67,204.507,79.662,77.605,123.07,80.842,84.362,63.568,68.055,11.367
877.000000,1280.864,204.181,49.108,46.143,107.308,49.831,53.455,47.902,52.475,15.196
878.000000,1230.95,210.613,50.512,45.338,110.486,51.449,55.022,49.349,53.04,9.366
879.000000,1175.856,181.706,43.662,42.2,95.549,44.471,44.783,43.643,44.344,12.052
880.000000,1207.99,190.535,46.208,44.684,100.056,46.393,46.3,44.83,44.232,8.355
881.000000,1283.057,176.421,42.473,39.018,92.624,43.06,42.874,40.994,40.946,9.901
882.000000,1401.414,177.414,42.652,41.14,93.177,43.394,43.122,42.15,41.667,8.226
883.000000,1401.363,196.729,47.231,43.903,103.353,48.255,47.794,47.024,47.979,12.612
884.000000,1347.544,214.623,51.479,45.219,112.727,52.443,52.056,51.884,53.781,11.371
885.000000,1223.413,217.705,52.361,52.896,114.423,53.408,52.979,52.538,54.397,16.047
886.000000,1185.453,189.332,45.385,39.413,99.415,46.528,45.95,45.941,47.131,10.263
887.000000,1190.759,192.089,45.909,40.242,100.812,47.331,46.381,46.891,47.51,7.955
888.000000,1203.941,190.567,45.498,39.855,99.991,46.865,46.025,46.64,46.79,8.349
889.000000,1232.962,181.323,43.25,38.48,95.12,44.583,43.837,44.521,42.451,9.925
890.000000,1337.499,168.033,40.124,36.126,88.156,41.336,40.632,41.226,40.802,7.259
891.000000,1411.688,181.23,43.203,38.438,95.068,44.725,43.816,44.572,44.945,11.595
892.000000,1467.48,194.861,46.57,41.495,102.208,48.05,47.085,47.635,47.593,12.369
893.000000,1441.356,201.96,48.154,43.025,105.887,49.69,48.738,49.352,49.468,9.601
894.000000,1349.217,213.328,50.982,43.034,111.852,52.387,51.461,51.634,53.386,13.906
895.000000,1202.905,216.228,51.662,42.776,113.368,53.053,52.288,52.632,54.591,12.128
896.000000,1091.857,204.635,49.019,45.449,107.381,50.198,49.591,49.838,51.541,11.354
897.000000,994.08,212.545,50.716,50.583,111.538,52.52,51.487,51.658,50.898,13.499
898.000000,837.117,229.526,54.653,55.74,120.466,56.51,55.557,56.334,54.099,14.358
899.000000,773.212,207.654,49.53,51.236,106.963,51.303,50.287,50.561,49.348,14.584
900.000000,720.707,176.989,41.959,43.26,89.62,43.331,42.53,42.813,42.887,7.746
901.000000,723.8,183.014,43.722,45.022,93.056,44.812,44.161,44.271,45.041,9.886
902.000000,883.77,170.825,45.219,47.276,88.912,38.134,38.78,36.733,37.78,10.019
903.000000,995.113,173.276,0,179.532,0.156,0,42.716,39.731,35.303,9.172
904.000000,835.16,235.044,0,245.187,0,0,57.831,53.632,45.381,10.45
905.000000,811.052,235.208,0,245.057,0,0,57.862,54.044,44.543,12.58
906.000000,674.638,205.723,0,212.168,0,0,50.556,46.386,38.988,13.627
907.000000,612.854,195.637,0,201.566,0,0,48.06,44.992,37.051,10.2
908.000000,724.061,164.746,1.147,165.987,0.718,0.685,41.241,39.636,36.992,10.978
909.000000,730.993,194.257,0,174.924,0,0,45.312,45.817,44.503,10.007
910.000000,754.924,204.229,0,195.438,0,0,50.131,50.438,51.716,10.893
911.000000,720.335,184.418,5.533,181.238,5.62,28.843,45.164,45.594,45.6,11.951
912.000000,787.592,184.127,0,173.974,0,0,45.129,45.325,45.867,14.067
913.000000,778.537,188.166,0,179.154,0,0,46.12,46.154,46.868,11.875
914.000000,785.076,169.481,8.239,170.435,8.575,8.26,41.514,39.44,42.188,9.134
915.000000,752.917,193.457,11.719,194.875,11.804,11.357,47.349,47.302,47.848,9.854
916.000000,745.71,205.884,0,189.021,0,0,50.538,49.358,48.965,9.379
917.000000,648.697,215.936,4.108,212.513,4.286,4.219,53.001,51.63,53.539,14.296
918.000000,558.847,218.456,0,215.205,0,0,53.607,52.528,54.591,14.714
919.000000,562.734,211.26,0,208.806,0,0,51.878,50.846,52.382,11.024
920.000000,516.999,194.243,0,192.452,0,0,47.812,46.578,47.476,14.625
921.000000,524.061,191.439,0,191.015,0,0,47.01,45.476,47.144,8.483
922.000000,496.745,203.272,0,193.608,0,0,49.976,48.438,50.584,12.834
923.000000,489.514,190.224,0,180.902,0,0,46.835,45.054,46.615,12.712
924.000000,407.381,205.341,0,196.52,0,0,50.34,49.161,50.965,11.096
925.000000,399.344,198.779,0,190.695,0,0,43.397,47.821,42.697,10.393
926.000000,432.671,235.419,0,222.88,0,0,0,55.901,0,10.292
927.000000,256.509,214.809,19.152,197.745,20.507,43.921,36.718,43.102,31.756,8.329
928.000000,234.413,173.827,22.32,196.49,21.971,41.239,44.407,41.343,42.226,11.073
929.000000,347.686,202.259,0,194.473,0,0,46.869,47.782,48.761,8.469
930.000000,339.903,198.725,0,190.107,0,0,45.857,47.095,48.26,9.664
931.000000,347.314,203.99,0,199.612,0,0,34.197,46.127,31.543,11.139
932.000000,345.638,188.831,0,182.343,0,0,44.227,44.58,40.27,14.125
933.000000,359.584,207.397,0,185.386,0,0,20.605,24.763,14.514,9.202
934.000000,422.836,215.47,0,143.395,0,0,19.424,18.889,10.232,12.935
935.000000,327.621,187.829,8.771,147.748,9.492,9.243,9.353,29.372,8.631,11.68
936.000000,295.51,183.282,20.907,127.575,22.401,21.894,22.273,20.876,20.558,9.776
937.000000,368.877,192.938,10.475,119.349,8.065,11.633,11.902,11.226,10.337,10.686
938.000000,343.685,197.22,0,164.922,0,0,19.069,18.375,18.727,13.172
939.000000,488.355,222.487,0,84.032,0,0,0,0,0,14.719
940.000000,495.45,198.976,0,36.166,0,0,0,0,0,10.882
941.000000,439.412,210.283,0,22.352,0,0,0,0,0,15.871
942.000000,340.336,201.685,0,163.751,0,0,0,21.376,0,13.048
943.000000,415.088,194.432,0,86.381,0,0,0,0,0,10.614
944.000000,458.849,187.29,0,0,0,0,0,0,0,9.383
945.000000,507.112,205.321,0,0,0,0,0,0,0,8.55
946.000000,460.197,186.718,0,50.156,0,0,0,0,0,7.563
947.000000,472.279,191.095,0,6.638,0,0,0,0,0,9.005
948.000000,400.587,204.664,0,58.825,0,0,14.453,13.433,12.772,12.483
949.000000,313.007,196.406,0,97.799,0,9.647,23.746,22.235,17.761,10.461
950.000000,309.473,192.857,0,93.992,0,9.35,23.548,21.981,22.09,11.683
951.000000,309.56,195.255,0,96.321,0,0,23.894,24.357,24.007,12.175
952.000000,317.733,197.101,0,96.627,0,0,23.661,23.672,22.627,11.843
953.000000,208.356,190.647,0,151.662,0,0,35.363,33.002,31.828,12.423
954.000000,277.371,218.028,0,154.025,0,0,0,21.697,0,16.28
955.000000,200.395,207.82,0,167.956,0,0,21.43,36.114,11.784,17.492
956.000000,142.928,196.756,0,166.63,0,0,48.138,46.453,0,18.695
957.000000,144.571,198.73,0,169.339,0,0,48.605,47.534,0,10.718
958.000000,145.583,200.071,0,169.784,0,0,48.959,47.549,0,8.73
959.000000,154.391,200.387,0,168.423,0,0,47.024,45.404,0,8.633
960.000000,208.937,184.687,0,130.295,0,0,19.572,22.671,19.649,17.744
961.000000,358.878,213.688,0,8.019,0,0,0,0,0,25.526
962.000000,259.239,207.472,0,90.096,0,0,0,23.306,0,12.951
963.000000,245.116,203.901,0,90.547,0,0,0,6.88,0,15.292
964.000000,223.64,186.422,0,97.93,0,0,7.958,9.548,0,9.986
965.000000,249.213,212.514,0,88.906,0,0,0.888,0.815,0.16,12.053
966.000000,266.8,139.437,15.731,41.728,0,0,9.224,28.643,28.375,13.89
967.000000,317.498,0,44.399,15.467,0,0,24.722,55.38,61.382,15.358
968.000000,297.69,0,43.907,40.995,0,0,14.204,58.756,80.087,13.45
969.000000,209.104,0,68.26,67.078,0,0,23.838,74.567,85.405,9.593
970.000000,268.144,0,75.171,76.692,0.369,0,21.945,76.353,102.128,10.74
971.000000,256.41,0,70.542,69.603,22.572,0,22.52,77.091,99.773,12.982
972.000000,273.159,0,70.724,60.089,0,0,20.692,72.531,105.838,8.49
973.000000,263.217,0,76.14,75.414,0,0,21.507,76.128,106.216,9.009
974.000000,263.356,0,76.773,77.201,21.74,0,0,73.102,105.148,10.384
975.000000,593.961,0,0.048,0.046,0,0,0,0.045,0.092,18.113
976.000000,609.054,0,0,0,0,0,0,0,0,8.195
977.000000,379.746,0,47.499,46.765,0.713,0,24.326,43.078,42.722,12.658
978.000000,421.333,0,43.211,42.584,11.237,5.922,14.795,43.643,42.9,16.122
979.000000,495.409,0,22.699,21.77,0,0,0,21.431,22.089,15.449
980.000000,466.049,0,16.438,15.565,0,0,0,16.3,16.208,8.482
981.000000,365.789,0,24.227,25.067,0,0,19.501,42.407,43.436,10.99
982.000000,462.154,0,44.267,43.582,19.932,0,21.976,45.226,44.929,10.45
983.000000,439.69,0,0,0,0,0,61.337,60.944,80.218,11.779
984.000000,549.082,0,0,0,0,0,29.499,26.573,56.032,15.028
985.000000,556.174,0,0,0,0,0,23.328,22.935,45.496,8.358
986.000000,572.224,0,0,0,0,0,18.034,19.797,39.04,12.014
987.000000,589.257,0,0,0,0,0,7.139,6.165,11.158,22.296
988.000000,666.623,0,0,0,0,0,0,0,0,8.246
989.000000,520.668,0,0,0,0,0,0,0,0,7.893
990.000000,556.818,0,0,0,0,0,0,0,0,22.362
991.000000,666.622,0,0,0,0,0,0,0,0,13.888
992.000000,575.348,0,0,0,0,0,0,0,0,12.669
993.000000,531.1,0,0,0,0,0,0,0,0,13.569
994.000000,542.832,0,0,0,0,0,0,0,0,13.101
995.000000,509.791,0,0,0,0,0,0,0,0,12.654
996.000000,504.601,0,0,0,0,0,0,0,0,10.413
997.000000,527.155,0,0,0,0,0,0,0,0,14.908
998.000000,497.732,0,0,0,0,0,0,0,0,12.742
999.000000,523.041,0,0,0,0,0,0,0,0,14.795
1000.000000,527.041,0,0,0,0,0,0,0,0,8.865
1001.000000,495.507,0,0,0,0,0,0,0,0,9.494
1002.000000,501.58,0,0,0,0,0,0,0,0,7.062
1003.000000,549.151,0,0,0,0,0,0,0,0,8.009
1004.000000,599.77,0,0,0,0,0,0,0,0,10.856
1005.000000,649.394,0,0,0,0,0,0,0,0,9.249
1006.000000,835.846,0,0,0,0,0,0,0,0,10.331
1007.000000,999.711,0,0,0,0,0,0,0,0,12.51
1008.000000,838.31,0,0,0,0,0,0,0,0,14.285
1009.000000,829.59,0,0,0,0,0,0,0,0,12.471
1010.000000,783.933,0,0,0,0,0,0,0,0,9.427
1011.000000,798.452,0,0,0,0,0,0,0,0,15.701
1012.000000,739.963,0,0,0,0,0,0,0,0,10.012
1013.000000,726.434,0,0,0,0,0,0,0,0,8.25
1014.000000,792.585,0,0,0,0,0,0,0,0,16.024
1015.000000,733.895,0,0,0,0,0,0,0,0,10.327
1016.000000,713.209,0,0,0,0,0,0,0,0,7.756
1017.000000,711.91,0,0,0,0,0,0,0,0,14.222
1018.000000,718.45,0,0,0,0,0,0,0,0,8.482
1019.000000,668.125,2.715,0,0,0,0,0,0,0,14.212
1020.000000,618.278,0,0,0,0,0,0,0,0,8.99
1021.000000,565.022,0,0,0,0,0,0,0,0,9.558
1022.000000,637.025,0,0,0,0,0,0,0,0,11.721
1023.000000,664.707,0,0,0,0,0,0,0,0,11.679
1024.000000,597.802,0,0,0,0,0,0,0,0,7.74
1025.000000,522.913,0,0,0,0,0,0,0,0,12.587
1026.000000,666.252,0,0,0,0,0,0,0,0,12.93
1027.000000,564.461,0,0,0,0,0,0,0,0,9.801
1028.000000,532.824,0,0,0,0,0,0,0,0,13.401
1029.000000,503.744,0,0,0,0,0,0,0,0,12.877
1030.000000,422.522,0,0,0,0,0,0,0,0,6.907
1031.000000,399.556,0,0,0,0,0,0,0,0,9.064
1032.000000,459.51,0,0,0,0,0,0,0,0,9.531
1033.000000,449.072,0,0,0,0,0,0,0,0,12.023
1034.000000,421.662,0,0,0,0,0,0,0,0,9.002
1035.000000,523.63,0,0,0,0,0,0,0,0,10.773
1036.000000,533.083,0,0,0,0,0,0,0,0,7.523
1037.000000,529.52,0,0,0,0,0,0,0,0,15.197
1038.000000,535.778,0,0,0,0,0,0,0,0,9.001
1039.000000,532.338,0,0,0,0,0,0,0,0,10.388
1040.000000,479.245,0,0,0,0,0,0,0,0,7.536
1041.000000,519.794,0,0,0,0,0,0,0,0,15.86
1042.000000,579.67,0,0,0,0,0,0,0,0,17.927
1043.000000,567.12,0,0,0,0,0,0,0,0,10.79
1044.000000,557.648,0,0,0,0,0,0,0,0,10.399
1045.000000,521.091,0,0,0,0,0,0,0,0,10.023
1046.000000,562.564,0,0,0,0,0,0,0,0,12.276
1047.000000,558.103,0,0,0,0,0,0,0,0,7.868
1048.000000,575.114,0,0,0,0,0,0,0,0,11.701
1049.000000,574.732,0,0,0,0,0,0,0,0,8.659
1050.000000,596.847,0,0,0,0,0,0,0,0,9.437
1051.000000,595.119,0,0,0,0,0,0,0,0,10.559
1052.000000,539.967,0,0,0,0,0,0,0,0,9.702
1053.000000,585.095,0,0,0,0,0,0,0,0,10.972
1054.000000,510.068,0,0,0,0,0,0,0,0,13.879
1055.000000,500.838,0,0,0,0,0,0,0,0,7.113
1056.000000,610.965,0,0,0,0,0,0,0,0,8.265
1057.000000,639.06,0,0,0,0,0,0,0,0,10.772
1058.000000,561.112,0,0,0,0,0,0,0,0,10.493
1059.000000,511.202,0,0,0,0,0,0,0,0,7.603
1060.000000,485.387,0,0,0,0,0,0,0,0,12.643
1061.000000,516.144,0,0,0,0,0,0,0,0,11.491
1062.000000,547.916,0,0,0,0,0,0,0,0,14.991
1063.000000,495.464,0,0,0,0,0,0,0,0,7.534
1064.000000,479.021,0,0,0,0,0,0,0,0,6.549
1065.000000,546.353,0,0,0,0,0,0,0,0,9.471
1066.000000,537.993,0,0,0,0,0,0,0,0,11.115
1067.000000,572.921,0,0,0,0,0,0,0,0,7.773
1068.000000,751.149,0,0,0,0,0,0,0,0,8.129
1069.000000,910.546,0,0,0,0,0,0,0,0,9.386
1070.000000,793.152,0,0,0,0,0,0,0,0,11.493
1071.000000,646.67,0,0,0,0,0,0,0,0,13.042
1072.000000,642.076,0,0,0,0,0,0,0,0,13.51
1073.000000,555.409,0,0,0,0,0,0,0,0,12.662
1074.000000,463.9,0,0,0,0,0,0,0,0,9.261
1075.000000,623.812,0,0,0,0,0,0,0,0,13.688
1076.000000,619.732,0,0,0,0,0,0,0,0,14.15
1077.000000,539.359,0,0,0,0,0,0,0,0,8.843
1078.000000,577.624,0,0,0,0,0,0,0,0,11.996
1079.000000,513.873,0,0,0,0,0,0,0,0,4.069
1080.000000,543.635,0,0,0,0,0,0,0,0,2.915
1081.000000,572.238,0,0,0,0,0,0,0,0,2.532
1082.000000,552.57,0,0,0,0,0,0,0,0,6.406
1083.000000,591.617,0,0,0,0,0,0,0,0,4.382
1084.000000,654.384,0,0,0,0,0,0,0,0,6.093
1085.000000,579.49,0,0,0,0,0,0,0,0,2.617
1086.000000,537.149,0,0,0,0,0,0,0,0,5.345
1087.000000,569.649,0,0,0,0,0,0,0,0,3.195
1088.000000,520.778,0,0,0,0,0,0,0,0,4.662
1089.000000,521.529,0,0,0,0,0,0,0,0,4.58
1090.000000,535.613,0,0,0,0,0,0,0,0,2.476
1091.000000,560.22,0,0,0,0,0,0,0,0,2.651
1092.000000,577.058,0,0,0,0,0,0,0,0,3.274
1093.000000,564.238,0,0,0,0,0,0,0,0,5.335
1094.000000,556.573,0,0,0,0,0,0,0,0,2.989
1095.000000,500.973,0,0,0,0,0,0,0,0,2.295
1096.000000,524.549,0,0,0,0,0,0,0,0,5.009
1097.000000,550.454,0,0,0,0,0,0,0,0,2.984
1098.000000,562.899,0,0,0,0,0,0,0,0,4.937
1099.000000,528.318,0,0,0,0,0,0,0,0,2.939
1100.000000,521.672,0,0,0,0,0,0,0,0,3.959
1101.000000,565.941,0,0,0,0,0,0,0,0,3.234
1102.000000,580.329,0,0,0,0,0,0,0,0,7.583
1103.000000,517.5,0,0,0,0,0,0,0,0,4.001
1104.000000,545.21,0,0,0,0,0,0,0,0,6.496
1105.000000,564.594,0,0,0,0,0,0,0,0,3.435
1106.000000,547.066,0,0,0,0,0,0,0,0,2.511
1107.000000,570.172,0,0,0,0,0,0,0,0,0
1108.000000,545.564,0,0,0,0,0,0,0,0,0
1109.000000,584.805,0,0,0,0,0,0,0,0,1.799
1110.000000,654.414,0,0,0,0,0,0,0,0,1.866
1111.000000,682.908,0,0,0,0,0,0,0,0,0
1112.000000,659.359,0,0,0,0,0,0,0,0,6.098
1113.000000,588.18,0,0,0,0,0,0,0,0,1.964
1114.000000,609.008,0,0,0,0,0,0,0,0,0
1115.000000,605.825,0,0,0,0,0,0,0,0,0
1116.000000,613.666,0,0,0,0,0,0,0,0,0
1117.000000,569.321,0,0,0,0,0,0,0,0,6.175
1118.000000,551.075,0,0,0,0,0,0,0,0,2.313
1119.000000,561.971,0,0,0,0,0,0,0,0,3.744
1120.000000,503.248,0,0,0,0,0,0,0,0,0
1121.000000,559.382,0,0,0,0,0,0,0,0,0
1122.000000,561.276,0,0,0,0,0,0,0,0,2.242
1123.000000,530.595,0,0,0,0,0,0,0,0,2.006
1124.000000,483.933,0,0,0,0,0,0,0,0,3.471
1125.000000,551.324,0,0,0,0,0,0,0,0,7.342
1126.000000,521.132,0,0,0,0,0,0,0,0,3.727
1127.000000,532.541,0,0,0,0,0,0,0,0,3.752
1128.000000,535.592,0,0,0,0,0,0,0,0,0
1129.000000,579.116,0,0,0,0,0,0,0,0,0
1130.000000,557.44,0,0,0,0,0,0,0,0,3.774
1131.000000,530.918,0,0,0,0,0,0,0,0,0
1132.000000,572.59,0,0,0,0,0,0,0,0,2.215
1133.000000,546.153,0,0,0,0,0,0,0,0,3.132
1134.000000,485.493,0,0,0,0,0,0,0,0,3.408
1135.000000,671.002,0,0,0,0,0,0,0,0,0
1136.000000,606.656,0,0,0,0,0,0,0,0,2.414
1137.000000,557.077,0,0,0,0,0,0,0,0,1.86
1138.000000,588.761,0,0,0,0,0,0,0,0,3.671
1139.000000,564.308,0,0,0,0,0,0,0,0,1.887
1140.000000,647.812,0,0,0,0,0,0,0,0,1.703
1141.000000,769.691,0,0,0,0,0,0,0,0,1.702
1142.000000,878.11,0,0,0,0,0,0,0,0,1.569
