$ QGT_IHR_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_IHR_2011_2015_daily_ave.csv ; all outlets scaled to total flow from ICE HARBOR_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 42038, 42296, 42367 that are  6, 15, 2 days long
"JDAY","POW","SPB1","SPB2.RSW","SPB3","SPB4","SPB5","SPB6","SPB7","SPB8","SPB9","SPB10","MISC"
634.000000,490.399,0,0,0,0,0,0,0,0,0,0,16.343
635.000000,596.54,0,0,0,0,0,0,0,0,0,0,29.196
636.000000,461.247,0,0,0,0,0,0,0,0,0,0,27.454
637.000000,466.656,0,0,0,0,0,0,0,0,0,0,38.663
638.000000,335.133,0,0,0,0,0,0,0,0,0,0,15.082
639.000000,303.271,0,0,0,0,0,0,0,0,0,0,10.307
640.000000,374.783,0,0,0,0,0,0,0,0,0,0,9.149
641.000000,376.688,0,0,0,0,0,0,0,0,0,0,19.741
642.000000,962.118,0,0,0,0,0,0,0,0,0,0,41.78
643.000000,435.495,0,0,0,0,0,0,0,0,0,0,13.535
644.000000,403.942,0,0,0,0,0,0,0,0,0,0,14.486
645.000000,650.675,0,0,0,0,0,0,0,0,0,0,28.013
646.000000,599.161,0,0,0,0,0,0,0,0,0,0,21.513
647.000000,415.478,0,0,0,0,0,0,0,0,0,0,16.532
648.000000,429.249,0,0,0,0,0,0,0,0,0,0,23.046
649.000000,443.335,0,0,0,0,0,0,0,0,0,0,16.21
650.000000,329.205,0,0,0,0,0,0,0,0,0,0,11.272
651.000000,612.671,0,0,0,0,0,0,0,0,0,0,23.423
652.000000,402.104,0,0,0,0,0,0,0,0,0,0,26.988
653.000000,558.358,0,0,0,0,0,0,0,0,0,0,24.881
654.000000,348.988,0,0,0,0,0,0,0,0,0,0,10.823
655.000000,363.959,0,0,0,0,0,0,0,0,0,0,20.423
656.000000,422.666,0,0,0,0,0,0,0,0,0,0,11.521
657.000000,341.345,0,0,0,0,0,0,0,0,0,0,11.744
658.000000,510.634,0,0,0,0,0,0,0,0,0,0,14.355
659.000000,590.751,0,0,0,0,0,0,0,0,0,0,34.738
660.000000,587.085,0,0,0,0,0,0,0,0,0,0,29.106
661.000000,395.028,0,0,0,0,0,0,0,0,0,0,9.961
662.000000,368.886,0,0,0,0,0,0,0,0,0,0,14.217
663.000000,589.85,0,0,0,0,0,0,0,0,0,0,14.92
664.000000,419.018,0,0,0,0,0,0,0,0,0,0,17.081
665.000000,570.81,0,0,0,0,0,0,0,0,0,0,15.594
666.000000,496.866,0,0,0,0,0,0,0,0,0,0,20.728
667.000000,561.925,0,0,0,0,0,0,0,0,0,0,17.623
668.000000,439.049,0,28.183,0,0,0,0,0,0,0,0,11.884
669.000000,649.869,0,0,0,0,0,0,0,0,0,0,22.144
670.000000,663.967,0,0,0,0,0,0,0,0,0,0,14.482
671.000000,823.256,0,0,0,0,0,0,0,0,0,0,20.648
672.000000,738.724,0,0,0,0,0,0,0,0,0,0,18.442
673.000000,804.899,0,0,0,0,0,0,0,0,0,0,24.847
674.000000,541.05,0,0,0,0,0,0,0,0,0,0,12.312
675.000000,479.843,0,0,0,0,0,41.09,0,0,0,0,18.103
676.000000,578.982,0,0,0,0,0,0,0,0,0,33.896,17.522
677.000000,518.748,0,0,0,0,0,20.007,0,0,0,19.809,18.604
678.000000,594.231,0,0,0,0,0,0,0,0,0,0,18.801
679.000000,578.505,0,0,0,0,0,0,0,0,0,0,13.302
680.000000,655.087,0,0,0,0,0,0,0,0,0,0,29.102
681.000000,657.15,0,0,0,0,0,0,0,0,0,0,30.766
682.000000,607.03,0,0,0,0,0,0,0,0,0,0,20.276
683.000000,354.93,0,0,0,0,0,0,0,0,0,0,14.114
684.000000,533.231,0,0,0,0,0,0,0,0,0,0,18.539
685.000000,426.085,0,0,0,0,0,0,0,0,0,0,12.053
686.000000,569.397,0,0,0,0,0,0,0,0,0,0,13.181
687.000000,713.177,0,0,0,0,0,0,0,0,0,0,37.242
688.000000,850.119,0,0,0,0,0,0,0,0,0,0,28.599
689.000000,597.906,0,0,0,0,0,0,0,0,0,0,15.545
690.000000,350.871,0,0,0,0,0,0,0,0,0,0,9.482
691.000000,501.199,0,0,0,0,0,0,0,0,0,0,23.016
692.000000,1007.14,0,0,0,0,0,0,0,0,0,0,23.298
693.000000,592.991,0,0,0,0,0,0,0,0,0,0,11.761
694.000000,537.115,0,0,0,0,0,0,0,0,0,0,14.129
695.000000,683.344,0,0,0,0,0,0,0,0,0,0,16.348
696.000000,592.759,0,0,0,0,0,0,0,0,0,0,11.633
697.000000,548.725,0,0,0,0,0,0,0,0,0,0,11.803
698.000000,554.85,0,0,0,0,0,0,0,0,0,0,15.192
699.000000,653.8,0,0,0,0,0,0,0,0,0,0,16.877
700.000000,774.578,0,0,0,0,0,0,0,0,0,0,28.793
701.000000,725.432,0,0,0,0,0,0,0,0,0,0,21.399
702.000000,640.612,0,0,0,0,0,0,0,0,0,0,19.452
703.000000,864.929,0,0,0,0,0,0,0,0,0,0,14.633
704.000000,924.933,0,0,0,0,0,0,0,0,0,0,10.93
705.000000,1039.448,0,0,0,0,0,0,0,0,0,0,16.523
706.000000,1123.388,0,0,0,0,0,0,0,0,0,0,18.274
707.000000,1247.173,0,0,0,0,0,0,0,0,0,0,18.367
708.000000,1107.771,0,0,0,0,0,0,0,0,0,0,15.637
709.000000,1134.771,0,0,0,0,0,0,0,0,0,0,18.842
710.000000,1024.911,0,0,0,0,0,0,0,0,0,0,23.605
711.000000,1087.963,0,0,0,0,0,0,0,0,0,0,22.795
712.000000,698.858,0,0,0,0,0,0,0,0,0,0,14.006
713.000000,1003.727,0,0,0,0,0,0,0,0,0,0,16.369
714.000000,885.848,0,0,0,0,0,0,0,0,0,0,15.914
715.000000,702.152,0,0,0,0,0,0,0,0,0,0,23.199
716.000000,1119.357,0,0,0,0,0,0,0,0,0,0,27.126
717.000000,679.741,0,0,0,0,0,0,0,0,0,0,14.99
718.000000,749.806,0,0,0,0,0,0,0,0,0,0,18.387
719.000000,750.621,0,0,0,0,0,0,0,0,0,0,18.516
720.000000,789.531,0,0,0,0,0,0,0,0,0,0,13.942
721.000000,587.863,0,0,0,0,0,0,0,0,0,0,8.843
722.000000,562.476,0,0,0,0,0,0,0,0,0,0,11.383
723.000000,700.47,0,0,0,0,0,0,0,0,0,0,9.443
724.000000,1080.907,0,0,0,0,0,0,0,0,0,0,17.34
725.000000,628.598,0,0,0,0,0,0,0,0,0,0,11.66
726.000000,643.996,0,0,0,0,0,0,0,0,0,0,10.099
727.000000,647.826,0,0,0,0,0,0,0,0,0,0,10.848
728.000000,755.99,0,0,0,0,0,0,0,0,0,0,10.08
729.000000,698.189,0,0,0,0,0,0,0,0,0,0,10.153
730.000000,842.847,0,0,0,0,0,0,0,0,0,0,9.91
731.000000,881.133,0,0,0,0,0,0,0,0,0,0,9.73
732.000000,549.496,0,0,0,0,0,0,0,0,0,0,5.529
733.000000,890.592,0,0,0,0,0,0,0,0,0,0,6.656
734.000000,526.894,0,0,0,0,0,0,0,0,0,0,6.631
735.000000,800.274,0,0,0,0,0,0,0,0,0,0,8.65
736.000000,757.03,0,0,0,0,0,0,0,0,0,0,11.987
737.000000,828.339,0,0,0,0,0,0,0,0,0,0,24.778
738.000000,585.426,0,0,0,0,0,0,0,0,0,0,9.77
739.000000,517.26,0,0,0,0,0,0,0,0,0,0,6.501
740.000000,470.122,0.054,0,0,0.045,0,0,0,0,0.05,0,10.22
741.000000,812.565,0,0,0,0,0,0,0,0,0,0,12.645
742.000000,801.072,0,0,0,0,0,0,0,0,0,0,10.858
743.000000,707.815,0,0,0,0,0,0,0,0,0,0,11.098
744.000000,755.279,0,0,0,0,0,0,0,0,0,0,21.705
745.000000,1009.234,0,0,0,0,0,0,0,0,0,0,15.146
746.000000,404.373,0,0,0,0,0,0,0,0,0,0,6.21
747.000000,715.292,0,0,0,0,0,0,0,0,0,0,12.992
748.000000,496.491,1.168,155.442,2.049,162.434,1.491,161.109,0.049,0,1.319,0.704,16.476
749.000000,957.718,0,1.225,0,0,0,0,0,0,0,0,12.649
750.000000,638.423,0,0,0,0,0,0,0,0,0,0,14.127
751.000000,847.299,0,0,0,0,0,0,0,0,0,0,25.055
752.000000,789.213,0,0,0,0,0,0,0,0,0,0,5.864
753.000000,305.422,0,0,0,0,0,0,0,0,0,0,5.18
754.000000,668.639,0,0,0,0,0,0,0,0,0,0,12.63
755.000000,795.096,0,0,0,0,0,0,0,0,0,0,22.205
756.000000,567.939,0,0,0,0,0,0,0,0,0,0,14.575
757.000000,602.459,0,0,0,0,0,0,0,0,0,0,9.587
758.000000,501.496,0,0,0,0,0,0,0,0,0,0,11.836
759.000000,775.113,0,0,0,0,0,0,0,0,0,0,15.383
760.000000,429.242,0,0,0,0,0,0,0,0,0,0,7.167
761.000000,848.645,0,0,0,0,0,0,0,0,0,0,13.456
762.000000,609.97,0,32.1,0,0,0,0,0,0,0,5.959,12.683
763.000000,798.369,0,0,0,0,0,0,0,0,0,0,8.321
764.000000,756.815,0,0,0,0,0,0,0,0,0,0,8.369
765.000000,891.306,0,0,0,0,0,0,0,0,0,0,8.499
766.000000,978.363,0,0,0,0,0,0,0,0,0,0,11.061
767.000000,723.072,0,0,0,0,0,0,0,0,0,0,7.414
768.000000,888.994,0,0,0,0,0,0,0,0,0,0,10.303
769.000000,831.415,0,87.052,0,0,0,0,0,0,0,0,11.98
770.000000,945.65,0,0,0,0,0,0,0,0,0,0,16.777
771.000000,771.848,0,0,0,0,0,0,0,0,0,0,8.759
772.000000,898.167,0,0,0,0,0,0,0,0,0,0,11.291
773.000000,864.228,0,0,0,0,0,0,0,0,0,0,10.399
774.000000,828.286,0,0,0,0,0,0,0,0,0,0,15.757
775.000000,848.098,0,0,0,0,0,0,0,0,0,0,10.738
776.000000,717.165,0,0,0,0,0,0,0,0,0,0,10.531
777.000000,937.383,0,0,0,0,0,0,0,0,0,0,13.813
778.000000,930.276,0,0,0,0,0,0,0,0,0,0,10.914
779.000000,737.011,0,0,0,0,0,0,0,0,0,0,13.047
780.000000,827.638,0,0,0,0,0,0,0,0,0,0,9.981
781.000000,890.772,0,0,0,0,0,0,0,0,0,0,9.445
782.000000,752.624,0,0,0,0,0,0,0,0,0,0,16.681
783.000000,898.477,0,0,0,0,0,0,0,0,0,0,21.012
784.000000,943.501,0,0,0,0,0,0,0,0,0,0,15.585
785.000000,686.403,0,0,0,0,0,0,0,0,0,0,14.865
786.000000,697.784,0,0,0,0,0,0,0,0,0,0,15.421
787.000000,654.66,0,0,0,0,0,0,0,0,0,0,8.687
788.000000,657.163,0,0,0,0,0,0,0,0,0,0,15.088
789.000000,860.83,0,0,0,0,0,0,0,0,0,0,12.427
790.000000,622.821,0,0,0,0,0,0,0,0,0,0,25.182
791.000000,887.874,0,0,0,0,0,0,0,0,0,23.489,11.306
792.000000,519.957,0,0,0,0,0,0,0,0,0,19.388,3.612
793.000000,700.431,0,0,0,0,0,0,0,0,0,22.096,8.182
794.000000,1052.209,0,0,0,0,0,0,0,0,0,23.346,4.727
795.000000,721.698,0,0,0,0,0,0,0,0,0,7.786,4.636
796.000000,1151.003,0,0,0,0,0,0,0,0,0,0,11.767
797.000000,1016.946,0,0,0,0,0,0,0,0,0,0,12.432
798.000000,1025.12,0,0,0,0,0,0,0,0,0,0,9.434
799.000000,724.388,0,0,0,0,0,0,0,0,0,0,6.293
800.000000,743.801,0,0,0,0,0,0,0,0,0,0,11.55
801.000000,1015.064,0,0,0,0,0,0,0,0,0,0,12.091
802.000000,669.126,0,0,0,0,0,0,0,0,0,0,12.104
803.000000,696.451,0,0,0,0,0,0,0,0,0,0,10.15
804.000000,867.713,0,0,0,0,0,0,0,0,0,0,12.448
805.000000,998.713,0,0,0,0,0,0,0,0,0,0,12.91
806.000000,1007.099,0,0,0,0,0,0,0,0,0,0,13.775
807.000000,1150.15,0,0,0,0,0,0,0,0,0,0,15.519
808.000000,1259.947,0,0,0,0,0,0,0,0,0,0,13.434
809.000000,919.592,0,0,0,0,0,0,0,0,0,0,12.185
810.000000,1242.554,0,0,0,0,0,0,0,0,0,0,14.957
811.000000,987.817,0,0,0,0,0,0,0,0,0,0,15.276
812.000000,1317.517,0,0,0,0,0,0,0,0,0,0,18.589
813.000000,985.356,0,0,0,0,0,0,0,0,0,0,16.763
814.000000,993.182,0,0,0,0,0,0,0,0,0,0,20.304
815.000000,983.572,0,0,0,0,0,0,0,0,0,0,17.804
816.000000,893.243,0,0,0,0,0,0,0,0,0,0,29.083
817.000000,930.92,0,0,0,0,0,0,0,0,0,0,24.315
818.000000,751.818,0,0,0,0,0,0,0,0,0,0,26.175
819.000000,1036.023,0,0,0,0,0,0,0,0,0,0,23.901
820.000000,564.603,0,0,0,0,0,0,0,0,0,0,8.326
821.000000,1123.846,0,0,0,0,0,0,0,0,0,0,14.761
822.000000,1179.297,0,0,0,0,0,0,0,0,0,0,12.005
823.000000,1194.258,0,0,0,0.365,0,0.311,0.589,0.588,0.582,0.59,12.337
824.000000,235.121,0,198.507,0,230.097,59.665,202.254,159.831,103.486,106.79,84.746,17.841
825.000000,328.304,0,269.846,0,330.658,150.852,276.693,277.666,131.797,137.077,113.315,21.17
826.000000,410.046,0,203.705,0,251.495,116.434,210.473,211.221,93.35,116.186,86.211,14.199
827.000000,552.635,0,202.374,33.834,254.017,115.97,212.332,213.04,123.559,144.548,86.91,17.636
828.000000,576.37,0,224.627,31.252,283.217,129.649,236.956,237.745,141.468,164.088,99.699,17.549
829.000000,609.645,0,205.779,87.757,259.501,128.197,217.053,217.75,145.797,153.278,92.105,13.213
830.000000,590.155,0,236.674,18.733,298.607,122.81,249.609,250.419,128.269,134.961,105.916,20.218
831.000000,545.63,0,254.018,0,312.43,66.669,267.907,234.113,102.647,110.731,113.607,20.768
832.000000,520.11,0,227.198,0,287.374,119.316,239.593,240.361,86.423,87.122,101.45,19.86
833.000000,454.214,0,239.569,0,302.685,57.596,252.63,253.382,100.672,111.301,106.849,17.59
834.000000,317.316,0,243.809,0,307.881,73.493,257.106,257.862,92.565,92.646,109.261,19.263
835.000000,459.248,0,227.997,0,288.223,122.386,240.352,241.04,91.708,113.924,102.119,17.855
836.000000,351.322,0,210.35,0,260.542,54.661,221.805,205.523,97.727,109.416,99.413,20.34
837.000000,337.244,0,242.838,0,289.73,0,256.086,184.58,96.208,93.835,103.464,16.906
838.000000,306.839,0,260.303,0,318.257,0,274.476,230.494,108.923,113.293,126.203,25.083
839.000000,290.452,0,244.184,0,267.313,0,257.468,91.424,69.263,106.358,118.87,21.732
840.000000,285.355,0,235.25,0,250.913,0,248.048,100.186,99.753,102.888,149.61,18.579
841.000000,265.842,0,218.999,0,242.315,0,230.891,121.139,92.839,97.104,130.115,20.61
842.000000,324.679,0,187.71,0,237.098,15.935,197.948,198.529,80.983,80.328,80.376,16.714
843.000000,310.388,0,185.425,0,234.151,58.967,195.54,196.116,86.203,82.284,79.227,12.984
844.000000,309.174,0,265.032,0,289.792,2.594,279.835,127.514,104.84,116.23,114.729,24.636
845.000000,307.977,0,260.961,0,297.696,0,281.026,151.056,110.691,118.053,146.439,23.143
846.000000,278.26,0,236.819,0,267.257,9.906,255.054,85.617,62.022,107.328,108.036,27.003
847.000000,241.234,0,201.949,0,255.022,44.019,217.349,196.712,84.564,91.433,93.339,20.924
848.000000,230.761,0,180.883,0,215.709,53.635,192.973,131.526,58.019,72.554,80.103,15.97
849.000000,913.105,0,239.748,0,64.989,19.794,59.263,96.537,64.241,62.289,65.393,25.53
850.000000,1103.5,0,191.121,69.272,0,0,38.602,41.062,46.21,47.886,46.592,15.088
851.000000,579.855,0,200.366,44.272,205.428,54.188,174.283,173.442,65.851,80.579,80.057,16.05
852.000000,466.92,0,208.091,0,265.455,90.111,225.788,212.372,81.655,113.516,93.838,18.168
853.000000,445.732,0,237.228,0,296.68,55.324,257.428,216.423,84.902,98.291,107.933,22.611
854.000000,326.636,0,260.006,0,300.408,62.531,282.071,169.748,104.491,104.506,152.608,21.536
855.000000,931.012,0,209.904,18.997,169.653,45.315,47.404,54.211,30.672,45.05,52.787,20.696
856.000000,1045.664,0,214.302,114.769,0,0,0,22.815,21.263,24.513,58.872,20.703
857.000000,589.449,0,200.72,0.47,205.794,65.364,170.866,173.039,75.266,90.747,81.955,14.113
858.000000,419.766,0,198.503,0,256.071,110.951,213.772,214.374,114.17,113.774,92.908,15.909
859.000000,1084.068,0,189.702,164.253,51.295,52.202,54.998,55.944,80.149,77.863,53.168,15.476
860.000000,1470.02,0,177.38,206.119,0,104.941,22.64,34.843,51.843,50.034,48.42,15.833
861.000000,1309.211,0,183.639,217.045,40.544,202.668,49.407,109.434,91.262,92.136,60.798,14.921
862.000000,1694.562,0,208.778,252.894,8.506,245.389,24.302,108.992,96.486,102.254,83.543,16.769
863.000000,1051.086,0,208.731,198.089,273.719,239.832,268.462,268.5,208.968,225.524,100.614,17.898
864.000000,1312.178,0,203.796,156.695,276.566,229.315,253.992,254.161,176.49,196.838,97.045,17.895
865.000000,1624.317,0,206.748,285.358,81.257,272.887,213.194,273.012,208.381,273.094,96.993,21.127
866.000000,1740.185,0,202.292,263.476,34.903,257.579,170.125,257.413,185.742,225.554,96.686,21.178
867.000000,1578.753,0,252.62,167.994,329.894,232.288,298.644,314.621,208.792,225.708,110.222,23.917
868.000000,1247.226,0,274.753,188.157,381.865,188.032,350.2,349.862,252.592,252.71,121.254,26.909
869.000000,945.648,0,249.106,185.648,339.89,193.448,310.732,297.835,221.788,220.366,108.149,23.861
870.000000,795.09,0,241.81,158.554,316.074,162.922,289.776,272.824,190.456,189.947,104.52,25.099
871.000000,1527.279,0,255.416,297.61,66.58,112.972,91.549,88.257,82.929,92.216,69.605,24.56
872.000000,1659.641,0,253.471,273.941,0,9.062,10.536,39.451,45.131,44.162,57.391,24.043
873.000000,889.024,0,223.209,98.937,223.916,71.161,187.457,187.547,127.861,120.379,87.726,22.885
874.000000,618.143,0,237.012,37.551,299.435,137.339,250.501,250.628,174.648,170.665,108.545,19.092
875.000000,1228.183,0,237.454,251.751,62.182,62.137,51.984,52.025,66.624,100.467,72.604,24.454
876.000000,1167.699,0,223.793,248.144,0,58.244,43.823,59.269,45.037,105.995,65.821,24.694
877.000000,1328.623,0,242.147,215.13,0,0,0,6.386,6.684,54.21,53.532,17.518
878.000000,1343.932,0,256.988,70.783,0,0,46.442,45.497,43.608,57.859,56.691,23.974
879.000000,637.806,0,222.143,1.957,222.741,70.52,195.23,196.238,91.249,118.559,85.174,20.657
880.000000,375.3,0,211.332,0,267.003,113.843,225.548,223.592,113.863,116.47,92.48,23.694
881.000000,468.156,0,203.93,0,257.653,116.004,217.658,215.624,92.971,143.314,87.929,24.488
882.000000,524.805,0,192.609,31.571,243.218,111.627,205.616,203.704,126.322,138.677,82.28,18.27
883.000000,1148.565,0,233.494,167.54,61.847,61.945,57.611,56.583,74.654,92.883,61.815,20.245
884.000000,1353.176,0,243.774,154.574,0,0.178,23.543,23.786,32.448,62.403,52.993,28.779
885.000000,575.682,0,278.592,0,279.298,87.524,241.248,233.89,93.674,109.016,108.072,20.343
886.000000,433.047,0,220.112,0,277.584,127.46,236.701,237.471,93.287,93.573,93.322,18.924
887.000000,973.244,0,208.57,113.97,54.589,54.662,59.588,60.691,39.046,55.921,53.853,17.96
888.000000,1262.593,0,227.45,188.101,0,0,0.164,0.165,14.811,56.49,61.714,18.358
889.000000,641.253,0,223.574,0.337,224.208,70.773,190.512,196.115,91.149,121.738,88.731,17.658
890.000000,499.412,0,182.613,0,230.746,105.626,193.01,193.105,107.88,132.771,82.254,17.883
891.000000,1061.466,0,196.393,166.889,51.204,51.06,42.701,52.975,80.296,77.631,50.854,13.883
892.000000,1425.105,0,225.461,241.234,0,0,0,0,45.146,55.264,50.171,18.061
893.000000,763.186,0,239.162,53.562,247.763,74.157,200.807,200.893,78.043,89.081,92.628,22.436
894.000000,472.112,0,244.146,0,314.642,106.05,258.092,258.228,99.489,126.957,104.245,18.913
895.000000,1177.488,0,270.235,118.196,72.194,10.154,58.736,84.373,47.639,70.191,72.612,30.148
896.000000,1176.077,0,239.296,151.827,0,0,0,2.741,23.839,43.057,53.18,16.988
897.000000,497.349,0,248.584,0.227,243.115,0,207.783,186.973,96.359,96.024,107.171,21.856
898.000000,319.685,0,257.292,0,286.145,0,275.064,76.646,59.456,72.418,75.324,22.537
899.000000,942.969,0,257.73,0,56.457,0,58.025,35.159,57.601,61.703,56.912,20.35
900.000000,884.571,0,195.356,0,0,0,18.531,32.753,46.173,47.013,45.344,18.62
901.000000,350.134,0,198.509,0,178.61,11.501,166.466,79.483,55.656,74.232,76.077,15.359
902.000000,288.087,0,232.988,0,264.696,61.672,246.275,131.988,80.563,99.46,111.724,23.98
903.000000,927.371,0,199.075,145.525,52.142,20.854,45.57,45.595,22.36,52.681,52.48,15.785
904.000000,879.94,0,231.89,25.866,0,0,0.836,12.507,24.13,44.515,46.983,22.096
905.000000,487.77,0,316.219,0,274.958,0,274.872,52.806,69.037,69.626,118.755,27.098
906.000000,283.566,0,233.528,0,250.752,0,250.743,37.26,35.485,60.604,71.187,18.701
907.000000,736.981,0,222.327,0,49.382,0,49.403,10.375,49.873,61.254,61.139,21.228
908.000000,775.954,0,189.482,0,0,0,0.274,13.761,44.622,45.903,46.047,19.688
909.000000,442.439,0,230.854,0,198.344,0,193.911,47.633,69.203,71.22,89.276,19.811
910.000000,259.685,0,215.106,0,233.054,0,228.085,75.268,75.789,94.985,95.299,18.89
911.000000,750.968,0,212.417,61.673,77.687,0,82.477,26.662,40.402,65.635,66.049,22.086
912.000000,919.214,0,214.393,86.366,0,0,5.496,7.174,15.204,20.114,51.864,16.253
913.000000,440.024,0,246.256,0,206.818,0,208.373,45.573,51.108,58.571,98.463,19.559
914.000000,245.927,0,174.425,0,209.45,54.109,184.353,143.329,73.9,101.146,88.735,15.24
915.000000,761.601,0,233.731,11.747,51.961,11.726,51.485,21.17,44.729,62.993,69.516,29.651
916.000000,916.312,0,241.982,0.826,0,0,0,0,42.026,59.325,63.213,21.81
917.000000,288.746,0,237.013,50.977,199.818,50.816,199.052,46.493,47.109,59.4,97.337,22.34
918.000000,338.538,0,275.849,0,293.64,0,118.098,16.513,18.866,56.079,64.252,23.84
919.000000,768.772,0,250.932,0,55.373,0,55.293,10.76,42.662,48.266,58.762,25.42
920.000000,638.257,0,199.505,0,0,0,0,17.825,12.958,12.291,37.324,15.45
921.000000,403.974,0,245.964,0,206.483,0,205.689,0.45,53.612,46.907,55.853,26.977
922.000000,265.972,0,220.518,0,233.943,0,93.624,27.829,38.639,36.387,37.925,21.132
923.000000,638.937,0,242.506,0,53.625,0,54.721,0,0,8.261,56.516,23.169
924.000000,670.99,0,248.097,0,0,0,0,0,0,0,49.989,25.368
925.000000,284.472,0,196.086,0,164.602,0,128.585,15.945,24.271,49.465,50.104,21.854
926.000000,334.982,0,272.382,0,61.889,0,0,44.963,45.073,62.679,68.729,23.445
927.000000,276.076,0,223.95,0,197.004,0,165.488,7.842,43.502,51.587,52.574,16.732
928.000000,243.452,0,198.652,0,183.351,0,80.492,5.331,5.877,45.046,44.944,17.069
929.000000,290.066,0,237.668,0,211.035,0,79.665,8.438,16.304,45.086,44.908,16.893
930.000000,281.841,0,229.289,0,246.791,0,123.164,0,0,27.229,27.333,17.63
931.000000,316.163,0,256.806,0,122.9,0,9.698,29.423,32.516,57.021,56.51,24.377
932.000000,268.809,0,221.683,0,239.002,0,97.271,0,41.022,42.567,49.255,24.241
933.000000,237.026,0,204.669,0,123.23,0,25.588,18.287,34.421,43.188,44.435,19.107
934.000000,312.922,0,263.057,0,228.663,0,13.629,9.728,22.792,22.976,57.111,18.252
935.000000,290.598,0,228.3,0,196.631,0,19.645,10.589,8.942,9.194,45.431,24.981
936.000000,253.76,0,208.142,0,219.94,0,0,0,0.303,52.724,52.929,22.564
937.000000,266.821,0,213.989,0,226.109,0,0,0,0,9.988,52.03,23.841
938.000000,274.439,0,217.354,0,227.955,0,0,0,0,30.979,56.237,18.412
939.000000,371.141,0,299.432,0,0,0,0,0,26.19,26.203,75.336,37.864
940.000000,307.626,0,256.087,0,260.579,0,0,0,2.055,2.047,55.644,26.967
941.000000,228.731,0,189.265,0,168.623,0,0,0,0,7.679,42.673,18.864
942.000000,274.869,0,227.886,0,0,0,0,43.498,43.111,57.856,61.134,20.573
943.000000,310.651,0,258.667,0,0,0,0,65.783,65.181,65.579,69.295,21.337
944.000000,257.225,0,212.739,0,56.306,0,26.478,34.164,34.598,48.349,48.82,18.856
945.000000,262.484,0,217.917,0,14.911,0,55.088,39.928,40.092,45.284,44.375,26.438
946.000000,243.403,0,201.257,0,110.585,0,140.89,20.897,20.974,20.833,20.688,14.13
947.000000,246.604,0,204.333,0,0,0,37.974,25.008,33.072,47.652,46.266,22.51
948.000000,329.316,0,270.877,0,92.461,0,0,5.695,63.887,68.095,66.625,30.229
949.000000,240.132,0,198.253,0,130.437,0,0,8.526,53.708,48.001,45.632,24.919
950.000000,263.049,0,218.764,0,0,0,0,0,56.964,57.831,55.113,24.98
951.000000,332.31,0,278.687,0,84.693,0,0,0,51.618,52.402,67.413,37.439
952.000000,258.857,0,215.424,0,178.435,0,0,0,13.918,11.733,46.799,18.418
953.000000,258.464,0,214.865,0,0,0,0,0,63.81,53.944,46.643,21.391
954.000000,293.577,0,254.536,0,0,0,0,19.477,33.162,55.03,64.517,29.297
955.000000,277.276,0,240.232,0,0,0,0,7.84,57.667,60.914,62.451,20.311
956.000000,235.399,0,191.723,0,136.129,0,0,9.983,17.012,17.261,54.382,19.822
957.000000,279.369,0,227.547,0,0,0,0,0,12.944,22.197,58.477,24.736
958.000000,343.41,0,281.278,0,0,0,0,0,0,67.784,67.296,31.278
959.000000,304.324,0,249.506,0,0,0,0,0,0,59.975,59.487,27.85
960.000000,270.541,0,220.418,0,0,0,0,0,0,52.95,52.532,23.09
961.000000,240.155,0,194.523,0,0,0,24.589,24.96,24.772,31.148,44.508,20.29
962.000000,315.213,0,255.312,0,0,0,0,0,0,0.276,23.244,24.699
963.000000,289.72,0,247.385,0,55.044,0,0,0,7.557,39.96,28.969,24.994
964.000000,254.81,0,146.451,45.788,0,0,0,0,17.503,17.788,28.779,25.487
965.000000,332.855,0,166.171,81.747,0,0,0,0,0,0,9.069,25.705
966.000000,279.981,0,243.089,22.446,0,0,0,0,0,0,61.176,29.005
967.000000,213.144,0,184.134,0,0,0,0,0,0,0,51.788,20.53
968.000000,250.722,0,215.711,0,0,0,0,0,0,0,60.669,24.051
969.000000,244.199,0,210.167,0,0,0,0,0,0,14.498,56.968,17.713
970.000000,228.474,0,197.787,0,0,0,0,0,38.289,49.651,51.427,20.982
971.000000,229.673,0,196.7,0,0,0,0,0,50.158,49.401,51.168,20.817
972.000000,298.543,0,255.685,0,0,0,0,0,3.396,10.55,43.645,27.699
973.000000,342.848,0,295.743,0,0,0,0,0,0,6.087,6.252,31.018
974.000000,265.598,0,227.383,0,0,0,0,0,0,56.808,58.208,24.15
975.000000,493.01,0,0,0,0,0,0,0,0,0,0,42.905
976.000000,603.268,0,0,0,0,0,0,0,0,0,0,53.214
977.000000,366.395,0,0,0,0,0,0,0,0,0,0,19.493
978.000000,301.812,0,0,0,0,0,0,0,0,0,0,11.886
979.000000,383.549,0,0,0,0,0,0,0,0,0,0,16.41
980.000000,356.915,0,0,0,0,0,0,0,0,0,0,14.229
981.000000,571.939,0,0,0,0,0,0,0,0,0,0,27.302
982.000000,726.738,0,0,0,0,0,0,0,0,0,0,25.293
983.000000,559.539,0,0,0,0,0,0,0,0,0,0,16.053
984.000000,490.47,0,0,0,0,0,0,0,0,0,0,14.195
