$Concentration file for segment 317

JDAY,      N2,      DO,
  1123.800,   19.9294,   12.3091,
  1123.850,   19.9319,   12.3108,
  1123.900,   19.9232,   12.3039,
  1123.950,   19.9108,   12.2943,
  1124.000,   19.8971,   12.2836,
  1124.050,   19.9132,   12.2958,
  1124.100,   19.9398,   12.3161,
  1124.150,   19.9503,   12.3240,
  1124.200,   19.9509,   12.3245,
  1124.250,   20.0252,   12.3817,
  1124.300,   20.0323,   12.3869,
  1124.350,   20.0147,   12.3731,
  1124.400,   20.0025,   12.3634,
  1124.450,   19.9822,   12.3476,
  1124.500,   19.9669,   12.3358,
  1124.550,   19.9656,   12.3346,
  1124.600,   19.9719,   12.3393,
  1124.650,   19.9877,   12.3515,
  1124.700,   20.0185,   12.3751,
  1124.750,   20.0158,   12.3728,
  1124.800,   20.0095,   12.3678,
  1124.850,   19.9963,   12.3574,
  1124.900,   19.9801,   12.3448,
  1124.950,   19.9313,   12.3070,
  1125.000,   19.9028,   12.2849,
  1125.050,   19.8740,   12.2624,
  1125.100,   19.8821,   12.2687,
  1125.150,   19.9071,   12.2879,
  1125.200,   20.0137,   12.3698,
  1125.250,   20.1125,   12.4460,
  1125.300,   20.1103,   12.4440,
  1125.350,   20.0879,   12.4265,
  1125.400,   20.0658,   12.4094,
  1125.450,   20.0391,   12.3888,
  1125.500,   20.0408,   12.3900,
  1125.550,   20.0404,   12.3896,
  1125.600,   20.0416,   12.3905,
  1125.650,   20.0470,   12.3947,
  1125.700,   20.0846,   12.4237,
  1125.750,   20.1188,   12.4501,
  1125.800,   20.1114,   12.4442,
  1125.850,   20.0775,   12.4181,
  1125.900,   20.0730,   12.4143,
  1125.950,   19.9161,   12.2931,
  1126.000,   19.9336,   12.3064,
  1126.050,   19.9466,   12.3160,
  1126.100,   19.9586,   12.3251,
  1126.150,   19.9691,   12.3329,
  1126.200,   20.0446,   12.3909,
  1126.250,   20.1573,   12.4779,
  1126.300,   20.1471,   12.4700,
  1126.350,   20.1264,   12.4540,
  1126.400,   20.0735,   12.4132,
  1126.450,   20.0691,   12.4097,
  1126.500,   20.0321,   12.3811,
  1126.550,   20.0226,   12.3737,
  1126.600,   20.0018,   12.3575,
  1126.650,   20.0290,   12.3784,
  1126.700,   20.1239,   12.4518,
  1126.750,   20.1177,   12.4469,
  1126.800,   20.0815,   12.4189,
  1126.850,   20.0716,   12.4111,
  1126.900,   20.0956,   12.4295,
  1126.950,   20.0169,   12.3686,
  1127.000,   20.0105,   12.3635,
  1127.050,   19.9650,   12.3283,
  1127.100,   19.9314,   12.3023,
  1127.150,   19.9725,   12.3339,
  1127.200,   20.0532,   12.3962,
  1127.250,   20.1425,   12.4651,
  1127.300,   20.1351,   12.4593,
  1127.350,   20.1081,   12.4384,
  1127.400,   20.0774,   12.4148,
  1127.450,   20.0249,   12.3742,
  1127.500,   19.9371,   12.3064,
  1127.550,   19.8920,   12.2716,
  1127.600,   19.8653,   12.2509,
  1127.650,   19.8724,   12.2563,
  1127.700,   20.1224,   12.4499,
  1127.750,   20.1207,   12.4486,
  1127.800,   20.0884,   12.4236,
  1127.850,   20.0502,   12.3940,
  1127.900,   20.0049,   12.3589,
  1127.950,   19.9513,   12.3173,
  1128.000,   19.8796,   12.2619,
  1128.050,   19.8931,   12.2723,
  1128.100,   19.9042,   12.2810,
  1128.150,   19.9105,   12.2858,
  1128.200,   19.9169,   12.2907,
  1128.250,   20.0144,   12.3663,
  1128.300,   20.0477,   12.3921,
  1128.350,   19.9842,   12.3427,
  1128.400,   19.9353,   12.3047,
  1128.450,   19.8911,   12.2703,
  1128.500,   19.8842,   12.2648,
  1128.550,   19.8831,   12.2638,
  1128.600,   19.8988,   12.2761,
  1128.650,   19.8904,   12.2693,
  1128.700,   19.9494,   12.3153,
  1128.750,   20.0109,   12.3633,
  1128.800,   20.0091,   12.3619,
  1128.850,   19.9982,   12.3534,
  1128.900,   19.9128,   12.2869,
  1128.950,   19.9102,   12.2849,
  1129.000,   19.9124,   12.2867,
  1129.050,   19.9119,   12.2863,
  1129.100,   19.9130,   12.2871,
  1129.150,   19.9175,   12.2906,
  1129.200,   19.9197,   12.2922,
  1129.250,   19.9493,   12.3153,
  1129.300,   20.0236,   12.3734,
  1129.350,   20.0010,   12.3557,
  1129.400,   19.9924,   12.3490,
  1129.450,   19.9653,   12.3279,
  1129.500,   19.9212,   12.2934,
  1129.550,   19.8926,   12.2711,
  1129.600,   19.8933,   12.2716,
  1129.650,   19.9126,   12.2868,
  1129.700,   20.0002,   12.3556,
  1129.750,   20.0316,   12.3804,
  1129.800,   20.0333,   12.3819,
  1129.850,   20.0373,   12.3852,
  1129.900,   20.0197,   12.3714,
  1129.950,   19.9506,   12.3171,
  1130.000,   19.9666,   12.3298,
  1130.050,   19.9787,   12.3395,
  1130.100,   19.9863,   12.3455,
  1130.150,   20.0761,   12.4165,
  1130.200,   20.0712,   12.4127,
  1130.250,   20.1293,   12.4587,
  1130.300,   20.1424,   12.4689,
  1130.350,   20.1267,   12.4565,
  1130.400,   20.1077,   12.4415,
  1130.450,   20.0817,   12.4210,
  1130.500,   20.0460,   12.3928,
  1130.550,   19.9710,   12.3336,
  1130.600,   19.9401,   12.3092,
  1130.650,   19.9802,   12.3410,
  1130.700,   20.0821,   12.4217,
  1130.750,   20.0975,   12.4339,
  1130.800,   20.0939,   12.4310,
  1130.850,   20.0880,   12.4262,
  1130.900,   20.0383,   12.3869,
  1130.950,   19.9623,   12.3267,
  1131.000,   19.9713,   12.3338,
  1131.050,   19.9922,   12.3504,
  1131.100,   20.0047,   12.3602,
  1131.150,   20.0398,   12.3881,
  1131.200,   20.1311,   12.4606,
  1131.250,   20.1803,   12.4995,
  1131.300,   20.1746,   12.4946,
  1131.350,   20.1681,   12.4892,
  1131.400,   20.1405,   12.4671,
  1131.450,   20.1485,   12.4732,
  1131.500,   20.1634,   12.4847,
  1131.550,   20.1809,   12.4983,
  1131.600,   20.1967,   12.5106,
  1131.650,   20.2098,   12.5204,
  1131.700,   20.2826,   12.5773,
  1131.750,   20.2919,   12.5842,
  1131.800,   20.2822,   12.5762,
  1131.850,   20.2813,   12.5752,
  1131.900,   20.2616,   12.5594,
  1131.950,   20.1848,   12.4989,
  1132.000,   20.2088,   12.5174,
  1132.050,   20.2238,   12.5290,
  1132.100,   20.1811,   12.4950,
  1132.150,   20.2318,   12.5348,
  1132.200,   20.3665,   12.6403,
  1132.250,   20.4282,   12.6886,
  1132.300,   20.4126,   12.6765,
  1132.350,   20.3929,   12.6612,
  1132.400,   20.3475,   12.6256,
  1132.450,   20.3463,   12.6246,
  1132.500,   20.3487,   12.6264,
  1132.550,   20.3559,   12.6319,
  1132.600,   20.3585,   12.6337,
  1132.650,   20.3646,   12.6382,
  1132.700,   20.4312,   12.6901,
  1132.750,   20.4504,   12.7051,
  1132.800,   20.4380,   12.6954,
  1132.850,   20.4230,   12.6837,
  1132.900,   20.4406,   12.6977,
  1132.950,   20.4156,   12.6782,
  1133.000,   20.4222,   12.6834,
  1133.050,   20.4433,   12.7001,
  1133.100,   20.4556,   12.7099,
  1133.150,   20.4529,   12.7079,
  1133.200,   20.4194,   12.6818,
  1133.250,   20.4368,   12.6957,
  1133.300,   20.4405,   12.6988,
  1133.350,   20.4399,   12.6985,
  1133.400,   20.4242,   12.6866,
  1133.450,   20.4094,   12.6752,
  1133.500,   20.3992,   12.6675,
  1133.550,   20.3995,   12.6682,
  1133.600,   20.4120,   12.6784,
  1133.650,   20.4033,   12.6718,
  1133.700,   20.3937,   12.6644,
  1133.750,   20.4020,   12.6712,
  1133.800,   20.4021,   12.6715,
  1133.850,   20.3976,   12.6682,
  1133.900,   20.3781,   12.6531,
  1133.950,   20.3794,   12.6544,
  1134.000,   20.3424,   12.6254,
  1134.050,   20.3447,   12.6275,
  1134.100,   20.3459,   12.6288,
  1134.150,   20.3445,   12.6278,
  1134.200,   20.3427,   12.6267,
  1134.250,   20.4128,   12.6821,
  1134.300,   20.3906,   12.6644,
  1134.350,   20.3771,   12.6535,
  1134.400,   20.3672,   12.6456,
  1134.450,   20.3445,   12.6275,
  1134.500,   20.3341,   12.6193,
  1134.550,   20.3444,   12.6276,
  1134.600,   20.3402,   12.6244,
  1134.650,   20.3242,   12.6117,
  1134.700,   20.3453,   12.6284,
  1134.750,   20.3909,   12.6647,
  1134.800,   20.3493,   12.6316,
  1134.850,   20.3152,   12.6045,
  1134.900,   20.2924,   12.5867,
  1134.950,   20.2528,   12.5552,
  1135.000,   20.1450,   12.4698,
  1135.050,   20.1720,   12.4913,
  1135.100,   20.1218,   12.4511,
  1135.150,   20.1230,   12.4523,
  1135.200,   20.1852,   12.5027,
  1135.250,   20.2018,   12.5162,
  1135.300,   20.2319,   12.5404,
  1135.350,   20.2238,   12.5339,
  1135.400,   20.2087,   12.5219,
  1135.450,   20.1954,   12.5113,
  1135.500,   20.1869,   12.5045,
  1135.550,   20.1852,   12.5032,
  1135.600,   20.1797,   12.4988,
  1135.650,   20.1401,   12.4669,
  1135.700,   20.1912,   12.5081,
  1135.750,   20.2158,   12.5279,
  1135.800,   20.1905,   12.5075,
  1135.850,   20.1812,   12.5000,
  1135.900,   20.1361,   12.4637,
  1135.950,   20.0925,   12.4286,
  1136.000,   20.0636,   12.4051,
  1136.050,   20.0679,   12.4087,
  1136.100,   20.0744,   12.4141,
  1136.150,   20.1172,   12.4490,
  1136.200,   20.1392,   12.4668,
  1136.250,   20.1569,   12.4811,
  1136.300,   20.1964,   12.5128,
  1136.350,   20.2087,   12.5225,
  1136.400,   20.2132,   12.5257,
  1136.450,   20.2205,   12.5313,
  1136.500,   20.2262,   12.5355,
  1136.550,   20.2300,   12.5383,
  1136.600,   20.1913,   12.5069,
  1136.650,   20.2078,   12.5200,
  1136.700,   20.2553,   12.5579,
  1136.750,   20.2889,   12.5846,
  1136.800,   20.2620,   12.5626,
  1136.850,   20.1997,   12.5122,
  1136.900,   20.1913,   12.5055,
  1136.950,   20.1189,   12.4472,
  1137.000,   20.0895,   12.4236,
  1137.050,   20.0905,   12.4244,
  1137.100,   20.0870,   12.4216,
  1137.150,   20.1037,   12.4348,
  1137.200,   20.1551,   12.4766,
  1137.250,   20.2498,   12.5526,
  1137.300,   20.2422,   12.5465,
  1137.350,   20.2167,   12.5259,
  1137.400,   20.1920,   12.5060,
  1137.450,   20.1557,   12.4768,
  1137.500,   20.1249,   12.4520,
  1137.550,   20.1140,   12.4433,
  1137.600,   20.1212,   12.4490,
  1137.650,   20.1324,   12.4581,
  1137.700,   20.1378,   12.4624,
  1137.750,   20.2098,   12.5201,
  1137.800,   20.2255,   12.5327,
  1137.850,   20.1863,   12.5011,
  1137.900,   20.1347,   12.4596,
  1137.950,   20.0931,   12.4263,
  1138.000,   20.0804,   12.4165,
  1138.050,   20.0911,   12.4254,
  1138.100,   20.0967,   12.4300,
  1138.150,   20.1509,   12.4731,
  1138.200,   20.2465,   12.5493,
  1138.250,   20.4390,   12.7019,
  1138.300,   20.5014,   12.7509,
  1138.350,   20.5416,   12.7824,
  1138.400,   20.5325,   12.7747,
  1138.450,   20.4895,   12.7402,
  1138.500,   20.4321,   12.6944,
  1138.550,   20.3932,   12.6637,
  1138.600,   20.3768,   12.6503,
  1138.650,   20.4991,   12.7472,
  1138.700,   20.5846,   12.8147,
  1138.750,   20.6204,   12.8431,
  1138.800,   20.5808,   12.8116,
  1138.850,   20.5244,   12.7664,
  1138.900,   20.4681,   12.7216,
  1138.950,   20.2333,   12.5349,
  1139.000,   20.2058,   12.5129,
  1139.050,   20.1866,   12.4978,
  1139.100,   20.1611,   12.4777,
  1139.150,   20.1410,   12.4619,
  1139.200,   20.4836,   12.7339,
  1139.250,   20.6562,   12.8706,
  1139.300,   20.7615,   12.9544,
  1139.350,   20.6987,   12.9048,
  1139.400,   20.6508,   12.8667,
  1139.450,   20.5019,   12.7484,
  1139.500,   20.3790,   12.6508,
  1139.550,   20.2893,   12.5796,
  1139.600,   20.1328,   12.4556,
  1139.650,   20.3999,   12.6677,
  1139.700,   20.5310,   12.7721,
  1139.750,   20.5408,   12.7798,
  1139.800,   20.5396,   12.7787,
  1139.850,   20.5590,   12.7938,
  1139.900,   20.5064,   12.7516,
  1139.950,   20.3613,   12.6364,
  1140.000,   20.2956,   12.5843,
  1140.050,   20.2286,   12.5309,
  1140.100,   20.2589,   12.5551,
  1140.150,   20.2659,   12.5607,
  1140.200,   20.3803,   12.6522,
  1140.250,   20.4644,   12.7187,
  1140.300,   20.5521,   12.7883,
  1140.350,   20.5189,   12.7619,
  1140.400,   20.3751,   12.6477,
  1140.450,   20.1856,   12.4965,
  1140.500,   20.1555,   12.4729,
  1140.550,   20.1503,   12.4689,
  1140.600,   20.1631,   12.4795,
  1140.650,   20.2513,   12.5506,
  1140.700,   20.2932,   12.5844,
  1140.750,   20.2840,   12.5773,
  1140.800,   20.2454,   12.5464,
  1140.850,   20.2067,   12.5151,
  1140.900,   20.1698,   12.4854,
  1140.950,   20.1345,   12.4568,
  1141.000,   20.1027,   12.4311,
  1141.050,   20.0912,   12.4218,
  1141.100,   20.0997,   12.4288,
  1141.150,   20.1152,   12.4414,
  1141.200,   20.1971,   12.5081,
  1141.250,   20.2604,   12.5591,
  1141.300,   20.2856,   12.5791,
  1141.350,   20.2489,   12.5492,
  1141.400,   20.2641,   12.5613,
  1141.450,   20.2268,   12.5310,
  1141.500,   20.2992,   12.5891,
  1141.550,   20.2514,   12.5504,
  1141.600,   20.2386,   12.5401,
  1141.650,   20.2551,   12.5531,
  1141.700,   20.3704,   12.6455,
  1141.750,   20.4793,   12.7326,
  1141.800,   20.4104,   12.6774,
  1141.850,   20.2775,   12.5707,
  1141.900,   20.2017,   12.5094,
  1141.950,   20.1891,   12.4995,
  1142.000,   20.1828,   12.4944,
  1142.050,   20.1889,   12.4994,
  1142.100,   20.2073,   12.5140,
  1142.150,   20.2449,   12.5440,
  1142.200,   20.3937,   12.6635,
  1142.250,   20.5565,   12.7939,
  1142.300,   20.5643,   12.8000,
  1142.350,   20.6111,   12.8375,
  1142.400,   20.6002,   12.8285,
  1142.450,   20.5850,   12.8161,
  1142.500,   20.5287,   12.7707,
  1142.550,   20.3822,   12.6531,
  1142.600,   20.2929,   12.5812,
  1142.650,   20.3825,   12.6532,
  1142.700,   20.4996,   12.7473,
  1142.750,   20.5164,   12.7607,
  1142.800,   20.5241,   12.7669,
  1142.850,   20.2113,   12.5158,
  1142.900,   20.4106,   12.6758,
  1142.950,   20.1794,   12.4902,
  1143.000,   20.1746,   12.4862,
  1143.050,   20.3272,   12.6086,
  1143.100,   20.3184,   12.6013,
  1143.150,   20.2018,   12.5074,
  1143.200,   20.2044,   12.5092,
  1143.250,   20.6697,   12.8834,
  1143.300,   20.6328,   12.8539,
  1143.350,   20.4408,   12.6992,
  1143.400,   20.2591,   12.5532,
  1143.450,   20.1038,   12.4275,
  1143.500,   20.1105,   12.4331,
  1143.550,   20.1162,   12.4377,
  1143.600,   20.1762,   12.4868,
  1143.650,   20.1827,   12.4912,
  1143.700,   20.2893,   12.5776,
  1143.750,   20.3552,   12.6306,
  1143.800,   20.2023,   12.5071,
  1143.850,   20.1407,   12.4576,
  1143.900,   20.1481,   12.4636,
  1143.950,   20.1561,   12.4701,
  1144.000,   20.1654,   12.4777,
  1144.050,   20.1737,   12.4844,
  1144.100,   20.1806,   12.4900,
  1144.150,   20.1865,   12.4948,
  1144.200,   20.1989,   12.5047,
  1144.250,   20.3848,   12.6548,
  1144.300,   20.3103,   12.5947,
  1144.350,   20.2254,   12.5258,
  1144.400,   20.2299,   12.5294,
  1144.450,   20.2256,   12.5260,
  1144.500,   20.2336,   12.5325,
  1144.550,   20.2435,   12.5405,
  1144.600,   20.2442,   12.5411,
  1144.650,   20.2619,   12.5553,
  1144.700,   20.2958,   12.5826,
  1144.750,   20.3001,   12.5860,
  1144.800,   20.3389,   12.6177,
  1144.850,   20.3014,   12.5874,
  1144.900,   20.2450,   12.5417,
  1144.950,   20.1756,   12.4854,
  1145.000,   20.1887,   12.4960,
  1145.050,   20.1951,   12.5012,
  1145.100,   20.1911,   12.4980,
  1145.150,   20.1844,   12.4926,
  1145.200,   20.2184,   12.5206,
  1145.250,   20.2528,   12.5485,
  1145.300,   20.2600,   12.5543,
  1145.350,   20.2536,   12.5489,
  1145.400,   20.2499,   12.5457,
  1145.450,   20.2638,   12.5567,
  1145.500,   20.2711,   12.5624,
  1145.550,   20.2784,   12.5681,
  1145.600,   20.2908,   12.5779,
  1145.650,   20.2633,   12.5552,
  1145.700,   20.3957,   12.6625,
  1145.750,   20.5096,   12.7545,
  1145.800,   20.5238,   12.7659,
  1145.850,   20.5138,   12.7576,
  1145.900,   20.4252,   12.6857,
  1145.950,   20.2992,   12.5834,
  1146.000,   20.2650,   12.5556,
  1146.050,   20.3580,   12.6313,
  1146.100,   20.3456,   12.6212,
  1146.150,   20.3366,   12.6141,
  1146.200,   20.3318,   12.6100,
  1146.250,   20.3708,   12.6418,
  1146.300,   20.3643,   12.6365,
  1146.350,   20.3460,   12.6216,
  1146.400,   20.3085,   12.5909,
  1146.450,   20.3017,   12.5853,
  1146.500,   20.2615,   12.5526,
  1146.550,   20.2425,   12.5371,
  1146.600,   20.2316,   12.5283,
  1146.650,   20.2277,   12.5251,
  1146.700,   20.2222,   12.5206,
  1146.750,   20.2648,   12.5556,
  1146.800,   20.2391,   12.5347,
  1146.850,   20.2128,   12.5132,
  1146.900,   20.1761,   12.4830,
  1146.950,   20.1445,   12.4570,
  1147.000,   20.1447,   12.4572,
  1147.050,   20.1465,   12.4587,
  1147.100,   20.1474,   12.4594,
  1147.150,   20.1657,   12.4744,
  1147.200,   20.1741,   12.4810,
  1147.250,   20.2190,   12.5179,
  1147.300,   20.2401,   12.5348,
  1147.350,   20.2590,   12.5501,
  1147.400,   20.2743,   12.5623,
  1147.450,   20.2662,   12.5555,
  1147.500,   20.2739,   12.5616,
  1147.550,   20.2609,   12.5509,
  1147.600,   20.2208,   12.5179,
  1147.650,   20.2127,   12.5113,
  1147.700,   20.2250,   12.5215,
  1147.750,   20.2179,   12.5157,
  1147.800,   20.1912,   12.4938,
  1147.850,   20.1715,   12.4776,
  1147.900,   20.1365,   12.4486,
  1147.950,   20.1090,   12.4258,
  1148.000,   20.1067,   12.4239,
  1148.050,   20.0945,   12.4137,
  1148.100,   20.0984,   12.4169,
  1148.150,   20.1045,   12.4219,
  1148.200,   20.1205,   12.4351,
  1148.250,   20.1574,   12.4657,
  1148.300,   20.1862,   12.4893,
  1148.350,   20.1799,   12.4839,
  1148.400,   20.1744,   12.4792,
  1148.450,   20.1612,   12.4681,
  1148.500,   20.1639,   12.4702,
  1148.550,   20.1904,   12.4920,
  1148.600,   20.1903,   12.4917,
  1148.650,   20.2137,   12.5110,
  1148.700,   20.2509,   12.5416,
  1148.750,   20.2603,   12.5492,
  1148.800,   20.2721,   12.5588,
  1148.850,   20.2764,   12.5622,
  1148.900,   20.2858,   12.5697,
  1148.950,   20.2790,   12.5638,
  1149.000,   20.2388,   12.5305,
  1149.050,   20.2573,   12.5456,
  1149.100,   20.2800,   12.5643,
  1149.150,   20.3051,   12.5849,
  1149.200,   20.3621,   12.6317,
  1149.250,   20.4083,   12.6696,
  1149.300,   20.4392,   12.6949,
  1149.350,   20.4554,   12.7080,
  1149.400,   20.4652,   12.7158,
  1149.450,   20.4530,   12.7056,
  1149.500,   20.4074,   12.6680,
  1149.550,   20.4184,   12.6769,
  1149.600,   20.4297,   12.6860,
  1149.650,   20.4442,   12.6977,
  1149.700,   20.4784,   12.7254,
  1149.750,   20.5350,   12.7716,
  1149.800,   20.5294,   12.7668,
  1149.850,   20.5207,   12.7595,
  1149.900,   20.4597,   12.7093,
  1149.950,   20.4537,   12.7043,
  1150.000,   20.4630,   12.7117,
  1150.050,   20.4765,   12.7225,
  1150.100,   20.4917,   12.7347,
  1150.150,   20.5045,   12.7449,
  1150.200,   20.5568,   12.7876,
  1150.250,   20.5554,   12.7862,
  1150.300,   20.5989,   12.8216,
  1150.350,   20.6100,   12.8305,
  1150.400,   20.6102,   12.8306,
  1150.450,   20.5721,   12.7993,
  1150.500,   20.5250,   12.7608,
  1150.550,   20.5161,   12.7535,
  1150.600,   20.5177,   12.7548,
  1150.650,   20.5225,   12.7586,
  1150.700,   20.5813,   12.8064,
  1150.750,   20.6829,   12.8892,
  1150.800,   20.6844,   12.8904,
  1150.850,   20.5492,   12.7802,
  1150.900,   20.5396,   12.7724,
  1150.950,   20.5122,   12.7502,
  1151.000,   20.5730,   12.7996,
  1151.050,   20.5628,   12.7913,
  1151.100,   20.5644,   12.7927,
  1151.150,   20.5779,   12.8037,
  1151.200,   20.6900,   12.8949,
  1151.250,   20.7658,   12.9567,
  1151.300,   20.7669,   12.9577,
  1151.350,   20.7302,   12.9278,
  1151.400,   20.6906,   12.8955,
  1151.450,   20.6489,   12.8614,
  1151.500,   20.6581,   12.8690,
  1151.550,   20.6483,   12.8611,
  1151.600,   20.6535,   12.8653,
  1151.650,   20.6733,   12.8815,
  1151.700,   20.7263,   12.9247,
  1151.750,   20.7366,   12.9332,
  1151.800,   20.7185,   12.9185,
  1151.850,   20.6883,   12.8940,
  1151.900,   20.6469,   12.8602,
  1151.950,   20.5995,   12.8214,
  1152.000,   20.5374,   12.7707,
  1152.050,   20.6182,   12.8369,
  1152.100,   20.6266,   12.8439,
  1152.150,   20.6189,   12.8376,
  1152.200,   20.6073,   12.8282,
  1152.250,   20.6820,   12.8889,
  1152.300,   20.6638,   12.8743,
  1152.350,   20.6203,   12.8388,
  1152.400,   20.5823,   12.8077,
  1152.450,   20.5505,   12.7817,
  1152.500,   20.5391,   12.7725,
  1152.550,   20.5054,   12.7450,
  1152.600,   20.4307,   12.6838,
  1152.650,   20.4072,   12.6647,
  1152.700,   20.5054,   12.7451,
  1152.750,   20.5586,   12.7887,
  1152.800,   20.5503,   12.7820,
  1152.850,   20.5186,   12.7560,
  1152.900,   20.4228,   12.6773,
  1152.950,   20.3952,   12.6549,
  1153.000,   20.3786,   12.6420,
  1153.050,   20.3597,   12.6265,
  1153.100,   20.3698,   12.6349,
  1153.150,   20.4122,   12.6699,
  1153.200,   20.4257,   12.6808,
  1153.250,   20.5294,   12.7661,
  1153.300,   20.5251,   12.7626,
  1153.350,   20.5078,   12.7486,
  1153.400,   20.4728,   12.7197,
  1153.450,   20.4262,   12.6812,
  1153.500,   20.4360,   12.6894,
  1153.550,   20.4381,   12.6913,
  1153.600,   20.4359,   12.6897,
  1153.650,   20.4471,   12.6989,
  1153.700,   20.4823,   12.7280,
  1153.750,   20.5053,   12.7471,
  1153.800,   20.5055,   12.7474,
  1153.850,   20.4951,   12.7390,
  1153.900,   20.4565,   12.7071,
  1153.950,   20.4005,   12.6609,
  1154.000,   20.4023,   12.6626,
  1154.050,   20.4081,   12.6676,
  1154.100,   20.3958,   12.6577,
  1154.150,   20.4164,   12.6747,
  1154.200,   20.4532,   12.7052,
  1154.250,   20.5079,   12.7507,
  1154.300,   20.4991,   12.7435,
  1154.350,   20.4812,   12.7286,
  1154.400,   20.4641,   12.7144,
  1154.450,   20.4319,   12.6875,
  1154.500,   20.3991,   12.6600,
  1154.550,   20.3820,   12.6458,
  1154.600,   20.3102,   12.5851,
  1154.650,   20.3141,   12.5885,
  1154.700,   20.4059,   12.6661,
  1154.750,   20.4321,   12.6882,
  1154.800,   20.4261,   12.6832,
  1154.850,   20.3871,   12.6502,
  1154.900,   20.3604,   12.6277,
  1154.950,   20.3102,   12.5852,
  1155.000,   20.2882,   12.5669,
  1155.050,   20.1715,   12.4678,
  1155.100,    0.0000,    0.0000,
  1155.150,    0.0000,    0.0000,
  1155.200,   20.3056,   12.5816,
  1155.250,   20.4152,   12.6744,
  1155.300,   20.4423,   12.6973,
  1155.350,   20.4168,   12.6755,
  1155.400,   20.4061,   12.6663,
  1155.450,   20.3576,   12.6251,
  1155.500,   20.3208,   12.5937,
  1155.550,   20.2902,   12.5675,
  1155.600,   20.2851,   12.5632,
  1155.650,   20.2971,   12.5733,
  1155.700,   20.3895,   12.6518,
  1155.750,   20.4276,   12.6838,
  1155.800,   20.4299,   12.6855,
  1155.850,   20.3951,   12.6557,
  1155.900,   20.3937,   12.6542,
  1155.950,   20.3193,   12.5911,
  1156.000,   20.3525,   12.6190,
  1156.050,   20.3626,   12.6275,
  1156.100,   20.3935,   12.6533,
  1156.150,   20.4228,   12.6777,
  1156.200,   20.4593,   12.7079,
  1156.250,   20.5249,   12.7619,
  1156.300,   20.6501,   12.8647,
  1156.350,   20.7151,   12.9172,
  1156.400,   20.7418,   12.9383,
  1156.450,   20.7576,   12.9507,
  1156.500,   20.7565,   12.9494,
  1156.550,   20.7633,   12.9545,
  1156.600,   20.7883,   12.9742,
  1156.650,   20.8124,   12.9932,
  1156.700,   20.8728,   13.0412,
  1156.750,   20.8977,   13.0609,
  1156.800,   20.9107,   13.0710,
  1156.850,   20.9229,   13.0806,
  1156.900,   20.9247,   13.0818,
  1156.950,   20.8928,   13.0559,
  1157.000,   20.9073,   13.0673,
  1157.050,   20.9181,   13.0757,
  1157.100,   20.9258,   13.0816,
  1157.150,   20.9313,   13.0859,
  1157.200,   20.9343,   13.0880,
  1157.250,   20.9662,   13.1135,
  1157.300,   20.9867,   13.1299,
  1157.350,   20.9858,   13.1290,
  1157.400,   20.9849,   13.1281,
  1157.450,   20.9774,   13.1220,
  1157.500,   20.9486,   13.0988,
  1157.550,   20.9543,   13.1032,
  1157.600,   20.9130,   13.0700,
  1157.650,   20.9294,   13.0829,
  1157.700,   20.9825,   13.1254,
  1157.750,   21.0199,   13.1555,
  1157.800,   21.0168,   13.1531,
  1157.850,   20.9848,   13.1274,
  1157.900,   20.9713,   13.1168,
  1157.950,   20.8828,   13.0457,
  1158.000,   20.8562,   13.0247,
  1158.050,   20.8602,   13.0280,
  1158.100,   20.8899,   13.0515,
  1158.150,   20.8881,   13.0500,
  1158.200,   20.9666,   13.1131,
  1158.250,   21.0242,   13.1594,
  1158.300,   21.0338,   13.1672,
  1158.350,   20.9853,   13.1281,
  1158.400,   20.9590,   13.1069,
  1158.450,   20.9434,   13.0943,
  1158.500,   20.9611,   13.1089,
  1158.550,   20.9781,   13.1227,
  1158.600,   20.9494,   13.0996,
  1158.650,   20.8122,   12.9885,
  1158.700,   20.7924,   12.9722,
  1158.750,   20.9559,   13.1043,
  1158.800,   20.9639,   13.1108,
  1158.850,   20.9010,   13.0596,
  1158.900,   20.8612,   13.0272,
  1158.950,   20.7125,   12.9062,
  1159.000,   20.7059,   12.9011,
  1159.050,   20.7449,   12.9327,
  1159.100,   20.7415,   12.9300,
  1159.150,   20.7375,   12.9268,
  1159.200,   20.7399,   12.9284,
  1159.250,   20.9022,   13.0605,
  1159.300,   20.9298,   13.0830,
  1159.350,   20.9053,   13.0630,
  1159.400,   20.8899,   13.0505,
  1159.450,   20.8269,   12.9990,
  1159.500,   20.7363,   12.9249,
  1159.550,   20.7195,   12.9113,
  1159.600,   20.7286,   12.9190,
  1159.650,   20.7586,   12.9436,
  1159.700,   20.8581,   13.0248,
  1159.750,   20.9449,   13.0954,
  1159.800,   20.9325,   13.0853,
  1159.850,   20.8881,   13.0491,
  1159.900,   20.7875,   12.9668,
  1159.950,   20.7093,   12.9030,
  1160.000,   20.7754,   12.9569,
  1160.050,   20.8506,   13.0184,
  1160.100,   20.8382,   13.0083,
  1160.150,   20.8465,   13.0150,
  1160.200,   20.8333,   13.0042,
  1160.250,   20.9436,   13.0944,
  1160.300,   20.9438,   13.0946,
  1160.350,   20.9343,   13.0871,
  1160.400,   20.9663,   13.1135,
  1160.450,   20.9442,   13.0955,
  1160.500,   20.9465,   13.0976,
