$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:347.     

JDAY,     %DO,  TDG(%),
   538.700,  114.3194,  114.6101,
   538.750,  114.3606,  114.6655,
   538.800,  114.3949,  114.7533,
   538.850,  114.4402,  114.8836,
   538.900,  114.4894,  115.1259,
   538.950,  114.5289,  115.0174,
   539.000,  114.5878,  115.1761,
   539.050,  114.6402,  115.3024,
   539.100,  114.7093,  115.5221,
   539.150,  114.7605,  115.4428,
   539.200,  114.8209,  115.5557,
   539.250,  114.8584,  115.6052,
   539.300,  114.8683,  115.4366,
   539.350,  114.9131,  115.5255,
   539.400,  114.9830,  115.7021,
   539.450,  115.0245,  115.8175,
   539.500,  115.0771,  115.7532,
   539.550,  115.1443,  115.9979,
   539.600,  115.1708,  115.8560,
   539.650,  115.1822,  115.8780,
   539.700,  115.1338,  115.7421,
   539.750,  115.0282,  115.7332,
   539.800,  114.9015,  115.5803,
   539.850,  114.7944,  115.6037,
   539.900,  114.8802,  115.8000,
   539.950,  115.0876,  116.0144,
   540.000,  115.2179,  116.1510,
   540.050,  115.2773,  116.1503,
   540.100,  115.3047,  116.1445,
   540.150,  115.3160,  116.1422,
   540.200,  115.3460,  116.1875,
   540.250,  115.3914,  116.2296,
   540.300,  115.3641,  116.2044,
   540.350,  115.3141,  116.1248,
   540.400,  115.3225,  116.1370,
   540.450,  115.3966,  116.2734,
   540.500,  115.4816,  116.4075,
   540.550,  115.5601,  116.4476,
   540.600,  115.6084,  116.4190,
   540.650,  115.6259,  116.4551,
   540.700,  115.5663,  116.1993,
   540.750,  115.6489,  116.2887,
   540.800,  115.6773,  116.3778,
   540.850,  115.6192,  116.3057,
   540.900,  115.4966,  116.2581,
   540.950,  115.4206,  116.2036,
   541.000,  115.3926,  116.2108,
   541.050,  115.4129,  116.2191,
   541.100,  115.4453,  116.2708,
   541.150,  115.4909,  116.2273,
   541.200,  115.5834,  116.3057,
   541.250,  115.7466,  116.4687,
   541.300,  115.9168,  116.6908,
   541.350,  116.0528,  116.9388,
   541.400,  116.1748,  117.0608,
   541.450,  116.2592,  117.1647,
   541.500,  116.3221,  117.1909,
   541.550,  116.3713,  117.2781,
   541.600,  116.4040,  117.1707,
   541.650,  116.4401,  117.1912,
   541.700,  116.4813,  116.9434,
   541.750,  116.5293,  116.8330,
   541.800,  116.5639,  116.8787,
   541.850,  116.6037,  117.0072,
   541.900,  116.6288,  117.2571,
   541.950,  116.6330,  117.2098,
   542.000,  116.6318,  117.3422,
   542.050,  116.6379,  117.2707,
   542.100,  116.6515,  117.2914,
   542.150,  116.6701,  117.2920,
   542.200,  116.7165,  117.3277,
   542.250,  116.8141,  117.3924,
   542.300,  116.8969,  117.4945,
   542.350,  116.9982,  117.7186,
   542.400,  117.0894,  117.8399,
   542.450,  117.1671,  117.9986,
   542.500,  117.2443,  118.0482,
   542.550,  117.2889,  118.2212,
   542.600,  117.3446,  117.9927,
   542.650,  117.4178,  118.0212,
   542.700,  117.4897,  118.0562,
   542.750,  117.5448,  118.0852,
   542.800,  117.5877,  118.1729,
   542.850,  117.6150,  118.2605,
   542.900,  117.6433,  118.3210,
   542.950,  117.6974,  118.3642,
   543.000,  117.7528,  118.4173,
   543.050,  117.8039,  118.4659,
   543.100,  117.8554,  118.5554,
   543.150,  117.9058,  118.6344,
   543.200,  117.9471,  118.6636,
   543.250,  117.9836,  118.8263,
   543.300,  118.0059,  118.8092,
   543.350,  118.0205,  118.7147,
   543.400,  118.0411,  118.7070,
   543.450,  118.0624,  118.7121,
   543.500,  118.0848,  118.7671,
   543.550,  118.1127,  118.7906,
   543.600,  118.1499,  118.7994,
   543.650,  118.2296,  118.8747,
   543.700,  118.3158,  118.9379,
   543.750,  118.4083,  118.9976,
   543.800,  118.4743,  119.0468,
   543.850,  118.4966,  119.0370,
   543.900,  118.4618,  119.0175,
   543.950,  118.4016,  118.8601,
   544.000,  118.3364,  118.7693,
   544.050,  118.2552,  118.6576,
   544.100,  118.1912,  118.6563,
   544.150,  118.1222,  118.5194,
   544.200,  118.0418,  118.4252,
   544.250,  117.9717,  118.2881,
   544.300,  117.9134,  118.3294,
   544.350,  117.8455,  118.2414,
   544.400,  117.7464,  118.1151,
   544.450,  117.6011,  117.9755,
   544.500,  117.5415,  117.8832,
   544.550,  117.5652,  117.7967,
   544.600,  117.6342,  117.9245,
   544.650,  117.7232,  117.9305,
   544.700,  117.8255,  118.0463,
   544.750,  117.9183,  118.0515,
   544.800,  118.0185,  118.2153,
   544.850,  118.0925,  118.4370,
   544.900,  118.1468,  118.6469,
   544.950,  118.1748,  118.6999,
   545.000,  118.1728,  118.6866,
   545.050,  118.1665,  118.6570,
   545.100,  118.1658,  118.6111,
   545.150,  118.1686,  118.5941,
   545.200,  118.1749,  118.5507,
   545.250,  118.1618,  118.5283,
   545.300,  118.1564,  118.5528,
   545.350,  118.1564,  118.5857,
   545.400,  118.1803,  118.6745,
   545.450,  118.2184,  118.7049,
   545.500,  118.2776,  118.8137,
   545.550,  118.3582,  118.7185,
   545.600,  118.4515,  118.7214,
   545.650,  118.5734,  118.9389,
   545.700,  118.6857,  119.0975,
   545.750,  118.7584,  119.1550,
   545.800,  118.8006,  119.3333,
   545.850,  118.8416,  119.3227,
   545.900,  118.8940,  119.3730,
   545.950,  119.0394,  119.4960,
   546.000,  119.1878,  119.5136,
   546.050,  119.2551,  119.9132,
   546.100,  119.2795,  119.9187,
   546.150,  119.2958,  119.7832,
   546.200,  119.3052,  119.7734,
   546.250,  119.3155,  119.7867,
   546.300,  119.3165,  119.8402,
   546.350,  119.2858,  119.7291,
   546.400,  119.2120,  119.6898,
   546.450,  119.0948,  119.5491,
   546.500,  119.0341,  119.4993,
   546.550,  119.0525,  119.5207,
   546.600,  119.0877,  119.5827,
   546.650,  119.1196,  119.5936,
   546.700,  119.1592,  119.6402,
   546.750,  119.2023,  119.6975,
   546.800,  119.2398,  119.7047,
   546.850,  119.2778,  119.9091,
   546.900,  119.3068,  119.9227,
   546.950,  119.3165,  119.9823,
   547.000,  119.3278,  120.0747,
   547.050,  119.3435,  120.0902,
   547.100,  119.3288,  120.0736,
   547.150,  119.2981,  119.9646,
   547.200,  119.2629,  119.8879,
   547.250,  119.2232,  119.9576,
   547.300,  119.2187,  119.8783,
   547.350,  119.1733,  119.8708,
   547.400,  119.0201,  119.7426,
   547.450,  118.8030,  119.5236,
   547.500,  118.6928,  119.2875,
   547.550,  118.7130,  119.2896,
   547.600,  118.7953,  119.3591,
   547.650,  118.8889,  119.3879,
   547.700,  118.9926,  119.5840,
   547.750,  119.1070,  119.6805,
   547.800,  119.2401,  119.8826,
   547.850,  119.2737,  120.0124,
   547.900,  119.2965,  120.1932,
   547.950,  119.2441,  120.0920,
   548.000,  119.1215,  119.9702,
   548.050,  118.9869,  119.7831,
   548.100,  118.8618,  119.6261,
   548.150,  118.6926,  119.4191,
   548.200,  118.5303,  119.1812,
   548.250,  118.5148,  119.2065,
   548.300,  118.6654,  119.3983,
   548.350,  118.8913,  119.6761,
   548.400,  119.0871,  119.8770,
   548.450,  119.2116,  120.0576,
   548.500,  119.2768,  120.0112,
   548.550,  119.2602,  119.9993,
   548.600,  119.2096,  119.9353,
   548.650,  119.0847,  119.6537,
   548.700,  118.9617,  119.2073,
   548.750,  118.9673,  119.2268,
   548.800,  119.0198,  119.2062,
   548.850,  119.0791,  119.2648,
   548.900,  119.3194,  119.4845,
   548.950,  119.5087,  119.5417,
   549.000,  119.6091,  119.7614,
   549.050,  119.6002,  119.8861,
   549.100,  119.3276,  119.5545,
   549.150,  118.9217,  119.2851,
   549.200,  118.7710,  119.1652,
   549.250,  118.9260,  119.3055,
   549.300,  119.0717,  119.4864,
   549.350,  119.0136,  119.4495,
   549.400,  118.6877,  119.0093,
   549.450,  118.2036,  118.4849,
   549.500,  117.7572,  117.9851,
   549.550,  117.4431,  117.6120,
   549.600,  117.2522,  117.3066,
   549.650,  117.3057,  117.2031,
   549.700,  117.5330,  117.3655,
   549.750,  117.8898,  117.8583,
   549.800,  118.2394,  118.2177,
   549.850,  118.5136,  118.5809,
   549.900,  118.6930,  118.9607,
   549.950,  118.7808,  118.9759,
   550.000,  118.8249,  118.9082,
   550.050,  118.8881,  119.0773,
   550.100,  118.9836,  119.1687,
   550.150,  119.1301,  119.3433,
   550.200,  119.2235,  119.3634,
   550.250,  119.2677,  119.3727,
   550.300,  119.4343,  119.5105,
   550.350,  119.5739,  119.7275,
   550.400,  119.8481,  119.9475,
   550.450,  120.2832,  120.3378,
   550.500,  120.7344,  120.7289,
   550.550,  121.3653,  121.3249,
   550.600,  121.8827,  122.0117,
   550.650,  122.0524,  122.2197,
   550.700,  122.0744,  122.3049,
   550.750,  122.1292,  122.4015,
   550.800,  122.1547,  122.4782,
   550.850,  122.1504,  122.5151,
   550.900,  122.1119,  122.5118,
   550.950,  122.1170,  122.5014,
   551.000,  122.1588,  122.6205,
   551.050,  122.2239,  122.6536,
   551.100,  122.2815,  122.6286,
   551.150,  122.3049,  122.6619,
   551.200,  122.2982,  122.5957,
   551.250,  122.2698,  122.5686,
   551.300,  122.2359,  122.5583,
   551.350,  122.1732,  122.4753,
   551.400,  122.0818,  122.3495,
   551.450,  121.9482,  122.2317,
   551.500,  121.7881,  122.0795,
   551.550,  121.6117,  121.8050,
   551.600,  121.4070,  121.5288,
   551.650,  121.1693,  121.1921,
   551.700,  120.9154,  120.8959,
   551.750,  120.7070,  120.7150,
   551.800,  120.5699,  120.7100,
   551.850,  120.4576,  120.5207,
   551.900,  120.3050,  120.3527,
   551.950,  120.0933,  120.3546,
   552.000,  119.8866,  120.1072,
   552.050,  119.7481,  119.9195,
   552.100,  119.6786,  119.8037,
   552.150,  119.6470,  119.7436,
   552.200,  119.6464,  119.7376,
   552.250,  119.6585,  119.7551,
   552.300,  119.6864,  119.7546,
   552.350,  119.6733,  119.7658,
   552.400,  119.6248,  119.7949,
   552.450,  119.5459,  119.8134,
   552.500,  119.4362,  119.6771,
   552.550,  119.3241,  119.4591,
   552.600,  119.2427,  119.4240,
   552.650,  119.2107,  119.2342,
   552.700,  119.2168,  119.0473,
   552.750,  119.2590,  118.9639,
   552.800,  119.3379,  119.4010,
   552.850,  119.3561,  119.4736,
   552.900,  119.3258,  119.4234,
   552.950,  119.2630,  119.5553,
   553.000,  119.2157,  119.5511,
   553.050,  119.1632,  119.4215,
   553.100,  119.0915,  119.3653,
   553.150,  119.0257,  119.3041,
   553.200,  118.9524,  119.2637,
   553.250,  118.8328,  119.0945,
   553.300,  118.6882,  118.8204,
   553.350,  118.4556,  118.7522,
   553.400,  118.2237,  118.6147,
   553.450,  118.0595,  118.4247,
   553.500,  117.9681,  118.0744,
   553.550,  117.8053,  117.6024,
   553.600,  117.5889,  117.4603,
   553.650,  117.4389,  117.2575,
   553.700,  117.3667,  117.2083,
   553.750,  117.3085,  117.2441,
   553.800,  117.3232,  117.2627,
   553.850,  117.4329,  117.5287,
   553.900,  117.6179,  117.7309,
   553.950,  117.7358,  117.9782,
   554.000,  117.7799,  118.0636,
   554.050,  117.7941,  118.1550,
   554.100,  117.7967,  118.1097,
   554.150,  117.8317,  118.1451,
   554.200,  117.8844,  118.1591,
   554.250,  117.9401,  118.1955,
   554.300,  117.9897,  118.3953,
   554.350,  117.9907,  118.4124,
   554.400,  117.9631,  118.3844,
   554.450,  117.9441,  118.4597,
   554.500,  117.9296,  118.4378,
   554.550,  117.9297,  118.2988,
   554.600,  117.9433,  118.0320,
   554.650,  117.9948,  117.9558,
   554.700,  118.0698,  117.9436,
   554.750,  118.1325,  118.0953,
   554.800,  118.1801,  118.2453,
   554.850,  118.2433,  118.4278,
   554.900,  118.2565,  118.4974,
   554.950,  118.2535,  118.7229,
   555.000,  118.2400,  118.7426,
   555.050,  118.2276,  118.7327,
   555.100,  118.2178,  118.6873,
   555.150,  118.2241,  118.7761,
   555.200,  118.2346,  118.8089,
   555.250,  118.2451,  118.8045,
   555.300,  118.2629,  118.8027,
   555.350,  118.2362,  118.8576,
   555.400,  118.1956,  118.8397,
   555.450,  118.1495,  118.7704,
   555.500,  118.1433,  118.8566,
   555.550,  118.1358,  118.7526,
   555.600,  118.1301,  118.6818,
   555.650,  118.1394,  118.3024,
   555.700,  118.1694,  118.5168,
   555.750,  118.2146,  118.1711,
   555.800,  118.2529,  118.1608,
   555.850,  118.2848,  118.5034,
   555.900,  118.3195,  118.5406,
   555.950,  118.3587,  118.7814,
   556.000,  118.3846,  118.7124,
   556.050,  118.4275,  118.5598,
   556.100,  118.5786,  119.1708,
   556.150,  118.6505,  119.2211,
   556.200,  118.6850,  119.2276,
   556.250,  118.7233,  119.2835,
   556.300,  118.7434,  119.4098,
   556.350,  118.7850,  119.5186,
   556.400,  118.8297,  119.4551,
   556.450,  118.8713,  119.4979,
   556.500,  118.8741,  119.5485,
   556.550,  118.7930,  119.4665,
   556.600,  118.7084,  119.3067,
   556.650,  118.6361,  118.9932,
   556.700,  118.5581,  118.6433,
   556.750,  118.4431,  118.5118,
   556.800,  118.3368,  118.4808,
   556.850,  118.3164,  118.9495,
   556.900,  118.3969,  118.9605,
   556.950,  118.4712,  119.1589,
   557.000,  118.5538,  118.9877,
   557.050,  118.6548,  119.0704,
   557.100,  118.7587,  118.9084,
   557.150,  118.8547,  119.3511,
   557.200,  118.6882,  119.2108,
   557.250,  118.4309,  119.0588,
   557.300,  118.4303,  118.8506,
   557.350,  118.6408,  119.2899,
   557.400,  118.8376,  119.5750,
   557.450,  119.0635,  119.8674,
   557.500,  119.2580,  120.1722,
   557.550,  119.3541,  120.0701,
   557.600,  119.3373,  120.0114,
   557.650,  119.2274,  119.7585,
   557.700,  119.1046,  119.6383,
   557.750,  119.0184,  119.4776,
   557.800,  118.9355,  119.3278,
   557.850,  118.8871,  119.5493,
   557.900,  118.9701,  119.4977,
   557.950,  119.1302,  120.0295,
   558.000,  119.2439,  120.0765,
   558.050,  119.3068,  120.1763,
   558.100,  119.3893,  120.2743,
   558.150,  119.4891,  120.1280,
   558.200,  119.5946,  120.2596,
   558.250,  119.6806,  120.3999,
   558.300,  119.7687,  120.5097,
   558.350,  119.8715,  120.7693,
   558.400,  119.9821,  120.9807,
   558.450,  120.0720,  121.1001,
   558.500,  120.1393,  121.0608,
   558.550,  120.1564,  121.0818,
   558.600,  120.1306,  120.7441,
   558.650,  120.1437,  120.1261,
   558.700,  120.1956,  120.1186,
   558.750,  120.2627,  120.1879,
   558.800,  120.3180,  120.4138,
   558.850,  120.3769,  120.5574,
   558.900,  120.4186,  120.6242,
   558.950,  120.4379,  120.9049,
   559.000,  120.4113,  121.1333,
   559.050,  120.4185,  121.0719,
   559.100,  120.4617,  121.1321,
   559.150,  120.5179,  121.2314,
   559.200,  120.5664,  121.1371,
   559.250,  120.5848,  121.1607,
   559.300,  120.5977,  121.2726,
   559.350,  120.5808,  121.2904,
   559.400,  120.5436,  121.2400,
   559.450,  120.5479,  121.0908,
   559.500,  120.5686,  121.1462,
   559.550,  120.5434,  120.8470,
   559.600,  120.3827,  120.5066,
   559.650,  120.1990,  120.1223,
   559.700,  120.1721,  120.1747,
   559.750,  120.1836,  120.2127,
   559.800,  120.2489,  120.7389,
   559.850,  120.3925,  120.9493,
   559.900,  120.5341,  120.9840,
   559.950,  120.6021,  121.1551,
   560.000,  120.5945,  121.0266,
   560.050,  120.5736,  121.3998,
   560.100,  120.5959,  121.3907,
   560.150,  120.6510,  121.0456,
   560.200,  120.7054,  121.2963,
   560.250,  120.7237,  121.3209,
   560.300,  120.7478,  121.3898,
   560.350,  120.7413,  121.6836,
   560.400,  120.7362,  121.5517,
   560.450,  120.7624,  121.5729,
   560.500,  120.8167,  121.5282,
   560.550,  120.8720,  121.4825,
   560.600,  120.9120,  121.4976,
   560.650,  120.9376,  121.4260,
   560.700,  120.9451,  121.6690,
   560.750,  120.9462,  121.7814,
   560.800,  120.9524,  121.6370,
   560.850,  120.9426,  121.5912,
   560.900,  120.9310,  121.7699,
   560.950,  120.9307,  121.6792,
   561.000,  120.9272,  121.5122,
   561.050,  120.9286,  121.5157,
   561.100,  120.9212,  121.7808,
   561.150,  120.9012,  121.7130,
   561.200,  120.8305,  121.5532,
   561.250,  120.7128,  121.5037,
   561.300,  120.6596,  121.2192,
   561.350,  120.6220,  121.1465,
   561.400,  120.6001,  121.0949,
   561.450,  120.5739,  121.4882,
   561.500,  120.5749,  121.4547,
   561.550,  120.5975,  121.5291,
   561.600,  120.6323,  121.3936,
   561.650,  120.6344,  121.1238,
   561.700,  120.5959,  121.0826,
   561.750,  120.5700,  121.1499,
   561.800,  120.5983,  120.8882,
   561.850,  120.6512,  121.1191,
   561.900,  120.6862,  121.2133,
   561.950,  120.7145,  121.3644,
   562.000,  120.7327,  121.3289,
   562.050,  120.7594,  121.4193,
   562.100,  120.7883,  121.4691,
   562.150,  120.8008,  121.4413,
   562.200,  120.7754,  121.4314,
   562.250,  120.7443,  121.3886,
   562.300,  120.6653,  121.2336,
   562.350,  120.5372,  121.1409,
   562.400,  120.3801,  120.8925,
   562.450,  119.8657,  120.3348,
   562.500,  118.9018,  119.2647,
   562.550,  117.9737,  118.2697,
   562.600,  117.2958,  117.4858,
   562.650,  116.7975,  116.9997,
   562.700,  116.3645,  116.2848,
   562.750,  117.1621,  117.3445,
   562.800,  117.5360,  117.7074,
   562.850,  117.9356,  118.1150,
   562.900,  118.4538,  118.7934,
   562.950,  118.7867,  119.1607,
   563.000,  119.1976,  119.6239,
   563.050,  119.6096,  120.1430,
   563.100,  119.8846,  120.3879,
   563.150,  120.0292,  120.2845,
   563.200,  119.9130,  120.1954,
   563.250,  119.6213,  119.8934,
   563.300,  118.9234,  119.0950,
   563.350,  118.4903,  118.6328,
   563.400,  119.0015,  119.2484,
   563.450,  119.7065,  120.1628,
   563.500,  120.1316,  120.7041,
   563.550,  120.2786,  120.7503,
   563.600,  120.2419,  120.7075,
   563.650,  120.2071,  120.5448,
   563.700,  120.3180,  120.6320,
   563.750,  120.4914,  120.8890,
   563.800,  120.6439,  121.0290,
   563.850,  120.7546,  121.2529,
   563.900,  120.8244,  121.4615,
   563.950,  120.8610,  121.5030,
   564.000,  120.8367,  121.4535,
   564.050,  120.8086,  121.4258,
   564.100,  120.7113,  121.3068,
   564.150,  120.5717,  121.0217,
   564.200,  120.5413,  121.0127,
   564.250,  120.4774,  120.9174,
   564.300,  120.4749,  121.0584,
   564.350,  120.5449,  121.2667,
   564.400,  120.6423,  121.4263,
   564.450,  120.7229,  121.5311,
   564.500,  120.8131,  121.6579,
   564.550,  120.9165,  121.6476,
   564.600,  120.9770,  121.8636,
   564.650,  121.0002,  121.6364,
   564.700,  121.1005,  121.5096,
   564.750,  121.2297,  121.7555,
   564.800,  121.2891,  121.7397,
   564.850,  121.3079,  121.9833,
   564.900,  121.3063,  122.0288,
   564.950,  121.3247,  122.0677,
   565.000,  121.3494,  122.1541,
   565.050,  121.3345,  122.1834,
   565.100,  121.2304,  122.0103,
   565.150,  121.1474,  121.9081,
   565.200,  121.0405,  121.7892,
   565.250,  120.9042,  121.6245,
   565.300,  120.7489,  121.4441,
   565.350,  120.6312,  121.3344,
   565.400,  120.5935,  121.3494,
   565.450,  120.5913,  121.3814,
   565.500,  120.5881,  121.3334,
   565.550,  120.6445,  120.7990,
   565.600,  120.7829,  120.7408,
   565.650,  120.9023,  120.8295,
   565.700,  121.0220,  121.1157,
   565.750,  121.1805,  121.3411,
   565.800,  121.3437,  121.3101,
   565.850,  121.5079,  121.7543,
   565.900,  121.5969,  121.6825,
   565.950,  121.6078,  121.6724,
   566.000,  121.6143,  121.7547,
   566.050,  121.6516,  121.8196,
   566.100,  121.7205,  122.1562,
   566.150,  121.7764,  122.2904,
   566.200,  121.7993,  122.2901,
   566.250,  121.8064,  122.2779,
   566.300,  121.8186,  122.3776,
   566.350,  121.8221,  122.3957,
   566.400,  121.7954,  122.3039,
   566.450,  121.7499,  122.1635,
   566.500,  121.6838,  122.3327,
   566.550,  121.5902,  121.8219,
   566.600,  121.5121,  121.7437,
   566.650,  121.4628,  121.9321,
   566.700,  121.4268,  121.9056,
   566.750,  121.3875,  121.5924,
   566.800,  121.3383,  121.9225,
   566.850,  121.2697,  121.8591,
   566.900,  121.2050,  121.8351,
   566.950,  121.1577,  121.7776,
   567.000,  121.1144,  121.8735,
   567.050,  121.0851,  121.6571,
   567.100,  120.2748,  120.7121,
   567.150,  120.0856,  120.6141,
   567.200,  120.7680,  121.5454,
   567.250,  120.7977,  121.5912,
   567.300,  120.5008,  121.2063,
   567.350,  118.9268,  119.3678,
   567.400,  118.2800,  118.5407,
   567.450,  119.0767,  119.2837,
   567.500,  119.2271,  119.4615,
   567.550,  119.2310,  119.5553,
   567.600,  119.3812,  119.7665,
   567.650,  119.6793,  120.2787,
   567.700,  120.5438,  121.0649,
   567.750,  121.0018,  121.6182,
   567.800,  121.1933,  121.9412,
   567.850,  121.2836,  121.9931,
   567.900,  121.1708,  121.7923,
   567.950,  120.8636,  121.3418,
   568.000,  120.6437,  121.0371,
   568.050,  120.8828,  121.2861,
   568.100,  121.2880,  121.7146,
   568.150,  121.4890,  121.9616,
   568.200,  121.4499,  121.8538,
   568.250,  121.2810,  121.6596,
   568.300,  121.0436,  121.3678,
   568.350,  120.7022,  120.9748,
   568.400,  120.3237,  120.6577,
   568.450,  120.0314,  120.3814,
   568.500,  119.9209,  120.2978,
   568.550,  120.0321,  120.3532,
   568.600,  120.2044,  120.4681,
   568.650,  120.3809,  120.6311,
   568.700,  120.5017,  120.6582,
   568.750,  120.4960,  120.5267,
   568.800,  120.3097,  120.2530,
   568.850,  120.1317,  119.9261,
   568.900,  120.1343,  120.1109,
   568.950,  120.2283,  120.4099,
   569.000,  120.3144,  120.5185,
   569.050,  120.4069,  120.5691,
   569.100,  120.4828,  120.7516,
   569.150,  120.5578,  120.8971,
   569.200,  120.6018,  120.8062,
   569.250,  120.6009,  120.8293,
   569.300,  120.6012,  120.8505,
   569.350,  120.5191,  120.7851,
   569.400,  120.3430,  120.6153,
   569.450,  120.0222,  120.2855,
   569.500,  119.6878,  119.7531,
   569.550,  119.2250,  119.3087,
   569.600,  118.6123,  118.6551,
   569.650,  118.2312,  118.0349,
   569.700,  118.2102,  117.9340,
   569.750,  118.5392,  118.2049,
   569.800,  118.9842,  118.8541,
   569.850,  119.3136,  119.1391,
   569.900,  119.6243,  119.5766,
   569.950,  119.8720,  119.7553,
   570.000,  120.0453,  119.7744,
   570.050,  120.2496,  119.9734,
   570.100,  120.4690,  120.2028,
   570.150,  120.5130,  120.2867,
   570.200,  120.4877,  120.1698,
   570.250,  120.4251,  120.1184,
   570.300,  120.5082,  120.2238,
   570.350,  120.5222,  120.2605,
   570.400,  120.1748,  119.8695,
   570.450,  119.6316,  119.1730,
   570.500,  119.3107,  118.8156,
   570.550,  119.2850,  118.8718,
   570.600,  119.5568,  119.2351,
   570.650,  120.1337,  119.8894,
   570.700,  120.6553,  120.4982,
   570.750,  121.0640,  121.0244,
   570.800,  121.2418,  121.2799,
   570.850,  121.2904,  121.1741,
   570.900,  121.2943,  121.2613,
   570.950,  121.3285,  121.2627,
   571.000,  121.3949,  121.3143,
   571.050,  121.4235,  121.5380,
   571.100,  121.3676,  121.3611,
   571.150,  121.2591,  121.2324,
   571.200,  121.1252,  121.0609,
   571.250,  120.9908,  120.9446,
   571.300,  120.8942,  120.8109,
   571.350,  120.8449,  120.8245,
   571.400,  120.8896,  120.8602,
   571.450,  121.0701,  121.1770,
   571.500,  121.3258,  121.3112,
   571.550,  121.5331,  121.6223,
   571.600,  121.6181,  121.5651,
   571.650,  121.5923,  121.6807,
   571.700,  121.5107,  121.5201,
   571.750,  121.4134,  121.3996,
   571.800,  121.2938,  121.2752,
   571.850,  121.1850,  121.6023,
   571.900,  121.0853,  121.3706,
   571.950,  120.9877,  121.2219,
   572.000,  120.9061,  121.2831,
   572.050,  120.8543,  121.2827,
   572.100,  120.8393,  121.2469,
   572.150,  120.8307,  121.3116,
   572.200,  120.8221,  121.2578,
   572.250,  120.7367,  121.1752,
   572.300,  120.5934,  120.9830,
   572.350,  120.3386,  120.7982,
   572.400,  120.1572,  120.6937,
   572.450,  120.0618,  120.5872,
   572.500,  119.9786,  120.5303,
   572.550,  119.9373,  120.3087,
   572.600,  119.9394,  120.4156,
   572.650,  119.9355,  120.2906,
   572.700,  119.9255,  119.9034,
   572.750,  119.9278,  120.3103,
   572.800,  119.9615,  120.0240,
   572.850,  119.9881,  120.1908,
   572.900,  120.0409,  120.3880,
   572.950,  120.0817,  120.5989,
   573.000,  120.0939,  120.4818,
   573.050,  120.1174,  120.5352,
   573.100,  120.1799,  120.6390,
   573.150,  120.2658,  120.7032,
   573.200,  120.3586,  120.8218,
   573.250,  120.5013,  120.9340,
   573.300,  120.5071,  120.9651,
   573.350,  120.5054,  121.0152,
   573.400,  120.4969,  121.0569,
   573.450,  120.5183,  121.1025,
   573.500,  120.5051,  121.2065,
   573.550,  120.4713,  120.8549,
   573.600,  120.4345,  120.7163,
   573.650,  120.3997,  120.6660,
   573.700,  120.3681,  120.4235,
   573.750,  120.2711,  120.1812,
   573.800,  120.1600,  120.2071,
   573.850,  120.1496,  120.2709,
   573.900,  120.2378,  119.9292,
   573.950,  120.4212,  120.2198,
   574.000,  120.5535,  120.7460,
   574.050,  120.7359,  120.9572,
   574.100,  120.8969,  121.1519,
   574.150,  120.9154,  121.0839,
   574.200,  120.9083,  121.2801,
   574.250,  120.9874,  121.2117,
   574.300,  121.0616,  121.3708,
   574.350,  121.0540,  121.3377,
   574.400,  121.0090,  121.4796,
   574.450,  120.9767,  121.3819,
   574.500,  120.9581,  121.1948,
   574.550,  120.8792,  120.9154,
   574.600,  120.8771,  120.7028,
   574.650,  120.9753,  120.7669,
   574.700,  120.9975,  120.6851,
   574.750,  121.0542,  120.5906,
   574.800,  121.1919,  120.8283,
   574.850,  121.4609,  121.2702,
   574.900,  121.7415,  121.5249,
   574.950,  121.8656,  121.8183,
   575.000,  121.8956,  121.9165,
   575.050,  121.8721,  121.8460,
   575.100,  121.8146,  121.8686,
   575.150,  121.7430,  121.7167,
   575.200,  121.7297,  121.7591,
   575.250,  121.6265,  121.5836,
   575.300,  121.3986,  121.3243,
   575.350,  120.9045,  120.7739,
   575.400,  120.1276,  119.9952,
   575.450,  119.0605,  118.9630,
   575.500,  117.8469,  117.7503,
   575.550,  116.7993,  116.6969,
   575.600,  116.5028,  116.4217,
   575.650,  117.0347,  116.8205,
   575.700,  117.2007,  116.9095,
   575.750,  117.2682,  116.9757,
   575.800,  117.2153,  116.7707,
   575.850,  117.1456,  117.1302,
   575.900,  117.4410,  117.1904,
   575.950,  117.6659,  117.4852,
   576.000,  118.2193,  118.5740,
   576.050,  118.2677,  118.4024,
   576.100,  118.0744,  118.1828,
   576.150,  118.0072,  118.1065,
   576.200,  117.8219,  117.8393,
   576.250,  117.4747,  117.3717,
   576.300,  116.9928,  116.9322,
   576.350,  116.4732,  116.3906,
   576.400,  116.0933,  116.0771,
   576.450,  115.8471,  115.8782,
   576.500,  115.8619,  115.6954,
   576.550,  116.0603,  115.8043,
   576.600,  116.1546,  115.9870,
   576.650,  116.3098,  116.0076,
   576.700,  116.3886,  116.1827,
   576.750,  116.6183,  116.5319,
   576.800,  117.0351,  116.8415,
   576.850,  117.4852,  117.2974,
   576.900,  117.5077,  117.3773,
   576.950,  117.4907,  117.3340,
   577.000,  117.5721,  117.7394,
   577.050,  117.8188,  117.8931,
   577.100,  117.9650,  118.0970,
   577.150,  118.0106,  118.1582,
   577.200,  117.8046,  118.0418,
   577.250,  117.5511,  117.6208,
   577.300,  117.5151,  117.6529,
   577.350,  117.5373,  117.6957,
