$Branch 8 water balance flow
 
JDAY,QDT,
1208.000,  -3.727,
1209.000,  -2.642,
1210.000,  -4.924,
1211.000,  -5.004,
1212.000,  -4.301,
1213.000,  -2.188,
1214.000,  -0.442,
1215.000,   0.994,
1216.000,   0.557,
1217.000,  -2.671,
1218.000,  -4.616,
1219.000,  -3.963,
1220.000,  -4.194,
1221.000,  -1.572,
1222.000,   0.500,
1223.000,  -1.731,
1224.000,  -1.064,
1225.000,  -1.142,
1226.000,  -1.142,
1227.000,   0.435,
1228.000,   0.000,
1229.000,  -2.117,
1230.000,  -2.117,
1231.000,  -0.857,
1232.000,   1.284,
1233.000,   7.730,
1234.000,   7.730,
1235.000,   9.899,
1236.000,   7.318,
1237.000,   3.897,
1238.000,   5.283,
1239.000,   3.264,
1240.000,   7.456,
1241.000,  10.363,
1242.000,  11.614,
1243.000,  11.964,
1244.000,   8.211,
1245.000,   4.396,
1246.000,   1.759,
1247.000,  -1.265,
1248.000,  -4.107,
1249.000,  -4.107,
1250.000,  -3.591,
1251.000,  -2.227,
1252.000,   2.284,
1253.000,   2.284,
1254.000,   1.768,
1255.000,   0.373,
1256.000,  -1.011,
1257.000,  -1.011,
1258.000,  -1.011,
1259.000,   0.284,
1260.000,   0.579,
1261.000,   0.678,
1262.000,   0.453,
1263.000,   0.453,
1264.000,  -6.438,
1265.000, -11.083,
1266.000, -12.963,
1267.000, -15.457,
1268.000,  -9.637,
1269.000,  -5.091,
1270.000,  -6.186,
1271.000,  -6.157,
1272.000,  -6.006,
1273.000,  -8.291,
1274.000,  -7.340,
1275.000,  -4.755,
1276.000,  -2.153,
1277.000,   0.131,
1278.000,   0.355,
1279.000,  -2.273,
1280.000,  -4.533,
1281.000,  -4.533,
1282.000,  -3.198,
1283.000,  -0.690,
1284.000,   0.993,
1285.000,   0.993,
1286.000,   0.702,
1287.000,  -1.783,
1288.000,  -7.059,
1289.000,  -6.531,
1290.000,  -5.780,
1291.000,  -8.797,
1292.000,  -5.204,
1293.000,  -5.733,
1294.000,  -6.904,
1295.000,  -3.209,
1296.000,  -3.209,
1297.000,  -3.209,
1298.000,  -1.808,
1299.000,  -1.470,
1300.000,  -3.827,
1301.000,  -5.099,
1302.000,  -5.044,
1303.000,  -2.960,
1304.000,  -0.603,
1305.000,   1.364,
1306.000,   1.309,
1307.000,  -2.201,
1308.000,  -2.201,
1309.000,  -2.897,
1310.000,  -1.785,
1311.000,   1.111,
1312.000,  -1.664,
1313.000,  -1.944,
1314.000,  -4.536,
1315.000,  -7.346,
1316.000,  -5.008,
1317.000,  -7.076,
1318.000,  -6.032,
1319.000,  -5.602,
1320.000,  -5.671,
1321.000,  -3.121,
1322.000,  -2.685,
1323.000,   1.711,
1324.000,   2.217,
1325.000,   1.819,
1326.000,   1.819,
1327.000,  -1.022,
1328.000,  -3.047,
1329.000,  -2.850,
1330.000,  -5.599,
1331.000,  -3.509,
1332.000,  -1.729,
1333.000,  -6.879,
1334.000,  -6.058,
1335.000,  -9.742,
1336.000, -12.082,
1337.000,  -6.246,
1338.000,  -2.691,
1339.000,   0.339,
1340.000,   2.924,
1341.000,   2.239,
1342.000,   0.612,
1343.000,   2.400,
1344.000,   3.476,
1345.000,   2.687,
1346.000,   2.687,
1347.000,  -1.121,
1348.000,  -4.691,
1349.000,  -3.903,
1350.000,  -3.903,
1351.000,  -2.495,
1352.000,  -0.054,
1353.000,  -1.157,
1354.000,  -1.157,
1355.000,  -1.157,
1356.000,  -1.103,
1357.000,  -0.369,
1358.000,  -2.352,
1359.000,  -2.290,
1360.000,  -0.423,
1361.000,  -0.054,
1362.000,   0.032,
1363.000,  -1.736,
1364.000,  -5.203,
1365.000,  -5.203,
1366.000,  -2.041,
1367.000,   0.806,
1368.000,   2.406,
1369.000,   2.406,
1370.000,  -0.731,
1371.000,  -3.116,
1372.000,  -3.359,
1373.000,  -4.086,
1374.000,  -4.025,
1375.000,  -3.577,
1376.000,  -4.442,
1377.000,  -3.926,
1378.000,  -2.116,
1379.000,  -1.319,
1380.000,  -0.537,
1381.000,  -3.751,
1382.000,  -3.751,
1383.000,  -3.751,
1384.000,  -5.218,
1385.000,  -2.280,
1386.000,  -3.939,
1387.000,  -3.582,
1388.000,  -2.806,
1389.000,  -1.448,
1390.000,   0.151,
1391.000,  -0.207,
1392.000,   0.808,
1393.000,  -0.061,
1394.000,   1.439,
1395.000,   1.439,
1396.000,   1.439,
1397.000,  -1.955,
1398.000,  -5.552,
1399.000,  -5.552,
1400.000,  -5.552,
1401.000,  -4.916,
1402.000,  -3.948,
1403.000,  -3.948,
1404.000,  -7.954,
1405.000,  -5.196,
1406.000,  -4.006,
1407.000,  -8.884,
1408.000,  -4.878,
1409.000,  -4.878,
1410.000,  -4.878,
1411.000,  -3.538,
1412.000,  -8.208,
1413.000, -10.020,
1414.000,  -9.103,
1415.000,  -2.878,
1416.000,   3.448,
1417.000,   5.207,
1418.000,   4.290,
1419.000,   1.758,
1420.000,   0.957,
1421.000,   1.987,
1422.000,   1.987,
1423.000,   0.864,
1424.000,   0.008,
1425.000,  -0.969,
1426.000,  -0.919,
1427.000,   0.050,
1428.000,  -4.355,
1429.000, -10.322,
1430.000, -10.372,
1431.000, -10.372,
1432.000,  -5.967,
1433.000,   0.000,
1434.000,   0.000,
1435.000,  -0.266,
1436.000,  -2.603,
1437.000,  -6.183,
1438.000,  -4.613,
1439.000,  -2.681,
1440.000,   2.216,
1441.000,   5.796,
1442.000,   4.225,
1443.000,   2.060,
1444.000,  -1.675,
1445.000,  -1.675,
1446.000,  -4.527,
1447.000,  -6.676,
1448.000,  -5.530,
1449.000,  -6.205,
1450.000,  -5.571,
1451.000,  -3.166,
1452.000,  -4.582,
1453.000,  -3.908,
1454.000,  -1.680,
1455.000,  -1.436,
1456.000,  -3.846,
1457.000,  -3.457,
1458.000,  -3.468,
1459.000,  -5.830,
1460.000,  -3.823,
1461.000,  -8.996,
1462.000, -12.186,
1463.000, -10.424,
1464.000,  -8.575,
1465.000,  -1.296,
1466.000,   1.893,
1467.000,   2.402,
1468.000,   2.181,
1469.000,  -2.995,
1470.000,  -3.901,
1471.000,  -3.809,
1472.000,  -7.260,
1473.000,  -6.563,
1474.000,  -6.068,
1475.000,  -7.104,
1476.000,  -2.751,
1477.000,  -0.766,
1478.000,  -0.355,
1479.000,   0.680,
1480.000,  -1.241,
1481.000,  -1.241,
1482.000,  -3.774,
1483.000,  -3.774,
1484.000,  -2.097,
1485.000,  -2.233,
1486.000,   0.299,
1487.000,   0.299,
1488.000,  -1.514,
1489.000,  -4.120,
1490.000,  -4.678,
1491.000,  -6.569,
1492.000,  -5.191,
1493.000,  -2.449,
1494.000,  -3.799,
1495.000,  -5.572,
1496.000,  -5.941,
1497.000,  -6.433,
1498.000,  -4.525,
1499.000,  -0.861,
1500.000,   3.175,
1501.000,   7.322,
1502.000,  14.138,
1503.000,  13.290,
1504.000,   8.427,
1505.000,   4.772,
1506.000,  -4.987,
1507.000,  -7.247,
1508.000,  -6.605,
1509.000,  -7.899,
1510.000,  -4.329,
1511.000,  -1.497,
1512.000,  -4.913,
1513.000,  -3.986,
1514.000,  -4.611,
1515.000,  -4.336,
1516.000,   0.105,
1517.000,   0.472,
1518.000,  -3.136,
1519.000,  -3.429,
1520.000,  -3.402,
1521.000,  -3.402,
1522.000,   0.206,
1523.000,  -3.981,
1524.000,  -6.127,
1525.000,  -7.711,
1526.000,  -7.661,
1527.000,  -3.817,
1528.000,  -2.170,
1529.000,   0.174,
1530.000,   0.124,
1531.000,  -0.754,
1532.000,  -1.271,
1533.000,  -2.030,
1534.000,  -2.030,
1535.000,  -0.517,
1536.000,   2.432,
1537.000,   7.170,
1538.000,   7.170,
1539.000,   4.423,
1540.000,   1.992,
1541.000,  -6.549,
1542.000,  -6.549,
1543.000,   0.922,
1544.000,   3.223,
1545.000,   5.918,
1546.000,   5.918,
1547.000,  -0.745,
1548.000,  -3.075,
1549.000,  -1.968,
1550.000,   0.243,
1551.000,   2.182,
1552.000,  -0.219,
1553.000,  -0.219,
1554.000,  -4.492,
1555.000,  -6.948,
1556.000,  -4.519,
1557.000,  -4.519,
1558.000,  -2.457,
1559.000,   0.000,
1560.000,   2.009,
1561.000,   0.991,
1562.000,  -0.976,
1563.000,  -0.976,
1564.000,  -2.985,
1565.000,  -1.967,
1566.000,  -0.984,
1567.000,  -0.984,
1568.000,  -2.707,
1569.000,  -2.153,
1570.000,  -2.531,
1571.000,  -2.531,
1572.000,   0.690,
1573.000,   0.135,
1574.000,   1.498,
1575.000,   1.498,
1576.000,   1.370,
1577.000,   1.370,
1578.000,   0.225,
1579.000,  -1.911,
1580.000,  -4.687,
1581.000,  -7.001,
1582.000,  -8.925,
1583.000,  -6.789,
1584.000,  -3.895,
1585.000,  -1.258,
1586.000,   6.863,
1587.000,   6.650,
1588.000,   5.162,
1589.000,   3.152,
1590.000,  -2.414,
1591.000,  -3.835,
1592.000,  -6.050,
1593.000,  -4.364,
1594.000,  -3.848,
1595.000,  -2.215,
1596.000,   0.246,
1597.000,   0.246,
1598.000,   0.246,
1599.000,   0.246,
1600.000,   0.000,
1601.000,  -2.107,
1602.000,  -2.107,
1603.000,  -2.107,
1604.000,  -2.904,
1605.000,   1.583,
1606.000,   1.583,
1607.000,   1.881,
1608.000,   3.431,
1609.000,   2.734,
1610.000,   4.116,
1611.000,   3.818,
1612.000,   3.291,
1613.000,   9.328,
1614.000,  13.591,
1615.000,  12.769,
1616.000,   8.860,
1617.000,   1.141,
1618.000,  -5.008,
1619.000,  -4.880,
1620.000,  -1.198,
1621.000,   0.354,
1622.000,   0.772,
1623.000,  -0.743,
1624.000,  -0.968,
1625.000,  -1.234,
1626.000,  -1.148,
1627.000,   1.061,
1628.000,   2.724,
1629.000,   1.438,
1630.000,   1.884,
1631.000,   1.551,
1632.000,   0.113,
1633.000,   0.113,
1634.000,  -0.333,
1635.000,  -1.871,
1636.000,  -3.811,
1637.000,  -9.558,
1638.000,  -9.558,
1639.000, -10.479,
1640.000,  -8.539,
1641.000,  -4.248,
1642.000,  -4.248,
1643.000,  -0.762,
1644.000,  -0.793,
1645.000,  -1.970,
1646.000,  -4.975,
1647.000,  -5.671,
1648.000,  -5.123,
1649.000,  -2.488,
1650.000,   0.517,
1651.000,   0.517,
1652.000,  -4.284,
1653.000,  -6.641,
1654.000,  -9.428,
1655.000, -13.231,
1656.000, -12.578,
1657.000, -11.704,
1658.000,  -9.505,
1659.000,  -8.135,
1660.000,  -5.714,
1661.000,  -4.504,
1662.000,  -3.225,
1663.000,  -0.792,
1664.000,  -0.575,
1665.000,  -7.112,
1666.000,  -7.803,
1667.000,  -8.886,
1668.000,  -8.289,
1669.000,  -6.007,
1670.000, -10.419,
1671.000,  -8.233,
1672.000,  -7.141,
1673.000,  -3.460,
1674.000,   0.994,
1675.000,  -0.109,
1676.000,  -3.430,
1677.000,  -2.582,
1678.000,  -5.357,
1679.000,  -6.076,
1680.000,  -3.452,
1681.000,  -3.452,
1682.000,  -4.150,
1683.000,  -3.051,
1684.000,  -3.338,
1685.000,  -6.535,
1686.000,  -3.104,
1687.000,  -3.483,
1688.000,  -3.197,
1689.000,  -5.180,
1690.000,  -4.260,
1691.000,  -5.963,
1692.000,  -5.963,
1693.000,  -0.782,
1694.000,  -1.703,
1695.000,   0.000,
1696.000,   0.000,
1697.000,  -3.429,
1698.000,  -3.425,
1699.000,  -3.425,
1700.000,  -3.425,
1701.000,   1.636,
1702.000,   4.712,
1703.000,   4.610,
1704.000,   4.610,
1705.000,   2.979,
1706.000,  -0.102,
1707.000,   0.000,
1708.000,  -0.292,
1709.000,  -2.372,
1710.000,  -2.372,
1711.000,  -2.880,
1712.000,  -4.508,
1713.000,  -3.941,
1714.000,  -7.711,
1715.000,  -7.203,
1716.000,  -3.051,
1717.000,  -0.524,
1718.000,   3.246,
1719.000,   3.246,
1720.000,   0.666,
1721.000,  -1.635,
1722.000,  -1.635,
1723.000,  -5.289,
1724.000,  -8.790,
1725.000,  -7.503,
1726.000,  -7.706,
1727.000,  -4.052,
1728.000,   1.166,
1729.000,   0.646,
1730.000,   0.468,
1731.000,  -5.626,
1732.000,  -6.399,
1733.000,  -5.879,
1734.000,  -5.499,
1735.000,   1.761,
1736.000,   1.166,
1737.000,  -0.987,
1738.000,  -4.972,
1739.000,  -6.138,
1740.000,  -1.558,
1741.000,   0.595,
1742.000,   5.623,
1743.000,   6.004,
1744.000,   1.424,
1745.000,   1.111,
1746.000,  -4.050,
1747.000,  -4.430,
1748.000,  -5.660,
1749.000,  -7.409,
1750.000,  -3.291,
1751.000,  -3.291,
1752.000,  -0.106,
1753.000,   1.955,
1754.000,   1.955,
1755.000,  -1.142,
1756.000,  -5.807,
1757.000,  -5.807,
1758.000,  -4.381,
1759.000,  -1.284,
1760.000,  -0.054,
1761.000,  -0.054,
1762.000,  -1.979,
1763.000,  -3.842,
1764.000,  -1.432,
1765.000,  -1.432,
1766.000,  -0.933,
1767.000,  -0.868,
1768.000,  -1.797,
1769.000,  -3.919,
1770.000,  -6.177,
1771.000,  -8.109,
1772.000,  -8.733,
1773.000,  -6.645,
1774.000,  -4.849,
1775.000,  -1.808,
1776.000,  -2.015,
1777.000,  -2.509,
1778.000,  -2.047,
1779.000,  -0.607,
1780.000,  -1.124,
1781.000,  -4.842,
1782.000,  -4.842,
1783.000,  -5.593,
1784.000,  -4.245,
1785.000,  -3.651,
1786.000,  -5.489,
1787.000,  -5.489,
1788.000,  -6.914,
1789.000,  -7.831,
1790.000,  -5.992,
1791.000,  -5.992,
1792.000,  -7.367,
1793.000,  -1.880,
1794.000,  -1.880,
1795.000,  -1.880,
1796.000,   0.920,
1797.000,   0.000,
1798.000,  -4.264,
1799.000,  -4.806,
1800.000,  -4.806,
1801.000,  -4.806,
1802.000,  -0.542,
1803.000,   2.608,
1804.000,   5.171,
1805.000,   5.171,
1806.000,   6.999,
1807.000,   4.391,
1808.000,  -1.333,
1809.000,  -5.490,
1810.000, -12.770,
1811.000, -12.776,
1812.000, -11.314,
1813.000,  -8.283,
1814.000,  -3.065,
1815.000,  -2.163,
1816.000,  -0.465,
1817.000,   1.338,
1818.000,   1.204,
1819.000,   0.309,
1820.000,   0.309,
1821.000,  -0.368,
1822.000,  -0.424,
1823.000,  -2.286,
1824.000,  -6.724,
1825.000,  -9.693,
1826.000,  -9.270,
1827.000,  -7.408,
