$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:347.     

JDAY,QWD(m3s-1)
   992.200,    0.0000
   992.250,    0.0000
   992.300,  602.0847
   992.350,  670.6307
   992.400,  581.1681
   992.450,  621.7431
   992.500, 1166.9036
   992.550, 1287.2469
   992.600, 1363.8515
   992.650, 1375.8749
   992.700, 1517.6841
   992.750, 1545.7448
   992.800, 1544.6223
   992.850, 1575.6476
   992.900, 1510.8188
   992.950,  710.2261
   993.000,  245.2856
   993.050,    0.0000
   993.100,    0.0000
   993.150,    0.0000
   993.200,  117.6745
   993.250,  926.8439
   993.300, 1349.1974
   993.350, 1344.7860
   993.400, 1287.0905
   993.450, 1283.1953
   993.500, 1271.4598
   993.550, 1345.8501
   993.600, 1287.9457
   993.650, 1283.3711
   993.700,  999.3047
   993.750,  937.0484
   993.800,  864.0855
   993.850,  785.5321
   993.900,  646.7365
   993.950,    0.0000
   994.000,    0.0000
   994.050,    0.0000
   994.100,    0.0000
   994.150,    0.0000
   994.200,    0.0000
   994.250,  454.9349
   994.300, 1052.2793
   994.350, 1319.9362
   994.400, 1283.5868
   994.450, 1319.6866
   994.500, 1316.4770
   994.550, 1311.3258
   994.600, 1305.5418
   994.650, 1248.9510
   994.700,  760.6883
   994.750,  578.5592
   994.800,  338.1892
   994.850,  286.6808
   994.900,    0.0000
   994.950,    0.0000
   995.000,    0.0000
   995.050,    0.0000
   995.100,    0.0000
   995.150,    0.0000
   995.200,    0.0000
   995.250,    0.0000
   995.300,  705.7084
   995.350, 1278.2318
   995.400, 1596.8911
   995.450, 1974.7731
   995.500, 2034.0022
   995.550, 2055.8785
   995.600, 1807.9462
   995.650, 1394.1900
   995.700,  921.9215
   995.750,  568.3477
   995.800,  741.1580
   995.850,  791.4251
   995.900,  332.4992
   995.950,    0.0000
   996.000,    0.0000
   996.050,    0.0000
   996.100,    0.0000
   996.151,    0.0000
   996.200,    0.0000
   996.250,    0.0000
   996.300,  386.9530
   996.350,  564.0803
   996.401, 1301.1149
   996.450, 1299.3232
   996.500,  850.6439
   996.550,  398.5132
   996.600,  375.1041
   996.650,  770.2550
   996.700,  910.8825
   996.750,  868.1683
   996.800,  715.8852
   996.850,  339.5633
   996.900,  208.8811
   996.950,  260.2823
   997.000,    0.0000
   997.050,    0.0000
   997.100,    0.0000
   997.150,    0.0000
   997.200,  153.2900
   997.250,  579.4464
   997.300,  867.5614
   997.350,  713.1606
   997.400,  760.9646
   997.450,  901.4573
   997.500,  933.9189
   997.550, 1203.8153
   997.600, 1069.0339
   997.650, 1052.3438
   997.700, 1175.4359
   997.750, 1328.1389
   997.800, 1453.4925
   997.850, 1261.4201
   997.900,  621.8063
   997.950,  144.6846
   998.000,    0.0000
   998.050,    0.0000
   998.100,  197.4217
   998.150,    0.0000
   998.200,  594.1511
   998.250, 1183.0737
   998.300, 1473.9714
   998.350, 1491.1999
   998.400, 1370.1241
   998.450, 1349.7921
   998.500, 1575.2091
   998.550, 1046.2170
   998.600,  681.1752
   998.650,   32.0832
   998.700,  114.2678
   998.750,  919.1151
   998.800, 1005.2737
   998.850,  294.5552
   998.900,  254.1894
   998.950,  100.0816
   999.000,    0.0000
   999.050,    0.0000
   999.100,    0.0000
   999.150,    0.0000
   999.200,    0.0000
   999.250,  547.5876
   999.300, 1327.6134
   999.350, 1350.0131
   999.400,  707.0249
   999.450,  707.9593
   999.500,  722.7713
   999.550,  941.4371
   999.600,  903.3343
   999.650,  818.6652
   999.700,  421.6043
   999.750,  565.0276
   999.800,  616.6067
   999.850,  672.4624
   999.900,  553.0454
   999.950,  359.6776
  1000.000,    0.0000
  1000.050,    0.0000
  1000.100,    0.0000
  1000.150,    0.0000
  1000.200,    0.0000
  1000.250,  713.2688
  1000.300, 1891.7687
  1000.350, 1663.9847
  1000.400, 1584.3442
  1000.450, 1577.0477
  1000.500, 1484.3937
  1000.550, 1319.7483
  1000.600, 1243.7766
  1000.650,  992.6236
  1000.700,  729.9790
  1000.750,  724.1339
  1000.800,  787.6229
  1000.850,  767.4092
  1000.900,  376.5162
  1000.950,    0.0000
  1001.000,  269.9257
  1001.050,  294.2336
  1001.100,  294.1462
  1001.150,  354.5483
  1001.200,  483.5541
  1001.250, 1419.9681
  1001.300, 1675.2205
  1001.350, 1473.4982
  1001.400,  957.6157
  1001.450, 1118.0243
  1001.500, 1058.4442
  1001.550, 1016.5088
  1001.600,  767.7355
  1001.650,  825.4658
  1001.700, 1209.4378
  1001.750,  776.3829
  1001.800,  814.2313
  1001.850,  757.4313
  1001.900,  655.5209
  1001.950,    0.0000
  1002.000,    0.0000
  1002.050,    0.0000
  1002.100,    0.0000
  1002.150,    0.0000
  1002.200,    0.0000
  1002.250,    0.0000
  1002.300,    0.0000
  1002.350,  546.7836
  1002.400,  563.6786
  1002.450,  391.0583
  1002.500,  275.0117
  1002.550,  216.2272
  1002.600,    0.0000
  1002.650,    0.0000
  1002.700,  349.8244
  1002.750,  575.0100
  1002.800,  506.1293
  1002.850,    0.0000
  1002.900,    0.0000
  1002.950,    0.0000
  1003.000,    0.0000
  1003.050,    0.0000
  1003.100,    0.0000
  1003.150,    0.0000
  1003.200,    0.0000
  1003.250,    0.0000
  1003.300,  109.6140
  1003.350,  639.2319
  1003.400,  704.1895
  1003.450,  607.0857
  1003.500,  298.5806
  1003.550,  372.8238
  1003.600,  272.8101
  1003.650,  588.4779
  1003.700,  575.9587
  1003.750,  575.8779
  1003.800,  624.3474
  1003.850,  268.7236
  1003.900,    0.0000
  1003.950,    0.0000
  1004.000,    0.0000
  1004.050,    0.0000
  1004.100,    0.0000
  1004.150,    0.0000
  1004.200,  236.9002
  1004.250, 1028.8639
  1004.300, 1401.9720
  1004.350, 1388.4053
  1004.400, 1360.1276
  1004.450, 1816.2137
  1004.500, 1778.3143
  1004.550, 1774.1181
  1004.600, 1437.1239
  1004.650, 1398.4876
  1004.700, 1072.7717
  1004.750, 1270.5589
  1004.800, 1285.3120
  1004.850,  888.6493
  1004.900,  696.0759
  1004.950,    0.0000
  1005.000,    0.0000
  1005.050,    0.0000
  1005.100,    0.0000
  1005.150,    0.0000
  1005.200,  267.2335
  1005.250,  572.4308
  1005.300, 1051.0643
  1005.350,  904.4118
  1005.400,  775.4981
  1005.450,  372.3729
  1005.500,  179.7974
  1005.550,   83.0098
  1005.600,    0.0000
  1005.650,    0.0000
  1005.700,  876.0623
  1005.750,  807.5584
  1005.800, 1303.4258
  1005.850, 1266.7538
  1005.900,  513.7671
  1005.950,  232.6516
  1006.000,  429.5251
  1006.050,  572.8664
  1006.100,  404.0995
  1006.150,  247.3971
  1006.200,  408.8763
  1006.250, 1256.9500
  1006.300, 1924.9463
  1006.350, 1758.4269
  1006.400, 1729.3511
  1006.450, 1544.5592
  1006.500, 1564.1015
  1006.550, 1684.0032
  1006.600, 1620.0245
  1006.650, 1408.7315
  1006.700, 1105.4035
  1006.750, 1279.3788
  1006.800, 1278.8805
  1006.850, 1277.1255
  1006.900,  771.6044
  1006.950,  117.1318
  1007.000,    0.0000
  1007.050,    0.0000
  1007.100,    0.0000
  1007.150,    0.0000
  1007.200,    0.0000
  1007.250, 1480.5504
  1007.300, 1997.5516
  1007.350, 1359.1439
  1007.400,  782.7656
  1007.450,  711.4633
  1007.500,  260.9451
  1007.550,    0.0000
  1007.600,    0.0000
  1007.650,    0.0000
  1007.700,  178.4070
  1007.750,  572.5759
  1007.800,  678.3357
  1007.850,  597.8042
  1007.900,   32.2013
  1007.950,    0.0000
  1008.000,    0.0000
  1008.050,    0.0000
  1008.100,    0.0000
  1008.150,    0.0000
  1008.200,  315.7132
  1008.250, 1134.4236
  1008.300, 2218.4889
  1008.350, 2269.4241
  1008.400, 1724.4323
  1008.450, 1186.2138
  1008.500,  582.0344
  1008.550,  571.7453
  1008.600,    0.0000
  1008.650,    0.0000
  1008.700,  571.3213
  1008.750,  864.9450
  1008.800,  710.5389
  1008.850,  572.7092
  1008.900,  572.9435
  1008.950,  571.1329
  1009.000,  611.8436
  1009.050,  564.4482
  1009.100,  567.6130
  1009.150,  571.6857
  1009.200,  572.5838
  1009.250,  573.0794
  1009.300,  573.0474
  1009.350,  576.4820
  1009.400,  779.1396
  1009.450,  506.7170
  1009.500,  220.5041
  1009.550,    0.0000
  1009.600,    0.0000
  1009.650,    0.0000
  1009.700,    0.0000
  1009.750,    0.0000
  1009.800,    0.0000
  1009.850,    0.0000
  1009.900,    0.0000
  1009.950,    0.0000
  1010.000,    0.0000
  1010.050,    0.0000
  1010.100,    0.0000
  1010.150,    0.0000
  1010.200,  219.8381
  1010.250,  564.7520
  1010.300,  571.6237
  1010.350, 1272.2497
  1010.400, 1266.5371
  1010.450,  576.4574
  1010.500,  571.9334
  1010.550,  572.3315
  1010.600,    0.0000
  1010.650,    0.0000
  1010.700,    0.0000
  1010.750,  609.4817
  1010.800,  660.1979
  1010.850,  477.6603
  1010.900,    0.0000
  1010.950,    0.0000
  1011.000,    0.0000
  1011.050,  543.9624
  1011.100,  293.1624
  1011.150,  292.6678
  1011.200,  893.5647
  1011.250, 1246.4293
  1011.300, 1273.3994
  1011.350, 1279.2187
  1011.400, 1087.5428
  1011.450,  593.0874
  1011.500,  167.4085
  1011.550,    0.0000
  1011.600,    0.0000
  1011.650,    0.0000
  1011.700,    0.0000
  1011.750,  528.2386
  1011.800,  591.4540
  1011.850,  545.9135
  1011.900,  295.0483
  1011.950,    0.0000
  1012.000,    0.0000
  1012.050,    0.0000
  1012.100,    0.0000
  1012.150,    0.0000
  1012.201,    0.0000
  1012.250,  882.5639
  1012.301, 1374.7450
  1012.351, 1391.1933
  1012.400, 1279.8806
  1012.451, 1276.8537
  1012.500,  820.1700
  1012.550,  578.6067
  1012.600,  574.0646
  1012.650,  801.6300
  1012.700, 1380.3979
  1012.750, 1968.5347
  1012.800, 1655.3419
  1012.850, 1967.1208
  1012.900, 1223.3760
  1012.950,  762.0365
  1013.000,   13.6472
  1013.050,    0.0000
  1013.100,    0.0000
  1013.150,  122.1605
  1013.200,  855.7603
  1013.250, 1814.4043
  1013.300, 2057.0793
  1013.350, 2006.9327
  1013.400, 1985.6161
  1013.450, 1970.9423
  1013.500, 1591.5704
  1013.550, 1326.6185
  1013.600, 1281.1876
  1013.650, 1209.0585
  1013.700,  814.7394
  1013.750,  960.5093
  1013.800, 1308.3722
  1013.850, 1221.3270
  1013.900,  599.7030
  1013.950,  327.6811
  1014.000,    0.0000
  1014.050,    0.0000
  1014.100,    0.0000
  1014.150,    0.0000
  1014.200,  300.7182
  1014.250,  867.4805
  1014.300, 1293.3969
  1014.350, 1433.2934
  1014.400, 1198.8951
  1014.450,  558.5723
  1014.500,  323.7805
  1014.550,  253.4588
  1014.600,    0.0000
  1014.650,    0.0000
  1014.700,    0.0000
  1014.750,  408.1298
  1014.800,  588.5810
  1014.850,  627.2009
  1014.900,  608.2777
  1014.950,  152.4036
  1015.000,    0.0000
  1015.050,    0.0000
  1015.100,    0.0000
  1015.150,    0.0000
  1015.200,    0.0000
  1015.250,  714.9321
  1015.300, 1504.0404
  1015.350, 1810.7860
  1015.400, 1244.8508
  1015.450, 1034.1550
  1015.500, 1079.6962
  1015.550, 1273.7959
  1015.600, 1054.5999
  1015.650,  714.5332
  1015.700,  571.1390
  1015.750, 1079.4131
  1015.800, 1295.0242
  1015.850,  704.5064
  1015.900,  414.0803
  1015.950,  564.3076
  1016.000,  559.3657
  1016.050,  210.9092
  1016.100,  211.5620
  1016.150,  569.1792
  1016.201,  574.3597
  1016.250,  564.7835
  1016.300,  988.4461
  1016.350, 1370.0414
  1016.400, 1303.4138
  1016.450, 1207.4000
  1016.500,  874.9174
  1016.550,  548.2778
  1016.600,  361.7829
  1016.650,    0.0000
  1016.700,  230.2230
  1016.750,  630.0598
  1016.800, 1292.9963
  1016.850,  625.9051
  1016.900,  560.6157
  1016.950,  152.2848
  1017.000,  222.5701
  1017.050,  569.8547
  1017.100,    0.0000
  1017.150,    0.0000
  1017.200,    0.0000
  1017.250,    0.0000
  1017.300,  567.4172
  1017.350, 1268.7515
  1017.400, 1066.2606
  1017.450, 1136.1445
  1017.500,  963.8945
  1017.550,  571.5334
  1017.600,  287.3664
  1017.650,    0.0000
  1017.700,  266.8542
  1017.750,  965.4858
  1017.800, 1288.2190
  1017.850, 1253.3817
  1017.900, 1172.2895
  1017.950,  719.9003
  1018.000,  543.7011
  1018.050,  316.5090
  1018.100,    0.0000
  1018.150,    0.0000
  1018.200,  459.2419
  1018.250, 1566.7692
  1018.300, 2085.9598
  1018.350, 2085.0920
  1018.400, 1759.6969
  1018.450, 1128.0539
  1018.500,  937.9765
  1018.550,  988.1252
  1018.600, 1005.6598
  1018.650, 1018.2187
  1018.700, 1176.8871
  1018.750, 1939.1964
  1018.800, 2014.0977
  1018.850, 2090.9782
  1018.900, 1376.1995
  1018.950,  706.4969
  1019.000,  277.5369
  1019.050,    0.0000
  1019.100,    0.0000
  1019.150,    0.0000
  1019.200,  991.4305
  1019.250, 1612.5666
  1019.300, 1700.5570
  1019.350, 1643.2764
  1019.400, 1608.6393
  1019.450, 1571.5996
  1019.500, 1567.2830
  1019.550, 1558.3157
  1019.600, 1549.4894
  1019.650, 1627.2114
  1019.700, 1679.6061
  1019.750, 1602.9687
  1019.800, 1560.7074
  1019.850, 1541.9447
  1019.900, 1327.6043
  1019.950,  705.4480
  1020.000,  413.1792
  1020.050,    0.0000
  1020.100,    0.0000
  1020.150,    0.0000
  1020.200,  437.9021
  1020.250, 1295.6552
  1020.300, 1505.4755
  1020.350, 1616.0255
  1020.400, 1581.9774
  1020.450, 1607.8661
  1020.500, 1635.1529
  1020.550, 1672.3084
  1020.600, 1668.2298
  1020.650, 1668.2902
  1020.700, 1637.6592
  1020.750, 1679.9290
  1020.800, 1473.0480
  1020.850, 1389.6622
  1020.900,  771.6900
  1020.950,  469.8080
  1021.000,    0.0000
  1021.050,    0.0000
  1021.100,    0.0000
  1021.150,  169.8611
  1021.200,  754.7958
  1021.250, 1500.3625
  1021.300, 1644.3984
  1021.350, 1657.7693
  1021.400, 1674.1295
  1021.450, 1624.7042
  1021.500, 1621.6050
  1021.550, 1663.9407
  1021.600, 1651.7690
  1021.650, 1700.9938
  1021.700, 1682.2450
  1021.750, 1665.1580
  1021.800, 1415.7550
  1021.850,  851.0005
  1021.900,  780.4608
  1021.950,  144.3119
  1022.000,    0.0000
  1022.050,    0.0000
  1022.100,    0.0000
  1022.150,    0.0000
  1022.200,  900.6536
  1022.250, 1703.6091
  1022.300, 1716.0855
  1022.350, 1680.3428
  1022.400, 1643.4636
  1022.450, 1653.7425
  1022.500, 1689.5870
  1022.550, 1593.5856
  1022.600, 1605.0852
  1022.650, 1591.1190
  1022.700, 1578.1050
  1022.750, 1580.9771
  1022.800, 1722.9901
  1022.850, 1472.0656
  1022.900, 1287.1480
  1022.950,  664.6362
  1023.000,  523.9410
  1023.050,  291.9376
  1023.100,  303.9991
  1023.150,  576.2148
  1023.200,  754.5699
  1023.250,  999.4711
  1023.300, 1293.1369
  1023.350, 1791.5973
  1023.400, 2045.3556
  1023.450, 2111.3265
  1023.500, 1896.6335
  1023.550, 1812.8518
  1023.600, 1757.3239
  1023.650, 1650.5953
  1023.700, 1645.8478
  1023.750, 1723.5496
  1023.800, 1522.2309
  1023.850,  802.6184
  1023.900,  731.5806
  1023.950,    0.0000
  1024.000,    0.0000
  1024.050,    0.0000
  1024.100,    0.0000
  1024.150,    0.0000
  1024.200,  320.8811
  1024.250,  908.3064
  1024.300, 1020.6321
  1024.350, 1401.7918
  1024.400, 2032.5159
  1024.450, 1901.6112
  1024.500, 1646.7782
  1024.550, 1491.7909
  1024.600, 1581.7292
  1024.650, 1347.4901
  1024.700, 1826.0152
  1024.750, 1999.1054
  1024.800, 1601.2307
  1024.850, 1428.3269
  1024.900, 1250.1831
  1024.950,  369.2630
  1025.000,    5.5284
  1025.050,    0.0000
  1025.100,    0.0000
  1025.150,    0.0000
  1025.200,  870.2195
  1025.250, 1384.8727
  1025.300, 1474.9988
  1025.350, 1499.4043
  1025.400, 1504.5007
  1025.450, 1506.8794
  1025.500, 1512.0254
  1025.550, 1389.8665
  1025.600, 1291.3682
  1025.650, 1281.5071
  1025.700, 1278.1603
  1025.750, 1296.1698
  1025.800,  842.2747
  1025.850,  580.5135
  1025.900,  499.7882
  1025.950,    0.0000
  1026.000,    0.0000
  1026.050,    0.0000
  1026.100,    0.0000
  1026.150,  131.4485
  1026.200,  853.7059
  1026.250, 1361.1792
  1026.300, 1389.8726
  1026.350, 1332.0839
  1026.400, 1363.9297
  1026.450, 1351.5868
  1026.500, 1317.2302
  1026.550, 1315.4795
  1026.600, 1328.1415
  1026.650, 1317.0923
  1026.700, 1324.3253
  1026.750, 1325.6823
  1026.800, 1359.1931
  1026.850, 1329.0303
  1026.900, 1111.2900
  1026.950,  177.1011
  1027.000,    0.0000
  1027.050,    0.0000
  1027.100,    0.0000
  1027.150,    0.0000
  1027.200,  431.4332
  1027.250,  863.6985
  1027.300, 1319.2029
  1027.350, 1292.4680
  1027.400, 1279.1319
  1027.450, 1317.7498
  1027.500, 1278.3719
  1027.550,  991.3695
  1027.600, 1040.9131
  1027.650, 1092.7351
  1027.700, 1125.0250
  1027.750, 1358.7851
  1027.800, 1379.4639
  1027.850, 1276.5836
  1027.900,  936.4293
  1027.950,  265.6375
  1028.000,    5.4521
  1028.050,    0.0000
  1028.100,    0.0000
  1028.150,  144.4741
  1028.200,  620.4798
  1028.250, 1300.0179
  1028.300, 1437.7421
  1028.350, 1461.0411
  1028.400, 1447.0521
  1028.450, 1398.2713
  1028.500, 1512.0573
  1028.550, 1331.0456
  1028.600, 1212.3713
  1028.650,  965.9468
  1028.700, 1276.3729
  1028.750, 1373.8497
  1028.800, 1339.2882
  1028.850, 1258.1200
  1028.900,  855.8232
  1028.950,    0.0000
  1029.000,    0.0000
  1029.050,    0.0000
  1029.100,    0.0000
  1029.150,  119.9008
  1029.200,  615.7239
  1029.250, 1351.3500
  1029.300, 1430.5231
  1029.350, 1520.9017
  1029.400, 1539.4414
  1029.450, 1426.5579
  1029.500, 1259.3951
  1029.550,  998.0107
  1029.600,  993.5280
  1029.650,  890.8139
  1029.700, 1163.6510
  1029.750, 1344.5331
  1029.800, 1329.6685
  1029.850, 1379.0174
  1029.900, 1289.8883
  1029.950,  844.2147
  1030.000,  294.5296
  1030.050,    0.0000
  1030.100,    0.0000
  1030.150,    0.0000
  1030.200,  292.8509
  1030.250,  963.8992
  1030.300, 1060.9231
  1030.350, 2010.4700
  1030.400, 2010.8985
  1030.450, 1801.4456
  1030.500, 1046.3647
  1030.550,  709.6571
  1030.600,  571.0661
  1030.650,  585.8786
  1030.700, 1082.1542
  1030.750, 1890.8813
  1030.800, 2021.6851
  1030.850, 1537.2287
  1030.900,  939.6379
  1030.950,  697.0014
  1031.000,  295.6948
  1031.050,  586.5652
  1031.100,    0.0000
  1031.150,    0.0000
  1031.200,    0.0000
  1031.250,  441.3697
  1031.300,  654.4450
  1031.350,  821.1549
  1031.400, 1376.8437
  1031.450, 1570.5282
  1031.500, 1511.2480
  1031.550, 1406.2681
  1031.600, 1536.4196
  1031.650, 1238.0403
  1031.700, 1761.0503
  1031.750, 2050.8191
  1031.800, 2092.6407
  1031.850, 1688.2033
  1031.900, 1031.9338
  1031.950,  215.0294
  1032.000,  574.2958
  1032.050,  293.3816
  1032.100,  295.2858
  1032.150,    0.0000
  1032.200,  471.5063
  1032.250, 1821.8398
  1032.300, 2101.0372
  1032.350, 2066.6247
  1032.400, 2051.9692
  1032.450, 1813.8679
  1032.500,  996.4951
  1032.550,  745.7108
  1032.600,  705.9981
  1032.650,  755.8617
  1032.700, 1067.1979
  1032.750, 2127.6963
  1032.800, 2028.5703
  1032.850, 1630.3076
  1032.900, 1230.5581
  1032.950,  789.4131
  1033.000,  249.9797
  1033.050,    0.0000
  1033.100,    0.0000
  1033.150,  479.7126
  1033.200, 2111.6278
  1033.250, 2085.6440
  1033.300, 2099.2552
  1033.350, 2123.1749
  1033.400, 2070.5184
  1033.450, 1992.4513
  1033.500, 1649.6589
  1033.550, 1525.7364
  1033.600,  785.9557
  1033.650,  764.6002
  1033.700,  778.2132
  1033.750, 1771.4148
  1033.800, 1791.9201
  1033.850, 1724.6568
  1033.900, 1631.7480
  1033.950,  548.7140
  1034.000,  173.1870
  1034.050,    0.0000
  1034.100,    0.0000
  1034.150,  109.9533
  1034.200,  624.6605
  1034.250, 1908.5750
  1034.300, 2181.2097
  1034.350, 2063.9474
  1034.400, 2096.8517
  1034.450, 1897.5937
  1034.500, 1468.8579
  1034.550,  704.9362
  1034.600,  695.6773
  1034.650,  620.8604
  1034.700, 1119.0598
  1034.750, 1930.2509
  1034.800, 2029.7011
  1034.850, 1690.5786
  1034.900,  915.6236
  1034.950,  233.9715
  1035.000,    0.0000
  1035.050,    0.0000
  1035.100,    0.0000
  1035.150,    0.0000
  1035.200,  391.0987
  1035.250, 1792.6594
  1035.300, 2079.7219
  1035.350, 2003.5875
  1035.400, 1945.3481
  1035.450, 1770.0351
  1035.500, 1670.6762
  1035.550, 1452.6150
  1035.600, 1326.4426
  1035.650, 1377.4314
  1035.700, 1379.4786
  1035.750, 1958.3695
  1035.800, 2027.1672
  1035.850, 1763.4522
  1035.900, 1518.1919
  1035.950,  988.0474
  1036.000,  563.4228
  1036.050,  551.1601
  1036.100,  551.5105
  1036.150,  623.1354
  1036.200, 1218.1156
  1036.250, 1938.7499
  1036.300, 2186.7218
  1036.350, 2254.0172
  1036.400, 2242.0259
  1036.450, 2093.9969
  1036.500, 1991.6850
  1036.550, 1978.0748
  1036.600, 1801.4856
  1036.650, 1944.8172
  1036.700, 1836.8369
  1036.750, 1690.8696
  1036.800, 1722.6683
  1036.850, 1268.2193
  1036.900, 1062.7597
  1036.950,  778.1739
  1037.000,  213.0177
  1037.050,   74.1459
  1037.100,    0.0000
  1037.150,    0.0000
  1037.200,  839.2923
  1037.250, 1242.4646
  1037.300, 1029.7712
  1037.350, 1264.6399
  1037.400,  648.2520
  1037.450,  602.4207
  1037.500,  679.6092
  1037.550,  720.4640
  1037.600,  731.3256
  1037.650,  975.9450
  1037.700, 1112.7149
  1037.750, 1012.5676
  1037.800, 1029.7382
  1037.850,  858.8149
  1037.900,  568.8995
  1037.950,  397.6545
  1038.000,    0.0000
  1038.050,    0.0000
  1038.100,    0.0000
  1038.150,  290.3967
  1038.200,  247.3341
  1038.250,  305.7522
  1038.300,  436.4552
  1038.350, 1647.2529
  1038.400, 1429.4123
  1038.450,  778.4906
  1038.500,    0.2441
  1038.550,    0.0000
  1038.600,   52.7553
  1038.650,  849.3598
  1038.700, 1965.4768
  1038.750, 2066.5733
  1038.800, 2047.5904
  1038.850, 1338.9246
  1038.900,  999.9335
  1038.950,  840.5333
  1039.000,  442.9980
  1039.050,  552.0305
  1039.100,  569.9010
  1039.150,  585.7458
  1039.200, 1221.8268
  1039.250, 2075.4904
  1039.300, 2071.6722
  1039.350, 2063.6599
  1039.400, 1950.8229
  1039.450, 1355.0816
  1039.500,  890.7619
  1039.550,  720.2090
  1039.600,  708.8583
  1039.650,  722.4493
  1039.700, 1215.3383
  1039.750, 1416.4398
  1039.800, 1365.3418
  1039.850, 1278.2953
  1039.900, 1232.3646
  1039.950,  401.2166
  1040.000,  182.2765
  1040.050,    0.0000
  1040.100,    0.0000
  1040.150,    0.0000
  1040.200,  418.4864
  1040.250, 1272.6933
  1040.300, 1367.2990
  1040.350, 1492.5672
  1040.400, 1509.4112
  1040.450, 2018.1791
  1040.500, 2260.3776
  1040.550, 2407.2449
  1040.600, 2405.8774
  1040.650, 2358.5111
  1040.700, 2270.3218
  1040.750, 2106.5316
  1040.800, 1823.8071
  1040.850, 1448.8272
  1040.900, 1004.7727
  1040.950,  294.5287
  1041.000,  296.0644
  1041.050,  294.1923
  1041.100,  569.9731
  1041.150,  708.4538
  1041.200, 1297.6762
  1041.250, 1966.0188
  1041.300, 2205.5736
  1041.350, 2345.7938
  1041.400, 2347.7748
  1041.450, 2126.8336
  1041.500, 2047.7220
  1041.550, 2052.4823
  1041.600, 1724.0964
  1041.650, 1545.1566
  1041.700, 1655.6996
  1041.750, 1980.0990
  1041.800, 1548.6038
  1041.850, 1406.8483
  1041.900,  617.4288
  1041.950,  216.0586
  1042.000,  339.1357
  1042.050,  547.3567
  1042.100,  252.1724
  1042.150,  574.2445
  1042.200, 1118.5752
  1042.250, 1961.0236
  1042.300, 2102.1058
  1042.350, 1634.9776
  1042.400, 1723.1687
  1042.450, 1658.8619
  1042.500, 1227.7042
  1042.550,  936.1172
  1042.600, 1325.5866
  1042.650,  776.0167
  1042.700, 1845.6948
  1042.750, 1950.9381
  1042.800, 1120.6917
  1042.850,  644.4998
  1042.900,    0.0000
  1042.950,    0.0000
  1043.000,    0.0000
  1043.050,    0.0000
  1043.100,    0.0000
  1043.150,  334.9632
  1043.200,  920.1188
  1043.250, 1681.3534
  1043.300, 2165.7181
  1043.350, 1516.0558
  1043.400, 1208.4116
  1043.450,  775.5004
  1043.500,  230.6269
  1043.550,    0.0000
  1043.600,   49.7219
  1043.650,  928.5775
  1043.700, 1803.7636
  1043.750, 2317.7409
  1043.800, 2025.9453
  1043.850, 1636.4617
  1043.900, 1390.9186
  1043.950,  707.4606
  1044.000,  368.0099
  1044.050,  361.4835
  1044.100,  594.2619
  1044.150,  362.4627
  1044.200,  596.3944
  1044.250, 1047.4081
  1044.300, 1164.8268
  1044.350, 2048.5067
  1044.400, 2032.4769
  1044.450, 1793.1600
  1044.500,  983.7719
  1044.550,  588.3607
  1044.600,  550.6690
  1044.650,  549.9568
  1044.700, 1179.1604
  1044.750, 1367.2968
  1044.800,  824.0196
  1044.850,  308.9612
  1044.900,  246.4246
  1044.950,    0.0000
  1045.000,    0.0000
  1045.050,    0.0000
  1045.100,    0.0000
  1045.150,    0.0000
  1045.200,    0.0000
  1045.250,  531.9214
  1045.300,  672.3171
  1045.350,  977.9966
  1045.400, 1041.0296
  1045.450,  942.6891
  1045.500,  710.0636
  1045.550,  613.9415
  1045.600,  550.5653
  1045.650,  219.1661
  1045.700,  701.3606
  1045.750,  961.1745
  1045.800,  782.8362
  1045.850,  787.3592
  1045.900,  619.9958
  1045.950,    0.0000
  1046.000,    0.0000
  1046.050,  566.1977
  1046.100,  306.4830
  1046.150,  747.9117
  1046.200, 1125.1044
  1046.250, 1976.8336
  1046.300, 2032.5645
  1046.350, 2148.0005
  1046.400, 2172.1545
  1046.450, 1801.5552
  1046.500, 1551.8448
  1046.550, 1583.7635
  1046.600, 1954.7137
  1046.650, 1785.4008
  1046.700, 2213.7680
  1046.750, 2339.1984
  1046.800, 2324.3277
  1046.850, 2213.0044
  1046.900, 1593.0115
  1046.950,  939.0707
  1047.000,  702.4388
  1047.050,  413.5688
  1047.100,  361.4673
  1047.150,  408.4927
  1047.200, 1025.7658
  1047.250, 2003.7438
  1047.300, 2315.5615
  1047.350, 2372.5254
  1047.400, 2202.3449
  1047.450, 1864.1407
  1047.500, 1350.2427
  1047.550, 1353.2696
  1047.600, 1282.1210
  1047.650, 1051.9473
  1047.700, 1682.0527
  1047.750, 1716.2097
  1047.800, 1605.0808
  1047.850, 1087.7355
  1047.900,  726.1459
  1047.950,    0.0000
  1048.000,  288.0834
  1048.050,    0.0000
  1048.100,    0.0000
  1048.150,    0.0000
  1048.200,  292.3276
  1048.250, 1628.3920
  1048.300, 2032.0964
  1048.350, 1703.7054
  1048.400, 1909.1676
  1048.450, 1066.7362
  1048.500,  572.5009
  1048.550,  729.2998
  1048.600,  881.5466
  1048.650, 1310.6006
  1048.700, 2008.9570
  1048.750, 2121.8528
  1048.800, 1713.7123
