$USGS 12409000 - Colville River at Kettle Falls  1/1/2011-12/31/2015,,
,,
JDAY,QIN,
373.1875,3.6245529482057,
373.197916666664,3.70950340792928,
373.208333333336,3.70950340792928,
373.21875,3.70950340792928,
373.229166666664,3.76613704774499,
373.239583333336,3.76613704774499,
373.25,3.76613704774499,
373.260416666664,3.8227706875607,
373.270833333336,3.8227706875607,
373.28125,3.8227706875607,
373.291666666664,4.19088934636285,
373.302083333336,4.19088934636285,
373.3125,4.19088934636285,
373.322916666664,4.19088934636285,
373.333333333336,4.10593888663928,
373.34375,4.10593888663928,
373.354166666664,4.10593888663928,
373.364583333336,4.10593888663928,
373.375,4.10593888663928,
373.385416666664,4.10593888663928,
373.395833333336,4.10593888663928,
373.40625,4.10593888663928,
373.416666666664,4.04930524682356,
373.427083333336,4.19088934636285,
373.4375,4.19088934636285,
373.447916666664,4.19088934636285,
373.458333333336,4.19088934636285,
373.46875,4.19088934636285,
373.479166666664,4.10593888663928,
373.489583333336,4.10593888663928,
373.5,4.10593888663928,
373.510416666664,4.10593888663928,
373.520833333336,4.10593888663928,
373.53125,4.10593888663928,
373.541666666664,4.10593888663928,
373.552083333336,4.10593888663928,
373.5625,4.10593888663928,
373.572916666664,4.10593888663928,
373.583333333336,4.10593888663928,
373.59375,4.04930524682356,
373.604166666664,4.04930524682356,
373.614583333336,4.04930524682356,
373.625,4.04930524682356,
373.635416666664,4.04930524682356,
373.645833333336,4.04930524682356,
373.65625,4.04930524682356,
