$Grand Coulee Dam Discharge 1/1/2011-12/31/2015,,,,,,
 ,,,,,,
Jday,L/R_PH,3rd_PH,Drum,UpperO,LowerO,
16.25,1078.87,0,0,0,0,
16.292,950.81,147.88,0,0,0,
16.333,1191.1,176.6,0,0,0,
16.375,1101.52,0,0,0,0,
16.417,1144,0,0,0,0,
16.458,1160.99,0,0,0,0,
16.5,1016.57,0,0,0,0,
16.542,874.99,0,0,0,0,
16.583,770.22,0,0,0,0,
16.625,747.56,0,0,0,0,
16.667,642.79,0,0,0,0,
16.708,386.11,406.76,0,0,0,
16.75,1234.04,787.78,0,0,0,
16.792,1149.11,784.93,0,0,0,
16.833,1539.83,272.45,0,0,0,
16.875,1234.61,0,0,0,0,
16.917,804.2,0,0,0,0,
16.958,591.82,0,0,0,0,
17,169.9,0,0,0,0,
17.042,67.96,0,0,0,0,
17.083,67.96,0,0,0,0,
17.125,70.79,0,0,0,0,
17.167,70.79,0,0,0,0,
17.208,104.77,0,0,0,0,
17.25,444.69,200.93,0,0,0,
17.292,513.99,1142.54,0,0,0,
17.333,894.96,1370.38,0,0,0,
17.375,711.46,1851.22,0,0,0,
17.417,950.46,1430.98,0,0,0,
17.458,896.16,1343.7,0,0,0,
17.5,1078.76,1206.4,0,0,0,
17.542,769.88,1124.51,0,0,0,
17.583,1308.71,509.23,0,0,0,
17.625,1030.73,0,0,0,0,
17.667,533.86,542.18,0,0,0,
17.708,696.93,1171.98,0,0,0,
17.75,1026.77,1629.34,0,0,0,
17.792,860.48,1546.45,0,0,0,
17.833,1017.14,1149.1,0,0,0,
17.875,1055.47,360.37,0,0,0,
17.917,1093.03,0,0,0,0,
17.958,424.75,0,0,0,0,
18,87.78,87.78,0,0,0,
18.042,110.44,0,0,0,0,
18.083,67.96,0,0,0,0,
18.125,70.79,0,0,0,0,
18.167,70.79,0,0,0,0,
18.208,96.28,0,0,0,0,
18.25,334.85,313.61,0,0,0,
18.292,831.4,2039.93,0,0,0,
18.333,1059.34,2885.2,0,0,0,
18.375,1008.69,2765.94,0,0,0,
18.417,1026.51,2818.92,0,0,0,
18.458,1108.94,3008.32,0,0,0,
18.5,1049.66,2804.26,0,0,0,
18.542,1024,2778.95,0,0,0,
18.583,827.3,3190.85,0,0,0,
18.625,879.56,3093.29,0,0,0,
18.667,838.9,3131.12,0,0,0,
18.708,1008.06,3038.41,0,0,0,
18.75,1154.23,2708.18,0,0,0,
18.792,1192.41,2913.53,0,0,0,
18.833,1204.17,2955.57,0,0,0,
18.875,1237.82,2344.25,0,0,0,
18.917,1031.36,1992.88,0,0,0,
18.958,1256.67,1110.62,0,0,0,
19,1578.69,77.85,0,0,0,
19.042,858,0,0,0,0,
19.083,118.93,0,0,0,0,
19.125,70.79,0,0,0,0,
19.167,70.79,0,0,0,0,
19.208,129.17,6.75,0,0,0,
19.25,711.02,1058.78,0,0,0,
19.292,1200.85,2805.98,0,0,0,
19.333,1351.11,3193.74,0,0,0,
19.375,1196.8,2920.47,0,0,0,
19.417,1223.9,2638.52,0,0,0,
19.458,1195.99,2649.43,0,0,0,
19.5,1237.13,2676.25,0,0,0,
19.542,1394.46,2094.17,0,0,0,
19.583,1158.86,1972.98,0,0,0,
19.625,1130.7,2009.64,0,0,0,
19.667,1173.01,2151.39,0,0,0,
19.708,1135.94,2757.62,0,0,0,
19.75,1178.3,2899.33,0,0,0,
19.792,1218.08,2967.15,0,0,0,
19.833,1211.4,2962.5,0,0,0,
19.875,1132.43,2826.27,0,0,0,
19.917,1089.21,2481.54,0,0,0,
19.958,1168.85,1410.81,0,0,0,
20,1269.79,989.89,0,0,0,
20.042,1246.32,1002.04,0,0,0,
20.083,1279.11,892.79,0,0,0,
20.125,1180.83,991.07,0,0,0,
20.167,948.02,1138.93,0,0,0,
20.208,1150.79,1389.23,0,0,0,
20.25,1013.27,1985.48,0,0,0,
20.292,1161.65,2848.01,0,0,0,
20.333,1132.26,2820.77,0,0,0,
20.375,1113.91,2765.49,0,0,0,
20.417,1104.96,2788.6,0,0,0,
20.458,1168.74,2917.38,0,0,0,
20.5,1240.55,3060.78,0,0,0,
20.542,1224.79,3002.91,0,0,0,
20.583,1194.2,2665.38,0,0,0,
20.625,1110.74,2709.2,0,0,0,
20.667,1114.51,2801.71,0,0,0,
20.708,1216.5,2999.88,0,0,0,
20.75,1314.35,3040.78,0,0,0,
20.792,1320.91,3164.47,0,0,0,
20.833,1239.04,3025.47,0,0,0,
20.875,1187.59,2935.34,0,0,0,
20.917,1367.16,2274.38,0,0,0,
20.958,1224.28,1341.22,0,0,0,
21,1074.39,1199.45,0,0,0,
21.042,1197.33,1325.7,0,0,0,
21.083,1039.96,1123.44,0,0,0,
21.125,1300.82,746.49,0,0,0,
21.167,967.14,1020.7,0,0,0,
21.208,965.51,1741.58,0,0,0,
21.25,1094.69,2691.27,0,0,0,
21.292,1117.11,3507.03,0,0,0,
21.333,1178.35,3686.48,0,0,0,
21.375,1138.26,3536.85,0,0,0,
21.417,1265.01,3107.11,0,0,0,
21.458,1339.96,3057.64,0,0,0,
21.5,1251.39,3174.53,0,0,0,
21.542,1188.43,3146.88,0,0,0,
21.583,1113.46,3043.45,0,0,0,
21.625,1319.56,2579.67,0,0,0,
21.667,1106.37,2741.88,0,0,0,
21.708,1132.29,3554.15,0,0,0,
21.75,1274.26,3865.25,0,0,0,
21.792,1281.72,4002.19,0,0,0,
21.833,1311.52,3428.71,0,0,0,
21.875,1207.39,3195.87,0,0,0,
21.917,1152.81,2063.98,0,0,0,
21.958,1263.44,1786.29,0,0,0,
22,1258.93,901.65,0,0,0,
22.042,1246.21,744.46,0,0,0,
22.083,1003.26,557,0,0,0,
22.125,1120.3,624.02,0,0,0,
22.167,1140.52,632.11,0,0,0,
22.208,1136.97,624.34,0,0,0,
22.25,904.77,1134.04,0,0,0,
22.292,945.06,2319.87,0,0,0,
22.333,1187.82,3136.16,0,0,0,
22.375,1318.85,3098.57,0,0,0,
22.417,1236.43,3002.6,0,0,0,
22.458,1340.67,3147.55,0,0,0,
22.5,1307.64,3166.42,0,0,0,
22.542,1325.42,3004.22,0,0,0,
22.583,1224.54,2963.52,0,0,0,
22.625,1251.33,2871.6,0,0,0,
22.667,1149.21,2642.41,0,0,0,
22.708,1173.42,2816.42,0,0,0,
22.75,1170.69,2966.4,0,0,0,
22.792,1145.34,3478.79,0,0,0,
22.833,1113.52,3405.85,0,0,0,
22.875,1203.72,3148.57,0,0,0,
22.917,1196.22,2909.72,0,0,0,
22.958,1313.47,1580.5,0,0,0,
23,1190.13,1556.6,0,0,0,
23.042,881.49,1616.06,0,0,0,
23.083,740.06,1032.58,0,0,0,
23.125,851.55,898.43,0,0,0,
23.167,500.2,1255.44,0,0,0,
23.208,560.73,1214.74,0,0,0,
23.25,664.22,1312.3,0,0,0,
23.292,654.27,1905.57,0,0,0,
23.333,748.89,2450.91,0,0,0,
23.375,864.65,3184.66,0,0,0,
23.417,663.23,3252.99,0,0,0,
23.458,670.26,3234.63,0,0,0,
23.5,910.82,3144.15,0,0,0,
23.542,1397.18,2306.66,0,0,0,
23.583,1227.31,2031.96,0,0,0,
23.625,1225.36,2022.58,0,0,0,
23.667,1193.45,2286.68,0,0,0,
23.708,1216.05,2289.57,0,0,0,
23.75,1151.02,2966.25,0,0,0,
23.792,1263.44,3236.1,0,0,0,
23.833,1193.37,3243.88,0,0,0,
23.875,1288.5,2471.97,0,0,0,
23.917,1164.69,1972.81,0,0,0,
23.958,1162.62,1572.79,0,0,0,
24,1163.04,912.58,0,0,0,
24.042,1009.04,687.14,0,0,0,
24.083,1132.86,710.57,0,0,0,
24.125,1026.94,779.68,0,0,0,
24.167,961.29,1213.44,0,0,0,
24.208,967.87,1512.68,0,0,0,
24.25,883.4,2599.57,0,0,0,
24.292,1118.18,3712.67,0,0,0,
24.333,1230.51,3804.22,0,0,0,
24.375,1263.6,3867.41,0,0,0,
24.417,1203.01,3913.84,0,0,0,
24.458,1149.83,3754.65,0,0,0,
24.5,1180.02,3840.55,0,0,0,
24.542,1166.53,3800.24,0,0,0,
24.583,1101.45,3539.68,0,0,0,
24.625,817.42,3529.21,0,0,0,
24.667,703.37,3442.21,0,0,0,
24.708,1143.47,3115.37,0,0,0,
24.75,1216.73,3682.07,0,0,0,
24.792,1192.17,3692.49,0,0,0,
24.833,1175.62,3592.94,0,0,0,
24.875,1284.85,3452.55,0,0,0,
24.917,1013.89,2868.35,0,0,0,
24.958,1304.76,2246.17,0,0,0,
25,1176.33,1615.7,0,0,0,
25.042,1406.91,889.59,0,0,0,
25.083,1104.84,755.58,0,0,0,
25.125,919.54,1099.45,0,0,0,
25.167,1064.9,1234.43,0,0,0,
25.208,1074.66,1946.74,0,0,0,
25.25,1328.01,3208.34,0,0,0,
25.292,1204.45,2941.13,0,0,0,
25.333,1306.3,3164.92,0,0,0,
25.375,1313.92,3188.46,0,0,0,
25.417,1265.72,3080.91,0,0,0,
25.458,1257.48,3069.33,0,0,0,
25.5,1272.3,3091.32,0,0,0,
25.542,1313.79,3157.44,0,0,0,
25.583,1310.55,3172,0,0,0,
25.625,1319.58,3174.3,0,0,0,
25.667,1341.54,3163.67,0,0,0,
25.708,1353.08,3143.63,0,0,0,
25.75,1385.45,3173.56,0,0,0,
25.792,1153.87,3450.44,0,0,0,
25.833,1160.3,3608.25,0,0,0,
25.875,1256.38,3353.6,0,0,0,
25.917,1237.7,3026.82,0,0,0,
25.958,1252.51,2386.21,0,0,0,
26,1225.85,2279.77,0,0,0,
26.042,1168.02,2835.98,0,0,0,
26.083,1200.77,2902.34,0,0,0,
26.125,1116.19,2715.08,0,0,0,
26.167,1005.47,3094.8,0,0,0,
26.208,1253.83,3789.4,0,0,0,
26.25,1291.78,3878.87,0,0,0,
26.292,1192.1,3641.58,0,0,0,
26.333,1215.69,3702.94,0,0,0,
26.375,1243.4,3765.85,0,0,0,
26.417,1263.34,3822.36,0,0,0,
26.458,1444.34,3607.38,0,0,0,
26.5,1291.77,3853.4,0,0,0,
26.542,1272.34,3836.02,0,0,0,
26.583,1177.92,3613.29,0,0,0,
26.625,1161.01,3567.9,0,0,0,
26.667,1193.6,3339.93,0,0,0,
26.708,1102.23,3425.63,0,0,0,
26.75,1157.21,3571.7,0,0,0,
26.792,1214.44,3721.18,0,0,0,
26.833,1188.04,3648.47,0,0,0,
26.875,1167.41,3623.8,0,0,0,
26.917,1234.88,3123.08,0,0,0,
26.958,1128.08,2776.81,0,0,0,
27,1230.82,2470.19,0,0,0,
27.042,1057.2,2607,0,0,0,
27.083,1175.7,2811.31,0,0,0,
27.125,1050.54,3296.09,0,0,0,
27.167,1088.7,3385.36,0,0,0,
27.208,1175.73,3609.81,0,0,0,
27.25,1136.37,3507.59,0,0,0,
27.292,1137.95,3503.18,0,0,0,
27.333,1194.36,3537.38,0,0,0,
27.375,1208.75,3664.57,0,0,0,
27.417,1193.95,3600.09,0,0,0,
27.458,1328.4,3089.03,0,0,0,
27.5,1311.52,2952.99,0,0,0,
27.542,1289.74,2765.23,0,0,0,
27.583,1193.4,2748.3,0,0,0,
27.625,1151.69,2764.53,0,0,0,
27.667,1093.65,2669.66,0,0,0,
27.708,1120.33,2954.46,0,0,0,
