$JDAY,Temp_C
752.6770833,3.9
752.6875,4
752.6979167,3.9
752.7083333,3.9
752.71875,3.9
752.7291667,3.9
752.7395833,3.9
752.75,3.9
752.7604167,3.9
752.7708333,3.9
752.78125,3.9
752.7916667,3.9
752.8020833,3.9
752.8125,3.9
752.8229167,3.9
752.8333333,3.9
752.84375,3.9
752.8541667,3.9
752.8645833,3.9
752.875,3.9
752.8854167,3.9
752.8958333,3.9
752.90625,3.9
752.9166667,3.9
752.9270833,3.9
752.9375,3.9
752.9479167,3.9
752.9583333,3.9
752.96875,3.9
752.9791667,3.9
752.9895833,3.9
753,3.9
753.0104167,3.9
753.0208333,3.9
753.03125,3.9
753.0416667,3.9
753.0520833,3.9
753.0625,3.9
753.0729167,3.9
753.0833333,3.9
753.09375,3.9
753.1041667,3.9
753.1145833,3.9
753.125,3.9
753.1354167,3.9
753.1458333,3.9
753.15625,3.9
753.1666667,3.9
753.1770833,3.9
753.1875,3.9
753.1979167,3.9
753.2083333,3.9
753.21875,3.9
753.2291667,3.9
753.2395833,3.9
753.25,3.9
753.2604167,3.9
753.2708333,3.8
753.28125,3.8
753.2916667,3.8
753.3020833,3.8
753.3125,3.8
753.3229167,3.8
753.3333333,3.8
753.34375,3.8
753.4270833,3.7
753.4375,3.7
753.4479167,3.8
753.4583333,3.8
753.46875,3.8
753.4791667,3.8
753.4895833,3.8
753.5,3.8
753.5104167,3.8
753.5208333,3.8
753.53125,3.8
753.5416667,3.8
753.5520833,3.9
753.5625,3.8
753.5729167,3.8
753.5833333,3.9
753.59375,3.9
753.6041667,3.8
753.6145833,3.8
753.625,3.8
753.6354167,3.8
753.6458333,3.8
753.65625,3.8
753.6666667,3.8
753.6770833,3.8
753.6875,3.8
753.6979167,3.8
753.7083333,3.8
753.71875,3.8
753.7291667,3.8
753.7395833,3.8
753.75,3.8
753.7604167,3.8
753.7708333,3.8
753.78125,3.8
753.7916667,3.8
753.8020833,3.8
753.8125,3.8
753.8229167,3.8
753.8333333,3.8
753.84375,3.8
753.8541667,3.8
753.8645833,3.8
753.875,3.8
753.8854167,3.8
753.8958333,3.8
753.90625,3.8
753.9166667,3.8
753.9270833,3.8
753.9375,3.8
753.9479167,3.8
753.9583333,3.8
753.96875,3.8
753.9791667,3.8
753.9895833,3.8
754,3.8
754.0104167,3.8
754.0208333,3.8
754.03125,3.8
754.0416667,3.8
754.0520833,3.8
754.0625,3.8
754.0729167,3.8
754.0833333,3.8
754.09375,3.8
754.1041667,3.8
754.1145833,3.8
754.125,3.8
754.1354167,3.7
754.1458333,3.8
754.15625,3.8
754.1666667,3.8
754.1770833,3.8
754.1875,3.8
754.1979167,3.8
754.2083333,3.8
754.21875,3.8
754.2291667,3.7
754.2395833,3.8
754.25,3.8
754.2604167,3.7
754.2708333,3.8
754.28125,3.7
754.2916667,3.8
754.3020833,3.7
754.3125,3.7
754.3229167,3.8
754.3333333,3.8
754.34375,3.8
754.3541667,3.8
754.3645833,3.8
754.375,3.8
754.3854167,3.8
754.3958333,3.8
754.40625,3.8
754.4166667,3.8
754.4270833,3.8
754.4375,3.8
754.4479167,3.8
754.4583333,3.8
754.46875,3.8
754.4791667,3.8
754.4895833,3.8
754.5,3.8
754.5104167,3.8
754.5208333,3.8
754.53125,3.8
754.5416667,3.8
754.5520833,3.8
754.5625,3.8
754.5729167,3.8
754.5833333,3.8
754.59375,3.8
754.6041667,3.8
754.6145833,3.8
754.625,3.8
754.6354167,3.8
754.6458333,3.7
754.65625,3.7
754.6666667,3.7
754.6770833,3.8
754.6875,3.7
754.6979167,3.8
754.7083333,3.7
754.71875,3.7
754.7291667,3.7
754.7395833,3.8
754.75,3.8
754.7604167,3.7
754.7708333,3.7
754.78125,3.7
754.7916667,3.7
754.8020833,3.7
754.8125,3.7
754.8229167,3.7
754.8333333,3.7
754.84375,3.7
754.8541667,3.7
754.8645833,3.7
754.875,3.7
754.8854167,3.7
754.8958333,3.7
754.90625,3.7
754.9166667,3.7
754.9270833,3.8
754.9375,3.7
754.9479167,3.7
754.9583333,3.7
754.96875,3.7
754.9791667,3.7
754.9895833,3.7
755,3.7
755.0104167,3.7
755.0208333,3.7
755.03125,3.7
755.0416667,3.7
755.0520833,3.7
755.0625,3.7
755.0729167,3.7
755.0833333,3.7
755.09375,3.7
755.1041667,3.7
755.1145833,3.7
755.125,3.7
755.1354167,3.7
755.1458333,3.7
755.15625,3.7
755.1666667,3.7
755.1770833,3.7
755.1875,3.7
755.1979167,3.7
755.2083333,3.7
755.21875,3.7
755.2291667,3.7
755.2395833,3.7
755.25,3.7
755.2604167,3.7
755.2708333,3.7
755.28125,3.7
755.2916667,3.7
755.3020833,3.7
755.3125,3.7
755.3229167,3.7
755.3333333,3.7
755.34375,3.7
755.3541667,3.7
755.3645833,3.7
755.375,3.7
755.3854167,3.7
755.3958333,3.7
755.40625,3.7
755.4166667,3.7
755.4270833,3.7
755.4375,3.7
755.4479167,3.7
755.4583333,3.7
755.46875,3.7
755.4791667,3.7
755.4895833,3.7
755.5,3.7
755.5104167,3.7
755.5208333,3.8
755.53125,3.7
755.5416667,3.7
755.5520833,3.7
755.5625,3.7
755.5729167,3.8
755.5833333,3.7
755.59375,3.7
755.6041667,3.7
755.6145833,3.7
755.625,3.7
755.6354167,3.7
755.6458333,3.8
755.65625,3.7
755.6666667,3.7
755.6770833,3.8
755.6875,3.7
755.6979167,3.7
755.7083333,3.7
755.71875,3.7
755.7291667,3.7
755.7395833,3.7
755.75,3.7
755.7604167,3.7
755.7708333,3.7
755.78125,3.7
755.7916667,3.7
755.8020833,3.7
755.8125,3.7
755.8229167,3.7
755.8333333,3.7
755.84375,3.7
755.8541667,3.7
755.8645833,3.7
755.875,3.7
755.8854167,3.7
755.8958333,3.7
755.90625,3.7
755.9166667,3.7
755.9270833,3.7
755.9375,3.7
755.9479167,3.7
755.9583333,3.7
755.96875,3.7
755.9791667,3.7
755.9895833,3.7
756,3.7
756.0104167,3.7
756.0208333,3.6
756.03125,3.7
756.0416667,3.7
756.0520833,3.7
756.0625,3.7
756.0729167,3.7
756.0833333,3.6
756.09375,3.6
756.1041667,3.6
756.1145833,3.7
756.125,3.6
756.1354167,3.6
756.1458333,3.7
756.15625,3.7
756.1666667,3.7
756.1770833,3.7
756.1875,3.6
756.1979167,3.7
756.2083333,3.7
756.21875,3.7
756.2291667,3.6
756.2395833,3.7
756.25,3.7
756.2604167,3.7
756.2708333,3.6
756.28125,3.7
756.2916667,3.6
756.3020833,3.7
756.3125,3.7
756.3229167,3.6
756.3333333,3.7
756.34375,3.7
756.3541667,3.7
756.3645833,3.7
756.375,3.7
756.3854167,3.7
756.3958333,3.7
756.40625,3.7
756.4166667,3.7
756.4270833,3.7
756.4375,3.7
756.4479167,3.6
756.4583333,3.7
756.46875,3.7
756.4791667,3.7
756.4895833,3.7
756.5,3.7
756.5104167,3.7
756.5208333,3.7
756.53125,3.7
756.5416667,3.7
756.5520833,3.7
756.5625,3.7
756.5729167,3.7
756.5833333,3.7
756.59375,3.7
756.6041667,3.7
756.6145833,3.7
756.625,3.7
756.6354167,3.7
756.6458333,3.7
756.65625,3.7
756.6666667,3.7
756.6770833,3.7
756.6875,3.7
756.6979167,3.7
756.7083333,3.7
756.71875,3.7
756.7291667,3.7
756.7395833,3.7
756.75,3.7
756.7604167,3.7
756.7708333,3.7
756.78125,3.7
756.7916667,3.6
756.8020833,3.7
756.8125,3.7
756.8229167,3.7
756.8333333,3.7
756.84375,3.7
756.8541667,3.7
756.8645833,3.7
756.875,3.7
756.8854167,3.7
756.8958333,3.7
756.90625,3.6
756.9166667,3.7
756.9270833,3.7
756.9375,3.7
756.9479167,3.7
756.9583333,3.7
756.96875,3.7
756.9791667,3.7
756.9895833,3.7
757,3.7
757.0104167,3.7
757.0208333,3.7
757.03125,3.7
757.0416667,3.7
757.0520833,3.7
757.0625,3.7
757.0729167,3.7
757.0833333,3.7
757.09375,3.7
757.1041667,3.7
757.1145833,3.7
757.125,3.7
757.1354167,3.7
757.1458333,3.7
757.15625,3.7
757.1666667,3.7
757.1770833,3.7
757.1875,3.7
757.1979167,3.6
757.2083333,3.7
757.21875,3.7
757.2291667,3.7
757.2395833,3.7
757.25,3.6
757.2604167,3.7
757.2708333,3.7
757.28125,3.6
757.2916667,3.7
757.3020833,3.7
757.3125,3.7
757.3229167,3.7
757.3333333,3.7
757.34375,3.7
757.3541667,3.7
757.3645833,3.7
757.375,3.7
757.3854167,3.7
757.3958333,3.7
757.40625,3.7
757.4166667,3.7
757.4270833,3.7
757.4375,3.7
757.4479167,3.7
757.4583333,3.7
757.46875,3.7
757.4791667,3.7
757.4895833,3.7
757.5,3.7
757.5104167,3.7
757.5208333,3.7
757.53125,3.7
757.5416667,3.7
757.5520833,3.7
757.5625,3.7
757.5729167,3.7
757.5833333,3.7
757.59375,3.7
757.6041667,3.7
757.6145833,3.7
757.625,3.7
757.6354167,3.7
757.6458333,3.7
757.65625,3.7
757.6666667,3.7
757.6770833,3.7
757.6875,3.7
757.6979167,3.7
757.7083333,3.7
757.71875,3.7
757.7291667,3.7
757.7395833,3.7
757.75,3.7
757.7604167,3.7
757.7708333,3.7
757.78125,3.6
757.7916667,3.7
757.8020833,3.7
757.8125,3.7
757.8229167,3.7
757.8333333,3.7
757.84375,3.7
757.8541667,3.7
757.8645833,3.7
757.875,3.7
757.8854167,3.7
757.8958333,3.7
757.90625,3.7
757.9166667,3.7
757.9270833,3.7
757.9375,3.7
757.9479167,3.7
757.9583333,3.7
757.96875,3.7
757.9791667,3.7
757.9895833,3.6
758,3.7
758.0104167,3.6
758.0208333,3.7
758.03125,3.7
758.0416667,3.7
758.0520833,3.7
758.0625,3.7
758.0729167,3.7
758.0833333,3.7
758.09375,3.7
758.1041667,3.7
758.1145833,3.7
758.125,3.7
758.1354167,3.7
758.1458333,3.6
758.15625,3.6
758.1666667,3.6
758.1770833,3.7
758.1875,3.7
758.1979167,3.7
758.2083333,3.7
758.21875,3.7
758.2291667,3.7
758.2395833,3.7
758.25,3.7
758.2604167,3.6
758.2708333,3.7
758.28125,3.6
758.2916667,3.7
758.3020833,3.6
758.3125,3.6
758.3229167,3.7
758.3333333,3.7
758.34375,3.6
758.3541667,3.7
758.3645833,3.7
758.375,3.6
758.3854167,3.6
758.3958333,3.7
758.40625,3.6
758.4166667,3.7
758.4270833,3.7
758.4375,3.7
758.4479167,3.7
758.4583333,3.7
758.46875,3.7
758.4791667,3.7
758.4895833,3.7
758.5,3.7
758.5104167,3.7
758.5208333,3.7
758.53125,3.7
758.5416667,3.7
758.5520833,3.7
758.5625,3.7
758.5729167,3.7
758.5833333,3.7
758.59375,3.7
758.6041667,3.7
758.6145833,3.7
758.625,3.7
758.6354167,3.7
758.6458333,3.7
758.65625,3.7
758.6666667,3.7
758.6770833,3.7
758.6875,3.7
758.6979167,3.7
758.7083333,3.7
758.71875,3.7
758.7291667,3.6
758.7395833,3.7
758.75,3.6
758.7604167,3.7
758.7708333,3.6
758.78125,3.7
758.7916667,3.7
758.8020833,3.7
758.8125,3.7
758.8229167,3.7
758.8333333,3.7
758.84375,3.6
758.8541667,3.7
758.8645833,3.6
758.875,3.7
758.8854167,3.6
758.8958333,3.7
758.90625,3.6
758.9166667,3.6
758.9270833,3.7
758.9375,3.7
758.9479167,3.6
758.9583333,3.6
758.96875,3.6
758.9791667,3.7
758.9895833,3.6
759,3.6
759.0104167,3.6
759.0208333,3.6
759.03125,3.6
759.0416667,3.6
759.0520833,3.6
759.0625,3.6
759.0729167,3.6
759.0833333,3.6
759.09375,3.6
759.1041667,3.6
759.1145833,3.6
759.125,3.6
759.1354167,3.6
759.1458333,3.6
759.15625,3.6
759.1666667,3.6
759.1770833,3.6
759.1875,3.6
759.1979167,3.6
759.2083333,3.6
759.21875,3.6
759.2291667,3.6
759.2395833,3.6
759.25,3.6
759.2604167,3.6
759.2708333,3.6
759.28125,3.6
759.2916667,3.6
759.3020833,3.6
759.3125,3.6
759.3229167,3.6
759.3333333,3.6
759.34375,3.6
759.3541667,3.6
759.3645833,3.6
759.375,3.6
759.3854167,3.6
759.3958333,3.6
759.40625,3.6
759.4166667,3.6
759.4270833,3.7
759.4375,3.6
759.4479167,3.6
759.4583333,3.6
759.46875,3.7
759.4791667,3.6
759.4895833,3.6
759.5,3.6
759.5104167,3.6
759.5208333,3.6
759.53125,3.7
759.5416667,3.6
759.5520833,3.7
759.5625,3.7
759.5729167,3.6
759.5833333,3.6
759.59375,3.6
759.6041667,3.6
759.6145833,3.7
759.625,3.7
759.6354167,3.7
759.6458333,3.6
759.65625,3.6
759.6666667,3.6
759.6770833,3.6
759.6875,3.6
759.6979167,3.6
759.7083333,3.6
759.71875,3.6
759.7291667,3.6
759.7395833,3.6
759.75,3.6
759.7604167,3.6
759.7708333,3.6
759.78125,3.6
759.7916667,3.6
759.8020833,3.6
759.8125,3.6
759.8229167,3.6
759.8333333,3.6
759.84375,3.6
759.8541667,3.6
759.8645833,3.6
759.875,3.6
759.8854167,3.6
759.8958333,3.6
759.90625,3.6
759.9166667,3.6
759.9270833,3.6
759.9375,3.6
759.9479167,3.6
759.9583333,3.6
759.96875,3.6
759.9791667,3.6
759.9895833,3.6
760,3.6
760.0104167,3.6
760.0208333,3.6
760.03125,3.6
760.0416667,3.6
760.0520833,3.6
760.0625,3.6
760.0729167,3.6
760.0833333,3.6
760.09375,3.6
760.1041667,3.6
760.1145833,3.6
760.125,3.6
760.1354167,3.6
760.1458333,3.6
760.15625,3.6
760.1666667,3.6
760.1770833,3.6
760.1875,3.6
760.1979167,3.6
760.2083333,3.6
760.21875,3.6
760.2291667,3.6
760.2395833,3.6
760.25,3.6
760.2604167,3.6
760.2708333,3.6
760.28125,3.5
760.2916667,3.6
760.3020833,3.6
760.3125,3.6
760.3229167,3.6
760.3333333,3.6
760.34375,3.6
760.3541667,3.6
760.3645833,3.6
760.375,3.6
760.3854167,3.6
760.3958333,3.6
760.40625,3.6
760.4166667,3.6
760.4270833,3.6
760.4375,3.6
760.4479167,3.6
760.4583333,3.6
760.46875,3.6
760.4791667,3.6
760.4895833,3.6
760.5,3.6
760.5104167,3.6
760.5208333,3.7
760.53125,3.7
760.5416667,3.7
760.5520833,3.7
760.5625,3.7
760.5729167,3.7
760.5833333,3.7
760.59375,3.7
760.6041667,3.7
760.6145833,3.6
760.625,3.7
760.6354167,3.7
760.6458333,3.7
760.65625,3.7
760.6666667,3.7
760.6770833,3.6
760.6875,3.6
760.6979167,3.6
760.7083333,3.7
760.71875,3.7
760.7291667,3.6
760.7395833,3.6
760.75,3.6
760.7604167,3.6
760.7708333,3.6
760.78125,3.6
760.7916667,3.6
760.8020833,3.6
760.8125,3.6
760.8229167,3.6
760.8333333,3.6
760.84375,3.6
760.8541667,3.6
760.8645833,3.6
760.875,3.6
760.8854167,3.6
760.8958333,3.6
760.90625,3.6
760.9166667,3.6
760.9270833,3.6
760.9375,3.6
760.9479167,3.6
760.9583333,3.6
760.96875,3.6
760.9791667,3.6
760.9895833,3.6
761,3.6
761.0104167,3.6
761.0208333,3.6
761.03125,3.6
761.0416667,3.6
761.0520833,3.6
761.0625,3.6
761.0729167,3.6
761.0833333,3.6
761.09375,3.6
761.1041667,3.6
761.1145833,3.6
761.125,3.6
761.1354167,3.6
761.1458333,3.6
761.15625,3.6
761.1666667,3.6
761.1770833,3.6
761.1875,3.6
761.1979167,3.6
761.2083333,3.6
761.21875,3.5
761.2291667,3.5
761.2395833,3.5
761.25,3.6
761.2604167,3.5
761.2708333,3.5
761.28125,3.5
761.2916667,3.5
761.3020833,3.6
761.3125,3.6
761.3229167,3.6
761.3333333,3.6
761.34375,3.6
761.3541667,3.6
761.3645833,3.6
761.375,3.6
761.3854167,3.6
761.3958333,3.6
761.40625,3.6
761.4166667,3.6
761.4270833,3.6
761.4375,3.6
761.4479167,3.6
761.4583333,3.6
761.46875,3.6
761.4791667,3.6
761.4895833,3.6
761.5,3.6
761.5104167,3.6
761.5208333,3.6
761.53125,3.7
761.5416667,3.6
761.5520833,3.6
761.5625,3.6
761.5729167,3.6
761.5833333,3.7
761.59375,3.6
761.6041667,3.6
761.6145833,3.6
761.625,3.6
761.6354167,3.7
761.6458333,3.7
761.65625,3.6
761.6666667,3.6
761.6770833,3.6
761.6875,3.6
761.6979167,3.6
761.7083333,3.6
761.71875,3.6
761.7291667,3.6
761.7395833,3.6
761.75,3.6
761.7604167,3.6
761.7708333,3.6
761.78125,3.6
761.7916667,3.6
761.8020833,3.6
761.8125,3.6
761.8229167,3.6
761.8333333,3.6
761.84375,3.6
761.8541667,3.6
761.8645833,3.6
761.875,3.6
761.8854167,3.6
761.8958333,3.6
761.90625,3.6
761.9166667,3.6
761.9270833,3.6
761.9375,3.6
761.9479167,3.6
761.9583333,3.6
761.96875,3.6
761.9791667,3.6
761.9895833,3.6
762,3.6
762.0104167,3.6
762.0208333,3.6
762.03125,3.6
762.0416667,3.6
762.0520833,3.6
762.0625,3.6
762.0729167,3.6
762.0833333,3.6
762.09375,3.6
762.1041667,3.6
762.1145833,3.6
762.125,3.6
762.1354167,3.6
762.1458333,3.6
762.15625,3.6
762.1666667,3.6
762.1770833,3.6
762.1875,3.6
762.1979167,3.6
762.2083333,3.6
762.21875,3.6
762.2291667,3.6
762.2395833,3.6
762.25,3.6
762.2604167,3.6
762.2708333,3.6
762.28125,3.6
762.2916667,3.5
762.3020833,3.6
762.3125,3.6
762.3229167,3.6
762.3333333,3.6
762.34375,3.6
762.3541667,3.6
762.3645833,3.6
762.375,3.6
762.3854167,3.6
762.3958333,3.6
762.40625,3.6
762.4166667,3.6
762.4270833,3.6
762.4375,3.6
762.4479167,3.6
762.4583333,3.6
762.46875,3.6
762.4791667,3.6
762.4895833,3.6
762.5,3.6
762.5104167,3.6
762.5208333,3.6
762.53125,3.6
762.5416667,3.6
762.5520833,3.6
762.5625,3.6
762.5729167,3.6
762.5833333,3.6
762.59375,3.6
762.6041667,3.6
762.6145833,3.6
762.625,3.6
762.6354167,3.6
762.6458333,3.6
762.65625,3.6
762.6666667,3.6
762.6770833,3.6
762.6875,3.6
762.6979167,3.6
762.7083333,3.6
762.71875,3.6
762.7291667,3.6
762.7395833,3.6
762.75,3.6
762.7604167,3.6
762.7708333,3.5
762.78125,3.6
762.7916667,3.6
762.8020833,3.6
762.8125,3.6
762.8229167,3.6
762.8333333,3.6
762.84375,3.6
762.8541667,3.6
762.8645833,3.6
762.875,3.5
762.8854167,3.6
762.8958333,3.6
762.90625,3.6
762.9166667,3.6
762.9270833,3.6
762.9375,3.6
762.9479167,3.5
762.9583333,3.5
762.96875,3.5
762.9791667,3.6
762.9895833,3.5
763,3.5
763.0104167,3.5
763.0208333,3.5
763.03125,3.5
763.0416667,3.5
763.0520833,3.5
763.0625,3.5
763.0729167,3.5
763.0833333,3.5
763.09375,3.6
763.1041667,3.5
763.1145833,3.6
763.125,3.5
763.1354167,3.6
763.1458333,3.5
763.15625,3.5
763.1666667,3.5
763.1770833,3.5
763.1875,3.5
763.1979167,3.5
763.2083333,3.5
763.21875,3.5
763.2291667,3.5
763.2395833,3.5
763.25,3.5
763.2604167,3.5
763.2708333,3.5
763.28125,3.5
763.2916667,3.5
763.3020833,3.5
763.3125,3.5
763.3229167,3.6
763.3333333,3.6
763.34375,3.6
763.3541667,3.5
763.3645833,3.5
763.375,3.5
763.3854167,3.5
763.3958333,3.6
763.40625,3.6
763.4166667,3.5
763.4270833,3.5
763.4375,3.5
763.4479167,3.5
763.4583333,3.5
763.46875,3.6
763.4791667,3.5
763.4895833,3.6
763.5,3.5
763.5104167,3.6
763.5208333,3.6
763.53125,3.5
763.5416667,3.5
763.5520833,3.6
763.5625,3.6
763.5729167,3.6
763.5833333,3.6
763.59375,3.6
763.6041667,3.6
763.6145833,3.6
763.625,3.6
763.6354167,3.6
763.6458333,3.6
763.65625,3.6
763.6666667,3.6
763.6770833,3.6
763.6875,3.6
763.6979167,3.6
763.7083333,3.6
763.71875,3.6
763.7291667,3.6
763.7395833,3.6
763.75,3.6
763.7604167,3.6
763.7708333,3.6
763.78125,3.5
763.7916667,3.6
763.8020833,3.6
763.8125,3.6
763.8229167,3.6
763.8333333,3.6
763.84375,3.6
763.8541667,3.6
763.8645833,3.6
763.875,3.5
763.8854167,3.6
763.8958333,3.6
763.90625,3.5
763.9166667,3.6
763.9270833,3.5
763.9375,3.5
763.9479167,3.6
763.9583333,3.5
763.96875,3.6
763.9791667,3.5
763.9895833,3.5
764,3.5
764.0104167,3.5
764.0208333,3.5
764.03125,3.5
764.0416667,3.5
764.0520833,3.5
764.0625,3.5
764.0729167,3.5
764.0833333,3.5
764.09375,3.6
764.1041667,3.5
764.1145833,3.6
764.125,3.5
764.1354167,3.5
764.1458333,3.5
764.15625,3.5
764.1666667,3.5
764.1770833,3.5
764.1875,3.5
764.1979167,3.5
764.2083333,3.5
764.21875,3.6
764.2291667,3.5
764.2395833,3.5
764.25,3.5
764.2604167,3.5
764.2708333,3.5
764.28125,3.5
764.2916667,3.5
764.3020833,3.5
764.3125,3.5
764.3229167,3.5
764.3333333,3.6
764.34375,3.6
764.3541667,3.6
764.3645833,3.5
764.375,3.5
764.3854167,3.5
764.3958333,3.5
764.40625,3.5
764.4166667,3.5
764.4270833,3.5
764.4375,3.5
764.4479167,3.5
764.4583333,3.5
764.46875,3.5
764.4791667,3.5
764.4895833,3.6
764.5,3.5
764.5104167,3.6
764.5208333,3.6
764.53125,3.5
764.5416667,3.5
764.5520833,3.6
764.5625,3.6
764.5729167,3.6
764.5833333,3.6
764.59375,3.6
764.6041667,3.6
764.6145833,3.6
764.625,3.6
764.6354167,3.6
764.6458333,3.6
764.65625,3.6
764.6666667,3.5
764.6770833,3.6
764.6875,3.6
764.6979167,3.6
764.7083333,3.6
764.71875,3.6
764.7291667,3.5
764.7395833,3.6
764.75,3.6
764.7604167,3.6
764.7708333,3.5
764.78125,3.5
764.7916667,3.6
764.8020833,3.5
764.8125,3.6
764.8229167,3.5
764.8333333,3.5
764.84375,3.5
764.8541667,3.5
764.8645833,3.5
764.875,3.5
764.8854167,3.5
764.8958333,3.5
764.90625,3.5
764.9166667,3.5
764.9270833,3.5
764.9375,3.5
764.9479167,3.5
764.9583333,3.5
764.96875,3.5
764.9791667,3.5
764.9895833,3.5
765,3.5
765.0104167,3.5
765.0208333,3.5
765.03125,3.5
765.0416667,3.5
765.0520833,3.5
765.0625,3.5
765.0729167,3.5
765.0833333,3.5
765.09375,3.5
765.1041667,3.5
765.1145833,3.5
765.125,3.5
765.1354167,3.5
765.1458333,3.5
765.15625,3.5
765.1666667,3.5
765.1770833,3.5
765.1875,3.5
765.1979167,3.5
765.2083333,3.5
765.21875,3.5
765.2291667,3.5
765.2395833,3.5
765.25,3.5
765.2604167,3.5
765.2708333,3.5
765.28125,3.5
765.2916667,3.5
765.3020833,3.5
765.3125,3.5
765.3229167,3.5
765.3333333,3.5
765.34375,3.5
765.3541667,3.5
765.3645833,3.5
765.375,3.5
765.3854167,3.5
765.3958333,3.5
765.40625,3.5
765.4166667,3.5
765.4270833,3.5
765.4375,3.5
765.4479167,3.5
765.4583333,3.5
765.46875,3.6
765.4791667,3.5
765.4895833,3.5
765.5,3.5
765.5104167,3.5
765.5208333,3.6
765.53125,3.6
765.5416667,3.6
765.5520833,3.6
765.5625,3.6
765.5729167,3.5
765.5833333,3.6
765.59375,3.6
765.6041667,3.6
765.6145833,3.6
765.625,3.6
765.6354167,3.6
765.6458333,3.6
765.65625,3.6
765.6666667,3.6
765.6770833,3.6
765.6875,3.6
765.6979167,3.6
765.7083333,3.6
765.71875,3.5
765.7291667,3.6
765.7395833,3.6
765.75,3.5
765.7604167,3.6
765.7708333,3.6
765.78125,3.5
765.7916667,3.5
765.8020833,3.6
765.8125,3.5
765.8229167,3.5
765.8333333,3.5
765.84375,3.6
765.8541667,3.5
765.8645833,3.5
765.875,3.5
765.8854167,3.5
765.8958333,3.5
765.90625,3.5
765.9166667,3.5
765.9270833,3.5
765.9375,3.5
765.9479167,3.5
765.9583333,3.5
765.96875,3.5
765.9791667,3.5
765.9895833,3.5
766,3.5
766.0104167,3.5
766.0208333,3.5
766.03125,3.5
766.0416667,3.5
766.0520833,3.5
766.0625,3.5
766.0729167,3.5
766.0833333,3.5
766.09375,3.5
766.1041667,3.5
766.1145833,3.5
766.125,3.5
766.1354167,3.5
766.1458333,3.5
766.15625,3.5
766.1666667,3.5
766.1770833,3.5
766.1875,3.5
766.1979167,3.5
766.2083333,3.5
766.21875,3.5
766.2291667,3.5
766.2395833,3.5
766.25,3.5
766.2604167,3.5
766.2708333,3.5
766.28125,3.5
766.2916667,3.5
766.3020833,3.5
766.3125,3.5
766.3229167,3.5
766.3333333,3.5
766.34375,3.5
766.3541667,3.5
766.3645833,3.5
766.375,3.5
766.3854167,3.5
766.3958333,3.5
766.40625,3.5
766.4166667,3.5
766.4270833,3.5
766.4375,3.5
766.4479167,3.5
766.4583333,3.5
766.46875,3.5
766.4791667,3.6
766.4895833,3.6
766.5,3.6
766.5104167,3.6
766.5208333,3.6
766.53125,3.6
766.5416667,3.6
766.5520833,3.6
766.5625,3.6
766.5729167,3.6
766.5833333,3.6
766.59375,3.6
766.6041667,3.6
766.6145833,3.6
766.625,3.6
766.6354167,3.6
766.6458333,3.6
766.65625,3.6
766.6666667,3.6
766.6770833,3.6
766.6875,3.6
766.6979167,3.6
766.7083333,3.5
766.71875,3.5
766.7291667,3.5
766.7395833,3.5
766.75,3.5
766.7604167,3.5
766.7708333,3.5
766.78125,3.5
766.7916667,3.5
766.8020833,3.5
766.8125,3.5
766.8229167,3.5
766.8333333,3.5
766.84375,3.5
766.8541667,3.5
766.8645833,3.5
766.875,3.5
766.8854167,3.5
766.8958333,3.5
766.90625,3.5
766.9166667,3.5
766.9270833,3.5
766.9375,3.5
766.9479167,3.5
766.9583333,3.5
766.96875,3.5
766.9791667,3.5
766.9895833,3.5
767,3.5
767.0104167,3.4
767.0208333,3.5
767.03125,3.5
767.0416667,3.5
767.0520833,3.5
767.0625,3.5
767.0729167,3.5
767.0833333,3.5
767.09375,3.5
767.1041667,3.5
767.1145833,3.5
767.125,3.5
767.1354167,3.5
767.1458333,3.5
767.15625,3.5
767.1666667,3.5
767.1770833,3.5
767.1875,3.5
767.1979167,3.5
767.2083333,3.5
767.21875,3.5
767.2291667,3.5
767.2395833,3.4
767.25,3.5
767.2604167,3.4
767.2708333,3.5
767.28125,3.4
767.2916667,3.5
767.3020833,3.5
767.3125,3.5
767.3229167,3.5
767.3333333,3.5
767.34375,3.5
767.3541667,3.5
767.3645833,3.5
767.375,3.5
767.3854167,3.5
767.3958333,3.5
767.40625,3.5
767.4166667,3.5
767.4270833,3.5
767.4375,3.5
767.4479167,3.5
767.4583333,3.5
767.46875,3.5
767.4791667,3.5
767.4895833,3.5
767.5,3.5
767.5104167,3.5
767.5208333,3.5
767.53125,3.5
767.5416667,3.5
767.5520833,3.5
767.5625,3.5
767.5729167,3.5
767.5833333,3.5
767.59375,3.5
767.6041667,3.5
767.6145833,3.5
767.625,3.5
767.6354167,3.5
767.6458333,3.5
767.65625,3.5
767.6666667,3.5
767.6770833,3.5
767.6875,3.5
767.6979167,3.5
767.7083333,3.5
767.71875,3.5
767.7291667,3.5
767.7395833,3.5
767.75,3.5
767.7604167,3.5
767.7708333,3.5
767.78125,3.5
767.7916667,3.5
767.8020833,3.5
767.8125,3.5
767.8229167,3.5
767.8333333,3.5
767.84375,3.5
767.8541667,3.5
767.8645833,3.5
767.875,3.5
767.8854167,3.5
767.8958333,3.5
767.90625,3.5
767.9166667,3.5
767.9270833,3.5
767.9375,3.5
767.9479167,3.4
767.9583333,3.5
767.96875,3.5
