$Grand Coulee Dam Outflow Constituents
 
JDAY,      N2,      DO,
   705.500, 16.91    , 10.12    ,
   705.550, 16.93    , 10.14    ,
   705.600, 16.90    , 10.11    ,
   705.650, 16.89    , 10.11    ,
   705.700, 16.88    , 10.10    ,
   705.750, 16.90    , 10.12    ,
   705.800, 16.91    , 10.12    ,
   705.850, 16.93    , 10.14    ,
   705.900, 17.00    , 10.19    ,
   705.950, 17.13    , 10.27    ,
   706.000, 17.16    , 10.30    ,
   706.050, 17.12    , 10.27    ,
   706.100, 17.12    , 10.27    ,
   706.150, 17.13    , 10.27    ,
   706.200, 17.05    , 10.22    ,
   706.250, 16.93    , 10.14    ,
   706.300, 16.87    , 10.10    ,
   706.350, 16.90    , 10.12    ,
   706.400, 16.94    , 10.14    ,
   706.450, 17.00    , 10.19    ,
   706.500, 17.01    , 10.20    ,
   706.550, 17.09    , 10.25    ,
   706.600, 17.11    , 10.26    ,
   706.650, 16.99    , 10.18    ,
   706.700, 16.92    , 10.13    ,
   706.750, 16.90    , 10.12    ,
   706.800, 16.96    , 10.16    ,
   706.850, 16.97    , 10.17    ,
   706.900, 16.98    , 10.17    ,
   706.950, 17.21    , 10.34    ,
   707.000, 17.10    , 10.26    ,
   707.050, 17.15    , 10.29    ,
   707.100, 17.21    , 10.34    ,
   707.150, 17.22    , 10.34    ,
   707.200, 16.99    , 10.18    ,
   707.250, 16.97    , 10.17    ,
   707.300, 16.96    , 10.17    ,
   707.350, 16.97    , 10.17    ,
   707.400, 17.01    , 10.20    ,
   707.450, 17.03    , 10.21    ,
   707.500, 17.02    , 10.21    ,
   707.550, 17.03    , 10.21    ,
   707.600, 17.04    , 10.22    ,
   707.650, 17.04    , 10.22    ,
   707.700, 16.97    , 10.17    ,
   707.750, 16.98    , 10.18    ,
   707.800, 16.99    , 10.19    ,
   707.850, 17.03    , 10.21    ,
   707.900, 17.09    , 10.26    ,
   707.950, 17.19    , 10.33    ,
   708.000, 17.31    , 10.41    ,
   708.050, 17.17    , 10.32    ,
   708.100, 17.18    , 10.32    ,
   708.150, 17.19    , 10.33    ,
   708.200, 17.19    , 10.33    ,
   708.250, 17.14    , 10.29    ,
   708.300, 17.12    , 10.28    ,
   708.350, 17.12    , 10.28    ,
   708.400, 17.07    , 10.24    ,
   708.450, 17.08    , 10.25    ,
   708.500, 17.11    , 10.27    ,
   708.550, 17.14    , 10.29    ,
   708.600, 17.15    , 10.30    ,
   708.650, 17.12    , 10.28    ,
   708.700, 17.07    , 10.24    ,
   708.750, 17.09    , 10.26    ,
   708.800, 17.12    , 10.28    ,
   708.850, 17.12    , 10.28    ,
   708.900, 17.14    , 10.30    ,
   708.950, 17.25    , 10.37    ,
   709.000, 17.27    , 10.39    ,
   709.050, 17.43    , 10.50    ,
   709.100, 17.44    , 10.50    ,
   709.150, 17.45    , 10.51    ,
   709.200, 17.34    , 10.43    ,
   709.250, 17.19    , 10.33    ,
   709.300, 17.21    , 10.34    ,
   709.350, 17.16    , 10.30    ,
   709.400, 17.13    , 10.28    ,
   709.450, 17.18    , 10.31    ,
   709.500, 17.19    , 10.32    ,
   709.550, 17.23    , 10.35    ,
   709.600, 17.23    , 10.35    ,
   709.650, 17.24    , 10.36    ,
   709.700, 17.19    , 10.33    ,
   709.750, 17.21    , 10.34    ,
   709.800, 17.29    , 10.39    ,
   709.850, 17.35    , 10.43    ,
   709.900, 17.38    , 10.45    ,
   709.950, 17.44    , 10.49    ,
   710.000, 17.41    , 10.47    ,
   710.050, 17.36    , 10.43    ,
   710.100, 17.56    , 10.57    ,
   710.150, 17.36    , 10.43    ,
   710.200, 17.28    , 10.38    ,
   710.250, 17.24    , 10.35    ,
   710.300, 17.25    , 10.36    ,
   710.350, 17.26    , 10.37    ,
   710.400, 17.27    , 10.37    ,
   710.450, 17.30    , 10.39    ,
   710.500, 17.33    , 10.41    ,
   710.550, 17.33    , 10.41    ,
   710.600, 17.33    , 10.41    ,
   710.650, 17.28    , 10.38    ,
   710.700, 17.30    , 10.39    ,
   710.750, 17.30    , 10.39    ,
   710.800, 17.30    , 10.39    ,
   710.850, 17.34    , 10.42    ,
   710.900, 17.44    , 10.49    ,
   710.950, 17.44    , 10.49    ,
   711.000, 17.43    , 10.48    ,
   711.050, 17.43    , 10.48    ,
   711.100, 17.34    , 10.42    ,
   711.150, 17.35    , 10.43    ,
   711.200, 17.35    , 10.43    ,
   711.250, 17.30    , 10.39    ,
   711.300, 17.29    , 10.39    ,
   711.350, 17.31    , 10.40    ,
   711.400, 17.31    , 10.40    ,
   711.450, 17.32    , 10.40    ,
   711.500, 17.32    , 10.41    ,
   711.550, 17.33    , 10.41    ,
   711.600, 17.33    , 10.41    ,
   711.650, 17.33    , 10.41    ,
   711.700, 17.35    , 10.43    ,
   711.750, 17.33    , 10.41    ,
   711.800, 17.34    , 10.42    ,
   711.850, 17.37    , 10.44    ,
   711.900, 17.40    , 10.46    ,
   711.950, 17.54    , 10.55    ,
   712.000, 17.70    , 10.66    ,
   712.050, 17.69    , 10.66    ,
   712.100, 17.70    , 10.66    ,
   712.150, 17.61    , 10.60    ,
   712.200, 17.54    , 10.56    ,
   712.250, 17.41    , 10.47    ,
   712.300, 17.36    , 10.43    ,
   712.350, 17.36    , 10.44    ,
   712.400, 17.37    , 10.44    ,
   712.450, 17.38    , 10.45    ,
   712.500, 17.39    , 10.45    ,
   712.550, 17.39    , 10.46    ,
   712.600, 17.39    , 10.45    ,
   712.650, 17.40    , 10.46    ,
   712.700, 17.37    , 10.44    ,
   712.750, 17.37    , 10.44    ,
   712.800, 17.38    , 10.45    ,
   712.850, 17.41    , 10.47    ,
   712.900, 17.44    , 10.49    ,
   712.950, 17.51    , 10.54    ,
   713.000, 17.55    , 10.56    ,
   713.050, 17.54    , 10.56    ,
   713.100, 17.54    , 10.56    ,
   713.150, 17.59    , 10.60    ,
   713.200, 17.50    , 10.53    ,
   713.250, 17.41    , 10.47    ,
   713.300, 17.39    , 10.46    ,
   713.350, 17.40    , 10.46    ,
   713.400, 17.40    , 10.47    ,
   713.450, 17.42    , 10.48    ,
   713.500, 17.44    , 10.49    ,
   713.550, 17.44    , 10.50    ,
   713.600, 17.44    , 10.50    ,
   713.650, 17.43    , 10.49    ,
   713.700, 17.41    , 10.48    ,
   713.750, 17.41    , 10.48    ,
   713.800, 17.46    , 10.51    ,
   713.850, 17.47    , 10.52    ,
   713.900, 17.49    , 10.53    ,
   713.950, 17.56    , 10.58    ,
   714.000, 17.57    , 10.59    ,
   714.050, 17.56    , 10.58    ,
   714.100, 17.57    , 10.59    ,
   714.150, 17.57    , 10.59    ,
   714.200, 17.57    , 10.59    ,
   714.250, 17.46    , 10.51    ,
   714.300, 17.43    , 10.49    ,
   714.350, 17.45    , 10.50    ,
   714.400, 17.46    , 10.52    ,
   714.450, 17.51    , 10.55    ,
   714.500, 17.51    , 10.55    ,
   714.550, 17.51    , 10.55    ,
   714.600, 17.52    , 10.55    ,
   714.650, 17.52    , 10.56    ,
   714.700, 17.49    , 10.53    ,
   714.750, 17.48    , 10.53    ,
   714.800, 17.46    , 10.51    ,
   714.850, 17.49    , 10.53    ,
   714.900, 17.50    , 10.54    ,
   714.950, 17.56    , 10.58    ,
   715.000, 17.59    , 10.60    ,
   715.050, 17.61    , 10.63    ,
   715.100, 17.61    , 10.62    ,
   715.150, 17.59    , 10.61    ,
   715.200, 17.61    , 10.62    ,
   715.250, 17.56    , 10.59    ,
   715.300, 17.51    , 10.55    ,
   715.350, 17.48    , 10.53    ,
   715.400, 17.48    , 10.53    ,
   715.450, 17.49    , 10.54    ,
   715.500, 17.50    , 10.54    ,
   715.550, 17.51    , 10.55    ,
   715.600, 17.52    , 10.56    ,
   715.650, 17.54    , 10.58    ,
   715.700, 17.53    , 10.57    ,
   715.750, 17.51    , 10.56    ,
   715.800, 17.53    , 10.57    ,
   715.850, 17.60    , 10.62    ,
   715.900, 17.66    , 10.67    ,
   715.950, 17.66    , 10.66    ,
   716.000, 17.73    , 10.71    ,
   716.050, 17.66    , 10.66    ,
   716.100, 17.79    , 10.76    ,
   716.150, 17.73    , 10.72    ,
   716.200, 17.68    , 10.68    ,
   716.250, 17.67    , 10.67    ,
   716.300, 17.60    , 10.62    ,
   716.350, 17.56    , 10.59    ,
   716.400, 17.57    , 10.60    ,
   716.450, 17.57    , 10.60    ,
   716.500, 17.57    , 10.60    ,
   716.550, 17.58    , 10.61    ,
   716.600, 17.59    , 10.62    ,
   716.650, 17.63    , 10.65    ,
   716.700, 17.59    , 10.62    ,
   716.750, 17.60    , 10.62    ,
   716.800, 17.63    , 10.65    ,
   716.850, 17.64    , 10.65    ,
   716.900, 17.71    , 10.70    ,
   716.950, 17.83    , 10.79    ,
   717.000, 17.79    , 10.76    ,
   717.050, 17.83    , 10.79    ,
   717.100, 17.85    , 10.81    ,
   717.150, 17.74    , 10.73    ,
   717.200, 17.66    , 10.67    ,
   717.250, 17.57    , 10.61    ,
   717.300, 17.58    , 10.61    ,
   717.350, 17.60    , 10.63    ,
   717.400, 17.66    , 10.67    ,
   717.450, 17.67    , 10.68    ,
   717.500, 17.69    , 10.69    ,
   717.550, 17.69    , 10.69    ,
   717.600, 17.71    , 10.71    ,
   717.650, 17.79    , 10.76    ,
   717.700, 17.85    , 10.81    ,
   717.750, 17.85    , 10.81    ,
   717.800, 17.88    , 10.82    ,
   717.850, 17.89    , 10.83    ,
   717.900, 17.92    , 10.85    ,
   717.950, 17.99    , 10.90    ,
   718.000, 17.99    , 10.90    ,
   718.050, 17.99    , 10.90    ,
   718.100, 17.99    , 10.90    ,
   718.150, 17.95    , 10.88    ,
   718.200, 17.90    , 10.84    ,
   718.250, 17.89    , 10.83    ,
   718.300, 17.90    , 10.83    ,
   718.350, 17.90    , 10.84    ,
   718.400, 17.92    , 10.85    ,
   718.450, 17.94    , 10.87    ,
   718.500, 17.97    , 10.89    ,
   718.550, 17.98    , 10.89    ,
   718.600, 17.97    , 10.89    ,
   718.650, 17.94    , 10.87    ,
   718.700, 17.96    , 10.88    ,
   718.750, 17.99    , 10.90    ,
   718.800, 18.00    , 10.90    ,
   718.850, 18.00    , 10.91    ,
   718.900, 18.10    , 10.97    ,
   718.950, 18.12    , 10.99    ,
   719.000, 18.32    , 11.13    ,
   719.050, 18.33    , 11.14    ,
   719.100, 18.33    , 11.14    ,
   719.150, 18.23    , 11.07    ,
   719.200, 18.07    , 10.95    ,
   719.250, 17.99    , 10.90    ,
   719.300, 17.97    , 10.89    ,
   719.350, 17.98    , 10.89    ,
   719.400, 17.98    , 10.90    ,
   719.450, 17.99    , 10.90    ,
   719.500, 18.01    , 10.91    ,
   719.550, 18.07    , 10.96    ,
   719.600, 18.05    , 10.94    ,
   719.650, 18.00    , 10.91    ,
   719.700, 18.02    , 10.92    ,
   719.750, 17.97    , 10.89    ,
   719.800, 18.02    , 10.92    ,
   719.850, 18.10    , 10.98    ,
   719.900, 18.15    , 11.02    ,
   719.950, 18.43    , 11.21    ,
   720.000, 18.44    , 11.22    ,
   720.050, 18.43    , 11.21    ,
   720.100, 18.47    , 11.24    ,
   720.150, 18.46    , 11.23    ,
   720.200, 18.43    , 11.22    ,
   720.250, 17.82    , 10.78    ,
   720.300, 17.76    , 10.74    ,
   720.350, 17.74    , 10.73    ,
   720.400, 17.76    , 10.74    ,
   720.450, 17.78    , 10.76    ,
   720.500, 17.85    , 10.81    ,
   720.550, 17.89    , 10.83    ,
   720.600, 17.89    , 10.83    ,
   720.650, 17.89    , 10.84    ,
   720.700, 17.88    , 10.83    ,
   720.750, 17.88    , 10.83    ,
   720.800, 17.91    , 10.85    ,
   720.850, 17.99    , 10.90    ,
   720.900, 18.09    , 10.98    ,
   720.950, 18.25    , 11.09    ,
   721.000, 18.34    , 11.15    ,
   721.050, 18.41    , 11.20    ,
   721.100, 18.41    , 11.20    ,
   721.150, 18.40    , 11.19    ,
   721.200, 18.24    , 11.08    ,
   721.250, 18.03    , 10.94    ,
   721.300, 18.01    , 10.92    ,
   721.350, 18.04    , 10.94    ,
   721.400, 18.08    , 10.97    ,
   721.450, 18.08    , 10.97    ,
   721.500, 18.15    , 11.02    ,
   721.550, 18.16    , 11.03    ,
   721.600, 18.25    , 11.09    ,
   721.650, 18.20    , 11.05    ,
   721.700, 18.11    , 11.00    ,
   721.750, 18.13    , 11.01    ,
   721.800, 18.17    , 11.03    ,
   721.850, 18.17    , 11.03    ,
   721.900, 18.26    , 11.10    ,
   721.950, 18.52    , 11.29    ,
   722.000, 18.53    , 11.29    ,
   722.050, 18.57    , 11.31    ,
   722.100, 18.57    , 11.31    ,
   722.150, 18.51    , 11.28    ,
   722.200, 18.47    , 11.25    ,
   722.250, 18.27    , 11.11    ,
   722.300, 18.26    , 11.10    ,
   722.350, 18.23    , 11.08    ,
   722.400, 18.18    , 11.04    ,
   722.450, 18.27    , 11.11    ,
   722.500, 18.28    , 11.11    ,
   722.550, 18.29    , 11.12    ,
   722.600, 18.46    , 11.24    ,
   722.650, 18.40    , 11.20    ,
   722.700, 18.24    , 11.09    ,
   722.750, 18.21    , 11.07    ,
   722.800, 18.25    , 11.09    ,
   722.850, 18.38    , 11.18    ,
   722.900, 18.42    , 11.21    ,
   722.950, 18.66    , 11.38    ,
   723.000, 18.65    , 11.37    ,
   723.050, 18.65    , 11.37    ,
   723.100, 18.65    , 11.37    ,
   723.150, 18.65    , 11.37    ,
   723.200, 18.62    , 11.35    ,
   723.250, 18.57    , 11.32    ,
   723.300, 18.38    , 11.19    ,
   723.350, 18.30    , 11.13    ,
   723.400, 18.31    , 11.14    ,
   723.450, 18.31    , 11.13    ,
   723.500, 18.32    , 11.14    ,
   723.550, 18.38    , 11.18    ,
   723.600, 18.40    , 11.19    ,
   723.650, 18.36    , 11.17    ,
   723.700, 18.30    , 11.12    ,
   723.750, 18.33    , 11.15    ,
   723.800, 18.40    , 11.20    ,
   723.850, 18.46    , 11.24    ,
   723.900, 18.65    , 11.37    ,
   723.950, 18.72    , 11.42    ,
   724.000, 18.73    , 11.43    ,
   724.050, 18.73    , 11.43    ,
   724.100, 18.73    , 11.43    ,
   724.150, 18.73    , 11.43    ,
   724.200, 18.71    , 11.41    ,
   724.250, 18.44    , 11.23    ,
   724.300, 18.36    , 11.17    ,
   724.350, 18.38    , 11.18    ,
   724.400, 18.39    , 11.19    ,
   724.450, 18.49    , 11.26    ,
   724.500, 18.48    , 11.25    ,
   724.550, 18.48    , 11.25    ,
   724.600, 18.48    , 11.25    ,
   724.650, 18.50    , 11.26    ,
   724.700, 18.42    , 11.21    ,
   724.750, 18.44    , 11.22    ,
   724.800, 18.46    , 11.24    ,
   724.850, 18.57    , 11.31    ,
   724.900, 18.58    , 11.32    ,
   724.950, 18.76    , 11.44    ,
   725.000, 18.75    , 11.44    ,
   725.050, 18.75    , 11.44    ,
   725.100, 18.76    , 11.45    ,
   725.150, 18.76    , 11.44    ,
   725.200, 18.63    , 11.35    ,
   725.250, 18.48    , 11.25    ,
   725.300, 18.50    , 11.26    ,
   725.350, 18.51    , 11.27    ,
   725.400, 18.50    , 11.26    ,
   725.450, 18.46    , 11.23    ,
   725.500, 18.50    , 11.26    ,
   725.550, 18.51    , 11.27    ,
   725.600, 18.52    , 11.27    ,
   725.650, 18.55    , 11.29    ,
   725.700, 18.49    , 11.25    ,
   725.750, 18.46    , 11.24    ,
   725.800, 18.49    , 11.25    ,
   725.850, 18.56    , 11.30    ,
   725.900, 18.57    , 11.31    ,
   725.950, 18.72    , 11.41    ,
   726.000, 18.82    , 11.48    ,
   726.050, 18.82    , 11.48    ,
   726.100, 18.75    , 11.43    ,
   726.150, 18.75    , 11.43    ,
   726.200, 18.64    , 11.36    ,
   726.250, 18.49    , 11.25    ,
   726.300, 18.50    , 11.26    ,
   726.350, 18.51    , 11.26    ,
   726.400, 18.51    , 11.27    ,
   726.450, 18.58    , 11.32    ,
   726.500, 18.60    , 11.32    ,
   726.550, 18.60    , 11.33    ,
   726.600, 18.61    , 11.33    ,
   726.650, 18.61    , 11.33    ,
   726.700, 18.55    , 11.29    ,
   726.750, 18.56    , 11.30    ,
   726.800, 18.60    , 11.33    ,
   726.850, 18.68    , 11.38    ,
   726.900, 18.74    , 11.43    ,
   726.950, 18.81    , 11.47    ,
   727.000, 18.88    , 11.52    ,
   727.050, 18.87    , 11.52    ,
   727.100, 18.89    , 11.53    ,
   727.150, 18.93    , 11.56    ,
   727.200, 18.85    , 11.50    ,
   727.250, 18.61    , 11.34    ,
   727.300, 18.62    , 11.34    ,
   727.350, 18.59    , 11.32    ,
   727.400, 18.63    , 11.35    ,
   727.450, 18.64    , 11.35    ,
   727.500, 18.68    , 11.38    ,
   727.550, 18.71    , 11.40    ,
   727.600, 18.73    , 11.42    ,
   727.650, 18.66    , 11.37    ,
   727.700, 18.59    , 11.32    ,
   727.750, 18.60    , 11.33    ,
   727.800, 18.61    , 11.34    ,
   727.850, 18.62    , 11.34    ,
   727.900, 18.69    , 11.39    ,
   727.950, 18.82    , 11.48    ,
   728.000, 18.87    , 11.51    ,
   728.050, 18.82    , 11.48    ,
   728.100, 18.80    , 11.47    ,
   728.150, 18.73    , 11.42    ,
   728.200, 18.63    , 11.35    ,
   728.250, 18.56    , 11.30    ,
   728.300, 18.57    , 11.31    ,
   728.350, 18.56    , 11.30    ,
   728.400, 18.57    , 11.31    ,
   728.450, 18.58    , 11.31    ,
   728.500, 18.60    , 11.33    ,
   728.550, 18.60    , 11.33    ,
   728.600, 18.61    , 11.34    ,
   728.650, 18.59    , 11.33    ,
   728.700, 18.57    , 11.31    ,
   728.750, 18.58    , 11.32    ,
   728.800, 18.61    , 11.34    ,
   728.850, 18.65    , 11.37    ,
   728.900, 18.67    , 11.38    ,
   728.950, 18.73    , 11.43    ,
   729.000, 18.79    , 11.47    ,
   729.050, 18.78    , 11.46    ,
   729.100, 18.79    , 11.47    ,
   729.150, 18.78    , 11.46    ,
   729.200, 18.74    , 11.43    ,
   729.250, 18.61    , 11.34    ,
   729.300, 18.56    , 11.30    ,
   729.350, 18.54    , 11.29    ,
   729.400, 18.53    , 11.29    ,
   729.450, 18.54    , 11.29    ,
   729.500, 18.55    , 11.30    ,
   729.550, 18.56    , 11.31    ,
   729.600, 18.58    , 11.32    ,
   729.650, 18.57    , 11.31    ,
   729.700, 18.55    , 11.30    ,
   729.750, 18.55    , 11.31    ,
   729.800, 18.56    , 11.31    ,
   729.850, 18.59    , 11.33    ,
   729.900, 18.63    , 11.36    ,
   729.950, 18.69    , 11.40    ,
   730.000, 18.72    , 11.43    ,
   730.050, 18.71    , 11.42    ,
   730.100, 18.70    , 11.41    ,
   730.150, 18.69    , 11.40    ,
   730.200, 18.65    , 11.37    ,
   730.250, 18.61    , 11.35    ,
   730.300, 18.59    , 11.34    ,
   730.350, 18.58    , 11.33    ,
   730.400, 18.57    , 11.32    ,
   730.450, 18.58    , 11.33    ,
   730.500, 18.59    , 11.34    ,
   730.550, 18.61    , 11.35    ,
   730.600, 18.64    , 11.37    ,
   730.650, 18.63    , 11.36    ,
   730.700, 18.57    , 11.32    ,
   730.750, 18.57    , 11.32    ,
   730.800, 18.59    , 11.34    ,
   730.850, 18.62    , 11.35    ,
   730.900, 18.64    , 11.37    ,
   730.950, 18.67    , 11.39    ,
   731.000, 18.67    , 11.39    ,
   731.050, 18.67    , 11.39    ,
   731.100, 18.67    , 11.39    ,
   731.150, 18.67    , 11.39    ,
   731.200, 18.67    , 11.40    ,
   731.250, 18.68    , 11.40    ,
   731.300, 18.68    , 11.40    ,
   731.350, 18.69    , 11.41    ,
   731.400, 18.69    , 11.41    ,
   731.450, 18.69    , 11.41    ,
   731.500, 18.70    , 11.41    ,
   731.550, 18.70    , 11.42    ,
   731.600, 18.71    , 11.42    ,
   731.650, 18.71    , 11.42    ,
   731.700, 18.71    , 11.43    ,
   731.750, 18.72    , 11.43    ,
   731.800, 18.72    , 11.43    ,
   731.850, 18.73    , 11.44    ,
   731.900, 18.73    , 11.44    ,
   731.950, 18.74    , 11.45    ,
   732.000, 18.75    , 11.45    ,
   732.050, 18.75    , 11.45    ,
   732.100, 18.75    , 11.45    ,
   732.150, 18.74    , 11.45    ,
   732.200, 18.69    , 11.41    ,
   732.250, 18.67    , 11.40    ,
   732.300, 18.64    , 11.37    ,
   732.350, 18.64    , 11.38    ,
   732.400, 18.65    , 11.38    ,
   732.450, 18.67    , 11.39    ,
   732.500, 18.68    , 11.40    ,
   732.550, 18.72    , 11.43    ,
   732.600, 18.75    , 11.45    ,
   732.650, 18.71    , 11.42    ,
   732.700, 18.67    , 11.39    ,
   732.750, 18.67    , 11.39    ,
   732.800, 18.68    , 11.41    ,
   732.850, 18.71    , 11.42    ,
   732.900, 18.75    , 11.45    ,
   732.950, 18.81    , 11.49    ,
   733.000, 18.85    , 11.52    ,
   733.050, 18.84    , 11.52    ,
   733.100, 18.84    , 11.51    ,
   733.150, 18.83    , 11.51    ,
   733.200, 18.75    , 11.45    ,
   733.250, 18.66    , 11.39    ,
   733.300, 18.69    , 11.41    ,
   733.350, 18.71    , 11.43    ,
   733.400, 18.74    , 11.44    ,
   733.450, 18.75    , 11.45    ,
   733.500, 18.77    , 11.47    ,
   733.550, 18.77    , 11.47    ,
   733.600, 18.79    , 11.48    ,
   733.650, 18.79    , 11.48    ,
   733.700, 18.77    , 11.46    ,
   733.750, 18.77    , 11.46    ,
   733.800, 18.78    , 11.47    ,
   733.850, 18.78    , 11.48    ,
   733.900, 18.80    , 11.49    ,
   733.950, 18.85    , 11.52    ,
   734.000, 18.89    , 11.55    ,
   734.050, 18.93    , 11.58    ,
   734.100, 18.92    , 11.57    ,
   734.150, 18.88    , 11.55    ,
   734.200, 18.83    , 11.51    ,
   734.250, 18.77    , 11.47    ,
   734.300, 18.77    , 11.47    ,
   734.350, 18.79    , 11.48    ,
   734.400, 18.80    , 11.49    ,
   734.450, 18.81    , 11.49    ,
   734.500, 18.82    , 11.50    ,
   734.550, 18.82    , 11.51    ,
   734.600, 18.83    , 11.51    ,
   734.650, 18.83    , 11.51    ,
   734.700, 18.81    , 11.50    ,
   734.750, 18.82    , 11.50    ,
   734.800, 18.82    , 11.51    ,
   734.850, 18.84    , 11.52    ,
   734.900, 18.86    , 11.54    ,
   734.950, 18.90    , 11.56    ,
   735.000, 18.91    , 11.57    ,
   735.050, 18.90    , 11.56    ,
   735.100, 18.89    , 11.56    ,
   735.150, 18.89    , 11.55    ,
   735.200, 18.89    , 11.55    ,
   735.250, 18.82    , 11.50    ,
   735.300, 18.81    , 11.50    ,
   735.350, 18.82    , 11.50    ,
   735.400, 18.83    , 11.51    ,
   735.450, 18.85    , 11.52    ,
   735.500, 18.86    , 11.53    ,
   735.550, 18.87    , 11.54    ,
   735.600, 18.87    , 11.54    ,
   735.650, 18.87    , 11.54    ,
   735.700, 18.87    , 11.54    ,
   735.750, 18.86    , 11.54    ,
   735.800, 18.87    , 11.54    ,
   735.850, 18.88    , 11.55    ,
   735.900, 18.89    , 11.56    ,
   735.950, 18.94    , 11.59    ,
   736.000, 18.96    , 11.60    ,
   736.050, 18.99    , 11.63    ,
   736.100, 18.98    , 11.62    ,
   736.150, 18.97    , 11.62    ,
   736.200, 18.96    , 11.61    ,
   736.250, 18.87    , 11.54    ,
   736.300, 18.84    , 11.52    ,
   736.350, 18.85    , 11.53    ,
   736.400, 18.86    , 11.53    ,
   736.450, 18.87    , 11.54    ,
   736.500, 18.88    , 11.55    ,
   736.550, 18.88    , 11.55    ,
   736.600, 18.88    , 11.55    ,
   736.650, 18.88    , 11.55    ,
   736.700, 18.87    , 11.54    ,
   736.750, 18.87    , 11.54    ,
   736.800, 18.89    , 11.55    ,
   736.850, 18.90    , 11.56    ,
   736.900, 18.92    , 11.57    ,
   736.950, 18.96    , 11.60    ,
   737.000, 18.98    , 11.62    ,
   737.050, 18.98    , 11.62    ,
   737.100, 18.97    , 11.61    ,
   737.150, 18.97    , 11.61    ,
   737.200, 18.94    , 11.59    ,
   737.250, 18.88    , 11.54    ,
   737.300, 18.87    , 11.54    ,
   737.350, 18.88    , 11.54    ,
   737.400, 18.89    , 11.55    ,
   737.450, 18.92    , 11.57    ,
   737.500, 18.93    , 11.58    ,
   737.550, 18.93    , 11.58    ,
   737.600, 18.94    , 11.58    ,
   737.650, 18.93    , 11.58    ,
   737.700, 18.90    , 11.55    ,
   737.750, 18.90    , 11.55    ,
   737.800, 18.91    , 11.56    ,
   737.850, 18.93    , 11.58    ,
   737.900, 18.95    , 11.59    ,
   737.950, 18.98    , 11.61    ,
   738.000, 18.98    , 11.61    ,
   738.050, 18.98    , 11.61    ,
   738.100, 18.97    , 11.60    ,
   738.150, 18.97    , 11.60    ,
   738.200, 18.96    , 11.60    ,
   738.250, 18.92    , 11.57    ,
   738.300, 18.91    , 11.56    ,
   738.350, 18.92    , 11.57    ,
   738.400, 18.94    , 11.58    ,
   738.450, 18.94    , 11.58    ,
   738.500, 18.94    , 11.58    ,
   738.550, 18.96    , 11.59    ,
   738.600, 18.96    , 11.59    ,
   738.650, 18.93    , 11.58    ,
   738.700, 18.90    , 11.55    ,
   738.750, 18.91    , 11.56    ,
   738.800, 18.93    , 11.57    ,
   738.850, 18.96    , 11.60    ,
   738.900, 19.00    , 11.62    ,
   738.950, 19.05    , 11.66    ,
   739.000, 19.07    , 11.67    ,
   739.050, 19.06    , 11.67    ,
   739.100, 19.07    , 11.67    ,
   739.150, 19.07    , 11.67    ,
   739.200, 19.01    , 11.63    ,
   739.250, 18.94    , 11.57    ,
   739.300, 18.95    , 11.59    ,
   739.350, 18.98    , 11.60    ,
   739.400, 18.99    , 11.61    ,
   739.450, 19.00    , 11.62    ,
   739.500, 19.01    , 11.63    ,
   739.550, 19.01    , 11.63    ,
   739.600, 19.02    , 11.63    ,
   739.650, 19.02    , 11.63    ,
   739.700, 19.01    , 11.62    ,
   739.750, 19.00    , 11.62    ,
   739.800, 19.01    , 11.63    ,
   739.850, 19.01    , 11.62    ,
   739.900, 19.01    , 11.62    ,
   739.950, 19.06    , 11.66    ,
   740.000, 19.17    , 11.74    ,
   740.050, 19.16    , 11.73    ,
   740.100, 19.15    , 11.72    ,
   740.150, 19.01    , 11.62    ,
   740.200, 19.04    , 11.64    ,
   740.250, 18.82    , 11.49    ,
   740.300, 18.74    , 11.44    ,
   740.350, 18.76    , 11.45    ,
   740.400, 18.85    , 11.51    ,
   740.450, 18.92    , 11.56    ,
   740.500, 18.98    , 11.60    ,
   740.550, 19.02    , 11.63    ,
   740.600, 19.04    , 11.65    ,
   740.650, 19.09    , 11.68    ,
   740.700, 19.13    , 11.70    ,
   740.750, 19.16    , 11.73    ,
   740.800, 19.18    , 11.74    ,
   740.850, 19.21    , 11.76    ,
   740.900, 19.22    , 11.77    ,
   740.950, 19.26    , 11.80    ,
   741.000, 19.32    , 11.84    ,
   741.050, 19.31    , 11.83    ,
   741.100, 19.31    , 11.83    ,
   741.150, 19.32    , 11.83    ,
   741.200, 19.26    , 11.79    ,
   741.250, 19.20    , 11.76    ,
   741.300, 19.18    , 11.74    ,
   741.350, 19.15    , 11.72    ,
   741.400, 19.09    , 11.68    ,
   741.450, 19.03    , 11.64    ,
   741.500, 18.95    , 11.59    ,
   741.550, 18.88    , 11.54    ,
   741.600, 18.82    , 11.50    ,
   741.650, 18.79    , 11.48    ,
   741.700, 18.77    , 11.46    ,
   741.750, 18.77    , 11.46    ,
   741.800, 18.79    , 11.47    ,
   741.850, 18.84    , 11.51    ,
   741.900, 18.87    , 11.53    ,
   741.950, 18.97    , 11.59    ,
   742.000, 19.11    , 11.69    ,
   742.050, 19.11    , 11.69    ,
   742.100, 19.10    , 11.69    ,
   742.150, 19.10    , 11.68    ,
