$Branch 2 water balance flow
 
JDAY,QDT,
1205.000,  -2.778,
1206.000,  -2.170,
1207.000,  -3.234,
1208.000,  -2.922,
1209.000,  -2.071,
1210.000,  -3.860,
1211.000,  -3.923,
1212.000,  -3.372,
1213.000,  -1.716,
1214.000,  -0.347,
1215.000,   0.780,
1216.000,   0.437,
1217.000,  -2.094,
1218.000,  -3.619,
1219.000,  -3.106,
1220.000,  -3.288,
1221.000,  -1.232,
1222.000,   0.392,
1223.000,  -1.357,
1224.000,  -0.834,
1225.000,  -0.896,
1226.000,  -0.896,
1227.000,   0.341,
1228.000,   0.000,
1229.000,  -1.660,
1230.000,  -1.660,
1231.000,  -0.672,
1232.000,   1.007,
1233.000,   6.060,
1234.000,   6.060,
1235.000,   7.760,
1236.000,   5.737,
1237.000,   3.055,
1238.000,   4.142,
1239.000,   2.559,
1240.000,   5.845,
1241.000,   8.124,
1242.000,   9.105,
1243.000,   9.379,
1244.000,   6.437,
1245.000,   3.446,
1246.000,   1.379,
1247.000,  -0.991,
1248.000,  -3.220,
1249.000,  -3.220,
1250.000,  -2.815,
1251.000,  -1.746,
1252.000,   1.791,
1253.000,   1.791,
1254.000,   1.386,
1255.000,   0.293,
1256.000,  -0.793,
1257.000,  -0.793,
1258.000,  -0.793,
1259.000,   0.223,
1260.000,   0.454,
1261.000,   0.531,
1262.000,   0.355,
1263.000,   0.355,
1264.000,  -5.047,
1265.000,  -8.688,
1266.000, -10.162,
1267.000, -12.118,
1268.000,  -7.555,
1269.000,  -3.991,
1270.000,  -4.850,
1271.000,  -4.827,
1272.000,  -4.709,
1273.000,  -6.500,
1274.000,  -5.754,
1275.000,  -3.728,
1276.000,  -1.688,
1277.000,   0.103,
1278.000,   0.278,
1279.000,  -1.782,
1280.000,  -3.554,
1281.000,  -3.554,
1282.000,  -2.507,
1283.000,  -0.541,
1284.000,   0.779,
1285.000,   0.779,
1286.000,   0.550,
1287.000,  -1.398,
1288.000,  -5.534,
1289.000,  -5.120,
1290.000,  -4.531,
1291.000,  -6.896,
1292.000,  -4.080,
1293.000,  -4.494,
1294.000,  -5.412,
1295.000,  -2.516,
1296.000,  -2.516,
1297.000,  -2.516,
1298.000,  -1.417,
1299.000,  -1.153,
1300.000,  -3.000,
1301.000,  -3.997,
1302.000,  -3.954,
1303.000,  -2.321,
1304.000,  -0.473,
1305.000,   1.070,
1306.000,   1.026,
1307.000,  -1.725,
1308.000,  -1.725,
1309.000,  -2.271,
1310.000,  -1.400,
1311.000,   0.871,
1312.000,  -1.304,
1313.000,  -1.524,
1314.000,  -3.556,
1315.000,  -5.759,
1316.000,  -3.926,
1317.000,  -5.547,
1318.000,  -4.729,
1319.000,  -4.392,
1320.000,  -4.445,
1321.000,  -2.447,
1322.000,  -2.105,
1323.000,   1.342,
1324.000,   1.738,
1325.000,   1.426,
1326.000,   1.426,
1327.000,  -0.801,
1328.000,  -2.389,
1329.000,  -2.234,
1330.000,  -4.389,
1331.000,  -2.751,
1332.000,  -1.355,
1333.000,  -5.393,
1334.000,  -4.750,
1335.000,  -7.637,
1336.000,  -9.472,
1337.000,  -4.897,
1338.000,  -2.110,
1339.000,   0.266,
1340.000,   2.293,
1341.000,   1.755,
1342.000,   0.480,
1343.000,   1.881,
1344.000,   2.725,
1345.000,   2.107,
1346.000,   2.107,
1347.000,  -0.879,
1348.000,  -3.678,
1349.000,  -3.060,
1350.000,  -3.060,
1351.000,  -1.956,
1352.000,  -0.042,
1353.000,  -0.907,
1354.000,  -0.907,
1355.000,  -0.907,
1356.000,  -0.865,
1357.000,  -0.289,
1358.000,  -1.844,
1359.000,  -1.795,
1360.000,  -0.332,
1361.000,  -0.042,
1362.000,   0.025,
1363.000,  -1.361,
1364.000,  -4.079,
1365.000,  -4.079,
1366.000,  -1.600,
1367.000,   0.632,
1368.000,   1.886,
1369.000,   1.886,
1370.000,  -0.573,
1371.000,  -2.443,
1372.000,  -2.633,
1373.000,  -3.203,
1374.000,  -3.155,
1375.000,  -2.804,
1376.000,  -3.482,
1377.000,  -3.078,
1378.000,  -1.659,
1379.000,  -1.034,
1380.000,  -0.421,
1381.000,  -2.941,
1382.000,  -2.941,
1383.000,  -2.941,
1384.000,  -4.091,
1385.000,  -1.787,
1386.000,  -3.088,
1387.000,  -2.808,
1388.000,  -2.199,
1389.000,  -1.135,
1390.000,   0.118,
1391.000,  -0.162,
1392.000,   0.634,
1393.000,  -0.048,
1394.000,   1.128,
1395.000,   1.128,
1396.000,   1.128,
1397.000,  -1.533,
1398.000,  -4.353,
1399.000,  -4.353,
1400.000,  -4.353,
1401.000,  -3.854,
1402.000,  -3.095,
1403.000,  -3.095,
1404.000,  -6.236,
1405.000,  -4.074,
1406.000,  -3.141,
1407.000,  -6.965,
1408.000,  -3.824,
1409.000,  -3.824,
1410.000,  -3.824,
1411.000,  -2.773,
1412.000,  -6.435,
1413.000,  -7.855,
1414.000,  -7.136,
1415.000,  -2.256,
1416.000,   2.703,
1417.000,   4.082,
1418.000,   3.363,
1419.000,   1.378,
1420.000,   0.750,
1421.000,   1.558,
1422.000,   1.558,
1423.000,   0.677,
1424.000,   0.006,
1425.000,  -0.759,
1426.000,  -0.721,
1427.000,   0.039,
1428.000,  -3.414,
1429.000,  -8.092,
1430.000,  -8.131,
1431.000,  -8.131,
1432.000,  -4.678,
1433.000,   0.000,
1434.000,   0.000,
1435.000,  -0.208,
1436.000,  -2.041,
1437.000,  -4.847,
1438.000,  -3.616,
1439.000,  -2.102,
1440.000,   1.737,
1441.000,   4.544,
1442.000,   3.313,
1443.000,   1.615,
1444.000,  -1.313,
1445.000,  -1.313,
1446.000,  -3.549,
1447.000,  -5.234,
1448.000,  -4.336,
1449.000,  -4.865,
1450.000,  -4.367,
1451.000,  -2.482,
1452.000,  -3.592,
1453.000,  -3.063,
1454.000,  -1.317,
1455.000,  -1.126,
1456.000,  -3.015,
1457.000,  -2.710,
1458.000,  -2.718,
1459.000,  -4.571,
1460.000,  -2.997,
1461.000,  -7.053,
1462.000,  -9.553,
1463.000,  -8.172,
1464.000,  -6.723,
1465.000,  -1.016,
1466.000,   1.484,
1467.000,   1.883,
1468.000,   1.710,
1469.000,  -2.348,
1470.000,  -3.058,
1471.000,  -2.986,
1472.000,  -5.692,
1473.000,  -5.145,
1474.000,  -4.757,
1475.000,  -5.569,
1476.000,  -2.157,
1477.000,  -0.601,
1478.000,  -0.279,
1479.000,   0.533,
1480.000,  -0.973,
1481.000,  -0.973,
1482.000,  -2.958,
1483.000,  -2.958,
1484.000,  -1.644,
1485.000,  -1.751,
1486.000,   0.235,
1487.000,   0.235,
1488.000,  -1.187,
1489.000,  -3.230,
1490.000,  -3.667,
1491.000,  -5.150,
1492.000,  -4.069,
1493.000,  -1.920,
1494.000,  -2.978,
1495.000,  -4.368,
1496.000,  -4.657,
1497.000,  -5.043,
1498.000,  -3.547,
1499.000,  -0.675,
1500.000,   2.489,
1501.000,   5.740,
1502.000,  11.084,
1503.000,  10.419,
1504.000,   6.607,
1505.000,   3.741,
1506.000,  -3.910,
1507.000,  -5.681,
1508.000,  -5.178,
1509.000,  -6.192,
1510.000,  -3.394,
1511.000,  -1.174,
1512.000,  -3.851,
1513.000,  -3.125,
1514.000,  -3.615,
1515.000,  -3.399,
1516.000,   0.082,
1517.000,   0.370,
1518.000,  -2.458,
1519.000,  -2.688,
1520.000,  -2.667,
1521.000,  -2.667,
1522.000,   0.162,
1523.000,  -3.121,
1524.000,  -4.803,
1525.000,  -6.045,
1526.000,  -6.006,
1527.000,  -2.992,
1528.000,  -1.701,
1529.000,   0.136,
1530.000,   0.097,
1531.000,  -0.591,
1532.000,  -0.996,
1533.000,  -1.592,
1534.000,  -1.592,
1535.000,  -0.405,
1536.000,   1.906,
1537.000,   5.621,
1538.000,   5.621,
1539.000,   3.467,
1540.000,   1.561,
1541.000,  -5.134,
1542.000,  -5.134,
1543.000,   0.723,
1544.000,   2.527,
1545.000,   4.639,
1546.000,   4.639,
1547.000,  -0.584,
1548.000,  -2.411,
1549.000,  -1.543,
1550.000,   0.191,
1551.000,   1.710,
1552.000,  -0.171,
1553.000,  -0.171,
1554.000,  -3.521,
1555.000,  -5.447,
1556.000,  -3.543,
1557.000,  -3.543,
1558.000,  -1.926,
1559.000,   0.000,
1560.000,   1.575,
1561.000,   0.777,
1562.000,  -0.765,
1563.000,  -0.765,
1564.000,  -2.340,
1565.000,  -1.542,
1566.000,  -0.771,
1567.000,  -0.771,
1568.000,  -2.122,
1569.000,  -1.688,
1570.000,  -1.984,
1571.000,  -1.984,
1572.000,   0.541,
1573.000,   0.106,
1574.000,   1.174,
1575.000,   1.174,
1576.000,   1.074,
1577.000,   1.074,
1578.000,   0.177,
1579.000,  -1.498,
1580.000,  -3.675,
1581.000,  -5.489,
1582.000,  -6.997,
1583.000,  -5.322,
1584.000,  -3.054,
1585.000,  -0.986,
1586.000,   5.380,
1587.000,   5.213,
1588.000,   4.047,
1589.000,   2.471,
1590.000,  -1.893,
1591.000,  -3.006,
1592.000,  -4.743,
1593.000,  -3.421,
1594.000,  -3.017,
1595.000,  -1.736,
1596.000,   0.193,
1597.000,   0.193,
1598.000,   0.193,
1599.000,   0.193,
1600.000,   0.000,
1601.000,  -1.652,
1602.000,  -1.652,
1603.000,  -1.652,
1604.000,  -2.277,
1605.000,   1.241,
1606.000,   1.241,
1607.000,   1.475,
1608.000,   2.690,
1609.000,   2.143,
1610.000,   3.227,
1611.000,   2.993,
1612.000,   2.580,
1613.000,   7.313,
1614.000,  10.655,
1615.000,  10.010,
1616.000,   6.946,
1617.000,   0.895,
1618.000,  -3.926,
1619.000,  -3.826,
1620.000,  -0.939,
1621.000,   0.278,
1622.000,   0.606,
1623.000,  -0.582,
1624.000,  -0.759,
1625.000,  -0.968,
1626.000,  -0.900,
1627.000,   0.831,
1628.000,   2.136,
1629.000,   1.128,
1630.000,   1.477,
1631.000,   1.216,
1632.000,   0.089,
1633.000,   0.089,
1634.000,  -0.261,
1635.000,  -1.466,
1636.000,  -2.987,
1637.000,  -7.493,
1638.000,  -7.493,
1639.000,  -8.215,
1640.000,  -6.694,
1641.000,  -3.330,
1642.000,  -3.330,
1643.000,  -0.597,
1644.000,  -0.622,
1645.000,  -1.545,
1646.000,  -3.901,
1647.000,  -4.445,
1648.000,  -4.016,
1649.000,  -1.951,
1650.000,   0.405,
1651.000,   0.405,
1652.000,  -3.358,
1653.000,  -5.206,
1654.000,  -7.391,
1655.000, -10.372,
1656.000,  -9.861,
1657.000,  -9.175,
1658.000,  -7.451,
1659.000,  -6.378,
1660.000,  -4.479,
1661.000,  -3.531,
1662.000,  -2.528,
1663.000,  -0.621,
1664.000,  -0.451,
1665.000,  -5.575,
1666.000,  -6.117,
1667.000,  -6.966,
1668.000,  -6.498,
1669.000,  -4.709,
1670.000,  -8.168,
1671.000,  -6.454,
1672.000,  -5.598,
1673.000,  -2.712,
1674.000,   0.779,
1675.000,  -0.085,
1676.000,  -2.689,
1677.000,  -2.024,
1678.000,  -4.200,
1679.000,  -4.763,
1680.000,  -2.706,
1681.000,  -2.706,
1682.000,  -3.253,
1683.000,  -2.392,
1684.000,  -2.617,
1685.000,  -5.123,
1686.000,  -2.433,
1687.000,  -2.731,
1688.000,  -2.506,
1689.000,  -4.061,
1690.000,  -3.340,
1691.000,  -4.674,
1692.000,  -4.674,
1693.000,  -0.613,
1694.000,  -1.335,
1695.000,   0.000,
1696.000,   0.000,
1697.000,  -2.688,
1698.000,  -2.685,
1699.000,  -2.685,
1700.000,  -2.685,
1701.000,   1.283,
1702.000,   3.694,
1703.000,   3.614,
1704.000,   3.614,
1705.000,   2.335,
1706.000,  -0.080,
1707.000,   0.000,
1708.000,  -0.229,
1709.000,  -1.860,
1710.000,  -1.860,
1711.000,  -2.258,
1712.000,  -3.534,
1713.000,  -3.089,
1714.000,  -6.045,
1715.000,  -5.647,
1716.000,  -2.392,
1717.000,  -0.411,
1718.000,   2.545,
1719.000,   2.545,
1720.000,   0.522,
1721.000,  -1.282,
1722.000,  -1.282,
1723.000,  -4.146,
1724.000,  -6.891,
1725.000,  -5.882,
1726.000,  -6.041,
1727.000,  -3.177,
1728.000,   0.914,
1729.000,   0.507,
1730.000,   0.367,
1731.000,  -4.411,
1732.000,  -5.017,
1733.000,  -4.609,
1734.000,  -4.311,
1735.000,   1.380,
1736.000,   0.914,
1737.000,  -0.774,
1738.000,  -3.898,
1739.000,  -4.812,
1740.000,  -1.221,
1741.000,   0.466,
1742.000,   4.408,
1743.000,   4.707,
1744.000,   1.116,
1745.000,   0.871,
1746.000,  -3.175,
1747.000,  -3.473,
1748.000,  -4.437,
1749.000,  -5.808,
1750.000,  -2.580,
1751.000,  -2.580,
1752.000,  -0.083,
1753.000,   1.533,
1754.000,   1.533,
1755.000,  -0.895,
1756.000,  -4.553,
1757.000,  -4.553,
1758.000,  -3.435,
1759.000,  -1.007,
1760.000,  -0.042,
1761.000,  -0.042,
1762.000,  -1.551,
1763.000,  -3.012,
1764.000,  -1.123,
1765.000,  -1.123,
1766.000,  -0.731,
1767.000,  -0.680,
1768.000,  -1.409,
1769.000,  -3.072,
1770.000,  -4.842,
1771.000,  -6.357,
1772.000,  -6.846,
1773.000,  -5.209,
1774.000,  -3.801,
1775.000,  -1.418,
1776.000,  -1.579,
1777.000,  -1.967,
1778.000,  -1.605,
1779.000,  -0.476,
1780.000,  -0.881,
1781.000,  -3.796,
1782.000,  -3.796,
1783.000,  -4.385,
1784.000,  -3.328,
1785.000,  -2.862,
1786.000,  -4.303,
1787.000,  -4.303,
1788.000,  -5.420,
1789.000,  -6.139,
1790.000,  -4.698,
1791.000,  -4.698,
1792.000,  -5.776,
1793.000,  -1.474,
1794.000,  -1.474,
1795.000,  -1.474,
1796.000,   0.721,
1797.000,   0.000,
1798.000,  -3.343,
1799.000,  -3.768,
1800.000,  -3.768,
1801.000,  -3.768,
1802.000,  -0.425,
1803.000,   2.045,
1804.000,   4.054,
1805.000,   4.054,
1806.000,   5.487,
1807.000,   3.443,
1808.000,  -1.045,
1809.000,  -4.304,
1810.000, -10.011,
1811.000, -10.016,
1812.000,  -8.870,
1813.000,  -6.494,
1814.000,  -2.403,
1815.000,  -1.696,
1816.000,  -0.364,
1817.000,   1.049,
1818.000,   0.944,
1819.000,   0.242,
1820.000,   0.242,
1821.000,  -0.289,
1822.000,  -0.332,
1823.000,  -1.792,
1824.000,  -5.272,
1825.000,  -7.599,
1826.000,  -7.267,
1827.000,  -5.807,
