$USGS 12434590 - SANPOIL RIVER ABOVE JACK CREEK AT KELLER WA  1/1/2012-12/31/2015,,
,,
JDAY,QIN,
948.854166666672,2.65894938934778,
948.864583333336,2.61081079550442,
948.875,2.61081079550442,
948.885416666672,2.61081079550442,
948.895833333336,2.61081079550442,
948.90625,2.56267220166106,
948.916666666672,2.51736528980849,
948.927083333336,2.56267220166106,
948.9375,2.56267220166106,
948.947916666672,2.61081079550442,
948.958333333336,2.61081079550442,
948.96875,2.56267220166106,
948.979166666672,2.56267220166106,
948.989583333336,2.61081079550442,
949,2.51736528980849,
949.010416666672,2.51736528980849,
949.020833333336,2.56267220166106,
949.03125,2.56267220166106,
949.041666666672,2.56267220166106,
949.052083333336,2.65894938934778,
949.0625,2.61081079550442,
949.072916666672,2.61081079550442,
949.083333333336,2.61081079550442,
949.09375,2.61081079550442,
949.104166666672,2.56267220166106,
949.114583333336,2.56267220166106,
949.125,2.51736528980849,
949.135416666672,2.56267220166106,
949.145833333336,2.61081079550442,
949.15625,2.51736528980849,
949.166666666672,2.51736528980849,
949.177083333336,2.61081079550442,
949.1875,2.56267220166106,
949.197916666672,2.56267220166106,
949.208333333336,2.56267220166106,
949.21875,2.56267220166106,
949.229166666672,2.51736528980849,
949.239583333336,2.56267220166106,
949.25,2.51736528980849,
949.260416666672,2.56267220166106,
949.270833333336,2.56267220166106,
949.28125,2.61081079550442,
949.291666666672,2.51736528980849,
949.302083333336,2.51736528980849,
949.3125,2.51736528980849,
949.322916666672,2.56267220166106,
949.333333333336,2.51736528980849,
949.34375,2.56267220166106,
949.354166666672,2.56267220166106,
949.364583333336,2.56267220166106,
949.375,2.61081079550442,
949.385416666672,2.56267220166106,
949.395833333336,2.56267220166106,
949.40625,2.51736528980849,
949.416666666672,2.56267220166106,
949.427083333336,2.51736528980849,
949.4375,2.56267220166106,
949.447916666672,2.51736528980849,
949.458333333336,2.46922669596514,
949.46875,2.56267220166106,
949.479166666672,2.51736528980849,
949.489583333336,2.56267220166106,
949.5,2.56267220166106,
949.510416666672,2.56267220166106,
949.520833333336,2.51736528980849,
949.53125,2.56267220166106,
949.541666666672,2.51736528980849,
949.552083333336,2.56267220166106,
949.5625,2.46922669596514,
949.572916666672,2.56267220166106,
949.583333333336,2.51736528980849,
949.59375,2.51736528980849,
949.604166666672,2.51736528980849,
949.614583333336,2.51736528980849,
949.625,2.51736528980849,
949.635416666672,2.56267220166106,
949.645833333336,2.42391978411256,
949.65625,2.46922669596514,
949.666666666672,2.46922669596514,
949.677083333336,2.51736528980849,
949.6875,2.51736528980849,
949.697916666672,2.46922669596514,
949.708333333336,2.51736528980849,
949.71875,2.46922669596514,
949.729166666672,2.42391978411256,
949.739583333336,2.46922669596514,
949.75,2.42391978411256,
949.760416666672,2.37861287225999,
949.770833333336,2.42391978411256,
949.78125,2.42391978411256,
949.791666666672,2.46922669596514,
949.802083333336,2.37861287225999,
949.8125,2.46922669596514,
949.822916666672,2.42391978411256,
949.833333333336,2.42391978411256,
949.84375,2.46922669596514,
949.854166666672,2.42391978411256,
949.864583333336,2.42391978411256,
949.875,2.37861287225999,
949.885416666672,2.37861287225999,
949.895833333336,2.37861287225999,
949.90625,2.37861287225999,
949.916666666672,2.37861287225999,
949.927083333336,2.37861287225999,
949.9375,2.32764259642585,
949.947916666672,2.37861287225999,
949.958333333336,2.32764259642585,
949.96875,2.32764259642585,
949.979166666672,2.32764259642585,
949.989583333336,2.37861287225999,
950,2.37861287225999,
950.010416666672,2.32764259642585,
950.020833333336,2.32764259642585,
950.03125,2.32764259642585,
950.041666666672,2.27950400258249,
950.052083333336,2.32764259642585,
950.0625,2.27950400258249,
950.072916666672,2.37861287225999,
950.083333333336,2.27950400258249,
950.09375,2.27950400258249,
950.104166666672,2.32764259642585,
950.114583333336,2.27950400258249,
950.125,2.32764259642585,
950.135416666672,2.32764259642585,
950.145833333336,2.32764259642585,
950.15625,2.27950400258249,
950.166666666672,2.23136540873914,
950.177083333336,2.27950400258249,
950.1875,2.27950400258249,
950.197916666672,2.27950400258249,
950.208333333336,2.27950400258249,
950.21875,2.27950400258249,
950.229166666672,2.27950400258249,
950.239583333336,2.32764259642585,
950.25,2.27950400258249,
950.260416666672,2.23136540873914,
950.270833333336,2.23136540873914,
950.28125,2.32764259642585,
950.291666666672,2.27950400258249,
950.302083333336,2.27950400258249,
950.3125,2.27950400258249,
950.322916666672,2.27950400258249,
950.333333333336,2.27950400258249,
950.34375,2.27950400258249,
950.354166666672,2.27950400258249,
950.364583333336,2.23136540873914,
950.375,2.27950400258249,
950.385416666672,2.32764259642585,
950.395833333336,2.27950400258249,
950.40625,2.27950400258249,
950.416666666672,2.27950400258249,
950.427083333336,2.32764259642585,
950.4375,2.32764259642585,
950.447916666672,2.27950400258249,
950.458333333336,2.32764259642585,
950.46875,2.27950400258249,
950.479166666672,2.32764259642585,
950.489583333336,2.27950400258249,
950.5,2.32764259642585,
950.510416666672,2.27950400258249,
950.520833333336,2.32764259642585,
950.53125,2.32764259642585,
950.541666666672,2.27950400258249,
950.552083333336,2.27950400258249,
950.5625,2.23136540873914,
950.572916666672,2.27950400258249,
950.583333333336,2.27950400258249,
950.59375,2.27950400258249,
950.604166666672,2.23136540873914,
950.614583333336,2.23136540873914,
950.625,2.27950400258249,
950.635416666672,2.27950400258249,
950.645833333336,2.27950400258249,
950.65625,2.23136540873914,
950.666666666672,2.27950400258249,
950.677083333336,2.27950400258249,
950.6875,2.32764259642585,
950.697916666672,2.23136540873914,
950.708333333336,2.18322681489578,
950.71875,2.27950400258249,
950.729166666672,2.23136540873914,
950.739583333336,2.27950400258249,
950.75,2.23136540873914,
950.760416666672,2.23136540873914,
950.770833333336,2.23136540873914,
950.78125,2.18322681489578,
950.791666666672,2.23136540873914,
950.802083333336,2.18322681489578,
950.8125,2.23136540873914,
950.822916666672,2.18322681489578,
950.833333333336,2.13508822105242,
950.84375,2.18322681489578,
950.854166666672,2.18322681489578,
950.864583333336,2.13508822105242,
950.875,2.18322681489578,
950.885416666672,2.13508822105242,
950.895833333336,2.13508822105242,
950.90625,2.13508822105242,
950.916666666672,2.13508822105242,
950.927083333336,2.13508822105242,
950.9375,2.13508822105242,
950.947916666672,2.13508822105242,
950.958333333336,2.08978130919985,
950.96875,2.13508822105242,
950.979166666672,2.13508822105242,
950.989583333336,2.08978130919985,
951,2.08978130919985,
951.010416666672,2.08978130919985,
951.020833333336,2.08978130919985,
951.03125,2.13508822105242,
951.041666666672,2.08978130919985,
951.052083333336,2.04447439734728,
951.0625,2.13508822105242,
951.072916666672,2.04447439734728,
951.083333333336,2.08978130919985,
951.09375,2.08978130919985,
951.104166666672,2.04447439734728,
951.114583333336,2.04447439734728,
951.125,2.04447439734728,
951.135416666672,2.08978130919985,
951.145833333336,2.08978130919985,
951.15625,2.08978130919985,
951.166666666672,2.08978130919985,
951.177083333336,2.04447439734728,
951.1875,2.08978130919985,
951.197916666672,2.08978130919985,
951.208333333336,2.04447439734728,
951.21875,2.08978130919985,
951.229166666672,2.08978130919985,
951.239583333336,2.04447439734728,
951.25,2.04447439734728,
951.260416666672,2.08978130919985,
951.270833333336,2.04447439734728,
951.28125,2.08978130919985,
951.291666666672,2.08978130919985,
951.302083333336,2.08978130919985,
951.3125,2.08978130919985,
951.322916666672,2.08978130919985,
951.333333333336,2.08978130919985,
951.34375,2.08978130919985,
951.354166666672,2.08978130919985,
951.364583333336,2.08978130919985,
951.375,2.08978130919985,
951.385416666672,2.08978130919985,
951.395833333336,2.13508822105242,
951.40625,2.08978130919985,
951.416666666672,2.13508822105242,
951.427083333336,2.08978130919985,
951.4375,2.08978130919985,
951.447916666672,2.13508822105242,
951.458333333336,2.13508822105242,
951.46875,2.08978130919985,
951.479166666672,2.13508822105242,
951.489583333336,2.08978130919985,
951.5,2.13508822105242,
951.510416666672,2.13508822105242,
951.520833333336,2.13508822105242,
951.53125,2.08978130919985,
951.541666666672,2.08978130919985,
951.552083333336,2.08978130919985,
951.5625,2.13508822105242,
951.572916666672,2.13508822105242,
951.583333333336,2.08978130919985,
951.59375,2.13508822105242,
951.604166666672,2.08978130919985,
951.614583333336,2.13508822105242,
951.625,2.08978130919985,
951.635416666672,2.08978130919985,
951.645833333336,2.08978130919985,
951.65625,2.08978130919985,
951.666666666672,2.08978130919985,
951.677083333336,2.08978130919985,
951.6875,2.04447439734728,
951.697916666672,2.08978130919985,
951.708333333336,2.08978130919985,
951.71875,2.08978130919985,
951.729166666672,2.08978130919985,
951.739583333336,2.04447439734728,
951.75,2.04447439734728,
951.760416666672,2.04447439734728,
951.770833333336,2.04447439734728,
951.78125,2.04447439734728,
951.791666666672,1.99916748549471,
951.802083333336,2.04447439734728,
951.8125,2.08978130919985,
951.822916666672,2.04447439734728,
951.833333333336,1.99916748549471,
951.84375,1.99916748549471,
951.854166666672,2.04447439734728,
951.864583333336,2.04447439734728,
951.875,1.99916748549471,
951.885416666672,1.99916748549471,
951.895833333336,2.04447439734728,
951.90625,1.99916748549471,
951.916666666672,1.99916748549471,
951.927083333336,1.99916748549471,
951.9375,1.91138534378035,
951.947916666672,1.99916748549471,
951.958333333336,1.91138534378035,
951.96875,1.91138534378035,
951.979166666672,1.99916748549471,
951.989583333336,1.99916748549471,
952,1.99916748549471,
952.010416666672,1.99916748549471,
952.020833333336,1.99916748549471,
952.03125,1.91138534378035,
952.041666666672,1.91138534378035,
952.052083333336,1.91138534378035,
952.0625,1.91138534378035,
952.072916666672,1.86607843192778,
952.083333333336,1.91138534378035,
952.09375,1.91138534378035,
952.104166666672,1.86607843192778,
952.114583333336,1.86607843192778,
952.125,1.86607843192778,
952.135416666672,1.86607843192778,
952.145833333336,1.91138534378035,
952.15625,1.91138534378035,
952.166666666672,1.91138534378035,
952.177083333336,1.91138534378035,
952.1875,1.91138534378035,
952.197916666672,1.91138534378035,
952.208333333336,1.86607843192778,
952.21875,1.91138534378035,
952.229166666672,1.91138534378035,
952.239583333336,1.91138534378035,
952.25,1.91138534378035,
952.260416666672,1.86607843192778,
952.270833333336,1.91138534378035,
952.28125,1.91138534378035,
952.291666666672,1.86607843192778,
952.302083333336,1.91138534378035,
952.3125,1.86607843192778,
952.322916666672,1.86607843192778,
952.333333333336,1.86607843192778,
952.34375,1.86607843192778,
952.354166666672,1.86607843192778,
952.364583333336,1.91138534378035,
952.375,1.91138534378035,
952.385416666672,1.91138534378035,
952.395833333336,1.91138534378035,
952.40625,1.91138534378035,
952.416666666672,1.91138534378035,
952.427083333336,1.91138534378035,
952.4375,1.95386057364214,
952.447916666672,1.95386057364214,
952.458333333336,1.91138534378035,
952.46875,1.91138534378035,
952.479166666672,1.91138534378035,
952.489583333336,1.95386057364214,
952.5,1.95386057364214,
952.510416666672,1.91138534378035,
952.520833333336,1.95386057364214,
952.53125,1.91138534378035,
952.541666666672,1.95386057364214,
952.552083333336,1.91138534378035,
952.5625,1.95386057364214,
952.572916666672,1.95386057364214,
952.583333333336,2.04447439734728,
952.59375,2.04447439734728,
952.604166666672,1.91138534378035,
952.614583333336,1.91138534378035,
952.625,1.95386057364214,
952.635416666672,1.95386057364214,
952.645833333336,1.91138534378035,
952.65625,1.91138534378035,
952.666666666672,1.91138534378035,
952.677083333336,1.91138534378035,
952.6875,1.86607843192778,
952.697916666672,1.91138534378035,
952.708333333336,1.91138534378035,
952.71875,1.91138534378035,
952.729166666672,1.95386057364214,
952.739583333336,1.91138534378035,
952.75,1.91138534378035,
952.760416666672,1.91138534378035,
952.770833333336,1.91138534378035,
952.78125,1.91138534378035,
952.791666666672,1.86607843192778,
952.802083333336,1.91138534378035,
952.8125,1.86607843192778,
952.822916666672,1.86607843192778,
952.833333333336,1.91138534378035,
952.84375,1.86607843192778,
952.854166666672,1.86607843192778,
952.864583333336,1.86607843192778,
952.875,1.86607843192778,
952.885416666672,1.86607843192778,
952.895833333336,1.86607843192778,
952.90625,1.78112797220421,
952.916666666672,1.823603202066,
952.927083333336,1.823603202066,
952.9375,1.823603202066,
952.947916666672,1.823603202066,
952.958333333336,1.823603202066,
952.96875,1.823603202066,
952.979166666672,1.78112797220421,
952.989583333336,1.823603202066,
953,1.823603202066,
953.010416666672,1.823603202066,
953.020833333336,1.823603202066,
953.03125,1.823603202066,
953.041666666672,1.78112797220421,
953.052083333336,1.78112797220421,
953.0625,1.823603202066,
953.072916666672,1.823603202066,
953.083333333336,1.78112797220421,
953.09375,1.78112797220421,
953.104166666672,1.823603202066,
953.114583333336,1.78112797220421,
953.125,1.86607843192778,
953.135416666672,1.86607843192778,
953.145833333336,1.86607843192778,
953.15625,1.91138534378035,
953.166666666672,1.86607843192778,
953.177083333336,1.86607843192778,
953.1875,1.86607843192778,
953.197916666672,1.823603202066,
953.208333333336,1.823603202066,
953.21875,1.823603202066,
953.229166666672,1.86607843192778,
953.239583333336,1.78112797220421,
953.25,1.86607843192778,
953.260416666672,1.78112797220421,
953.270833333336,1.78112797220421,
953.28125,1.78112797220421,
953.291666666672,1.823603202066,
953.302083333336,1.823603202066,
953.3125,1.823603202066,
953.322916666672,1.823603202066,
953.333333333336,1.86607843192778,
953.34375,1.823603202066,
953.354166666672,1.823603202066,
953.364583333336,1.823603202066,
953.375,1.823603202066,
953.385416666672,1.86607843192778,
953.395833333336,1.86607843192778,
953.40625,1.86607843192778,
953.416666666672,1.86607843192778,
953.427083333336,1.86607843192778,
953.4375,1.86607843192778,
953.447916666672,1.823603202066,
953.458333333336,1.823603202066,
953.46875,1.86607843192778,
953.479166666672,1.86607843192778,
953.489583333336,1.86607843192778,
953.5,1.823603202066,
953.510416666672,1.86607843192778,
953.520833333336,1.86607843192778,
953.53125,1.86607843192778,
953.541666666672,1.86607843192778,
953.552083333336,1.86607843192778,
953.5625,1.86607843192778,
953.572916666672,1.823603202066,
953.583333333336,1.86607843192778,
953.59375,1.823603202066,
953.604166666672,1.823603202066,
953.614583333336,1.86607843192778,
953.625,1.86607843192778,
953.635416666672,1.86607843192778,
953.645833333336,1.823603202066,
953.65625,1.823603202066,
953.666666666672,1.86607843192778,
953.677083333336,1.823603202066,
953.6875,1.86607843192778,
953.697916666672,1.823603202066,
953.708333333336,1.823603202066,
953.71875,1.823603202066,
953.729166666672,1.823603202066,
953.739583333336,1.823603202066,
953.75,1.823603202066,
953.760416666672,1.823603202066,
953.770833333336,1.823603202066,
953.78125,1.823603202066,
953.791666666672,1.86607843192778,
953.802083333336,1.823603202066,
953.8125,1.823603202066,
953.822916666672,1.78112797220421,
953.833333333336,1.78112797220421,
953.84375,1.78112797220421,
953.854166666672,1.823603202066,
953.864583333336,1.78112797220421,
953.875,1.78112797220421,
953.885416666672,1.78112797220421,
953.895833333336,1.78112797220421,
953.90625,1.78112797220421,
953.916666666672,1.78112797220421,
953.927083333336,1.823603202066,
953.9375,1.823603202066,
953.947916666672,1.823603202066,
953.958333333336,1.78112797220421,
953.96875,1.73865274234242,
953.979166666672,1.78112797220421,
953.989583333336,1.78112797220421,
954,1.78112797220421,
954.010416666672,1.823603202066,
954.020833333336,1.78112797220421,
954.03125,1.78112797220421,
954.041666666672,1.78112797220421,
954.052083333336,1.78112797220421,
954.0625,1.78112797220421,
954.072916666672,1.78112797220421,
954.083333333336,1.78112797220421,
954.09375,1.78112797220421,
954.104166666672,1.78112797220421,
954.114583333336,1.78112797220421,
954.125,1.78112797220421,
954.135416666672,1.78112797220421,
954.145833333336,1.78112797220421,
954.15625,1.78112797220421,
954.166666666672,1.78112797220421,
954.177083333336,1.78112797220421,
954.1875,1.78112797220421,
954.197916666672,1.78112797220421,
954.208333333336,1.78112797220421,
954.21875,1.78112797220421,
954.229166666672,1.78112797220421,
954.239583333336,1.78112797220421,
954.25,1.78112797220421,
954.260416666672,1.78112797220421,
954.270833333336,1.78112797220421,
954.28125,1.78112797220421,
954.291666666672,1.78112797220421,
954.302083333336,1.78112797220421,
954.3125,1.78112797220421,
954.322916666672,1.823603202066,
954.333333333336,1.823603202066,
954.34375,1.78112797220421,
954.354166666672,1.78112797220421,
954.364583333336,1.78112797220421,
954.375,1.823603202066,
954.385416666672,1.78112797220421,
954.395833333336,1.823603202066,
954.40625,1.823603202066,
954.416666666672,1.823603202066,
954.427083333336,1.823603202066,
954.4375,1.823603202066,
954.447916666672,1.823603202066,
954.458333333336,1.823603202066,
954.46875,1.823603202066,
954.479166666672,1.823603202066,
954.489583333336,1.78112797220421,
954.5,1.823603202066,
954.510416666672,1.78112797220421,
954.520833333336,1.823603202066,
954.53125,1.823603202066,
954.541666666672,1.823603202066,
954.552083333336,1.823603202066,
954.5625,1.823603202066,
954.572916666672,1.823603202066,
954.583333333336,1.823603202066,
954.59375,1.823603202066,
954.604166666672,1.823603202066,
954.614583333336,1.823603202066,
954.625,1.823603202066,
954.635416666672,1.823603202066,
954.645833333336,1.823603202066,
954.65625,1.78112797220421,
954.666666666672,1.78112797220421,
954.677083333336,1.78112797220421,
954.6875,1.78112797220421,
954.697916666672,1.78112797220421,
954.708333333336,1.823603202066,
954.71875,1.78112797220421,
954.729166666672,1.823603202066,
954.739583333336,1.78112797220421,
954.75,1.78112797220421,
954.760416666672,1.78112797220421,
954.770833333336,1.78112797220421,
954.78125,1.78112797220421,
954.791666666672,1.73865274234242,
954.802083333336,1.73865274234242,
954.8125,1.78112797220421,
954.822916666672,1.73865274234242,
954.833333333336,1.73865274234242,
954.84375,1.78112797220421,
954.854166666672,1.73865274234242,
954.864583333336,1.73865274234242,
954.875,1.69617751248064,
954.885416666672,1.73865274234242,
954.895833333336,1.73865274234242,
954.90625,1.69617751248064,
954.916666666672,1.73865274234242,
954.927083333336,1.73865274234242,
954.9375,1.73865274234242,
954.947916666672,1.73865274234242,
954.958333333336,1.73865274234242,
954.96875,1.69617751248064,
954.979166666672,1.73865274234242,
954.989583333336,1.73865274234242,
955,1.69617751248064,
955.010416666672,1.73865274234242,
955.020833333336,1.69617751248064,
955.03125,1.73865274234242,
955.041666666672,1.73865274234242,
955.052083333336,1.69617751248064,
955.0625,1.69617751248064,
955.072916666672,1.69617751248064,
955.083333333336,1.69617751248064,
955.09375,1.69617751248064,
955.104166666672,1.69617751248064,
955.114583333336,1.69617751248064,
955.125,1.69617751248064,
955.135416666672,1.69617751248064,
955.145833333336,1.69617751248064,
955.15625,1.69617751248064,
955.166666666672,1.69617751248064,
955.177083333336,1.69617751248064,
955.1875,1.69617751248064,
955.197916666672,1.69617751248064,
955.208333333336,1.69617751248064,
955.21875,1.69617751248064,
955.229166666672,1.69617751248064,
955.239583333336,1.73865274234242,
955.25,1.69617751248064,
955.260416666672,1.69617751248064,
955.270833333336,1.69617751248064,
955.28125,1.69617751248064,
955.291666666672,1.69617751248064,
955.302083333336,1.69617751248064,
955.3125,1.69617751248064,
955.322916666672,1.69617751248064,
955.333333333336,1.69617751248064,
955.34375,1.69617751248064,
955.354166666672,1.69617751248064,
955.364583333336,1.69617751248064,
955.375,1.69617751248064,
955.385416666672,1.69617751248064,
955.395833333336,1.69617751248064,
955.40625,1.69617751248064,
955.416666666672,1.69617751248064,
955.427083333336,1.73865274234242,
955.4375,1.73865274234242,
955.447916666672,1.73865274234242,
955.458333333336,1.73865274234242,
955.46875,1.73865274234242,
955.479166666672,1.73865274234242,
955.489583333336,1.73865274234242,
955.5,1.78112797220421,
955.510416666672,1.73865274234242,
955.520833333336,1.73865274234242,
955.53125,1.73865274234242,
955.541666666672,1.78112797220421,
955.552083333336,1.78112797220421,
955.5625,1.73865274234242,
955.572916666672,1.73865274234242,
955.583333333336,1.73865274234242,
955.59375,1.73865274234242,
955.604166666672,1.69617751248064,
955.614583333336,1.73865274234242,
955.625,1.73865274234242,
955.635416666672,1.73865274234242,
955.645833333336,1.73865274234242,
955.65625,1.73865274234242,
955.666666666672,1.69617751248064,
955.677083333336,1.69617751248064,
955.6875,1.73865274234242,
955.697916666672,1.69617751248064,
955.708333333336,1.73865274234242,
955.71875,1.65653396460964,
955.729166666672,1.69617751248064,
955.739583333336,1.69617751248064,
955.75,1.69617751248064,
955.760416666672,1.73865274234242,
955.770833333336,1.65653396460964,
955.78125,1.69617751248064,
955.791666666672,1.73865274234242,
955.802083333336,1.65653396460964,
955.8125,1.69617751248064,
955.822916666672,1.69617751248064,
955.833333333336,1.65653396460964,
955.84375,1.65653396460964,
955.854166666672,1.65653396460964,
955.864583333336,1.65653396460964,
955.875,1.65653396460964,
955.885416666672,1.65653396460964,
955.895833333336,1.65653396460964,
955.90625,1.65653396460964,
955.916666666672,1.65653396460964,
955.927083333336,1.61689041673864,
955.9375,1.65653396460964,
955.947916666672,1.65653396460964,
955.958333333336,1.65653396460964,
955.96875,1.61689041673864,
955.979166666672,1.65653396460964,
955.989583333336,1.65653396460964,
956,1.61689041673864,
956.010416666672,1.65653396460964,
956.020833333336,1.61689041673864,
956.03125,1.61689041673864,
956.041666666672,1.65653396460964,
956.052083333336,1.65653396460964,
956.0625,1.61689041673864,
956.072916666672,1.61689041673864,
956.083333333336,1.61689041673864,
956.09375,1.65653396460964,
956.104166666672,1.65653396460964,
956.114583333336,1.61689041673864,
956.125,1.61689041673864,
956.135416666672,1.61689041673864,
956.145833333336,1.61689041673864,
956.15625,1.61689041673864,
956.166666666672,1.61689041673864,
956.177083333336,1.61689041673864,
956.1875,1.65653396460964,
956.197916666672,1.61689041673864,
956.208333333336,1.61689041673864,
956.21875,1.61689041673864,
956.229166666672,1.61689041673864,
956.239583333336,1.61689041673864,
956.25,1.61689041673864,
956.260416666672,1.65653396460964,
956.270833333336,1.61689041673864,
956.28125,1.65653396460964,
956.291666666672,1.61689041673864,
956.302083333336,1.61689041673864,
956.3125,1.65653396460964,
956.322916666672,1.61689041673864,
956.333333333336,1.65653396460964,
956.34375,1.61689041673864,
956.354166666672,1.61689041673864,
956.364583333336,1.61689041673864,
956.375,1.65653396460964,
956.385416666672,1.61689041673864,
956.395833333336,1.61689041673864,
956.40625,1.65653396460964,
956.416666666672,1.65653396460964,
956.427083333336,1.69617751248064,
956.4375,1.65653396460964,
956.447916666672,1.65653396460964,
956.458333333336,1.69617751248064,
956.46875,1.69617751248064,
956.479166666672,1.69617751248064,
956.489583333336,1.65653396460964,
956.5,1.69617751248064,
956.510416666672,1.69617751248064,
956.520833333336,1.69617751248064,
956.53125,1.69617751248064,
956.541666666672,1.69617751248064,
956.552083333336,1.69617751248064,
956.5625,1.69617751248064,
956.572916666672,1.65653396460964,
956.583333333336,1.69617751248064,
956.59375,1.69617751248064,
956.604166666672,1.69617751248064,
956.614583333336,1.65653396460964,
956.625,1.65653396460964,
956.635416666672,1.65653396460964,
956.645833333336,1.65653396460964,
956.65625,1.65653396460964,
956.666666666672,1.65653396460964,
956.677083333336,1.65653396460964,
956.6875,1.65653396460964,
956.697916666672,1.65653396460964,
956.708333333336,1.65653396460964,
956.71875,1.65653396460964,
956.729166666672,1.61689041673864,
956.739583333336,1.61689041673864,
956.75,1.61689041673864,
956.760416666672,1.61689041673864,
956.770833333336,1.65653396460964,
956.78125,1.61689041673864,
956.791666666672,1.61689041673864,
956.802083333336,1.61689041673864,
956.8125,1.61689041673864,
956.822916666672,1.61689041673864,
956.833333333336,1.65653396460964,
956.84375,1.61689041673864,
956.854166666672,1.61689041673864,
956.864583333336,1.61689041673864,
956.875,1.57724686886764,
956.885416666672,1.61689041673864,
956.895833333336,1.61689041673864,
956.90625,1.57724686886764,
956.916666666672,1.57724686886764,
956.927083333336,1.57724686886764,
956.9375,1.57724686886764,
956.947916666672,1.61689041673864,
956.958333333336,1.61689041673864,
956.96875,1.57724686886764,
956.979166666672,1.57724686886764,
956.989583333336,1.57724686886764,
957,1.57724686886764,
957.010416666672,1.57724686886764,
957.020833333336,1.57724686886764,
957.03125,1.57724686886764,
957.041666666672,1.57724686886764,
957.052083333336,1.57724686886764,
957.0625,1.57724686886764,
957.072916666672,1.57724686886764,
957.083333333336,1.53760332099664,
957.09375,1.53760332099664,
957.104166666672,1.53760332099664,
957.114583333336,1.53760332099664,
957.125,1.53760332099664,
957.135416666672,1.57724686886764,
957.145833333336,1.53760332099664,
957.15625,1.57724686886764,
957.166666666672,1.53760332099664,
957.177083333336,1.57724686886764,
957.1875,1.57724686886764,
957.197916666672,1.57724686886764,
957.208333333336,1.57724686886764,
957.21875,1.53760332099664,
957.229166666672,1.53760332099664,
957.239583333336,1.57724686886764,
957.25,1.61689041673864,
957.260416666672,1.57724686886764,
957.270833333336,1.57724686886764,
957.28125,1.53760332099664,
957.291666666672,1.53760332099664,
957.302083333336,1.57724686886764,
957.3125,1.57724686886764,
957.322916666672,1.57724686886764,
957.333333333336,1.57724686886764,
957.34375,1.57724686886764,
957.354166666672,1.57724686886764,
957.364583333336,1.57724686886764,
957.375,1.57724686886764,
957.385416666672,1.57724686886764,
957.395833333336,1.57724686886764,
957.40625,1.57724686886764,
957.416666666672,1.61689041673864,
957.427083333336,1.57724686886764,
957.4375,1.61689041673864,
957.447916666672,1.61689041673864,
957.458333333336,1.61689041673864,
957.46875,1.61689041673864,
957.479166666672,1.61689041673864,
957.489583333336,1.61689041673864,
957.5,1.61689041673864,
957.510416666672,1.61689041673864,
957.520833333336,1.61689041673864,
957.53125,1.61689041673864,
957.541666666672,1.61689041673864,
957.552083333336,1.61689041673864,
957.5625,1.61689041673864,
957.572916666672,1.61689041673864,
957.583333333336,1.65653396460964,
957.59375,1.61689041673864,
957.604166666672,1.61689041673864,
957.614583333336,1.61689041673864,
957.625,1.57724686886764,
957.635416666672,1.61689041673864,
957.645833333336,1.57724686886764,
957.65625,1.57724686886764,
957.666666666672,1.57724686886764,
957.677083333336,1.57724686886764,
957.6875,1.61689041673864,
957.697916666672,1.61689041673864,
957.708333333336,1.61689041673864,
957.71875,1.61689041673864,
957.729166666672,1.53760332099664,
957.739583333336,1.61689041673864,
957.75,1.61689041673864,
957.760416666672,1.57724686886764,
957.770833333336,1.57724686886764,
957.78125,1.57724686886764,
957.791666666672,1.57724686886764,
957.802083333336,1.57724686886764,
957.8125,1.57724686886764,
957.822916666672,1.53760332099664,
957.833333333336,1.57724686886764,
957.84375,1.53760332099664,
957.854166666672,1.53760332099664,
957.864583333336,1.57724686886764,
957.875,1.57724686886764,
957.885416666672,1.57724686886764,
957.895833333336,1.53760332099664,
957.90625,1.57724686886764,
957.916666666672,1.53760332099664,
957.927083333336,1.53760332099664,
957.9375,1.53760332099664,
957.947916666672,1.53760332099664,
957.958333333336,1.53760332099664,
957.96875,1.53760332099664,
957.979166666672,1.53760332099664,
957.989583333336,1.53760332099664,
958,1.53760332099664,
958.010416666672,1.53760332099664,
958.020833333336,1.53760332099664,
958.03125,1.53760332099664,
958.041666666672,1.53760332099664,
958.052083333336,1.53760332099664,
958.0625,1.53760332099664,
958.072916666672,1.53760332099664,
958.083333333336,1.50079145511642,
958.09375,1.50079145511642,
958.104166666672,1.50079145511642,
958.114583333336,1.53760332099664,
958.125,1.53760332099664,
958.135416666672,1.53760332099664,
958.145833333336,1.53760332099664,
958.15625,1.53760332099664,
958.166666666672,1.50079145511642,
958.177083333336,1.53760332099664,
958.1875,1.50079145511642,
958.197916666672,1.53760332099664,
958.208333333336,1.53760332099664,
958.21875,1.50079145511642,
958.229166666672,1.50079145511642,
958.239583333336,1.50079145511642,
958.25,1.50079145511642,
958.260416666672,1.53760332099664,
958.270833333336,1.53760332099664,
958.28125,1.53760332099664,
958.291666666672,1.57724686886764,
958.302083333336,1.53760332099664,
958.3125,1.50079145511642,
958.322916666672,1.50079145511642,
958.333333333336,1.53760332099664,
958.34375,1.53760332099664,
958.354166666672,1.53760332099664,
958.364583333336,1.53760332099664,
958.375,1.57724686886764,
958.385416666672,1.57724686886764,
958.395833333336,1.53760332099664,
958.40625,1.53760332099664,
958.416666666672,1.53760332099664,
