$Grand Coulee Dam Flows
 
JDAY,QWO,
  1707.200,    757.99,
  1707.250,   1778.28,
  1707.300,   2539.20,
  1707.350,   2774.95,
  1707.400,   2746.09,
  1707.450,   2603.04,
  1707.500,   2850.20,
  1707.550,   3294.45,
  1707.600,   2576.55,
  1707.650,   2214.30,
  1707.700,   1710.58,
  1707.750,   1558.77,
  1707.800,   1120.51,
  1707.850,   1236.92,
  1707.900,   1108.51,
  1707.950,    574.28,
  1708.000,    701.61,
  1708.050,    736.67,
  1708.100,    575.54,
  1708.150,    713.25,
  1708.200,   1057.77,
  1708.250,   1769.81,
  1708.300,   2157.45,
  1708.350,   2237.17,
  1708.400,   2359.75,
  1708.450,   2339.18,
  1708.500,   2515.23,
  1708.550,   3206.62,
  1708.600,   3353.43,
  1708.650,   2781.35,
  1708.700,   2084.34,
  1708.750,   1797.83,
  1708.800,   1375.45,
  1708.850,   1840.97,
  1708.900,   1578.43,
  1708.950,    929.67,
  1709.000,   1501.26,
  1709.050,   1429.19,
  1709.100,   1292.62,
  1709.150,   1270.17,
  1709.200,   1243.71,
  1709.250,   1255.41,
  1709.300,   1738.30,
  1709.350,   1942.52,
  1709.400,   2050.01,
  1709.450,   1903.98,
  1709.500,   2050.27,
  1709.550,   2091.83,
  1709.600,   1786.70,
  1709.650,   1496.47,
  1709.700,   1640.17,
  1709.750,   1764.87,
  1709.800,   1844.06,
  1709.850,   1880.28,
  1709.900,   1596.06,
  1709.950,   1600.44,
  1710.000,   1445.84,
  1710.050,   1406.94,
  1710.100,   1377.49,
  1710.150,   1510.90,
  1710.200,   1827.98,
  1710.250,   1785.54,
  1710.300,   1782.27,
  1710.350,   2006.36,
  1710.400,   2105.35,
  1710.450,   2180.36,
  1710.500,   2093.74,
  1710.550,   2597.28,
  1710.600,   2050.96,
  1710.650,   1741.78,
  1710.700,   2168.96,
  1710.750,   1992.24,
  1710.800,   1973.65,
  1710.850,   2091.55,
  1710.900,   2035.06,
  1710.950,   1730.24,
  1711.000,   1423.05,
  1711.050,   1144.49,
  1711.100,   1309.31,
  1711.150,   1220.30,
  1711.200,   1170.78,
  1711.250,   1248.42,
  1711.300,   1256.82,
  1711.350,   1198.99,
  1711.400,   1296.95,
  1711.450,   1596.62,
  1711.500,   1900.83,
  1711.550,   1833.75,
  1711.600,   1893.52,
  1711.650,   1887.70,
  1711.700,   1969.44,
  1711.750,   1836.11,
  1711.800,   1460.61,
  1711.850,   1171.70,
  1711.900,   1158.24,
  1711.950,    724.06,
  1712.000,    676.55,
  1712.050,    614.05,
  1712.100,    549.18,
  1712.150,    585.05,
  1712.200,    651.51,
  1712.250,   1215.72,
  1712.300,   1799.18,
  1712.350,   2277.93,
  1712.400,   2486.92,
  1712.450,   2510.07,
  1712.500,   2070.06,
  1712.550,   2028.98,
  1712.600,   2664.33,
  1712.650,   2608.51,
  1712.700,   2684.16,
  1712.750,   2856.11,
  1712.800,   2631.92,
  1712.850,   2027.40,
  1712.900,   1755.53,
  1712.950,   1105.68,
  1713.000,    889.24,
  1713.050,    959.02,
  1713.100,    863.35,
  1713.150,    797.75,
  1713.200,    909.28,
  1713.250,   1976.07,
  1713.300,   2532.47,
  1713.350,   2787.12,
  1713.400,   2661.38,
  1713.450,   2314.26,
  1713.500,   2430.08,
  1713.550,   2824.09,
  1713.600,   3004.00,
  1713.650,   2883.17,
  1713.700,   2926.87,
  1713.750,   2768.32,
  1713.800,   2236.90,
  1713.850,   1772.84,
  1713.900,   1266.88,
  1713.950,    793.54,
  1714.000,    657.87,
  1714.050,    562.52,
  1714.100,    594.23,
  1714.150,    623.19,
  1714.200,    777.95,
  1714.250,   2262.07,
  1714.300,   2675.81,
  1714.350,   2762.08,
  1714.400,   2584.03,
  1714.450,   2767.43,
  1714.500,   3075.03,
  1714.550,   3435.77,
  1714.600,   3396.94,
  1714.650,   3378.05,
  1714.700,   3445.77,
  1714.750,   3322.16,
  1714.800,   3048.04,
  1714.850,   3058.51,
  1714.900,   2687.36,
  1714.950,   1644.16,
  1715.000,   1034.09,
  1715.050,    798.90,
  1715.100,    721.55,
  1715.150,    853.28,
  1715.200,   1211.95,
  1715.250,   2823.91,
  1715.300,   3054.88,
  1715.350,   2980.86,
  1715.400,   3160.93,
  1715.450,   3270.52,
  1715.500,   3203.00,
  1715.550,   3246.53,
  1715.600,   3237.19,
  1715.650,   3433.72,
  1715.700,   3729.27,
  1715.750,   3482.68,
  1715.800,   3208.02,
  1715.850,   2761.31,
  1715.900,   2323.03,
  1715.950,   1647.05,
  1716.000,   1191.15,
  1716.050,   1086.35,
  1716.100,    963.45,
  1716.150,    788.88,
  1716.200,    848.60,
  1716.250,   1327.57,
  1716.300,   1453.09,
  1716.350,   2104.70,
  1716.400,   2568.99,
  1716.450,   2695.39,
  1716.500,   3105.07,
  1716.550,   3575.00,
  1716.600,   3826.74,
  1716.650,   3624.57,
  1716.700,   3357.80,
  1716.750,   2799.47,
  1716.800,   1863.95,
  1716.850,   1543.69,
  1716.900,   1111.47,
  1716.950,    714.80,
  1717.000,    546.87,
  1717.050,    436.23,
  1717.100,    682.55,
  1717.150,   1027.39,
  1717.200,   1006.07,
  1717.250,   1233.39,
  1717.300,   1677.13,
  1717.350,   1738.09,
  1717.400,   2120.78,
  1717.450,   2266.36,
  1717.500,   2027.86,
  1717.550,   2188.84,
  1717.600,   2063.27,
  1717.650,   2116.01,
  1717.700,   2267.35,
  1717.750,   2157.85,
  1717.800,   1964.77,
  1717.850,   2110.47,
  1717.900,   1224.63,
  1717.950,    957.53,
  1718.000,   1033.72,
  1718.050,   1028.28,
  1718.100,   1107.66,
  1718.150,   1161.01,
  1718.200,   1195.83,
  1718.250,   2099.75,
  1718.300,   2187.51,
  1718.350,   2335.64,
  1718.400,   2144.92,
  1718.450,   1964.27,
  1718.500,   2639.60,
  1718.550,   2918.75,
  1718.600,   2789.48,
  1718.650,   1818.15,
  1718.700,   1614.95,
  1718.750,   1395.70,
  1718.800,   2309.96,
  1718.850,   2073.71,
  1718.900,   1537.53,
  1718.950,   1214.87,
  1719.000,    762.43,
  1719.050,    803.97,
  1719.100,    653.47,
  1719.150,    679.82,
  1719.200,   1601.32,
  1719.250,   1779.97,
  1719.300,   2474.14,
  1719.350,   2557.10,
  1719.400,   2467.09,
  1719.450,   2190.23,
  1719.500,   2125.64,
  1719.550,   2186.88,
  1719.600,   1995.28,
  1719.650,   1929.31,
  1719.700,   2100.40,
  1719.750,   2169.48,
  1719.800,   2254.80,
  1719.850,   2192.62,
  1719.900,   1724.74,
  1719.950,   1507.28,
  1720.000,   1086.40,
  1720.050,    650.13,
  1720.100,    640.70,
  1720.150,    620.13,
  1720.200,   1227.11,
  1720.250,   2195.91,
  1720.300,   2570.25,
  1720.350,   2504.94,
  1720.400,   2498.93,
  1720.450,   2563.65,
  1720.500,   2467.20,
  1720.550,   2269.37,
  1720.600,   2018.72,
  1720.650,   1993.79,
  1720.700,   2283.96,
  1720.750,   2303.63,
  1720.800,   2400.92,
  1720.850,   2357.37,
  1720.900,   1671.13,
  1720.950,    944.63,
  1721.000,    950.84,
  1721.050,    887.84,
  1721.100,    840.89,
  1721.150,    997.84,
  1721.200,   1233.99,
  1721.250,   2660.84,
  1721.300,   3343.25,
  1721.350,   3482.70,
  1721.400,   3478.58,
  1721.450,   2967.73,
  1721.500,   2429.59,
  1721.550,   1745.68,
  1721.600,   1666.96,
  1721.650,   1311.63,
  1721.700,   1037.64,
  1721.750,   1121.19,
  1721.800,   1531.04,
  1721.850,   2193.36,
  1721.900,   1543.71,
  1721.950,   1374.10,
  1722.000,   1243.20,
  1722.050,   1177.92,
  1722.100,   1094.25,
  1722.150,   1066.74,
  1722.200,   1671.62,
  1722.250,   2964.86,
  1722.300,   3352.47,
  1722.350,   3214.07,
  1722.400,   2809.24,
  1722.450,   2642.55,
  1722.500,   2492.42,
  1722.550,   2499.92,
  1722.600,   2478.19,
  1722.650,   2499.66,
  1722.700,   2480.17,
  1722.750,   2416.40,
  1722.800,   2400.56,
  1722.850,   2223.09,
  1722.900,   1887.63,
  1722.950,   1229.45,
  1723.000,    998.42,
  1723.050,    968.65,
  1723.100,    944.66,
  1723.150,    876.04,
  1723.200,    903.73,
  1723.250,   1319.72,
  1723.300,   1705.81,
  1723.350,   1928.29,
  1723.400,   2086.58,
  1723.450,   2004.89,
  1723.500,   2200.75,
  1723.550,   2057.81,
  1723.600,   1883.27,
  1723.650,   2023.96,
  1723.700,   2187.36,
  1723.750,   2264.35,
  1723.800,   2229.13,
  1723.850,   2150.76,
  1723.900,   1734.23,
  1723.950,   1516.20,
  1724.000,   1611.65,
  1724.050,   1482.79,
  1724.100,   1617.04,
  1724.150,   1576.64,
  1724.200,   1574.92,
  1724.250,   1538.99,
  1724.300,   1474.46,
  1724.350,   2023.63,
  1724.400,   2410.59,
  1724.450,   2664.15,
  1724.500,   2555.34,
  1724.550,   1908.13,
  1724.600,   1931.63,
  1724.650,   1600.70,
  1724.700,   1891.35,
  1724.750,   1995.51,
  1724.800,   1983.49,
  1724.850,   2416.60,
  1724.900,   2029.95,
  1724.950,   1427.93,
  1725.000,    898.75,
  1725.050,   1052.03,
  1725.100,   1235.97,
  1725.150,   1231.36,
  1725.200,   1606.07,
  1725.250,   2500.81,
  1725.300,   2477.91,
  1725.350,   2816.30,
  1725.400,   3223.47,
  1725.450,   3380.28,
  1725.500,   3253.83,
  1725.550,   3183.52,
  1725.600,   3017.72,
  1725.650,   2854.69,
  1725.700,   3223.22,
  1725.750,   3234.86,
  1725.800,   3306.12,
  1725.850,   3081.93,
  1725.900,   2485.72,
  1725.950,   1648.98,
  1726.000,    991.53,
  1726.050,    668.60,
  1726.100,    598.72,
  1726.150,    626.71,
  1726.200,   1162.84,
  1726.250,   3073.58,
  1726.300,   3161.54,
  1726.350,   2942.11,
  1726.400,   2668.71,
  1726.450,   2518.80,
  1726.500,   2378.02,
  1726.550,   2300.39,
  1726.600,   2161.66,
  1726.650,   2291.56,
  1726.700,   2345.01,
  1726.750,   2541.64,
  1726.800,   2660.63,
  1726.850,   2383.31,
  1726.900,   2052.71,
  1726.950,   1388.10,
  1727.000,    887.70,
  1727.050,    635.86,
  1727.100,    645.29,
  1727.150,    573.67,
  1727.200,    843.11,
  1727.250,   2275.43,
  1727.300,   3210.13,
  1727.350,   3102.51,
  1727.400,   2918.02,
  1727.450,   3123.37,
  1727.500,   3225.41,
  1727.550,   3293.57,
  1727.600,   3212.11,
  1727.650,   3551.02,
  1727.700,   3438.20,
  1727.750,   3191.04,
  1727.800,   2884.63,
  1727.850,   2890.14,
  1727.900,   2357.97,
  1727.950,   1288.19,
  1728.000,    809.36,
  1728.050,    744.68,
  1728.100,    681.22,
  1728.150,    655.58,
  1728.200,    851.35,
  1728.250,   2122.15,
  1728.300,   2794.55,
  1728.350,   2504.76,
  1728.400,   2504.61,
  1728.450,   2480.15,
  1728.500,   2523.58,
  1728.550,   2576.74,
  1728.600,   2553.13,
  1728.650,   2930.03,
  1728.700,   2849.30,
  1728.750,   2563.87,
  1728.800,   2502.13,
  1728.850,   2275.03,
  1728.900,   1778.39,
  1728.950,   1395.26,
  1729.000,   1425.35,
  1729.050,   1105.17,
  1729.100,    849.64,
  1729.150,    904.37,
  1729.200,   1199.43,
  1729.250,   1554.42,
  1729.300,   2322.53,
  1729.350,   2589.61,
  1729.400,   2712.73,
  1729.450,   2939.51,
  1729.500,   2786.31,
  1729.550,   2833.42,
  1729.600,   2690.09,
  1729.650,   2638.08,
  1729.700,   2035.74,
  1729.750,   1946.72,
  1729.800,   2795.41,
  1729.850,   2368.30,
  1729.900,   1821.69,
  1729.950,   1069.96,
  1730.000,    709.95,
  1730.050,    801.12,
  1730.100,    400.18,
  1730.150,    693.52,
  1730.200,    808.65,
  1730.250,    966.48,
  1730.300,   1312.89,
  1730.350,   1255.26,
  1730.400,   1438.72,
  1730.450,   2007.26,
  1730.500,   2363.96,
  1730.550,   2257.13,
  1730.600,   2181.85,
  1730.650,   2192.47,
  1730.700,   2320.49,
  1730.750,   2485.95,
  1730.800,   2651.07,
  1730.850,   2681.25,
  1730.900,   2588.14,
  1730.950,   2257.62,
  1731.000,   1937.89,
  1731.050,   1582.81,
  1731.100,   1350.18,
  1731.150,   1050.99,
  1731.200,   1173.61,
  1731.250,   2356.58,
  1731.300,   2266.90,
  1731.350,   2521.32,
  1731.400,   2554.59,
  1731.450,   2846.13,
  1731.500,   2674.67,
  1731.550,   2638.58,
  1731.600,   2488.77,
  1731.650,   2381.17,
  1731.700,   2740.72,
  1731.750,   3268.53,
  1731.800,   3395.54,
  1731.850,   3308.43,
  1731.900,   2455.69,
  1731.950,   1865.68,
  1732.000,   1201.34,
  1732.050,    933.98,
  1732.100,    805.73,
  1732.150,    961.42,
  1732.200,   1543.77,
  1732.250,   2868.45,
  1732.300,   3412.92,
  1732.350,   3439.62,
  1732.400,   3285.57,
  1732.450,   3209.83,
  1732.500,   3206.63,
  1732.550,   3107.77,
  1732.600,   2582.76,
  1732.650,   2563.03,
  1732.700,   2479.28,
  1732.750,   2562.11,
  1732.800,   2890.36,
  1732.850,   2732.23,
  1732.900,   1892.42,
  1732.950,   1154.74,
  1733.000,    815.70,
  1733.050,    720.64,
  1733.100,    721.69,
  1733.150,    745.92,
  1733.200,   1141.08,
  1733.250,   2573.70,
  1733.300,   2874.25,
  1733.350,   2152.30,
  1733.400,   2040.44,
  1733.450,   1736.99,
  1733.500,   2220.02,
  1733.550,   2394.77,
  1733.600,   2336.31,
  1733.650,   2077.60,
  1733.700,   2166.55,
  1733.750,   2529.01,
  1733.800,   2805.45,
  1733.850,   2657.16,
  1733.900,   1727.83,
  1733.950,   1340.35,
  1734.000,    887.90,
  1734.050,    661.97,
  1734.100,    581.97,
  1734.150,    682.78,
  1734.200,   1183.75,
  1734.250,   2679.97,
  1734.300,   3480.14,
  1734.350,   3225.55,
  1734.400,   2762.95,
  1734.450,   2629.48,
  1734.500,   2590.87,
  1734.550,   2550.27,
  1734.600,   2342.56,
  1734.650,   2509.46,
  1734.700,   2472.39,
  1734.750,   2500.58,
  1734.800,   2567.90,
  1734.850,   2479.96,
  1734.900,   1875.85,
  1734.950,   1122.04,
  1735.000,    715.29,
  1735.050,    824.98,
  1735.100,    802.23,
  1735.150,    941.24,
  1735.200,   1141.70,
  1735.250,   2578.98,
  1735.300,   3311.08,
  1735.350,   3159.66,
  1735.400,   2809.58,
  1735.450,   2848.16,
  1735.500,   3111.60,
  1735.550,   3397.73,
  1735.600,   3067.77,
  1735.650,   3229.45,
  1735.700,   3273.48,
  1735.750,   3551.16,
  1735.800,   3885.50,
  1735.850,   3291.19,
  1735.900,   2202.81,
  1735.950,   1124.37,
  1736.000,    778.27,
  1736.050,    588.52,
  1736.100,    570.79,
  1736.150,    572.98,
  1736.200,    666.67,
  1736.250,   2429.53,
  1736.300,   2879.04,
  1736.350,   2512.27,
  1736.400,   2314.11,
  1736.450,   2265.05,
  1736.500,   2415.04,
  1736.550,   2411.43,
  1736.600,   2296.25,
  1736.650,   2112.57,
  1736.700,   2289.63,
  1736.750,   2442.98,
  1736.800,   2434.09,
  1736.850,   2244.53,
  1736.900,   2041.27,
  1736.950,   1286.79,
  1737.000,   1049.28,
  1737.050,   1035.30,
  1737.100,   1108.77,
  1737.150,   1139.12,
  1737.200,   1613.56,
  1737.250,   1771.68,
  1737.300,   1852.28,
  1737.350,   2197.19,
  1737.400,   2419.20,
  1737.450,   2322.64,
  1737.500,   1958.63,
  1737.550,   1957.91,
  1737.600,   1464.64,
  1737.650,   1779.32,
  1737.700,   2053.78,
  1737.750,   2319.81,
  1737.800,   2770.59,
  1737.850,   2470.87,
  1737.900,   2215.07,
  1737.950,   1895.60,
  1738.000,   1564.33,
  1738.050,   1379.92,
  1738.100,   1177.49,
  1738.150,   1182.14,
  1738.200,   1405.06,
  1738.250,   1495.62,
  1738.300,   1850.28,
  1738.350,   1548.29,
  1738.400,   1898.95,
  1738.450,   1966.34,
  1738.500,   1670.77,
  1738.550,   1683.26,
  1738.600,   1549.87,
  1738.650,   1582.72,
  1738.700,   2050.90,
  1738.750,   2649.25,
  1738.800,   2858.03,
  1738.850,   2582.68,
  1738.900,   2276.83,
  1738.950,   1800.63,
  1739.000,   1102.91,
  1739.050,    840.99,
  1739.100,    770.24,
  1739.150,    796.42,
  1739.200,   1227.85,
  1739.250,   2642.45,
  1739.300,   3159.07,
  1739.350,   2978.66,
  1739.400,   2698.12,
  1739.450,   2753.52,
  1739.500,   2579.98,
  1739.550,   2510.26,
  1739.600,   2595.17,
  1739.650,   2635.01,
  1739.700,   2695.78,
  1739.750,   2613.99,
  1739.800,   2833.25,
  1739.850,   2830.53,
  1739.900,   2276.00,
  1739.950,   1590.13,
  1740.000,   1249.66,
  1740.050,    845.43,
  1740.100,    819.97,
  1740.150,    909.63,
  1740.200,   1690.21,
  1740.250,   2466.30,
  1740.300,   2721.95,
  1740.350,   2536.64,
  1740.400,   2172.55,
  1740.450,   2026.40,
  1740.500,   1860.73,
  1740.550,   1972.65,
  1740.600,   1808.40,
  1740.650,   1823.28,
  1740.700,   1663.52,
  1740.750,   2011.42,
  1740.800,   1880.00,
  1740.850,   1562.16,
  1740.900,   1124.45,
  1740.950,    788.38,
  1741.000,    570.10,
  1741.050,    394.80,
  1741.100,    478.74,
  1741.150,    429.94,
  1741.200,    695.67,
  1741.250,   1783.62,
  1741.300,   2480.42,
  1741.350,   2191.94,
  1741.400,   1641.79,
  1741.450,   1496.28,
  1741.500,   1787.56,
  1741.550,   2016.24,
  1741.600,   1835.42,
  1741.650,   1732.55,
  1741.700,   1825.96,
  1741.750,   2076.14,
  1741.800,   2159.18,
  1741.850,   2111.32,
  1741.900,   1411.55,
  1741.950,   1112.54,
  1742.000,   1001.58,
  1742.050,    903.37,
  1742.100,    785.76,
  1742.150,    661.54,
  1742.200,    765.11,
  1742.250,   1309.73,
  1742.300,   2147.03,
  1742.350,   2262.95,
  1742.400,   1854.70,
  1742.450,   1715.59,
  1742.500,   1672.57,
  1742.550,   1728.30,
  1742.600,   1660.04,
  1742.650,   1775.54,
  1742.700,   1783.65,
  1742.750,   1918.58,
  1742.800,   1981.33,
  1742.850,   1789.37,
  1742.900,   1237.84,
  1742.950,   1037.36,
  1743.000,    754.02,
  1743.050,    739.92,
  1743.100,    797.30,
  1743.150,    777.97,
  1743.200,   1166.11,
  1743.250,   2002.58,
  1743.300,   2521.69,
  1743.350,   2196.77,
  1743.400,   2171.02,
  1743.450,   2167.86,
  1743.500,   2572.77,
  1743.550,   2371.50,
  1743.600,   2210.08,
  1743.650,   1968.09,
  1743.700,   1881.29,
  1743.750,   1555.51,
  1743.800,   1436.81,
  1743.850,   1069.94,
  1743.900,    751.68,
  1743.950,    658.53,
  1744.000,    808.81,
  1744.050,   1012.69,
  1744.100,    945.86,
  1744.150,    878.09,
  1744.200,    720.44,
  1744.250,    812.38,
  1744.300,   1107.10,
  1744.350,   1425.87,
  1744.400,   1614.34,
  1744.450,   1682.11,
  1744.500,   1930.38,
  1744.550,   1509.83,
  1744.600,   1573.39,
  1744.650,   1275.16,
  1744.700,   1203.77,
  1744.750,   1833.64,
  1744.800,   1655.22,
  1744.850,   1212.56,
  1744.900,    889.87,
  1744.950,    658.42,
  1745.000,    659.16,
  1745.050,    892.32,
  1745.100,   1009.66,
  1745.150,    956.70,
  1745.200,   1122.13,
  1745.250,    944.22,
  1745.300,   1355.43,
  1745.350,   1637.71,
  1745.400,   2011.46,
  1745.450,   2057.79,
  1745.500,   2039.60,
  1745.550,   2190.71,
  1745.600,   2293.85,
  1745.650,   2323.82,
  1745.700,   2632.54,
  1745.750,   2871.96,
  1745.800,   2917.96,
  1745.850,   2669.61,
  1745.900,   1973.03,
  1745.950,   1437.62,
  1746.000,    841.69,
  1746.050,    782.03,
  1746.100,    787.57,
  1746.150,    709.40,
  1746.200,   1291.76,
  1746.250,   2652.31,
  1746.300,   2802.97,
  1746.350,   2716.45,
  1746.400,   2453.09,
  1746.450,   2098.58,
  1746.500,   2179.38,
  1746.550,   2224.92,
  1746.600,   2187.71,
  1746.650,   2559.16,
  1746.700,   2718.07,
  1746.750,   3294.16,
  1746.800,   3148.23,
  1746.850,   2903.15,
  1746.900,   1916.20,
  1746.950,   1380.96,
  1747.000,   1111.65,
  1747.050,   1121.98,
  1747.100,   1016.12,
  1747.150,   1240.49,
  1747.200,   1276.96,
  1747.250,   2558.77,
  1747.300,   2768.51,
  1747.350,   2953.66,
  1747.400,   2653.40,
  1747.450,   2393.93,
  1747.500,   2268.78,
  1747.550,   1691.39,
  1747.600,   1862.26,
  1747.650,   2207.64,
  1747.700,   2377.81,
  1747.750,   2972.35,
  1747.800,   3271.73,
  1747.850,   2803.63,
  1747.900,   2408.48,
  1747.950,   1613.49,
  1748.000,   1278.64,
  1748.050,    800.02,
  1748.100,    894.86,
  1748.150,   1021.95,
  1748.200,   1663.28,
  1748.250,   3021.89,
  1748.300,   3228.71,
  1748.350,   3150.37,
  1748.400,   2914.04,
  1748.450,   2750.22,
  1748.500,   2610.83,
  1748.550,   2188.34,
  1748.600,   1850.57,
  1748.650,   1711.59,
  1748.700,   1620.62,
  1748.750,   1496.62,
  1748.800,   1572.84,
  1748.850,   1328.48,
  1748.900,   1110.45,
  1748.950,    688.00,
  1749.000,    532.64,
  1749.050,    568.31,
  1749.100,    524.91,
  1749.150,    933.97,
  1749.200,   1414.65,
  1749.250,   2321.40,
  1749.300,   2659.03,
  1749.350,   2370.48,
  1749.400,   2237.87,
  1749.450,   2171.87,
  1749.500,   2071.80,
  1749.550,   2227.51,
  1749.600,   2151.30,
  1749.650,   2230.23,
  1749.700,   2405.86,
  1749.750,   2551.85,
  1749.800,   2693.89,
  1749.850,   2486.22,
  1749.900,   2187.76,
  1749.950,   1579.87,
  1750.000,   1395.31,
  1750.050,   1251.13,
  1750.100,   1188.62,
  1750.150,   1123.72,
  1750.200,   1438.43,
  1750.250,   2648.21,
  1750.300,   3296.77,
  1750.350,   2751.20,
  1750.400,   2653.32,
  1750.450,   2544.67,
  1750.500,   2481.60,
  1750.550,   2437.90,
  1750.600,   2623.52,
  1750.650,   2589.30,
  1750.700,   2677.39,
  1750.750,   2966.77,
  1750.800,   2969.49,
  1750.850,   2963.01,
  1750.900,   2695.68,
  1750.950,   1734.74,
  1751.000,   1288.03,
  1751.050,   1109.45,
  1751.100,   1068.16,
  1751.150,   1103.50,
  1751.200,   1620.07,
  1751.250,   1822.18,
  1751.300,   1877.67,
  1751.350,   2234.15,
  1751.400,   2323.71,
  1751.450,   2130.91,
  1751.500,   2004.47,
  1751.550,   1681.04,
  1751.600,   1219.75,
  1751.650,   1178.71,
  1751.700,   1315.61,
  1751.750,   1188.39,
  1751.800,   1172.42,
  1751.850,    999.61,
  1751.900,    906.85,
  1751.950,    832.56,
  1752.000,    710.50,
  1752.050,    650.84,
  1752.100,    545.05,
  1752.150,    530.29,
  1752.200,    636.21,
  1752.250,    802.18,
  1752.300,   1248.83,
  1752.350,   1559.42,
  1752.400,   2005.53,
  1752.450,   2463.64,
  1752.500,   2248.50,
  1752.550,   2379.43,
  1752.600,   1969.96,
  1752.650,   2268.96,
  1752.700,   2483.95,
  1752.750,   2583.00,
  1752.800,   2546.35,
  1752.850,   2293.98,
  1752.900,   1680.69,
  1752.950,   1151.25,
  1753.000,    708.90,
  1753.050,    675.88,
  1753.100,    668.82,
  1753.150,    687.66,
  1753.200,    889.31,
  1753.250,   1709.67,
  1753.300,   2133.02,
  1753.350,   1871.98,
  1753.400,   1970.96,
  1753.450,   1833.95,
  1753.500,   1530.36,
  1753.550,   1559.25,
  1753.600,   1714.86,
  1753.650,   1748.86,
  1753.700,   1550.39,
  1753.750,   1891.78,
  1753.800,   2173.02,
  1753.850,   1986.15,
  1753.900,   1189.96,
  1753.950,    853.42,
  1754.000,    711.29,
  1754.050,    674.14,
  1754.100,    906.72,
  1754.150,    951.87,
  1754.200,   1193.40,
  1754.250,   2341.54,
  1754.300,   2702.20,
  1754.350,   2760.53,
  1754.400,   2159.11,
  1754.450,   2066.10,
  1754.500,   1949.70,
  1754.550,   2141.92,
  1754.600,   2456.59,
  1754.650,   2468.10,
  1754.700,   2787.54,
  1754.750,   3005.61,
  1754.800,   3240.30,
  1754.850,   2821.71,
  1754.900,   2194.76,
  1754.950,   1547.18,
  1755.000,   1020.04,
  1755.050,    841.67,
  1755.100,    855.05,
  1755.150,    697.12,
  1755.200,   1402.37,
  1755.250,   2039.27,
  1755.300,   2899.02,
  1755.350,   3288.39,
  1755.400,   2688.85,
  1755.450,   2516.57,
  1755.500,   1970.52,
  1755.550,   1838.22,
  1755.600,   1693.76,
  1755.650,   1902.30,
  1755.700,   2035.55,
  1755.750,   2664.96,
  1755.800,   2862.43,
  1755.850,   2597.78,
  1755.900,   1808.97,
  1755.950,   1329.15,
  1756.000,   1126.53,
  1756.050,   1072.16,
  1756.100,    915.22,
  1756.150,    889.08,
  1756.200,   1609.78,
  1756.250,   2633.47,
  1756.300,   2800.63,
  1756.350,   2703.07,
  1756.400,   2371.30,
  1756.450,   2124.54,
  1756.500,   2140.70,
  1756.550,   2146.77,
  1756.600,   2286.68,
  1756.650,   2276.65,
  1756.700,   2753.69,
  1756.750,   3102.53,
  1756.800,   3175.09,
  1756.850,   2718.83,
  1756.900,   2161.87,
  1756.950,   1574.85,
  1757.000,   1075.93,
  1757.050,    993.65,
  1757.100,   1079.91,
  1757.150,   1204.36,
  1757.200,   1678.82,
  1757.250,   3129.04,
  1757.300,   3455.82,
  1757.350,   2971.34,
  1757.400,   2849.09,
  1757.450,   2440.63,
  1757.500,   2077.85,
  1757.550,   2031.80,
  1757.600,   1869.77,
  1757.650,   1945.86,
  1757.700,   2596.67,
  1757.750,   3398.84,
  1757.800,   3187.35,
  1757.850,   2909.25,
  1757.900,   2793.27,
  1757.950,   2106.11,
  1758.000,   1608.32,
  1758.050,   1215.96,
  1758.100,   1165.83,
  1758.150,   1288.14,
  1758.200,   1439.31,
  1758.250,   1427.17,
  1758.300,   1676.49,
  1758.350,   1947.98,
  1758.400,   2131.46,
  1758.450,   2084.97,
  1758.500,   1861.96,
  1758.550,   1732.92,
  1758.600,   1917.71,
  1758.650,   1824.81,
  1758.700,   1789.37,
  1758.750,   1983.18,
  1758.800,   2146.08,
  1758.850,   2070.78,
  1758.900,   1867.45,
  1758.950,   1278.26,
  1759.000,   1048.34,
  1759.050,    944.09,
  1759.100,    879.33,
  1759.150,    934.10,
  1759.200,   1118.98,
  1759.250,   1658.90,
  1759.300,   2090.40,
  1759.350,   2232.32,
  1759.400,   2151.31,
  1759.450,   1928.41,
  1759.500,   1773.69,
  1759.550,   1453.88,
  1759.600,   1484.23,
  1759.650,   1527.02,
  1759.700,   1682.24,
  1759.750,   2732.27,
  1759.800,   2970.03,
  1759.850,   2896.16,
  1759.900,   2166.12,
  1759.950,   1480.79,
  1760.000,   1768.07,
  1760.050,   1723.28,
  1760.100,   1685.34,
  1760.150,   1189.77,
  1760.200,   1372.95,
  1760.250,   2526.08,
  1760.300,   3016.23,
  1760.350,   2910.47,
  1760.400,   2463.66,
  1760.450,   2357.95,
  1760.500,   2292.53,
  1760.550,   2137.00,
  1760.600,   1881.21,
  1760.650,   1759.85,
  1760.700,   1758.34,
  1760.750,   2496.80,
  1760.800,   2846.72,
  1760.850,   2118.63,
  1760.900,   1946.75,
  1760.950,   1276.57,
  1761.000,    876.49,
  1761.050,    741.35,
  1761.100,    818.71,
  1761.150,   1043.39,
  1761.200,   1300.32,
  1761.250,   2722.37,
  1761.300,   3584.84,
  1761.350,   2938.91,
  1761.400,   2628.32,
  1761.450,   2467.02,
  1761.500,   1875.23,
