$ QGT_LGS_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_LGS_2011_2015_daily_ave.csv ; all outlets scaled to total flow from LITTLE GOOSE_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 40565, 40952, 41182, 41731, 41865, 42153, 42296 that are  2, 2, 2, 2, 7, 3, 34 days long
"JDAY","POW","SPB1TSW1","SPB1TSW2","SPB2","SPB3","SPB4","SPB5","SPB6","SPB7","SPB8","MISC"
673.000000,674.962,0,0,0,0,0,0,0,0,0,14.274
674.000000,592.287,0,0,0,0,0,0,0,0,0,12.517
675.000000,578.994,0,0,0,0,0,0,0,0,0,16.044
676.000000,626.327,0,0,0,0,0,0,0,0,0,15.327
677.000000,554.222,0,0,0,0,0,0,0,0,0,16.452
678.000000,550.992,0,0,0,0,0,0,0,0,0,12.339
679.000000,575.348,0,0,0,0,0,0,0,0,0,11.218
680.000000,597.724,0,0,0,0,0,0,0,0,0,19.914
681.000000,637.109,0,0,0,0,0,0,0,0,0,17.874
682.000000,532.456,0,0,0,0,0,0,0,0,0,14.066
683.000000,411.826,0,0,0,0,0,0,0,0,0,10.826
684.000000,497.597,0,0,0,0,0,0,0,0,0,12.424
685.000000,506.024,0,0,0,0,0,0,0,0,0,9.677
686.000000,621.078,0,0,0,0,0,0,0,0,0,18.463
687.000000,670.321,0,0,0,0,0,0,0,0,0,17.725
688.000000,600.699,0,0,0,0,0,0,0,0,0,14.65
689.000000,520.329,0,0,0,0,0,0,0,0,0,11.028
690.000000,506.367,0,0,0,0,0,0,0,0,0,11.254
691.000000,606.402,0,0,0,0,0,0,0,0,0,19.307
692.000000,770.313,0,0,0,0,0,0,0,0,0,16.063
693.000000,661.317,0,0,0,0,0,0,0,0,0,10.491
694.000000,516.813,0,0,0,0,0,0,0,0,0,10.488
695.000000,542.621,0,0,0,0,0,0,0,0,0,12.195
696.000000,620.649,0,0,0,0,0,0,0,0,0,10.88
697.000000,521.787,0,0,0,0,0,0,0,0,0,9.766
698.000000,566.119,0,0,0,0,0,0,0,0,0,11.256
699.000000,613.578,0,0,0,0,0,0,0,0,0,11.98
700.000000,661.622,0,0,0,0,0,0,0,0,0,19.027
701.000000,722.774,0,0,0,0,0,0,0,0,0,17.202
702.000000,650.566,0,0,0,0,0,0,0,0,0,13.912
703.000000,786.666,0,0,0,0,0,0,0,0,0,10.294
704.000000,980.08,0,0,0,0,0,0,0,0,0,9.756
705.000000,981.32,0,0,0,0,0,0,0,0,0,16.252
706.000000,915.45,0,0,0,0,0,0,0,0,0,10.932
707.000000,1098.905,0,0,0,0,0,0,0,0,0,14.853
708.000000,1064.348,0,0,0,0,0,0,0,0,0,12.119
709.000000,1063.546,0,0,0,0,0,0,0,0,0,14.779
710.000000,905.756,0,0,0,0,0,0,0,0,0,14.799
711.000000,862.183,0,0,0,0,0,0,0,0,0,15.792
712.000000,762.232,0,0,0,0,0,0,0,0,0,12.763
713.000000,888.75,0,0,0,0,0,0,0,0,0,16.68
714.000000,840.515,0,0,0,0,0,0,0,0,0,10.944
715.000000,778.873,0,0,0,0,0,0,0,0,0,19.573
716.000000,911.623,0,0,0,0,0,0,0,0,0,16.528
717.000000,673.354,0,0,0,0,0,0,0,0,0,12.548
718.000000,592.608,0,0,0,0,0,0,0,0,0,11.809
719.000000,671.254,0,0,0,0,0,0,0,0,0,15.859
720.000000,767.93,0,0,0,0,0,0,0,0,0,18.079
721.000000,602.595,0,0,0,0,0,0,0,0,0,14.712
722.000000,637.238,0,0,0,0,0,0,0,0,0,10.235
723.000000,624.059,0,0,0,0,0,0,0,0,0,10.679
724.000000,802.45,0,0,0,0,0,0,0,0,0,13.185
725.000000,675.265,0,0,0,0,0,0,0,0,0,18.419
726.000000,605.313,0,0,0,0,0,0,0,0,0,14.409
727.000000,620.217,0,0,0,0,0,0,0,0,0,12.868
728.000000,650.862,0,0,0,0,0,0,0,0,0,11.193
729.000000,680.654,0,0,0,0,0,0,0,0,0,11.366
730.000000,749.783,0,0,0,0,0,0,0,0,0,12.95
731.000000,767.828,0,0,0,0,0,0,0,0,0,10.795
732.000000,628.867,0,0,0,0,0,0,0,0,0,16.685
733.000000,739.145,0,0,0,0,0,0,0,0,0,10.623
734.000000,646.879,0,0,0,0,0,0,0,0,0,11.296
735.000000,586.899,0,0,0,0,0,0,0,0,0,13.513
736.000000,748.947,0,0,0,0,0,0,0,0,0,16.162
737.000000,643.425,0,0,0,0,0,0,0,0,0,24.922
738.000000,524.054,0,0,0,0,0,0,0,0,0,14.254
739.000000,579.38,0,0,0,0,0,0,0,0,0,9.492
740.000000,538.594,0,0,0,0,0,0,0,0,0,12.714
741.000000,637.774,0,0,0,0,0,0,0,0,0,15.258
742.000000,665.312,0,0,0,0,0,0,0,0,0,10.326
743.000000,737.48,0,0,0,0,0,0,0,0,0,13.748
744.000000,688.298,0,0,0,0,0,0,0,0,0,14.972
745.000000,789.626,0,0,0,0,0,0,0,0,0,1.634
746.000000,593.204,0,0,0,0,0,0,0,0,0,2.393
747.000000,679.069,0,0,0,0,0,0,0,0,0,4.96
748.000000,797.247,0,0,0,0,0,0,0,0,0,5.904
749.000000,763.392,0,0,0,0,0,0,0,0,0,5.385
750.000000,616.626,0,0,0,0,0,0,0,0,0,1.852
751.000000,689.984,0,0,0,0,0,0,0,0,0,0
752.000000,638.295,0,0,0,0,0,0,0,0,0,1.619
753.000000,446.923,0,0,0,0,0,0,0,0,0,2.3
754.000000,582.276,0,0,0,0,0,0,0,0,0,4.865
755.000000,616.247,0,0,0,0,0,0,0,0,0,3.63
756.000000,592.142,0,0,0,0,0,0,0,0,0,5.19
757.000000,613.869,0,0,0,0,0,0,0,0,0,3.253
758.000000,522.119,0,0,0,0,0,0,0,0,0,6.362
759.000000,562.371,0,0,0,0,0,0,0,0,0,2.41
760.000000,592.804,0,0,0,0,0,0,0,0,0,4.806
761.000000,701.456,0,0,0,0,0,0,0,0,0,8.494
762.000000,602.237,0,0,0,0,0,0,0,0,0,5.747
763.000000,675.677,0,0,0,0,0,0,0,0,0,0
764.000000,726.324,0,0,0,0,0,0,0,0,0,3.136
765.000000,809.698,0,0,0,0,0,0,0,0,0,0
766.000000,810.15,0,0,0,0,0,0,0,0,0,1.731
767.000000,663.453,0,0,0,0,0,0,0,0,0,2.667
768.000000,787.703,0,0,0,0,0,0,0,0,0,3.342
769.000000,800.575,0,0,0,0,0,0,0,0,0,5.403
770.000000,774.887,0,0,0,0,0,0,0,0,0,1.6
771.000000,787.888,0,0,0,0,0,0,0,0,0,4.556
772.000000,818.16,0,0,0,0,0,0,0,0,0,6.524
773.000000,778.878,0,0,0,0,0,0,0,0,0,3.036
774.000000,810.051,0,0,0,0,0,0,0,0,0,5.74
775.000000,680.323,0,0,0,0,0,0,0,0,0,4.037
776.000000,687.266,0,0,0,0,0,0,0,0,0,6.67
777.000000,786.19,0,0,0,0,0,0,0,0,0,8.374
778.000000,832.854,0,0,0,0,0,0,0,0,0,4.931
779.000000,708.594,0,0,0,0,0,0,0,0,0,1.649
780.000000,752.791,0,0,0,0,0,0,0,0,0,3.757
781.000000,806.98,0,0,0,0,0,0,0,0,0,7.819
782.000000,684.772,0,0,0,0,0,0,0,0,0,5.829
783.000000,795.958,0,0,0,0,0,0,0,0,0,6.188
784.000000,728.888,0,0,0,0,0,0,0,0,0,5.055
785.000000,708.382,0,0,0,0,0,0,0,0,0,3.822
786.000000,643.079,0,0,0,0,0,0,0,0,0,5.18
787.000000,629.35,0,0,0,0,0,0,0,0,0,4.134
788.000000,631.562,0,0,0,0,0,0,0,0,0,7.36
789.000000,721.72,0,0,0,0,0,0,0,0,0,6.669
790.000000,688.968,0,0,0,0,0,0,0,0,0,10.936
791.000000,727.207,0,0,0,0,0,0,0,0,0,5.941
792.000000,596.288,0,0,0,0,0,0,0,0,0,6.06
793.000000,675.626,0,0,0,0,0,0,0,0,0,4.954
794.000000,826.347,0,0,0,0,0,0,0,0,0,5.932
795.000000,847.809,0,0,0,0,0,0,0,0,0,5.029
796.000000,911.309,0,0,0,0,0,0,0,0,0,5.787
797.000000,868.35,0,0,0,0,0,0,0,0,0,7.237
798.000000,917.183,0,0,0,0,0,0,0,0,0,5.989
799.000000,769.903,0,0,0,0,0,0,0,0,0,5.703
800.000000,737.869,0,0,0,0,0,0,0,0,0,7.008
801.000000,757.721,0,0,0,0,0,0,0,0,0,5.42
802.000000,657.103,0,0,0,0,0,0,0,0,0,5.073
803.000000,695.875,0,0,0,0,0,0,0,0,0,4.666
804.000000,855.001,0,0,0,0,0,0,0,0,0,5.103
805.000000,903.61,0,0,0,0,0,0,0,0,0,5.448
806.000000,959.866,0,0,0,0,0,0,0,0,0,5.563
807.000000,1032.988,0,0,0,0,0,0,0,0,0,5.745
808.000000,1079.85,0,0,0,0,0,0,0,0,0,5.485
809.000000,999.802,0,0,0,0,0,0,0,0,0,7.929
810.000000,984.383,0,0,0,0,0,0,0,0,0,11.734
811.000000,964.191,0,0,0,0,0,0,0,0,0,14.754
812.000000,1142.138,0,0,0,0,0,0,0,0,0,12.234
813.000000,1005.168,0,0,0,0,0,0,0,0,0,14.885
814.000000,906.664,0,0,0,0,0,0,0,0,0,14.814
815.000000,997.43,0,0,0,0,0,0,0,0,0,14.998
816.000000,802.695,0,0,0,0,0,0,0,0,0,15.208
817.000000,761.684,26.294,0,0,0,0,0,0,0,26.294,23.729
818.000000,838.718,0,0,0,0,0,0,0,0,0,19.077
819.000000,773.498,0,0,0,0,0,0,0,0,0,13.937
820.000000,710.905,0,0,0,0,0,0,0,0,0,9.136
821.000000,1025.554,0,0,0,0,0,0,0,0,0,8.968
822.000000,1128.16,0,0,0,0,0,0,0,0,0,11.585
823.000000,1169.447,0,0,0,0,0,0,0,0,0,11.164
824.000000,957.688,127.68,46.19,33.455,46.19,13.976,44.901,13.976,92.116,127.68,10.95
825.000000,1059.935,188.765,48.874,18.13,48.874,0,48.874,5.771,97.533,188.765,13.362
826.000000,1033.615,167.734,43.4,43.4,43.4,0,43.4,20.063,86.621,167.734,12.519
827.000000,1182.911,164.713,56.597,42.617,42.617,33.717,42.617,42.617,85.058,164.713,10.359
828.000000,1373.03,194.066,60.613,50.214,50.214,41.676,50.214,50.214,100.22,194.066,11.086
829.000000,1254.911,177.406,87.581,60.743,60.743,53.36,53.36,53.36,91.632,177.406,14.232
830.000000,1261.86,196.252,67.202,67.202,67.378,38.058,59.032,59.032,101.355,196.252,13.943
831.000000,1166.811,204.215,52.839,31.713,52.656,0,31.713,26.745,105.46,204.215,12.36
832.000000,1079.862,180.236,47.088,40.857,46.693,0,41.229,23.281,93.182,180.236,13.089
833.000000,1074.41,185.84,48.081,39.897,48.081,0,40.231,8.181,95.962,185.84,15.046
834.000000,1007.091,183.978,47.622,31.569,47.622,0,31.405,0.33,95.041,183.978,11.872
835.000000,1076.574,181.022,46.856,46.856,46.856,0,46.856,7.968,93.511,181.022,11.466
836.000000,1019.083,188.425,48.753,28.447,48.753,0,28.447,0,97.302,188.425,10.403
837.000000,925.131,191.315,45.58,17.717,38.527,0,17.889,0.515,89.592,191.315,15.115
838.000000,955.149,186.796,48.377,18.123,48.21,0,18.123,0,96.512,186.796,14.729
839.000000,810.386,190.644,49.348,0,12.353,0,0,0,98.481,190.644,16.97
840.000000,802.803,177.602,45.983,0,34.978,0,0,0,91.764,177.602,11.562
841.000000,818.508,174.483,45.177,0,45.178,0,0,0,90.159,174.483,12.355
842.000000,814.31,157.08,40.658,16.947,40.658,0,17.087,0,81.14,157.08,8.857
843.000000,907.778,161.514,41.808,32.533,41.808,0,33.114,0,83.436,161.514,11.742
844.000000,905.867,194.545,50.337,0,50.337,0,0,0,100.466,194.545,15.396
845.000000,896.584,202.364,52.368,0,32.935,0,0,0,104.512,202.364,13.639
846.000000,823.03,190.169,49.229,0,21.197,0,0,0,97.568,190.169,13.054
847.000000,775.455,167.698,43.391,7.535,25.179,0,7.535,0,86.6,167.698,12.577
848.000000,773.042,153.456,39.716,15.298,36.405,0,15.298,0,79.263,153.456,10.884
849.000000,871.517,176.719,45.755,11.443,45.755,0,11.443,0,91.312,176.719,15.173
850.000000,939.711,155.617,40.266,34.682,40.266,0,34.541,23.364,80.366,155.617,12.689
851.000000,1072.957,174.042,45.027,45.027,45.027,0,45.027,24.386,89.868,174.042,11.466
852.000000,1157.073,194.1,50.399,41.685,50.226,8.561,41.685,14.843,100.24,194.1,16.293
853.000000,1086.299,190.168,49.225,43.078,49.225,0,43.078,0.512,98.237,190.168,13.145
854.000000,983.944,197.597,51.149,12.946,50.972,0,13.124,0,102.081,197.597,14.914
855.000000,923.089,167.791,43.434,30.463,43.434,0,30.463,0,86.679,167.791,12.767
856.000000,953.962,187.085,48.42,18.165,48.42,0,18.165,0,96.632,187.085,14.895
857.000000,971.767,162.134,41.973,36.719,41.973,12.379,36.719,11.941,83.763,162.134,11.679
858.000000,1068.424,162.085,41.961,41.961,41.961,29.572,41.961,22.567,83.739,162.085,12.989
859.000000,1202.628,164.336,53.124,42.527,46.208,42.527,42.527,42.527,84.871,164.336,11.463
860.000000,1417.161,188.972,82.93,51.328,69.172,45.726,55.216,41.554,82.93,188.972,12.045
861.000000,1477.277,253.752,94.687,51.935,73.044,51.935,51.935,51.935,85.838,253.752,12.026
862.000000,1719.137,268.627,93.995,59.984,82.694,56.862,61.916,56.862,90.874,268.627,15.987
863.000000,1824.028,269.825,106.333,91.277,91.277,76.27,91.277,60.942,91.277,269.825,12.254
864.000000,1866.949,255.227,115.012,95.169,102.355,77.087,102.207,76.789,101.168,255.227,14.768
865.000000,2053.969,257.279,115.127,112.609,112.609,109.321,97.657,97.657,97.657,257.279,13.357
866.000000,2299.649,283.563,117.358,113.071,113.071,109.278,100.374,74.119,100.374,283.563,13.438
867.000000,2310.407,329.398,111.429,95.026,111.429,67.402,111.429,55.828,111.429,329.398,13.961
868.000000,2005.024,321.347,108.704,54.461,108.704,54.461,54.838,54.461,108.704,321.347,18.655
869.000000,1686.291,291.04,98.451,66.394,91.113,66.223,66.394,49.323,98.451,291.04,17.253
870.000000,1534.432,294.066,60.338,57.931,57.931,57.931,57.931,57.931,99.48,294.066,12.899
871.000000,1540.833,296.426,50.252,50.252,50.252,23.024,50.252,50.252,100.287,296.426,16.037
872.000000,1382.814,296.66,49.712,34.426,49.712,4.354,38.594,30.78,99.22,296.66,17.056
873.000000,1292.485,271.06,45.212,33.898,45.212,0,45.212,33.898,90.231,271.06,15.445
874.000000,1324.212,287.686,47.99,33.857,47.99,0,47.99,16.174,95.773,287.686,16.589
875.000000,1243.131,288.552,48.129,6.021,48.129,0,48.129,6.021,96.052,288.552,13.534
876.000000,1067.813,276.925,59.481,43.962,59.481,26.637,45.891,26.637,92.187,276.925,13.175
877.000000,1099.47,278.593,46.455,0.162,46.455,0,11.615,0,92.727,278.593,12.675
878.000000,1042.464,303.576,50.627,0,21.096,0,6.505,0,71.636,303.576,15.489
879.000000,1014.303,251.46,41.945,0,36.55,0,31.438,0,78.339,251.46,14.214
880.000000,1004.445,255.206,42.568,0,37.245,0,23.206,0,79.653,255.206,12.902
881.000000,1047.497,242.14,40.379,18.506,40.379,0,29.161,0,80.596,242.14,12.366
882.000000,1151.658,250.139,41.718,34.777,41.718,0,38.395,10.58,83.264,250.139,13.137
883.000000,1185.008,280.866,46.835,15.125,46.835,0,31.059,0,93.484,280.866,14.451
884.000000,1127.626,294.47,49.111,0,44.849,0,6.822,0,93.942,294.47,19.576
885.000000,1111.368,276.408,45.071,15.619,38.793,0,15.619,0,90.514,276.408,16.375
886.000000,1053.439,175.076,45.318,45.318,45.318,0,45.318,11.336,90.439,175.076,16.572
887.000000,1064.447,174.116,45.051,43.176,45.051,0,43.176,18.616,89.913,174.116,12.984
888.000000,1091.277,184.633,47.783,37.994,47.783,1.327,37.994,20.244,95.364,184.633,13.432
889.000000,1105.852,169.707,43.919,43.919,43.919,15.549,43.919,31.254,87.654,169.707,10.752
890.000000,1133.666,157.918,73.084,40.864,40.864,17.186,40.864,40.864,81.559,157.918,12.052
891.000000,1225.74,172.751,89.204,44.694,44.694,0,44.694,44.694,89.204,172.751,11.388
892.000000,1278.386,185.378,95.725,47.96,47.96,0,47.96,33.976,95.725,185.378,14.051
893.000000,1274.208,193.291,91.503,50,50,5.554,50,12.672,99.801,193.291,17.256
894.000000,1218.722,201.512,52.148,39.128,52.148,0,39.128,29.891,104.075,201.512,16.427
895.000000,1128.112,202.227,52.333,27.812,50.51,2.733,27.812,17.659,104.445,202.227,15.086
896.000000,1001.951,187.51,48.534,23.783,41.134,0,23.783,12.146,96.86,187.51,14.823
897.000000,974.776,196.016,50.719,12.858,48.782,0,13.034,0,101.227,196.016,13.812
898.000000,886.237,211.948,54.841,7.247,7.628,0,7.247,0,95.809,211.948,13.588
899.000000,802.745,184.056,47.62,0,23.326,0,0,0,95.044,184.056,14.566
900.000000,724.242,160.844,41.606,0,31.2,0,0,0,83.046,160.844,11.926
901.000000,735.678,164.556,42.573,0,28.528,0,0,0,84.974,164.556,15.57
902.000000,824.256,169.78,43.943,10.997,23.835,0,11.148,10.536,87.697,169.78,12.245
903.000000,883.893,154.939,40.101,23.403,38.432,0,23.403,23.124,80.03,154.939,11.084
904.000000,867.25,209.665,44.839,0,31.658,0,0,0,90.057,209.665,16.203
905.000000,859.133,211.154,54.638,0,0,0,0,0,109.046,211.154,15.243
906.000000,727.012,185.208,43.451,0,0,0,0,0,87.379,185.208,11.847
907.000000,680.187,166.779,43.146,0,0,0,0,0,86.119,166.779,13.204
908.000000,708.136,159.184,41.205,0,27.643,0,0,0,82.232,159.184,12.484
909.000000,748.75,178.931,46.307,0,9.802,0,0,0,92.419,178.931,19.074
910.000000,742.518,172.727,44.719,0,16.91,0,0,0,89.243,172.727,15.462
911.000000,733.308,163.854,44.307,10.742,23.118,3.671,10.597,1.912,84.629,163.854,12.12
912.000000,753.965,162.729,42.105,5.121,29.829,0,5.121,0,84.036,162.729,11.449
913.000000,775.186,174.034,45.025,0,26.293,0,0.312,0,89.87,174.034,11.945
914.000000,737.303,153.055,44.404,30.794,37.54,4.948,31.07,4.948,79.058,153.055,10.937
915.000000,692.891,183.224,58.855,13.296,46.672,13.132,13.296,11.494,94.617,183.224,12.776
916.000000,747.04,182.717,47.278,0,0,0,0,0,94.359,182.717,11.806
917.000000,714.107,187.51,46.473,4.031,4.031,2.019,4.031,2.019,88.746,187.51,11.905
918.000000,656.283,188.77,32.571,0,0,0,0,0,64.834,188.77,13.836
919.000000,668.587,189.132,33.814,0,0,0,0,0,67.149,189.132,13.661
920.000000,588.265,166.88,30.459,0,4.955,0,0,0,53.925,166.88,13.296
921.000000,627.446,171.027,44.259,0,0,0,0,0,58.965,171.027,12.239
922.000000,577.715,173.407,39.414,0,0,0,0,0,39.259,173.407,15.902
923.000000,579.324,171.165,40.452,0,0,0,0,0,40.76,171.165,12.34
924.000000,555.231,192.57,25.608,0,0,0,0,0,25.608,192.57,14.085
925.000000,511.986,149.3,36.931,0,0,0,0,0,36.931,149.3,12.051
926.000000,487.031,214.652,0,0,0,0,0,0,0,214.652,15.636
927.000000,493.995,144.265,35.552,0,0,0,0,0,35.683,144.265,10.369
928.000000,458.995,150.096,26.172,0,0,0,0,0,26.037,150.096,11.569
929.000000,526.603,175.475,28.562,0,0,0,0,0,28.719,175.475,10.991
930.000000,505.988,174.64,11.323,0,0,0,0,0,28.429,174.64,15.497
931.000000,462.717,172.723,0,0,0,0,0,0,44.755,172.723,11.877
932.000000,490.231,160.863,0,0,0,0,0,0,41.682,160.863,12.491
933.000000,431.72,167.355,0,0,0,0,0,0,43.361,167.355,11.739
934.000000,454.095,175.89,0,0,0,0,0,0,45.572,175.89,12.496
935.000000,387.743,162.707,0,0,0,0,0,0,42.158,162.707,14.716
936.000000,410.082,157.609,0,0,0,0,0,0,40.844,157.609,11.899
937.000000,413.663,148.955,0,0,0,0,0,0,38.596,148.955,10.324
938.000000,378.045,160.935,0,0,0,0,0,0,41.683,160.935,13.403
939.000000,381.609,191.489,0,0,0,0,0,0,49.621,191.489,13.623
940.000000,401.478,171.139,0,0,0,0,0,0,44.35,171.139,11.638
941.000000,309.956,152.331,0,0,0,0,0,0,39.471,152.331,10.062
942.000000,359.701,163.13,0,0,0,0,0,0,42.265,163.13,16.014
943.000000,366.329,169.617,0,0,0,0,0,0,43.953,169.617,12.275
944.000000,372.99,75.085,25.402,0,25.402,0,25.402,0,70.075,75.085,15.127
945.000000,514.451,0,50.733,0,50.733,0,28.194,0,101.079,0,12.782
946.000000,533.066,0,49.196,0,49.196,0,0,0,98.149,0,14.467
947.000000,512.022,0,53.653,0,53.653,0,0,0,106.968,0,13.984
948.000000,573.785,0,54.822,0,54.822,0,0,0,109.257,0,19.75
949.000000,502.694,0,50.324,0,50.324,0,0,0,100.427,0,14.373
950.000000,500.983,0,54.543,0,54.543,0,0,0,108.825,0,21.467
951.000000,541.163,0,58.438,0,58.438,0,0,0,116.565,0,19.282
952.000000,477.144,0,52.012,0,52.012,0,0,0,103.702,0,17.585
953.000000,472.381,0,52.319,0,52.319,0,0,0,104.296,0,16.844
954.000000,450.361,0,58.629,0,58.629,0,0,0,116.858,0,19.309
955.000000,476.542,0,55.571,0,55.571,0,0,0,110.673,0,15.768
956.000000,447.809,0,49.509,0,49.509,0,0,0,98.702,0,15.017
957.000000,423.359,0,53.654,0,53.654,0,0,0,107.019,0,16.007
958.000000,460.218,0,57.331,0,57.331,0,0,0,114.298,0,16.184
959.000000,442.049,0,57.509,0,57.509,0,0,0,114.614,0,12.114
960.000000,430.485,0,49.92,0,49.92,0,0,0,99.404,0,12.835
961.000000,391.273,0,59.095,0,59.095,0,0,0,117.778,0,15.472
962.000000,400.936,0,55.643,0,55.643,0,0,0,110.836,0,17.518
963.000000,408.159,11.821,38.099,0,33.413,0,0,0,94.328,11.821,21.946
964.000000,338.576,49.529,0,0,25.243,0,0,0,74.621,49.529,15.289
965.000000,345.579,24.525,46.936,11.368,46.086,0,13.685,0,96.683,24.525,14.88
966.000000,336.111,0,53.873,0,53.873,0,0,0,107.25,0,15.76
967.000000,303.14,0,48.703,0,48.703,0,0,0,97.053,0,15.227
968.000000,323.368,0,51.972,33.583,51.972,0,0,0,103.443,0,13.458
969.000000,297.378,0,47.78,12.613,47.78,4.48,30.686,0,95.09,0,12.06
970.000000,353.72,0,50.517,0,50.517,0,22.462,0,100.573,0,13.837
971.000000,389.254,0,54.111,0,54.111,0,0,0,107.761,0,15.713
972.000000,379.082,0,54.728,0,54.728,0,0,0,109.032,0,13.468
973.000000,373.569,0,57.633,0,57.633,0,0,0,114.778,0,12.902
974.000000,379.936,0,56.714,0,56.714,0,0,0,112.871,0,16.842
975.000000,563.067,0,0.049,0,0.049,0,0,0,0.096,0,23.963
976.000000,546.62,0,0,0,0,0,0,0,0,0,19.013
977.000000,433.284,0,0,0,0,0,0,0,0,0,10.372
978.000000,419.655,0,0,0,0,0,0,0,0,0,19.091
979.000000,458.959,0,0,0,0,0,0,0,0,0,11.926
980.000000,435.332,0,0,0,0,0,0,0,0,0,13.687
981.000000,551.714,0,0,0,0,0,0,0,0,0,15.244
982.000000,699.906,0,0,0,0,0,0,0,0,0,13.201
983.000000,326.612,0,33.4,18.093,36.074,18.093,20.769,18.093,36.074,0,14.147
984.000000,579.239,0,0,0,0,0,0,0,0,0,16.585
985.000000,573.847,0,0,0,0,0,0,0,10.249,0,16.928
986.000000,692.581,0,0,0,0,0,0,0,21.625,0,18.783
987.000000,524.68,0,0,0,0,0,0,0,18.291,0,16.601
988.000000,554.38,0,0,0,0,0,0,0,0,0,18.799
989.000000,535.233,0,0,0,0,0,0,0,0,0,14.562
990.000000,517.45,0,0,0,0,0,0,0,0,0,17.07
991.000000,512.282,0,0,0,0,0,0,0,0,0,23.624
992.000000,514.655,0,0,0,0,0,0,0,0,0,15.584
993.000000,486.17,0,0,0,0,0,0,0,0,0,13.602
994.000000,402.085,0,0,0,0,0,0,0,0,0,9.342
995.000000,514.32,0,0,0,0,0,0,0,0,0,27.183
996.000000,652.056,0,0,0,0,0,0,0,0,0,28.259
997.000000,411.489,0,0,0,0,0,0,0,0,0,17.422
998.000000,335.388,0,0,0,0,0,0,0,0,0,12.354
999.000000,390.181,0,0,0,0,0,0,0,0,0,11.933
1000.000000,461.468,0,0,0,0,0,0,0,0,0,16.202
1001.000000,448.617,0,0,0,0,0,0,0,0,0,12.824
1002.000000,489.751,0,0,0,0,0,0,0,0,0,8.424
1003.000000,494.677,0,0,0,0,0,0,0,0,0,13.706
1004.000000,604.86,0,0,0,0,0,0,0,0,0,15.103
1005.000000,619.309,0,0,0,0,0,0,0,0,0,11.165
1006.000000,721.91,0,0,0,0,0,0,0,0,0,12.501
1007.000000,925.379,0,0,0,0,0,0,0,0,0,19.594
1008.000000,736.812,0,0,0,0,0,0,0,0,0,15.202
1009.000000,813.061,0,0,0,0,0,0,0,0,0,14.553
1010.000000,712.051,0,0,0,0,0,0,0,0,0,15.922
1011.000000,731.119,0,0,0,0,0,0,0,0,0,16.453
1012.000000,662.413,0,0,0,0,0,0,0,0,0,18
1013.000000,660.119,0,0,0,0,0,0,0,0,0,21.97
1014.000000,791.402,0,0,0,0,0,0,0,0,0,15.921
1015.000000,696.731,0,0,0,0,0,0,0,0,0,12.99
1016.000000,659.535,0,0,0,0,0,0,0,0,0,15.934
1017.000000,700.981,0,0,0,0,0,0,0,0,0,15.061
1018.000000,645.393,0,0,0,0,0,0,0,0,0,12.834
1019.000000,623.338,0,0,0,0,0,0,0,0,0,17.211
1020.000000,591.003,0,0,0,0,0,0,0,0,0,16.717
1021.000000,567.522,0,0,0,0,0,0,0,0,0,11.667
1022.000000,577.32,0,0,0,0,0,0,0,0,0,26.915
1023.000000,623.356,0,0,0,0,0,0,0,0,0,14.802
1024.000000,521.717,0,0,0,0,0,0,0,0,0,11.097
1025.000000,401.089,0,0,0,0,0,0,0,0,0,9.415
1026.000000,620.395,0,0,0,0,0,0,0,0,0,19.148
1027.000000,537.723,0,0,0,0,0,0,0,0,0,14.681
1028.000000,528.967,0,0,0,0,0,0,0,0,0,19.176
1029.000000,464.949,0,0,0,0,0,0,0,0,0,13.38
1030.000000,432.022,0,0,0,0,0,0,0,0,0,14.621
1031.000000,366.105,0,0,0,0,0,0,0,0,0,11.831
1032.000000,441.372,0,0,0,0,0,0,0,0,0,16.057
1033.000000,428.385,0,0,0,0,0,0,0,0,0,12.268
1034.000000,363.049,0,0,0,0,0,0,0,0,0,12.679
1035.000000,470.625,0,0,0,0,0,0,0,0,0,14.282
1036.000000,490.409,0,0,0,0,0,0,0,0,0,16.545
1037.000000,436.611,0,0,0,0,0,0,0,0,0,16.542
1038.000000,406.718,0,0,0,0,0,0,0,0,0,11.036
1039.000000,468.956,0,0,0,0,0,0,0,0,0,11.218
1040.000000,462.698,0,0,0,0,0,0,0,0,0,10.817
1041.000000,478.606,0,0,0,0,0,0,0,0,0,16.757
1042.000000,571.081,0,0,0,0,0,0,0,0,0,18.481
1043.000000,550.353,0,0,0,0,0,0,0,0,0,25.375
1044.000000,543.515,0,0,0,0,0,0,0,0,0,15.504
1045.000000,483.043,0,0,0,0,0,0,0,0,0,12.035
1046.000000,445.14,0,0,0,0,0,0,0,0,0,11.151
1047.000000,496.23,0,0,0,0,0,0,0,0,0,13.29
1048.000000,556.293,0,0,0,0,0,0,0,0,0,14.504
1049.000000,573.065,0,0,0,0,0,0,0,0,0,15.495
1050.000000,535.697,0,0,0,0,0,0,0,0,0,13.22
1051.000000,544.526,0,0,0,0,0,0,0,0,0,19.138
1052.000000,530.521,0,0,0,0,0,0,0,0,0,17.031
